Unnamed: 0,year,season,team_a,team_b,kickoff_dome,kickoff_weather_summary,kickoff_temperature,kickoff_feels_like,kickoff_wind,kickoff_humidity,kickoff_visibility,kickoff_barometer,kickoff_dew_point,kickoff_cloud_cover,kickoff_precipitation_prob,q2_dome,q2_weather_summary,q2_temperature,q2_feels_like,q2_wind,q2_humidity,q2_visibility,q2_barometer,q2_dew_point,q2_cloud_cover,q2_precipitation_prob,q3_dome,q3_weather_summary,q3_temperature,q3_feels_like,q3_wind,q3_humidity,q3_visibility,q3_barometer,q3_dew_point,q3_cloud_cover,q3_precipitation_prob,q4_dome,q4_weather_summary,q4_temperature,q4_feels_like,q4_wind,q4_humidity,q4_visibility,q4_barometer,q4_dew_point,q4_cloud_cover,q4_precipitation_prob
759,2014,17,LAR,SEA,N,Mostly Cloudy,,,1mi South - SouthWest,82.0,10.0,30.0,38.0,93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2014,17,IND,TEN,N,Overcast,,,5mi NorthWest,90.0,7.0,32.0,39.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,2014,17,OAK,DEN,N,Partly Cloudy,,,0mi NorthWest,53.0,6.0,30.0,18.0,44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2014,17,BUF,NE,N,Overcast,,,8mi West,73.0,9.0,29.0,40.0,96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,2014,17,ARI,SF,N,Clear,,,5mi NorthWest,56.0,9.0,31.0,41.0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2014,17,NO,TB,N,Partly Cloudy,,,7mi South - SouthWest,70.0,9.0,30.0,67.0,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2014,17,LAC,KC,N,Clear,,,5mi SouthWest,56.0,10.0,31.0,23.0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,2014,17,JAX,HOU,N,Drizzle,,,8mi NorthWest,92.0,7.0,30.0,40.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,2014,17,ARI,SF,N,Clear,,,5mi NorthWest,56.0,9.0,30.0,41.0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,2014,17,NYJ,MIA,N,Partly Cloudy,,,7mi SouthEast,70.0,10.0,30.0,69.0,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,2014,17,CIN,PIT,N,Overcast,,,1mi West - NorthWest,87.0,9.0,29.0,32.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,2014,17,DET,GB,N,Overcast,,,6mi NorthWest,75.0,7.0,32.0,18.0,95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,2014,17,CLE,BAL,N,Overcast,,,3mi West - NorthWest,62.0,10.0,30.0,43.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,2014,17,IND,TEN,N,Overcast,,,5mi NorthWest,90.0,7.0,29.0,39.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,2014,17,NYJ,MIA,N,Partly Cloudy,,,7mi SouthEast,70.0,10.0,32.0,69.0,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,2014,17,CAR,ATL,Y,Overcast,,,2mi West,96.0,8.0,30.0,57.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,2014,17,LAC,KC,N,Clear,,,5mi SouthWest,56.0,10.0,32.0,23.0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,2014,17,CHI,MIN,N,Mostly Cloudy,,,4mi North,82.0,8.0,30.0,17.0,88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,2014,17,NO,TB,N,Partly Cloudy,,,7mi South - SouthWest,70.0,9.0,31.0,67.0,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,2014,17,CHI,MIN,N,Mostly Cloudy,,,4mi North,82.0,8.0,30.0,17.0,88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,2014,17,BUF,NE,N,Overcast,,,8mi West,73.0,9.0,29.0,40.0,96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,2014,17,CIN,PIT,N,Overcast,,,1mi West - NorthWest,87.0,9.0,29.0,32.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,2014,17,PHI,NYG,N,Mostly Cloudy,,,6mi West - NorthWest,74.0,9.0,31.0,43.0,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,2014,17,CAR,ATL,Y,Overcast,,,2mi West,96.0,8.0,32.0,57.0,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,2014,17,OAK,DEN,N,Partly Cloudy,,,0mi NorthWest,53.0,6.0,30.0,18.0,44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,2014,17,LAR,SEA,N,Mostly Cloudy,,,1mi South - SouthWest,82.0,10.0,29.0,38.0,93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,2014,17,PHI,NYG,N,Mostly Cloudy,,,6mi West - NorthWest,74.0,9.0,32.0,43.0,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,2014,17,DAL,WAS,N,Mostly Cloudy,,,4mi West - NorthWest,60.0,10.0,32.0,43.0,72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2014,17,DET,GB,N,Overcast,,,6mi NorthWest,75.0,7.0,32.0,18.0,95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2014,2,NO,CLE,N,Mostly Cloudy,,,5mi NorthWest,56.0,10.0,30.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,2014,2,SEA,LAC,N,Sunny,,,6mi SouthWest,61.0,36.0,32.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,2014,2,HOU,OAK,N,A Few Clouds,,,10mi West - NorthWest,55.0,10.0,29.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,2014,2,NYJ,GB,N,Fair,,,11mi South - SouthWest,56.0,10.0,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,2014,2,LAR,TB,N,Mostly Cloudy,,,0mi North,82.0,10.0,30.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,2014,2,ARI,NYG,N,Fair,,,5mi North,34.0,10.0,30.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,2014,2,ATL,CIN,N,A Few Clouds,,,4mi North,47.0,10.0,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,2014,2,PIT,BAL,N,Mostly Cloudy,,,0mi North,62.0,44.0,29.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,2014,2,LAR,TB,N,Mostly Cloudy,,,0mi North,82.0,10.0,30.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,2014,2,DET,CAR,N,Overcast,,,7mi North,70.0,10.0,30.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,2014,2,JAX,WAS,N,Fair,,,4mi West,50.0,10.0,30.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,2014,2,PIT,BAL,N,Mostly Cloudy,,,0mi North,62.0,24.0,29.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,2014,2,MIA,BUF,N,Mostly Cloudy,,,4mi West,41.0,10.0,30.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,2014,2,DET,CAR,N,Overcast,,,7mi North,70.0,10.0,30.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,2014,2,HOU,OAK,N,A Few Clouds,,,10mi West - NorthWest,55.0,10.0,29.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,2014,2,CHI,SF,N,A Few Clouds,,,9mi West - NorthWest,50.0,10.0,29.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2014,2,ARI,NYG,N,Fair,,,5mi North,34.0,10.0,30.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,2014,2,MIA,BUF,N,Mostly Cloudy,,,4mi West,41.0,10.0,30.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2014,2,PHI,IND,Y,Light Drizzle Fog/Mist,,,6mi North,93.0,3.0,30.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,2014,2,JAX,WAS,N,Fair,,,4mi West,50.0,10.0,30.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,2014,2,NE,MIN,N,Mostly Cloudy,,,11mi West,39.0,10.0,30.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,2014,2,KC,DEN,N,Showers in Vicinity,,,14mi West - NorthWest,20.0,50.0,30.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,2014,2,DAL,TEN,N,Mostly Cloudy,,,6mi North - NorthEast,50.0,10.0,30.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,2014,2,ATL,CIN,N,A Few Clouds,,,4mi North,47.0,10.0,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,2014,2,NYJ,GB,N,Fair,,,11mi South - SouthWest,56.0,10.0,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,2014,2,NO,CLE,N,Mostly Cloudy,,,5mi NorthWest,56.0,10.0,30.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,2014,2,DAL,TEN,N,Mostly Cloudy,,,6mi North - NorthEast,50.0,10.0,30.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,2014,2,SEA,LAC,N,Sunny,,,6mi SouthWest,61.0,6.0,29.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,2014,2,PHI,IND,Y,Light Drizzle Fog/Mist,,,6mi North,93.0,3.0,30.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,2014,2,CHI,SF,N,A Few Clouds,,,9mi West - NorthWest,50.0,10.0,29.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,2014,2,NE,MIN,N,Mostly Cloudy,,,11mi West,39.0,10.0,30.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2014,2,KC,DEN,N,Showers in Vicinity,,,14mi West - NorthWest,20.0,50.0,30.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,2014,3,IND,JAX,N,Fair,,,5mi East,42.0,10.0,29.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,2014,3,OAK,NE,N,A Few Clouds,,,7mi South - SouthEast,71.0,10.0,29.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2014,3,PIT,CAR,N,Overcast,,,3mi West - SouthWest,71.0,10.0,29.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,2014,3,BAL,CLE,N,Partly Cloudy and Breezy,,,19mi West,61.0,10.0,29.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,2014,3,TEN,CIN,N,Fair,,,14mi West,30.0,10.0,29.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,2014,3,HOU,NYG,N,Fog/Mist,,,0mi North,72.0,5.0,29.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,2014,3,KC,MIA,N,Fair,,,8mi South - SouthEast,70.0,10.0,29.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,2014,3,LAC,BUF,N,Partly Cloudy,,,16mi SouthWest,66.0,10.0,29.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,2014,3,CHI,NYJ,N,Fair,,,4mi North - NorthWest,51.0,10.0,30.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,2014,3,MIN,NO,Y,Partly Cloudy,,,11mi North - NorthEast,53.0,10.0,30.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,2014,3,TB,ATL,Y,Mostly Cloudy,,,3mi East - SouthEast,74.0,10.0,30.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,2014,3,HOU,NYG,N,Fog/Mist,,,0mi North,72.0,5.0,29.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,2014,3,SF,ARI,Y,Partly Cloudy,,,3mi North - NorthWest,22.0,20.0,29.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,2014,3,BAL,CLE,N,Partly Cloudy and Breezy,,,19mi West,61.0,10.0,29.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,2014,3,SF,ARI,Y,Partly Cloudy,,,3mi North - NorthWest,22.0,20.0,29.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,2014,3,DEN,SEA,N,Fair,,,6mi North,41.0,10.0,29.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,2014,3,LAC,BUF,N,Partly Cloudy,,,16mi SouthWest,66.0,10.0,29.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,2014,3,KC,MIA,N,Fair,,,8mi South - SouthEast,70.0,10.0,29.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,2014,3,WAS,PHI,N,Mostly Cloudy,,,4mi East - SouthEast,72.0,10.0,29.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,2014,3,PIT,CAR,N,Overcast,,,3mi West - SouthWest,71.0,10.0,29.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,2014,3,DAL,LAR,Y,A Few Clouds,,,15mi West - NorthWest,37.0,10.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2014,3,TEN,CIN,N,Fair,,,14mi West,30.0,10.0,29.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,2014,3,CHI,NYJ,N,Fair,,,4mi North - NorthWest,51.0,10.0,30.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,2014,3,DEN,SEA,N,Fair,,,6mi North,41.0,10.0,29.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,2014,3,TB,ATL,Y,Mostly Cloudy,,,3mi East - SouthEast,74.0,10.0,30.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,2014,3,GB,DET,Y,Overcast,,,6mi West - NorthWest,68.0,10.0,29.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,2014,3,IND,JAX,N,Fair,,,5mi East,42.0,10.0,29.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,2014,3,DAL,LAR,Y,A Few Clouds,,,15mi West - NorthWest,37.0,10.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,2014,3,GB,DET,Y,Overcast,,,6mi West - NorthWest,68.0,10.0,29.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,2014,3,WAS,PHI,N,Mostly Cloudy,,,4mi East - SouthEast,72.0,10.0,29.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,2014,3,MIN,NO,Y,Partly Cloudy,,,11mi North - NorthEast,53.0,10.0,30.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,2014,3,OAK,NE,N,A Few Clouds,,,7mi South - SouthEast,71.0,10.0,29.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,2014,4,JAX,LAC,N,,,,7mi West,62.0,20.0,29.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,2014,4,CAR,BAL,N,Partly Cloudy,,,0mi North,50.0,27.0,30.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,2014,4,DET,NYJ,N,Fair,,,6mi South,37.0,10.0,30.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,2014,4,TB,PIT,N,Fair,,,6mi South - SouthWest,48.0,10.0,30.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,2014,4,MIA,OAK,N,Partly Cloudy,,,,88.0,42.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,2014,4,NE,KC,N,Fair,,,3mi East,66.0,10.0,29.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,2014,4,CAR,BAL,N,Partly Cloudy,,,0mi North,50.0,4.0,30.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,2014,4,BUF,HOU,N,Mostly Cloudy,,,4mi East - SouthEast,63.0,10.0,29.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,2014,4,TEN,IND,Y,Partly Cloudy,,,0mi North,37.0,10.0,30.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,2014,4,DET,NYJ,N,Fair,,,6mi South,37.0,10.0,30.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,2014,4,BUF,HOU,N,Mostly Cloudy,,,4mi East - SouthEast,63.0,10.0,29.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2014,4,ATL,MIN,N,Partly Cloudy,,,8mi South - SouthWest,41.0,10.0,30.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,2014,4,MIA,OAK,N,Partly Cloudy,,,,88.0,4.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,2014,4,PHI,SF,N,Mostly Cloudy,,,7mi West - NorthWest,48.0,10.0,29.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2014,4,NO,DAL,N,Fair,,,3mi East - NorthEast,47.0,10.0,30.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,2014,4,NYG,WAS,N,Overcast,,,7mi North - NorthEast,88.0,10.0,30.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,2014,4,ATL,MIN,N,Partly Cloudy,,,8mi South - SouthWest,41.0,10.0,30.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,2014,4,PHI,SF,N,Mostly Cloudy,,,7mi West - NorthWest,48.0,10.0,29.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,2014,4,NYG,WAS,N,Overcast,,,7mi North - NorthEast,88.0,10.0,30.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,2014,4,JAX,LAC,N,,,,7mi West,62.0,47.0,29.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,2014,4,TEN,IND,Y,Partly Cloudy,,,0mi North,37.0,10.0,30.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,2014,4,NE,KC,N,Fair,,,3mi East,66.0,10.0,29.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,2014,4,GB,CHI,N,Mostly Cloudy,,,6mi East,45.0,10.0,30.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,2014,4,TB,PIT,N,Fair,,,6mi South - SouthWest,48.0,10.0,30.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,2014,4,GB,CHI,N,Mostly Cloudy,,,6mi East,45.0,10.0,30.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,2014,4,NO,DAL,N,Fair,,,3mi East - NorthEast,47.0,10.0,30.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,2014,5,SEA,WAS,N,Partly Cloudy,,,11mi South,58.0,10.0,29.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,2014,5,NYJ,LAC,N,,,,6mi West - SouthWest,35.0,24.0,29.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,2014,5,PIT,JAX,N,Fair,,,4mi North - NorthEast,28.0,10.0,30.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,2014,5,BUF,DET,Y,Overcast,,,11mi SouthWest,47.0,10.0,29.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,2014,5,LAR,PHI,N,Partly Cloudy,,,6mi West,38.0,10.0,29.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,2014,5,TB,NO,Y,A Few Clouds,,,5mi East - SouthEast,39.0,10.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,2014,5,CLE,TEN,N,Mostly Cloudy,,,13mi South,34.0,10.0,29.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,2014,5,KC,SF,N,A Few Clouds,,,6mi West - NorthWest,22.0,10.0,29.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,2014,5,CLE,TEN,N,Mostly Cloudy,,,13mi South,34.0,10.0,29.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,2014,5,CHI,CAR,N,A Few Clouds,,,7mi South,30.0,10.0,29.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,2014,5,CIN,NE,N,Fog,,,0mi North,96.0,46.0,29.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,2014,5,ARI,DEN,N,Partly Cloudy,,,8mi East - NorthEast,23.0,60.0,30.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,2014,5,CHI,CAR,N,A Few Clouds,,,7mi South,30.0,10.0,29.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,2014,5,ATL,NYG,N,Fair,,,6mi West - NorthWest,35.0,10.0,29.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,2014,5,BAL,IND,Y,Overcast and Breezy,,,19mi South - SouthWest,44.0,10.0,29.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,2014,5,MIN,GB,N,Fog/Mist,,,7mi South - SouthEast,97.0,3.0,29.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,2014,5,HOU,DAL,N,Clear,,,0mi North,48.0,10.0,29.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,2014,5,CIN,NE,N,Fog,,,0mi North,96.0,37.0,29.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,2014,5,BAL,IND,Y,Overcast and Breezy,,,19mi South - SouthWest,44.0,10.0,29.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2014,5,BUF,DET,Y,Overcast,,,11mi SouthWest,47.0,10.0,29.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,2014,5,NYJ,LAC,N,,,,6mi West - SouthWest,35.0,17.0,29.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,2014,5,TB,NO,Y,A Few Clouds,,,5mi East - SouthEast,39.0,10.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,2014,5,LAR,PHI,N,Partly Cloudy,,,6mi West,38.0,10.0,29.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,2014,5,ATL,NYG,N,Fair,,,6mi West - NorthWest,35.0,10.0,29.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,2014,5,KC,SF,N,A Few Clouds,,,6mi West - NorthWest,22.0,10.0,29.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2014,5,SEA,WAS,N,Partly Cloudy,,,11mi South,58.0,10.0,29.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,2014,5,HOU,DAL,N,Clear,,,0mi North,48.0,10.0,29.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,2014,5,PIT,JAX,N,Fair,,,4mi North - NorthEast,28.0,10.0,30.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,2014,5,MIN,GB,N,Fog/Mist,,,7mi South - SouthEast,97.0,3.0,29.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,2014,5,ARI,DEN,N,Partly Cloudy,,,8mi East - NorthEast,23.0,60.0,30.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,2014,6,LAC,OAK,N,A Few Clouds,,,7mi NorthWest,13.0,10.0,29.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2014,6,JAX,TEN,N,Mostly Cloudy,,,7mi South - SouthWest,76.0,10.0,29.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,2014,6,DET,MIN,N,Partly Cloudy and Breezy,,,20mi South - SouthEast,38.0,10.0,29.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2014,6,BAL,TB,N,Mostly Cloudy,,,4mi East - SouthEast,46.0,10.0,30.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2014,6,DEN,NYJ,N,Fair,,,3mi NorthWest,35.0,10.0,30.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2014,6,NE,BUF,N,A Few Clouds,,,3mi North,41.0,10.0,30.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2014,6,GB,MIA,N,Mostly Cloudy,,,12mi East,59.0,10.0,30.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2014,6,CAR,CIN,N,Overcast,,,6mi South,67.0,10.0,30.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2014,6,SF,LAR,Y,A Few Clouds,,,11mi South,84.0,10.0,29.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2014,6,IND,HOU,N,Partly Cloudy,,,3mi SouthEast,90.0,10.0,29.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
