Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
39,LandryJones,PIT,QB,2017,7,CIN,0.4,0.7,0,5.3,5,0,0,47.92,0.1,0.3,0,0,0.2,0.24
41,AJMcCarron,CIN,QB,2017,7,PIT,0.4,0.7,0,5.3,5,0,0,47.92,0,0.2,0,0,0.2,0.23
42,AustinDavisP,SEA,QB,2017,7,NYG,0.4,0.6,0,4.9,5,0,0,47.92,0.1,0.2,0,0,0.2,0.22
42,JimmyGaroppoloIR,NE,QB,2017,7,ATL,0.4,0.6,0,5,5,0,0,47.92,0.1,0.2,0,0,0.2,0.22
44,EJManuel,OAK,QB,2017,7,KC,0.3,0.5,0,4.2,4,0,0,43.75,0.1,0.4,0,0,0.2,0.21
44,ColtMcCoy,WAS,QB,2017,7,PHI,0.4,0.6,0,4.7,5,0,0,47.92,0,0.2,0,0,0.2,0.21
46,DerekAnderson,CAR,QB,2017,7,CHI,0.3,0.6,0,4.6,5,0,0,47.92,0.1,0.2,0,0,0.2,0.2
46,SeanMannion,LAR,QB,2017,7,ARI,0.3,0.6,0,4.5,4,0,0,43.75,0.1,0.2,0,0,0.2,0.2
46,RyanMallett,BAL,QB,2017,7,MIN,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
49,PatrickMahomes,KC,QB,2017,7,OAK,0.3,0.5,0,4.3,4,0,0,43.75,0.1,0.2,0,0,0.2,0.19
50,ChaseDaniel,NO,QB,2017,7,GB,0.3,0.5,0,4.3,4,0,0,43.75,0,0.1,0,0,0.2,0.18
50,ChadHenne,JAX,QB,2017,7,IND,0.3,0.5,0,4.2,4,0,0,43.75,0.1,0.1,0,0,0.2,0.18
50,KellenClemens,LAC,QB,2017,7,DEN,0.3,0.5,0,4.3,4,0,0,43.75,0,0.1,0,0,0.2,0.18
53,MattCassel,TEN,QB,2017,7,CLE,0.3,0.5,0,3.7,0,0,0,0,0,0.1,0,0,0.2,0.16
54,MattSchaub,ATL,QB,2017,7,NE,0.2,0.4,0,3.1,0,0,0,0,0,0.1,0,0,0.1,0.13
55,CodyKessler,CLE,QB,2017,7,TEN,0.1,0.2,0,1.6,0,0,0,0,0,0,0,0,0.1,0.06
56,ScottTolzien,IND,QB,2017,7,JAX,0.1,0.2,0,1.2,0,0,0,0,0,0,0,0,0,0.05
57,NathanPeterman,BUF,QB,2017,7,TB,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
57,JoeCallahan,GB,QB,2017,7,NO,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
59,TylerBray,KC,QB,2017,7,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ConnorCook,OAK,QB,2017,7,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoeWebb,BUF,QB,2017,7,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,RyanGriffin,TB,QB,2017,7,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,MarkSanchez,CHI,QB,2017,7,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BrandonWeeden,TEN,QB,2017,7,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,AlexTanney,TEN,QB,2017,7,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,KevinHogan,CLE,QB,2017,7,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,AaronRodgersQ,GB,QB,2017,7,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TaysomHill,NO,QB,2017,7,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,AndrewLuckP,IND,QB,2017,7,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BlaineGabbertQ,ARI,QB,2017,7,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BrandonAllen,LAR,QB,2017,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,RyanTannehillP,MIA,QB,2017,7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ChristianHackenberg,NYJ,QB,2017,7,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BrandonDoughty,MIA,QB,2017,7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,SamBradfordQ,MIN,QB,2017,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TeddyBridgewater,MIN,QB,2017,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,KyleSloter,MIN,QB,2017,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoshWoodrum,BAL,QB,2017,7,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JeffDriskel,CIN,QB,2017,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoshuaDobbs,PIT,QB,2017,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,KellenMoore,DAL,QB,2017,7,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ZacDysert,DAL,QB,2017,7,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CooperRush,DAL,QB,2017,7,SF,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
59,JameillShowersIR,DAL,QB,2017,7,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,PaxtonLynch,DEN,QB,2017,7,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CardaleJones,LAC,QB,2017,7,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TrevoneBoykin,SEA,QB,2017,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,DavisWebb,NYG,QB,2017,7,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
