Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
31,JaredGoff,LAR,QB,2016,9,CAR,1,1.7,50,13.7,7,0.1,0.1,72.92,0.2,0.6,0,0,0.8,0.81
32,PaxtonLynch,DEN,QB,2016,9,OAK,0.9,1.6,50,12.6,6.5,0.1,0.1,70.83,0.2,0.7,0,0,0.8,0.77
33,RyanMallett,BAL,QB,2016,9,PIT,0.9,1.5,50,12.3,6,0.1,0.1,68.75,0.1,0.5,0,0,0.7,0.74
34,MikeGlennon,TB,QB,2016,9,ATL,0.9,1.5,50,12.1,6,0.1,0.1,68.75,0.1,0.5,0,0,0.7,0.73
35,ChadHenne,JAX,QB,2016,9,KC,0.9,1.4,100,11.5,12,0.1,0.1,116.67,0.1,0.5,0,0,0.7,0.71
36,ScottTolzien,IND,QB,2016,9,GB,0.8,1.3,100,10.7,11,0.1,0.1,112.5,0.2,0.6,0,0,0.7,0.69
37,ChaseDaniel,PHI,QB,2016,9,NYG,0.8,1.3,100,10.3,10,0.1,0.1,108.33,0.1,0.5,0,0,0.7,0.66
38,MattMoore,MIA,QB,2016,9,NYJ,0.8,1.2,100,10,10,0.1,0.1,108.33,0.1,0.4,0,0,0.6,0.64
38,DerekAnderson,CAR,QB,2016,9,LAR,0.4,0.8,0,6,6,0.1,0,52.08,0.1,0,0,0,0.6,0.64
40,DanOrlovsky,DET,QB,2016,9,MIN,0.7,1.2,100,9.8,10,0.1,0.1,108.33,0.1,0.4,0,0,0.6,0.63
41,LukeMcCown,NO,QB,2016,9,SF,0.7,1.2,100,9.5,10,0.1,0.1,108.33,0.1,0.3,0,0,0.6,0.61
42,MattSchaub,ATL,QB,2016,9,TB,0.6,1,100,8.4,8,0.1,0.1,100,0.1,0.4,0,0,0.6,0.58
43,EJManuel,BUF,QB,2016,9,SEA,0.4,0.6,0,4.8,5,0,0,47.92,0.1,0.5,0,0,0.2,0.24
44,KellenClemens,LAC,QB,2016,9,TEN,0.3,0.5,0,3.8,0,0,0,0,0.1,0.4,0,0,0.2,0.19
45,TrevoneBoykin,SEA,QB,2016,9,BUF,0.3,0.5,0,3.9,0,0,0,0,0.1,-0.1,0,0,0.2,0.15
46,TylerBray,KC,QB,2016,9,JAX,0.3,0.4,0,3.5,0,0,0,0,0.2,0,0,0,0.1,0.14
47,MattMcGloin,OAK,QB,2016,9,DEN,0.1,0.2,0,1.2,0,0,0,0,0,0,0,0,0,0.05
48,MarkSanchez,DAL,QB,2016,9,CLE,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
48,BrycePetty,NYJ,QB,2016,9,MIA,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
48,BrettHundley,GB,QB,2016,9,IND,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0.02
51,RyanGriffin,TB,QB,2016,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,MattSimms,ATL,QB,2016,9,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,DavidFales,BAL,QB,2016,9,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,ZachMettenberger,PIT,QB,2016,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,TonyRomo,DAL,QB,2016,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,KellenMoore,DAL,QB,2016,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RobertGriffinIII,CLE,QB,2016,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,KevinHogan,CLE,QB,2016,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,JoeCallahan,CLE,QB,2016,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,AlexSmith,KC,QB,2016,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,GenoSmith,NYJ,QB,2016,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,ChristianHackenberg,NYJ,QB,2016,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,AaronMurray,PHI,QB,2016,9,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RyanNassib,NYG,QB,2016,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,JoshJohnson,NYG,QB,2016,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,TeddyBridgewater,MIN,QB,2016,9,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,SeanMannion,LAR,QB,2016,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,JoeWebb,CAR,QB,2016,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,ChristianPonder,SF,QB,2016,9,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,ThaddeusLewis,SF,QB,2016,9,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,GarrettGrayson,NO,QB,2016,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,AlexTanney,TEN,QB,2016,9,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,StephenMorris,IND,QB,2016,9,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,AustinDavisP,DEN,QB,2016,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,JoelStave,SEA,QB,2016,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MattCassel,TEN,QB,2016,9,LAC,0.3,0.5,0,3.7,0,0,0.1,0,0.1,0.2,0,0,0,-0.03
