Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
58,MattCassel,BUF,QB,2015,1,IND,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
58,MattMoore,MIA,QB,2015,1,WAS,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
58,MattMcGloin,OAK,QB,2015,1,CIN,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
58,RyanNassib,NYG,QB,2015,1,DAL,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
63,BrycePetty,NYJ,QB,2015,1,CLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
63,TarvarisJackson,SEA,QB,2015,1,LAR,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
63,AJMcCarron,CIN,QB,2015,1,OAK,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
66,BruceGradkowski,PIT,QB,2015,1,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,BrettHundley,GB,QB,2015,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,DavidFales,CHI,QB,2015,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,AaronMurray,KC,QB,2015,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,McLeodBethel-Thompson,MIA,QB,2015,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,JoeWebb,CAR,QB,2015,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,BJDaniels,SEA,QB,2015,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,SeanMannion,LAR,QB,2015,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,MattBarkley,ARI,QB,2015,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,GarrettGrayson,NO,QB,2015,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,CharlieWhitehurst,TEN,QB,2015,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,TrevorSiemian,DEN,QB,2015,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,MikeKafka,MIN,QB,2015,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,TaylorHeinicke,MIN,QB,2015,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
