Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
15,MattRyan,ATL,QB,2014,14,GB,27,41,65.9,317,7.7,1,1,87.14,1,6,6,0,15.3,15.28
16,KyleOrton,BUF,QB,2014,14,DEN,22,35,62.9,256,7.3,1,0,94.46,1,3,3,0,14.5,14.54
17,TeddyBridgewater,MIN,QB,2014,14,NYJ,19,29,65.5,235,8.1,1,0,101.94,3,11,3.7,0,14.5,14.5
18,BlakeBortles,JAX,QB,2014,14,HOU,20,34,58.8,245,7.2,1,1,78.68,4,26,6.5,0,14.4,14.4
19,BrianHoyer,CLE,QB,2014,14,IND,21,37,56.8,250,6.8,1,0,86.54,2,3,1.5,0,14.3,14.3
20,ShaunHill,LAR,QB,2014,14,WAS,19,31,61.3,234,7.5,1,0,95.36,1,8,8,0,14.2,14.16
21,RyanFitzpatrick,HOU,QB,2014,14,JAX,21,30,70,213,7.1,1,0,101.11,3,16,5.3,0,14.1,14.12
22,MatthewStafford,DET,QB,2014,14,TB,27,40,67.5,271,6.8,1,1,84.48,2,6,3,0,13.4,13.44
23,EliManning,NYG,QB,2014,14,TEN,23,34,67.6,265,7.8,1,1,88.48,1,2,2,0,12.8,12.8
24,MarkSanchez,PHI,QB,2014,14,SEA,24,40,60,255,6.4,1,1,76.56,3,5,1.7,0,12.7,12.7
25,AndyDalton,CIN,QB,2014,14,PIT,21,32,65.6,232,7.2,1,1,84.38,3,10,3.3,0,12.3,12.28
26,JoeFlacco,BAL,QB,2014,14,MIA,21,33,63.6,234,7.1,1,1,82.13,1,4,4,0,11.8,11.76
27,AlexSmith,KC,QB,2014,14,ARI,19,29,65.5,223,7.7,0,0,88.72,3,17,5.7,0,10.6,10.62
28,DrewStanton,ARI,QB,2014,14,KC,21,35,60,226,6.5,0,0,78.99,3,14,4.7,0,10.4,10.44
29,ColtMcCoy,WAS,QB,2014,14,LAR,24,37,64.9,227,6.1,0,0,81.7,4,7,1.8,0,9.8,9.78
30,JoshMcCown,TB,QB,2014,14,DET,20,35,57.1,259,7.4,0,1,68.63,2,12,6,0,9.6,9.56
31,DerekCarr,OAK,QB,2014,14,SF,22,38,57.9,251,6.6,0,1,66.89,1,8,8,0,8.8,8.84
32,GenoSmith,NYJ,QB,2014,14,MIN,15,27,55.6,183,6.8,0,1,61.19,4,24,6,0,7.7,7.72
33,MichaelVick,NYJ,QB,2014,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MattCassel,MIN,QB,2014,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,LukeMcCown,NO,QB,2014,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,DerekAnderson,CAR,QB,2014,14,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MattHasselbeck,IND,QB,2014,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,JasonCampbell,CIN,QB,2014,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BruceGradkowski,PIT,QB,2014,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CharlieWhitehurst,TEN,QB,2014,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,DanOrlovsky,DET,QB,2014,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CarsonPalmer,ARI,QB,2014,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,TarvarisJackson,SEA,QB,2014,14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MattSchaub,OAK,QB,2014,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,KellenClemens,LAC,QB,2014,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
