Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
34,MattMcGloin,OAK,QB,2015,2,BAL,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
35,MikeGlennon,TB,QB,2015,2,NO,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
35,ShaunHill,MIN,QB,2015,2,DET,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
35,DrewStanton,ARI,QB,2015,2,CHI,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
35,CaseKeenum,LAR,QB,2015,2,WAS,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
35,MarkSanchez,PHI,QB,2015,2,DAL,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
40,DerekAnderson,CAR,QB,2015,2,HOU,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,DanOrlovsky,DET,QB,2015,2,MIN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,JimmyGaroppoloIR,NE,QB,2015,2,BUF,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,KellenClemens,LAC,QB,2015,2,CIN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,ZachMettenberger,TEN,QB,2015,2,CLE,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,SeanRenfree,ATL,QB,2015,2,NYG,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,ChadHenne,JAX,QB,2015,2,MIA,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,MattSchaub,BAL,QB,2015,2,OAK,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,BrandonWeeden,DAL,QB,2015,2,PHI,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
40,ScottTolzien,GB,QB,2015,2,SEA,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
50,ChaseDaniel,KC,QB,2015,2,DEN,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
50,MichaelVick,PIT,QB,2015,2,SF,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
50,BlaineGabbertQ,SF,QB,2015,2,PIT,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
50,LukeMcCown,NO,QB,2015,2,TB,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
50,JimmyClausen,CHI,QB,2015,2,ARI,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
50,MattHasselbeck,IND,QB,2015,2,NYJ,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
56,BrockOsweiler,DEN,QB,2015,2,KC,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
56,MattCassel,BUF,QB,2015,2,NE,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
56,RyanNassib,NYG,QB,2015,2,ATL,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
56,MattMoore,MIA,QB,2015,2,JAX,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
60,AJMcCarron,CIN,QB,2015,2,LAC,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
60,AustinDavisP,CLE,QB,2015,2,TEN,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
60,ColtMcCoy,WAS,QB,2015,2,LAR,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
60,TarvarisJackson,SEA,QB,2015,2,GB,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
60,BrycePetty,NYJ,QB,2015,2,IND,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
65,TrevorSiemian,DEN,QB,2015,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AaronMurray,KC,QB,2015,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeWebb,CAR,QB,2015,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BruceGradkowski,PIT,QB,2015,2,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,LandryJones,PIT,QB,2015,2,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,GarrettGrayson,NO,QB,2015,2,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MikeKafka,MIN,QB,2015,2,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TaylorHeinicke,MIN,QB,2015,2,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DavidFales,CHI,QB,2015,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattBarkley,ARI,QB,2015,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,EJManuel,BUF,QB,2015,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshMcCown,CLE,QB,2015,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CharlieWhitehurst,TEN,QB,2015,2,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RobertGriffinIII,WAS,QB,2015,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,SeanMannion,LAR,QB,2015,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,StephenMorris,PHI,QB,2015,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrettHundley,GB,QB,2015,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BJDaniels,SEA,QB,2015,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
