Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
12,DakPrescott,DAL,QB,2016,14,NYG,20.9,32,65.6,240,7.5,1.7,0.8,95.83,3.7,18,4.5,0.1,16.4,16.4
13,CamNewton,CAR,QB,2016,14,LAC,17.5,29.2,62.1,233.4,8,1.4,1.1,84.41,6.4,23.9,4,0.3,16.3,16.33
14,MattRyan,ATL,QB,2016,14,LAR,22.4,36.1,61.1,263,7.3,1.7,0.8,90.39,2.4,7.8,4,0,16.1,16.1
15,EliManning,NYG,QB,2016,14,DAL,25.8,37.9,68.4,274.7,7.2,1.8,0.9,95.83,1.7,1.7,1,0,16,15.96
16,TyrodTaylorQ,BUF,QB,2016,14,PIT,17.9,28.8,62.1,219.6,7.6,1.3,0.9,82.54,6.1,29.6,5,0.2,15.9,15.94
17,ColinKaepernick,SF,QB,2016,14,NYJ,18.7,30.4,63.3,212.6,7.1,1.3,0.8,81.67,6.8,34.4,4.9,0.1,15.5,15.54
18,DerekCarr,OAK,QB,2016,14,KC,22.2,38.2,57.9,257.4,6.8,1.7,0.9,85.09,2.3,6.2,3,0,15.5,15.52
19,CarsonPalmer,ARI,QB,2016,14,MIA,21.6,39.7,55,269.9,6.8,1.8,1.2,82.29,1.3,0.7,1,0,15.1,15.07
20,AlexSmith,KC,QB,2016,14,OAK,20.2,33.5,58.8,233.4,6.9,1.4,0.7,77.21,3,10.3,3.3,0.1,14.6,14.57
21,TrevorSiemian,DEN,QB,2016,14,TEN,20.1,34.8,57.1,242,6.9,1.6,0.9,85.65,2.4,3.5,2,0,14.4,14.43
22,JoeFlacco,BAL,QB,2016,14,NE,22.6,40.9,56.1,262.5,6.4,1.6,1.1,81.55,1.8,1.5,1,0,14.2,14.25
23,BrockOsweiler,HOU,QB,2016,14,IND,22.8,35.7,63.9,241.7,6.7,1.5,1,90.28,2.5,9.6,5,0,14.2,14.23
24,MarcusMariotaP,TEN,QB,2016,14,DEN,17.9,29.5,60,225.3,7.5,1.4,1.1,80.56,4.2,21,5.2,0,13.9,13.91
25,RobertGriffinIII,CLE,QB,2016,14,CIN,15.7,26.2,61.5,209.5,8.1,1.1,1.1,83.81,5.75,27.6,4.7,0.1,13.5,13.54
26,RyanTannehillP,MIA,QB,2016,14,ARI,19,30.6,61.3,230.9,7.5,1.5,1.1,92.27,2.8,9.1,3,0,13.4,13.35
27,BlakeBortles,JAX,QB,2016,14,MIN,23.5,36.7,64.9,220.5,5.9,1.4,1.4,78.66,3.6,15.1,3.8,0.1,12.9,12.93
28,CarsonWentz,PHI,QB,2016,14,WAS,23.9,37.3,64.9,243.7,6.6,1.2,1,81.36,2.5,9.4,4.5,0,12.9,12.89
29,SamBradfordQ,MIN,QB,2016,14,JAX,17.6,29.4,62.1,235,8.1,1.3,0.8,84.7,1.6,0.8,0.5,0,12.7,12.68
30,JaredGoff,LAR,QB,2016,14,ATL,19.9,33.3,60.6,224.4,6.8,1.4,1,78.35,1.8,3.7,2,0,12.4,12.35
31,BrycePetty,NYJ,QB,2016,14,SF,19,32.6,57.6,205.4,6.2,1.2,1.1,73.42,2.7,10.2,3.3,0.1,12.2,12.24
32,MattBarkley,CHI,QB,2016,14,DET,17,28.4,60.7,227.4,8.1,1.2,1.2,83.48,1.8,5.8,3,0,11.7,11.68
33,PaxtonLynch,DEN,QB,2016,14,TEN,2.1,3.5,50,28.2,7,0.1,0.1,72.92,0.1,1.5,0,0,1.5,1.48
34,CaseKeenum,LAR,QB,2016,14,ATL,0.8,1.3,100,10.4,10,0.1,0,108.33,0.1,0.4,0,0,0.9,0.86
35,CodyKessler,CLE,QB,2016,14,CIN,1.1,1.9,50,15.2,7.5,0.1,0.1,75,0.2,0.3,0,0,0.8,0.84
36,RyanFitzpatrick,NYJ,QB,2016,14,SF,1,1.6,50,13.2,6.5,0.1,0.1,70.83,0.2,0.7,0,0,0.8,0.8
37,BlaineGabbertQ,SF,QB,2016,14,NYJ,0.8,1.3,100,10.6,11,0.1,0.1,112.5,0.3,1.3,0,0,0.8,0.75
38,ColtMcCoy,WAS,QB,2016,14,PHI,0.6,1,100,7.7,8,0.1,0,100,0.2,0.3,0,0,0.7,0.74
39,TonyRomo,DAL,QB,2016,14,NYG,0.8,1.3,100,10.5,10,0.1,0.1,108.33,0.1,0.3,0,0,0.6,0.65
40,NickFoles,KC,QB,2016,14,OAK,0.8,1.4,100,11.4,11,0,0,112.5,0.1,0.1,0,0,0.5,0.47
41,AJMcCarron,CIN,QB,2016,14,CLE,0.6,1,100,8,8,0,0,100,0.1,0.3,0,0,0.4,0.35
42,LandryJones,PIT,QB,2016,14,BUF,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.4,0,0,0.3,0.3
43,ChaseDaniel,PHI,QB,2016,14,WAS,0.5,0.8,0,6.7,7,0,0,56.25,0.1,0.2,0,0,0.3,0.29
43,RyanNassib,NYG,QB,2016,14,DAL,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
45,LukeMcCown,NO,QB,2016,14,TB,0.4,0.7,0,5.9,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
45,MattMoore,MIA,QB,2016,14,ARI,0.4,0.8,0,6.1,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
45,ChadHenne,JAX,QB,2016,14,MIN,0.4,0.8,0,6,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
48,DanOrlovsky,DET,QB,2016,14,CHI,0.4,0.7,0,5.6,6,0,0,52.08,0.1,0.2,0,0,0.2,0.24
48,ShaunHill,MIN,QB,2016,14,JAX,0.4,0.7,0,5.7,6,0,0,52.08,0,0.1,0,0,0.2,0.24
50,MattSchaub,ATL,QB,2016,14,LAR,0.4,0.6,0,5.2,5,0,0,47.92,0.1,0.2,0,0,0.2,0.23
51,ScottTolzien,IND,QB,2016,14,HOU,0.4,0.7,0,5.4,5,0,0,47.92,0.1,0,0,0,0.2,0.22
52,DerekAnderson,CAR,QB,2016,14,LAC,0.4,0.6,0,4.7,5,0,0,47.92,0.1,0,0,0,0.2,0.19
53,DrewStanton,ARI,QB,2016,14,MIA,0.3,0.5,0,3.9,0,0,0,0,0.1,0.1,0,0,0.2,0.17
53,RyanMallett,BAL,QB,2016,14,NE,0.3,0.5,0,3.8,0,0,0,0,0.1,0.2,0,0,0.2,0.17
55,EJManuel,BUF,QB,2016,14,PIT,0.2,0.4,0,3.3,0,0,0,0,0.1,0.3,0,0,0.2,0.16
55,JimmyGaroppoloIR,NE,QB,2016,14,BAL,0.3,0.5,0,4.1,4,0,0,43.75,0.1,0,0,0,0.2,0.16
57,BrandonWeeden,HOU,QB,2016,14,IND,0.2,0.4,0,2.9,0,0,0,0,0.1,0.1,0,0,0.1,0.13
58,MikeGlennon,TB,QB,2016,14,NO,0.2,0.4,0,3,0,0,0,0,0,0,0,0,0.1,0.12
58,KellenClemens,LAC,QB,2016,14,CAR,0.2,0.3,0,2.5,0,0,0,0,0,0.2,0,0,0.1,0.12
60,TrevoneBoykin,SEA,QB,2016,14,GB,0.2,0.3,0,2.2,0,0,0,0,0,0,0,0,0.1,0.09
61,MattMcGloin,OAK,QB,2016,14,KC,0.1,0.2,0,1.4,0,0,0,0,0,0,0,0,0.1,0.06
61,MattCassel,TEN,QB,2016,14,DEN,0.1,0.2,0,1.6,0,0,0,0,0,0,0,0,0.1,0.06
61,BrettHundley,GB,QB,2016,14,SEA,0.1,0.2,0,1.4,0,0,0,0,0,0,0,0,0.1,0.06
64,DavidFales,CHI,QB,2016,14,DET,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
65,TylerBray,KC,QB,2016,14,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ConnorCook,OAK,QB,2016,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoelStave,KC,QB,2016,14,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CardaleJones,BUF,QB,2016,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ZachMettenberger,PIT,QB,2016,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AustinDavisP,DEN,QB,2016,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AlexTanney,TEN,QB,2016,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,GarrettGrayson,NO,QB,2016,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanGriffin,TB,QB,2016,14,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AaronMurray,PHI,QB,2016,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,NateSudfeld,WAS,QB,2016,14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonDoughty,MIA,QB,2016,14,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ZacDysert,ARI,QB,2016,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeWebb,CAR,QB,2016,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JeffDriskel,CIN,QB,2016,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KevinHogan,CLE,QB,2016,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshMcCown,CLE,QB,2016,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrianHoyer,CHI,QB,2016,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JayCutler,CHI,QB,2016,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JakeRudock,DET,QB,2016,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,StephenMorris,IND,QB,2016,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TomSavage,HOU,QB,2016,14,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TeddyBridgewater,MIN,QB,2016,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TaylorHeinicke,MIN,QB,2016,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonAllen,JAX,QB,2016,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ChristianHackenberg,NYJ,QB,2016,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,GenoSmith,NYJ,QB,2016,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ChristianPonder,SF,QB,2016,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ThaddeusLewis,SF,QB,2016,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattSimms,ATL,QB,2016,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,SeanMannion,LAR,QB,2016,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeCallahan,GB,QB,2016,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshJohnson,NYG,QB,2016,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MarkSanchez,DAL,QB,2016,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KellenMoore,DAL,QB,2016,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JacobyBrissett,NE,QB,2016,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
