Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
28,BrianHoyer,HOU,QB,2015,13,BUF,21,37,56.8,240,6.5,2,1,83.16,2,4,2,0,16,16
29,TeddyBridgewater,MIN,QB,2015,13,SEA,18,30,60,204,6.8,2,1,88.75,4,16,4,0,15.8,15.76
30,AustinDavisP,CLE,QB,2015,13,CIN,20,34,58.8,228,6.7,2,1,86.4,2,6,3,0,15.7,15.72
31,MattCassel,DAL,QB,2015,13,WAS,19,31,61.3,216,7,2,1,90.26,3,9,3,0,15.5,15.54
32,NickFoles,LAR,QB,2015,13,ARI,17,31,54.8,186,6,1,1,70.09,2,4,2,0,9.8,9.84
33,JohnnyManziel,CLE,QB,2015,13,CIN,2,2,100,17,8.5,0,0,102.08,0,1,0,0,0.8,0.78
34,CaseKeenum,LAR,QB,2015,13,ARI,1,0,0,9,0,0,0,0,0,0,0,0,0.4,0.36
34,MarkSanchez,PHI,QB,2015,13,NE,1,1,100,9,9,0,0,104.17,0,0,0,0,0.4,0.36
36,GenoSmith,NYJ,QB,2015,13,NYG,0,1,0,5,5,0,0,47.92,0,1,0,0,0.3,0.3
36,EJManuel,BUF,QB,2015,13,HOU,0,1,0,5,5,0,0,47.92,0,1,0,0,0.3,0.3
38,MikeGlennon,TB,QB,2015,13,ATL,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
38,ChadHenne,JAX,QB,2015,13,TEN,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
38,ZachMettenberger,TEN,QB,2015,13,JAX,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
41,MattFlynn,NO,QB,2015,13,CAR,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
41,CharlieWhitehurst,IND,QB,2015,13,PIT,0,0,0,6,0,0,0,0,0,0,0,0,0.2,0.24
43,ScottTolzien,GB,QB,2015,13,DET,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,DanOrlovsky,DET,QB,2015,13,GB,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,RyanNassib,NYG,QB,2015,13,NYJ,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,TJYates,HOU,QB,2015,13,BUF,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,JimmyGaroppoloIR,NE,QB,2015,13,PHI,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,ColtMcCoy,WAS,QB,2015,13,DAL,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
49,TarvarisJackson,SEA,QB,2015,13,MIN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
49,KellenClemens,LAC,QB,2015,13,DEN,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
49,MattMcGloin,OAK,QB,2015,13,KC,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
52,ShaunHill,MIN,QB,2015,13,SEA,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
52,JimmyClausen,BAL,QB,2015,13,MIA,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
52,LandryJones,PIT,QB,2015,13,IND,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
55,DrewStanton,ARI,QB,2015,13,LAR,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
55,DerekAnderson,CAR,QB,2015,13,NO,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
55,MattMoore,MIA,QB,2015,13,BAL,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
55,ChaseDaniel,KC,QB,2015,13,OAK,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
59,SeanRenfree,ATL,QB,2015,13,TB,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,AJMcCarron,CIN,QB,2015,13,CLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,DavidFales,CHI,QB,2015,13,SF,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
62,BrettHundley,GB,QB,2015,13,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrycePetty,NYJ,QB,2015,13,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,SeanMannion,LAR,QB,2015,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MattBarkley,ARI,QB,2015,13,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,LukeMcCown,NO,QB,2015,13,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoeWebb,CAR,QB,2015,13,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,GarrettGrayson,NO,QB,2015,13,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BJDaniels,SEA,QB,2015,13,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TaylorHeinicke,MIN,QB,2015,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrandonWeeden,HOU,QB,2015,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoshJohnson,BUF,QB,2015,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoeFlacco,BAL,QB,2015,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoshMcCown,CLE,QB,2015,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,PeytonManning,DEN,QB,2015,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ChristianPonder,DEN,QB,2015,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TrevorSiemian,DEN,QB,2015,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AaronMurray,KC,QB,2015,13,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,StephenMorris,PHI,QB,2015,13,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ThaddeusLewis,PHI,QB,2015,13,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AndrewLuckP,IND,QB,2015,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MichaelVick,PIT,QB,2015,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BruceGradkowski,PIT,QB,2015,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,KellenMoore,DAL,QB,2015,13,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TonyRomo,DAL,QB,2015,13,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,RobertGriffinIII,WAS,QB,2015,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
