Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
40,EJManuel,BUF,QB,2016,4,NE,0.9,1.5,100,11.8,12,0.1,0.1,116.67,0.2,0.5,0,0,0.7,0.72
40,MikeGlennon,TB,QB,2016,4,DEN,0.8,1.4,100,11.2,11,0.1,0.1,112.5,0.2,0.7,0,0,0.7,0.72
40,NickFoles,KC,QB,2016,4,PIT,0.9,1.4,100,11.6,12,0.1,0.1,116.67,0.2,0.6,0,0,0.7,0.72
44,DerekAnderson,CAR,QB,2016,4,ATL,0.5,0.9,100,7,7,0.1,0,95.83,0.1,0.1,0,0,0.7,0.69
44,KellenClemens,LAC,QB,2016,4,NO,0.5,0.9,100,7.1,7,0.1,0,95.83,0.1,0.1,0,0,0.7,0.69
46,MattCassel,TEN,QB,2016,4,HOU,0.8,1.3,100,10.2,10,0.1,0.1,108.33,0.1,0.7,0,0,0.7,0.68
46,DanOrlovsky,DET,QB,2016,4,CHI,0.8,1.4,100,11.4,11,0.1,0.1,112.5,0.1,0.2,0,0,0.7,0.68
48,ShaunHill,MIN,QB,2016,4,NYG,0.8,1.4,100,11.1,11,0.1,0.1,112.5,0.2,0.3,0,0,0.7,0.67
49,MattSchaub,ATL,QB,2016,4,CAR,0.8,1.3,100,10.2,10,0.1,0.1,108.33,0.1,0.3,0,0,0.6,0.64
50,LandryJones,PIT,QB,2016,4,KC,0.7,1.1,100,8.9,9,0.1,0.1,104.17,0.2,0.4,0,0,0.6,0.6
51,RyanNassib,NYG,QB,2016,4,MIN,0.4,0.7,0,5.4,5,0,0,47.92,0.1,0.1,0,0,0.2,0.23
52,LukeMcCown,NO,QB,2016,4,LAC,0.4,0.6,0,5.2,5,0,0,47.92,0.1,0.1,0,0,0.2,0.22
53,MattMoore,MIA,QB,2016,4,CIN,0.3,0.6,0,4.5,4,0,0,43.75,0.1,0.1,0,0,0.2,0.19
54,ScottTolzien,IND,QB,2016,4,JAX,0.6,1,100,7.7,8,0,0.1,100,0.1,0.4,0,0,0.2,0.15
55,MattMcGloin,OAK,QB,2016,4,BAL,0.2,0.3,0,2.2,0,0,0,0,0,0,0,0,0.1,0.09
56,MarkSanchez,DAL,QB,2016,4,SF,0.2,0.3,0,2.1,0,0,0,0,0,0,0,0,0.1,0.08
57,DrewStanton,ARI,QB,2016,4,LAR,0.4,0.7,0,5.6,6,0,0.1,52.08,0.2,0.4,0,0,0.1,0.06
58,CharlieWhitehurst,CLE,QB,2016,4,WAS,0.1,0.1,0,0.8,0,0,0,0,0,0.1,0,0,0,0.04
59,StephenMorris,IND,QB,2016,4,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BrandonWeeden,HOU,QB,2016,4,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,AlexTanney,TEN,QB,2016,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,RobertGriffinIII,CLE,QB,2016,4,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoshMcCown,CLE,QB,2016,4,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BrycePetty,NYJ,QB,2016,4,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ChristianHackenberg,NYJ,QB,2016,4,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JimmyGaroppoloIR,NE,QB,2016,4,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TomBrady,NE,QB,2016,4,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoeWebb,CAR,QB,2016,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,MattSimms,ATL,QB,2016,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,DavidFales,BAL,QB,2016,4,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JayCutler,CHI,QB,2016,4,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,MattBarkley,CHI,QB,2016,4,DET,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
59,AustinDavisP,DEN,QB,2016,4,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,SeanMannion,LAR,QB,2016,4,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,GarrettGrayson,NO,QB,2016,4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TonyRomo,DAL,QB,2016,4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ChristianPonder,SF,QB,2016,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ThaddeusLewis,SF,QB,2016,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,KellenMoore,DAL,QB,2016,4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JerrodJohnson,DAL,QB,2016,4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ZachMettenberger,PIT,QB,2016,4,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BruceGradkowski,PIT,QB,2016,4,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoshJohnson,NYG,QB,2016,4,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TeddyBridgewater,MIN,QB,2016,4,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
