Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
26,BrettHundley,GB,QB,2017,14,CLE,18.5,30.9,58.1,185.2,6,1.2,0.9,72.65,4.3,21.3,5.2,0.1,12.9,12.94
27,JacobyBrissett,IND,QB,2017,14,BUF,19.3,33.5,55.9,201.1,5.9,1.2,0.9,70.83,3.5,14.4,3.5,0.1,12.9,12.88
28,JoeFlacco,BAL,QB,2017,14,PIT,21.8,34.9,62.9,223.3,6.4,1.2,1,78.63,1.6,3.9,2,0.1,12.5,12.52
29,JayCutler,MIA,QB,2017,14,NE,21.2,35.3,60,224.2,6.4,1.3,1.1,76.37,1,2.3,2,0,12,12
30,TrevorSiemian,DEN,QB,2017,14,NYJ,18.6,33.1,57.6,206.4,6.2,1.2,1,73.55,1.8,7.7,4,0,11.6,11.63
31,MitchTrubisky,CHI,QB,2017,14,CIN,16.6,27.5,60.7,178.3,6.4,1,0.8,76.19,2.7,12.4,4,0.1,11.2,11.17
32,NathanPeterman,BUF,QB,2017,14,IND,17,28.5,60.7,182.6,6.5,1.1,0.9,76.93,1.7,5.9,3,0,10.3,10.29
33,RyanFitzpatrick,TB,QB,2017,14,DET,2.9,4.8,60,38.2,7.6,0.4,0,83.75,0.4,3,0,0,3.4,3.43
34,CJBeathard,SF,QB,2017,14,HOU,2.7,4.4,75,35.5,9,0,0,102.08,0.5,2.3,0,0,1.6,1.65
34,BrockOsweiler,DEN,QB,2017,14,NYJ,2.8,4.7,60,37.8,7.6,0.1,0.1,83.75,0.5,1.4,0,0,1.6,1.65
36,KevinHogan,CLE,QB,2017,14,GB,2.2,3.6,50,28.8,7.2,0,0,73.96,0.5,2,0,0,1.4,1.35
37,EJManuel,OAK,QB,2017,14,KC,1.1,1.9,50,14.9,7.5,0,0,75,0.4,0.5,0,0,0.6,0.65
38,MikeGlennon,CHI,QB,2017,14,CIN,1,1.8,50,14,7,0,0,72.92,0,0.1,0,0,0.6,0.57
39,BrianHoyer,NE,QB,2017,14,MIA,1,1.7,50,13.6,7,0,0,72.92,0.4,0.1,0,0,0.6,0.55
40,TeddyBridgewater,MIN,QB,2017,14,CAR,0.7,1.2,100,9.9,10,0,0,108.33,0,0.1,0,0,0.4,0.41
41,RyanMallett,BAL,QB,2017,14,PIT,0.7,1.2,100,9.3,9,0,0,104.17,0.4,0.3,0,0,0.4,0.4
42,MattCassel,TEN,QB,2017,14,ARI,0.6,1,100,8.4,8,0,0,100,0,0.1,0,0,0.4,0.35
43,AJMcCarron,CIN,QB,2017,14,CHI,0.4,0.7,0,5.4,5,0,0,47.92,0,0.2,0,0,0.2,0.24
44,DrewStanton,ARI,QB,2017,14,TEN,0.4,0.6,0,4.9,5,0,0,47.92,0.1,0.2,0,0,0.2,0.22
45,MattSchaub,ATL,QB,2017,14,NO,0.3,0.6,0,4.5,4,0,0,43.75,0.1,0.1,0,0,0.2,0.19
45,TJYates,HOU,QB,2017,14,SF,0.3,0.6,0,4.5,4,0,0,43.75,0,0.1,0,0,0.2,0.19
45,ColtMcCoy,WAS,QB,2017,14,LAC,0.3,0.6,0,4.5,4,0,0,43.75,0,0.1,0,0,0.2,0.19
48,AustinDavisP,SEA,QB,2017,14,JAX,0.3,0.5,0,4.1,4,0,0,43.75,0,0.1,0,0,0.2,0.17
48,LandryJones,PIT,QB,2017,14,BAL,0.3,0.5,0,3.9,0,0,0,0,0,0.1,0,0,0.2,0.17
50,ChaseDaniel,NO,QB,2017,14,ATL,0.3,0.5,0,3.7,0,0,0,0,0,0.1,0,0,0.2,0.16
50,PatrickMahomes,KC,QB,2017,14,OAK,0.3,0.5,0,3.7,0,0,0,0,0,0.1,0,0,0.2,0.16
52,BrycePetty,NYJ,QB,2017,14,DEN,1.6,2.8,66.7,22,7.3,0,0.4,88.19,0,0.5,0,0,0.1,0.13
52,GenoSmith,NYG,QB,2017,14,DAL,0.2,0.4,0,3.1,0,0,0,0,0,0.1,0,0,0.1,0.13
54,CooperRush,DAL,QB,2017,14,NYG,0.2,0.3,0,2.2,0,0,0,0,0.1,0.3,0,0,0.1,0.12
55,NickFoles,PHI,QB,2017,14,LAR,0.2,0.3,0,2.5,0,0,0,0,0,0,0,0,0.1,0.1
56,DerekAnderson,CAR,QB,2017,14,MIN,0.2,0.3,0,2.1,0,0,0,0,0,0.1,0,0,0.1,0.09
56,JakeRudock,DET,QB,2017,14,TB,0.2,0.3,0,2.1,0,0,0,0,0,0.1,0,0,0.1,0.09
58,ChadHenne,JAX,QB,2017,14,SEA,0.1,0.2,0,1.6,0,0,0,0,0,0.1,0,0,0.1,0.07
59,KellenClemens,LAC,QB,2017,14,WAS,0.1,0.2,0,1.5,0,0,0,0,0,0,0,0,0.1,0.06
59,SeanMannion,LAR,QB,2017,14,PHI,0.1,0.2,0,1.5,0,0,0,0,0,0,0,0,0.1,0.06
61,JoeWebb,BUF,QB,2017,14,IND,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
61,JoeCallahan,GB,QB,2017,14,CLE,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
63,TaysomHill,NO,QB,2017,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TyrodTaylorQ,BUF,QB,2017,14,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AndrewLuckP,IND,QB,2017,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,SamBradfordQ,MIN,QB,2017,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,GarrettGilbert,CAR,QB,2017,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,KyleSloter,MIN,QB,2017,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MarkSanchez,CHI,QB,2017,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JeffDriskel,CIN,QB,2017,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AaronRodgersQ,GB,QB,2017,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CodyKessler,CLE,QB,2017,14,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DeshaunWatsonP,HOU,QB,2017,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TrevoneBoykin,SEA,QB,2017,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TylerBray,KC,QB,2017,14,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ConnorCook,OAK,QB,2017,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanGriffin,TB,QB,2017,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattBarkley,ARI,QB,2017,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonWeeden,TEN,QB,2017,14,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CarsonPalmer,ARI,QB,2017,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AlexTanney,TEN,QB,2017,14,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ChristianHackenberg,NYJ,QB,2017,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PaxtonLynch,DEN,QB,2017,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CardaleJones,LAC,QB,2017,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,NateSudfeld,PHI,QB,2017,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonAllen,LAR,QB,2017,14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JameillShowersIR,DAL,QB,2017,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ZacDysert,DAL,QB,2017,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DavisWebb,NYG,QB,2017,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshuaDobbs,PIT,QB,2017,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshWoodrum,BAL,QB,2017,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattMoore,MIA,QB,2017,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanTannehillP,MIA,QB,2017,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonDoughty,MIA,QB,2017,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,ScottTolzien,IND,QB,2017,14,BUF,1.1,1.8,50,14.5,7,0,0.4,72.92,0.4,0.1,0,0,-0.2,-0.21
96,DavidFales,MIA,QB,2017,14,NE,0.5,0.8,0,6.7,7,0,0.3,56.25,0,0,0,0,-0.3,-0.33
