Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
17,MatthewStafford,DET,QB,2014,5,BUF,24,36,66.7,289,8,1,1,88.77,3,5,1.7,0,14.1,14.06
18,TonyRomo,DAL,QB,2014,5,HOU,23,32,71.9,241,7.5,1,0,103.78,2,4,2,0,14,14.04
19,BlakeBortles,JAX,QB,2014,5,PIT,23,34,67.6,259,7.6,1,1,87.75,2,13,6.5,0,13.7,13.66
20,RyanFitzpatrick,HOU,QB,2014,5,DAL,21,34,61.8,249,7.3,1,1,81.62,3,16,5.3,0,13.6,13.56
21,KirkCousins,WAS,QB,2014,5,SEA,24,40,60,270,6.8,1,1,78.12,2,7,3.5,0,13.5,13.5
22,CamNewton,CAR,QB,2014,5,CHI,22,33,66.7,229,6.9,1,1,84.03,3,23,7.7,0,13.5,13.46
23,JoeFlacco,BAL,QB,2014,5,IND,24,39,61.5,255,6.5,1,1,78.47,2,6,3,0,12.8,12.8
23,GenoSmith,NYJ,QB,2014,5,LAC,20,33,60.6,215,6.5,1,1,77.21,5,22,4.4,0,12.8,12.8
25,ChristianPonder,MIN,QB,2014,5,GB,19,30,63.3,218,7.3,1,1,82.36,3,17,5.7,0,12.4,12.42
26,EliManning,NYG,QB,2014,5,ATL,24,35,68.6,249,7.1,1,1,86.49,1,1,1,0,12.1,12.06
27,AndyDalton,CIN,QB,2014,5,NE,20,31,64.5,220,7.1,1,1,82.73,3,10,3.3,0,11.8,11.8
28,BrianHoyer,CLE,QB,2014,5,TEN,20,32,62.5,219,6.8,1,1,80.08,1,2,2,0,11,10.96
29,AustinDavisP,LAR,QB,2014,5,PHI,24,38,63.2,258,6.8,0,1,72.04,2,5,2.5,0,8.8,8.82
30,KyleOrton,BUF,QB,2014,5,DET,22,39,56.4,247,6.3,0,1,64.8,2,5,2.5,0,8.4,8.38
31,CharlieWhitehurst,TEN,QB,2014,5,CLE,19,33,57.6,88,2.7,0,0,62.56,3,9,3,0,4.4,4.42
32,MattCassel,MIN,QB,2014,5,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,MattHasselbeck,IND,QB,2014,5,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,ShaunHill,LAR,QB,2014,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,MattBarkley,PHI,QB,2014,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,JoshMcCown,TB,QB,2014,5,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,LukeMcCown,NO,QB,2014,5,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,DanOrlovsky,DET,QB,2014,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,DerekAnderson,CAR,QB,2014,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,BruceGradkowski,PIT,QB,2014,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,KellenClemens,LAC,QB,2014,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,MichaelVick,NYJ,QB,2014,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,JasonCampbell,CIN,QB,2014,5,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,TarvarisJackson,SEA,QB,2014,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
