Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
31,ShaunHill,MIN,QB,2016,1,TEN,18.5,29.5,60,201.8,6.7,1.1,0.9,77.36,1.5,4,2,0,10.7,10.67
32,TrevorSiemian,DEN,QB,2016,1,CAR,18.4,31.9,56.2,192.6,6,1,1.2,71.48,1.9,6.2,3,0.1,9.9,9.92
33,SamBradfordQ,MIN,QB,2016,1,TEN,5.6,8.9,66.7,65.4,7.2,0.5,0.2,87.73,0.4,0.7,0,0,3.9,3.89
34,PaxtonLynch,DEN,QB,2016,1,CAR,2.3,3.1,66.7,25.3,8.3,0.1,0.1,92.36,0.3,1,0,0,1.3,1.31
35,ColinKaepernick,SF,QB,2016,1,LAR,1.1,1.7,50,12.4,6,0.1,0,68.75,0.5,2.7,0,0,1.2,1.17
36,JoshMcCown,CLE,QB,2016,1,PHI,1.8,2.1,100,20.3,10,0.1,0.1,108.33,0.3,1.3,0,0,1.1,1.14
37,GenoSmith,NYJ,QB,2016,1,CIN,0.9,0.9,100,9.5,10,0,0,108.33,0.2,1.1,0,0,0.5,0.49
38,BrianHoyer,CHI,QB,2016,1,HOU,0.7,0.8,100,7.2,7,0,0,95.83,0.1,0.4,0,0,0.3,0.33
39,MikeGlennon,TB,QB,2016,1,ATL,0.5,0.8,0,6.6,7,0,0,56.25,0.1,0.4,0,0,0.3,0.3
40,ColtMcCoy,WAS,QB,2016,1,PIT,0.5,0.6,0,6.1,6,0,0,52.08,0.1,0.3,0,0,0.3,0.27
41,DerekAnderson,CAR,QB,2016,1,DEN,0.6,1,100,6,6,0,0,91.67,0.2,0.2,0,0,0.3,0.26
41,LandryJones,PIT,QB,2016,1,WAS,0.5,0.6,0,6.2,6,0,0,52.08,0,0.1,0,0,0.3,0.26
43,ChadHenne,JAX,QB,2016,1,GB,0.5,0.7,0,5.3,5,0,0,47.92,0.1,0.4,0,0,0.2,0.25
43,EJManuel,BUF,QB,2016,1,BAL,0.4,0.7,0,4.7,5,0,0,47.92,0.1,0.6,0,0,0.2,0.25
45,RyanMallett,BAL,QB,2016,1,BUF,0.4,0.8,0,5.3,5,0,0,47.92,0.1,0.2,0,0,0.2,0.23
45,AJMcCarron,CIN,QB,2016,1,NYJ,0.4,0.6,0,5.1,5,0,0,47.92,0.1,0.3,0,0,0.2,0.23
47,NickFoles,KC,QB,2016,1,LAC,0.4,0.6,0,4.9,5,0,0,47.92,0,0.2,0,0,0.2,0.22
47,DanOrlovsky,DET,QB,2016,1,IND,0.5,0.6,0,5.3,5,0,0,47.92,0,0.1,0,0,0.2,0.22
49,MattMcGloin,OAK,QB,2016,1,NO,0.5,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
50,MattSchaub,ATL,QB,2016,1,TB,0.4,0.6,0,3.8,4,0,0,43.75,0.1,0.2,0,0,0.2,0.17
50,ScottTolzien,IND,QB,2016,1,DET,0.3,0.5,0,4,0,0,0,0,0,0.1,0,0,0.2,0.17
50,MarkSanchez,DAL,QB,2016,1,NYG,0.4,0.3,0,4,0,0,0,0,0,0.1,0,0,0.2,0.17
50,DrewStanton,ARI,QB,2016,1,NE,0.3,0.7,0,4.1,4,0,0,43.75,0.1,0.1,0,0,0.2,0.17
54,SeanMannion,LAR,QB,2016,1,SF,0.3,0.4,0,2.7,0,0,0,0,0,0.1,0,0,0.1,0.12
55,KellenClemens,LAC,QB,2016,1,KC,0.2,0.3,0,2.2,0,0,0,0,0.1,0.1,0,0,0.1,0.1
55,MattMoore,MIA,QB,2016,1,SEA,0.2,0.3,0,2.3,0,0,0,0,0.1,0.1,0,0,0.1,0.1
55,RyanNassib,NYG,QB,2016,1,DAL,0.2,0.3,0,2.4,0,0,0,0,0,0,0,0,0.1,0.1
58,TomSavage,HOU,QB,2016,1,CHI,0.2,0.2,0,1.8,0,0,0,0,0,0.1,0,0,0.1,0.08
59,MattCassel,TEN,QB,2016,1,MIN,0.1,0.2,0,1.7,0,0,0,0,0,0,0,0,0.1,0.07
59,LukeMcCown,NO,QB,2016,1,OAK,0.2,0.2,0,1.7,0,0,0,0,0,0,0,0,0.1,0.07
61,BrettHundley,GB,QB,2016,1,JAX,0.1,0.2,0,1.2,0,0,0,0,0,0,0,0,0,0.05
62,ChaseDaniel,PHI,QB,2016,1,CLE,0.1,0.2,0,1,0,0,0,0,0,0,0,0,0,0.04
63,AustinDavisP,DEN,QB,2016,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoeWebb,CAR,QB,2016,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DavidFales,BAL,QB,2016,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattBarkley,CHI,QB,2016,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonWeeden,HOU,QB,2016,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CodyKessler,CLE,QB,2016,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,McLeodBethel-Thompson,PHI,QB,2016,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattSimms,ATL,QB,2016,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,SeanRenfree,ATL,QB,2016,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TeddyBridgewater,MIN,QB,2016,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AlexTanney,TEN,QB,2016,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ChristianHackenberg,NYJ,QB,2016,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrycePetty,NYJ,QB,2016,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,GarrettGrayson,NO,QB,2016,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DominiqueDavis,KC,QB,2016,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,StephenMorris,IND,QB,2016,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,KellenMoore,DAL,QB,2016,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshJohnson,NYG,QB,2016,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TomBrady,NE,QB,2016,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ZachMettenberger,PIT,QB,2016,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BruceGradkowski,PIT,QB,2016,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ChristianPonder,SF,QB,2016,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ThaddeusLewis,SF,QB,2016,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JaredGoff,LAR,QB,2016,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
