Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
24,JoeFlacco,BAL,QB,2017,8,MIA,21.3,34.9,60,209.4,6,1.1,1,74.58,1.5,1.1,0.5,0,10.5,10.49
25,MitchTrubisky,CHI,QB,2017,8,NO,15.8,25.6,61.5,179.1,6.9,1.1,0.9,78.85,3.6,12.6,3.2,0,10.4,10.42
26,DeshoneKizer,CLE,QB,2017,8,MIN,12.6,21,61.9,167.8,8,0.8,1.3,83.04,4.2,21.4,5.2,0.1,9.4,9.45
27,CodyKessler,CLE,QB,2017,8,MIN,1.5,2.6,66.7,20.5,6.7,0.1,0.2,85.42,0.2,0.7,0,0,0.5,0.49
28,BrianHoyer,SF,QB,2017,8,PHI,0.5,0.9,100,6.9,7,0,0,95.83,0.1,0.3,0,0,0.3,0.31
29,BrockOsweiler,DEN,QB,2017,8,KC,0.5,0.8,100,6.8,7,0,0,95.83,0.1,0.3,0,0,0.3,0.3
30,MikeGlennon,CHI,QB,2017,8,NO,0.5,0.8,0,6.6,7,0,0,56.25,0,0.1,0,0,0.3,0.27
30,BrycePetty,NYJ,QB,2017,8,ATL,0.5,0.8,0,6.3,6,0,0,52.08,0,0.2,0,0,0.3,0.27
32,NickFoles,PHI,QB,2017,8,SF,0.4,0.8,0,6,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
33,RyanFitzpatrick,TB,QB,2017,8,CAR,0.4,0.8,0,6,6,0,0,52.08,0,0.1,0,0,0.2,0.25
34,AJMcCarron,CIN,QB,2017,8,IND,0.4,0.7,0,5.6,6,0,0,52.08,0,0.1,0,0,0.2,0.23
35,EJManuel,OAK,QB,2017,8,BUF,0.3,0.6,0,4.4,4,0,0,43.75,0.1,0.4,0,0,0.2,0.22
35,ColtMcCoy,WAS,QB,2017,8,DAL,0.4,0.6,0,5.1,5,0,0,47.92,0,0.2,0,0,0.2,0.22
35,LandryJones,PIT,QB,2017,8,DET,0.4,0.6,0,4.7,5,0,0,47.92,0.1,0.3,0,0,0.2,0.22
38,AustinDavisP,SEA,QB,2017,8,HOU,0.4,0.6,0,4.8,5,0,0,47.92,0,0.2,0,0,0.2,0.21
39,KellenClemens,LAC,QB,2017,8,NE,0.3,0.6,0,4.5,4,0,0,43.75,0,0.1,0,0,0.2,0.19
39,JimmyGaroppoloIR,NE,QB,2017,8,LAC,0.3,0.6,0,4.5,4,0,0,43.75,0.1,0.1,0,0,0.2,0.19
39,ChaseDaniel,NO,QB,2017,8,CHI,0.3,0.6,0,4.5,4,0,0,43.75,0,0.1,0,0,0.2,0.19
42,DerekAnderson,CAR,QB,2017,8,TB,0.3,0.5,0,4,0,0,0,0,0.1,0.2,0,0,0.2,0.18
42,PatrickMahomes,KC,QB,2017,8,DEN,0.3,0.5,0,4.1,4,0,0,43.75,0.1,0.2,0,0,0.2,0.18
44,RyanMallett,BAL,QB,2017,8,MIA,0.3,0.5,0,4,0,0,0,0,0,0.1,0,0,0.2,0.17
44,MattSchaub,ATL,QB,2017,8,NYJ,0.3,0.5,0,4,0,0,0,0,0,0.1,0,0,0.2,0.17
46,CooperRush,DAL,QB,2017,8,WAS,0.2,0.3,0,2.5,0,0,0,0,0,0.3,0,0,0.1,0.13
47,TomSavage,HOU,QB,2017,8,SEA,0.2,0.3,0,2.3,0,0,0,0,0,0.1,0,0,0.1,0.1
48,ScottTolzien,IND,QB,2017,8,CIN,0.1,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0.05
49,JakeRudock,DET,QB,2017,8,PIT,0.1,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0.04
50,NathanPeterman,BUF,QB,2017,8,OAK,0.1,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0.03
51,DavidFales,MIA,QB,2017,8,BAL,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
52,JoeWebb,BUF,QB,2017,8,OAK,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
53,JayCutler,MIA,QB,2017,8,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,RyanTannehillP,MIA,QB,2017,8,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,BrandonDoughty,MIA,QB,2017,8,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JoshWoodrum,BAL,QB,2017,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,KyleSloter,MIN,QB,2017,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,SamBradfordQ,MIN,QB,2017,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,TeddyBridgewater,MIN,QB,2017,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,KevinHogan,CLE,QB,2017,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ConnorCook,OAK,QB,2017,8,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,AndrewLuckP,IND,QB,2017,8,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JeffDriskel,CIN,QB,2017,8,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,CardaleJones,LAC,QB,2017,8,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,TaysomHill,NO,QB,2017,8,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,MarkSanchez,CHI,QB,2017,8,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ChristianHackenberg,NYJ,QB,2017,8,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,RyanGriffin,TB,QB,2017,8,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,GarrettGilbert,CAR,QB,2017,8,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,TrevoneBoykin,SEA,QB,2017,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ZacDysert,DAL,QB,2017,8,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JameillShowersIR,DAL,QB,2017,8,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JoshuaDobbs,PIT,QB,2017,8,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,TylerBray,KC,QB,2017,8,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,PaxtonLynch,DEN,QB,2017,8,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
