Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
19,RussellWilson,SEA,QB,2014,16,ARI,17,28,60.7,216,7.7,0,0,84.82,7,47,6.7,0,13.3,13.34
20,CaseKeenum,HOU,QB,2014,16,BAL,19,31,61.3,212,6.8,1,0,92.41,2,7,3.5,0,13.2,13.18
21,JoshMcCown,TB,QB,2014,16,GB,19,33,57.6,242,7.3,1,1,78.09,2,14,7,0,13.1,13.08
22,PhilipRivers,LAC,QB,2014,16,SF,23,35,65.7,264,7.5,1,1,85.89,2,5,2.5,0,13.1,13.06
23,JimmyClausen,CHI,QB,2014,16,DET,25,38,65.8,258,6.8,1,1,83,2,6,3,0,12.9,12.92
24,EliManning,NYG,QB,2014,16,LAR,23,35,65.7,261,7.5,1,1,85.54,1,2,2,0,12.6,12.64
25,AndyDalton,CIN,QB,2014,16,DEN,20,33,60.6,243,7.4,1,1,80.74,3,9,3,0,12.6,12.62
26,JoeFlacco,BAL,QB,2014,16,HOU,22,33,66.7,245,7.4,1,1,86.05,2,6,3,0,12.4,12.4
27,DerekCarr,OAK,QB,2014,16,BUF,23,40,57.5,227,5.7,1,1,71.56,2,8,4,0,11.9,11.88
28,JohnnyManziel,CLE,QB,2014,16,CAR,18,30,60,210,7,0,1,67.36,6,36,6,0,10,10
29,CharlieWhitehurst,TEN,QB,2014,16,JAX,18,31,58.1,224,7.2,0,0,80.58,2,8,4,0,9.8,9.76
30,TeddyBridgewater,MIN,QB,2014,16,MIA,22,35,62.9,237,6.8,0,1,70.77,3,15,5,0,9,8.98
31,GenoSmith,NYJ,QB,2014,16,NE,18,31,58.1,197,6.4,0,1,63.51,4,20,5,0,7.9,7.88
32,RyanLindley,ARI,QB,2014,16,SEA,19,32,59.4,199,6.2,0,1,64.45,2,4,2,0,6.4,6.36
33,MattSchaub,OAK,QB,2014,16,BUF,1,2,50,5,2.5,0,0,56.25,0,0,0,0,0.2,0.2
34,KellenClemens,LAC,QB,2014,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MichaelVick,NYJ,QB,2014,16,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MattCassel,MIN,QB,2014,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,BruceGradkowski,PIT,QB,2014,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,DerekAnderson,CAR,QB,2014,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,DanOrlovsky,DET,QB,2014,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,JayCutler,CHI,QB,2014,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,LukeMcCown,NO,QB,2014,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MattHasselbeck,IND,QB,2014,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,TarvarisJackson,SEA,QB,2014,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,CarsonPalmer,ARI,QB,2014,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,JasonCampbell,CIN,QB,2014,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
