Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
15,JoeFlacco,BAL,QB,2014,3,CLE,27,43,62.8,309,7.2,1,1,82.41,1,3,3,0,14.7,14.66
16,RussellWilson,SEA,QB,2014,3,DEN,17,26,65.4,207,8,1,0,102.56,3,22,7.3,0,14.5,14.48
17,KirkCousins,WAS,QB,2014,3,PHI,21,35,60,246,7,1,0,90.89,2,6,3,0,14.4,14.44
18,BenRoethlisberger,PIT,QB,2014,3,CAR,23,38,60.5,284,7.5,1,1,81.47,1,3,3,0,13.7,13.66
19,RyanTannehillP,MIA,QB,2014,3,KC,22,40,55,259,6.5,1,1,72.81,3,3,1,0,12.7,12.66
20,DrewStanton,ARI,QB,2014,3,SF,21,33,63.6,258,7.8,1,1,85.16,1,3,3,0,12.6,12.62
21,BrianHoyer,CLE,QB,2014,3,BAL,22,40,55,256,6.4,1,1,72.5,1,3,3,0,12.5,12.54
22,JakeLocker,TEN,QB,2014,3,CIN,22,35,62.9,248,7.1,1,1,81.61,1,5,5,0,12.4,12.42
23,RyanFitzpatrick,HOU,QB,2014,3,NYG,19,30,63.3,204,6.8,1,0,94.31,3,2,0.7,0,12.4,12.36
24,GenoSmith,NYJ,QB,2014,3,CHI,19,32,59.4,183,5.7,1,1,72.79,6,30,5,0,12.3,12.32
25,DerekCarr,OAK,QB,2014,3,NE,22,42,52.4,245,5.8,1,1,68.06,3,3,1,0,12.1,12.1
26,EJManuel,BUF,QB,2014,3,LAC,19,31,61.3,215,6.9,1,1,79.37,3,11,3.7,0,11.7,11.7
27,TonyRomo,DAL,QB,2014,3,LAR,21,35,60,230,6.6,1,1,77.08,1,3,3,0,11.5,11.5
28,MattCassel,MIN,QB,2014,3,NO,19,31,61.3,226,7.3,1,1,80.85,2,2,1,0,11.2,11.24
29,JoshMcCown,TB,QB,2014,3,ATL,20,33,60.6,221,6.7,1,1,77.97,3,3,1,0,11.1,11.14
30,AustinDavisP,LAR,QB,2014,3,DAL,23,36,63.9,259,7.2,0,0,85.3,1,3,3,0,10.7,10.66
31,EliManning,NYG,QB,2014,3,HOU,23,42,54.8,245,5.8,1,2,60.12,1,3,3,0,10.1,10.1
32,ChadHenne,JAX,QB,2014,3,IND,19,32,59.4,186,5.8,1,1,73.18,1,4,4,0,9.8,9.84
33,JohnnyManziel,CLE,QB,2014,3,BAL,1,3,33.3,5,1.7,0,0,42.36,1,5,5,0,0.7,0.7
34,DanOrlovsky,DET,QB,2014,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,CharlieWhitehurst,TEN,QB,2014,3,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,JasonCampbell,CIN,QB,2014,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ShaunHill,LAR,QB,2014,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MattBarkley,PHI,QB,2014,3,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,KyleOrton,BUF,QB,2014,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,KellenClemens,LAC,QB,2014,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MattHasselbeck,IND,QB,2014,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,LukeMcCown,NO,QB,2014,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,TarvarisJackson,SEA,QB,2014,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,BruceGradkowski,PIT,QB,2014,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,DerekAnderson,CAR,QB,2014,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MichaelVick,NYJ,QB,2014,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
