Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
16,MarcusMariotaP,TEN,QB,2017,11,PIT,21.5,33.9,64.7,221.6,6.5,1.3,1,80.76,3.9,14.8,3.8,0.1,13.5,13.54
17,CaseKeenum,MIN,QB,2017,11,LAR,20.5,33.4,60.6,234.6,7.1,1.5,1,89.84,1.7,5.5,3,0,13.5,13.53
18,EliManning,NYG,QB,2017,11,KC,20.9,37.1,56.8,250.5,6.8,1.4,1,75.28,1.2,1.3,1,0,13.2,13.15
19,JayCutler,MIA,QB,2017,11,TB,22.1,34.6,62.9,244.7,7,1.5,1.2,90.77,1.7,2,1,0,13,12.99
20,AndyDalton,CIN,QB,2017,11,DEN,19.9,36.2,55.6,222.7,6.2,1.4,0.9,71.88,2.7,6.6,2.3,0,12.8,12.77
21,JoeFlacco,BAL,QB,2017,11,GB,20.8,35.2,60,233,6.7,1.4,1,77.44,1.7,1.9,1,0,12.7,12.71
22,BlaineGabbertQ,ARI,QB,2017,11,HOU,16.4,27.4,59.3,219,8.1,1.1,1.1,82.18,3.7,14.5,3.5,0,12,12.01
23,BrettHundley,GB,QB,2017,11,BAL,15.4,25.7,57.7,205.4,7.9,1.2,1.3,79.81,3.4,14.5,4.7,0,11.5,11.47
24,MitchTrubisky,CHI,QB,2017,11,DET,16.9,28.5,60.7,188.5,6.7,1,0.9,77.68,3,17.6,6,0,10.9,10.9
25,DeshoneKizer,CLE,QB,2017,11,JAX,17.6,31.8,56.2,167.6,5.2,0.9,1.2,68.23,5.5,23.8,4,0.1,10.3,10.28
26,BrockOsweiler,DEN,QB,2017,11,CIN,18.3,32.2,56.2,207.4,6.5,1.1,1.2,73.31,1.6,1.9,1,0,10.1,10.09
27,NathanPeterman,BUF,QB,2017,11,LAC,17.1,28.9,58.6,187.1,6.4,1,1,74.93,2.5,5.6,3,0,9.6,9.64
28,TomSavage,HOU,QB,2017,11,ARI,17,30.4,56.7,185.3,6.2,1.1,1.1,72.22,1.6,1.9,1,0,9.4,9.4
29,TyrodTaylorQ,BUF,QB,2017,11,LAC,1.2,2,50,15.9,8,0.1,0.1,77.08,0.4,1.8,0,0,1,1.02
30,PaxtonLynch,DEN,QB,2017,11,CIN,0.8,1.3,100,10.1,10,0,0,108.33,0.2,0.6,0,0,0.3,0.26
30,MattMoore,MIA,QB,2017,11,TB,0.4,0.7,0,5.9,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
32,RyanMallett,BAL,QB,2017,11,GB,0.4,0.6,0,5.2,5,0,0,47.92,0.1,0.3,0,0,0.2,0.24
32,BrianHoyer,NE,QB,2017,11,OAK,0.4,0.7,0,5.5,6,0,0,52.08,0.1,0.2,0,0,0.2,0.24
34,MikeGlennon,CHI,QB,2017,11,DET,0.4,0.7,0,5.6,6,0,0,52.08,0,0.1,0,0,0.2,0.23
35,KellenClemens,LAC,QB,2017,11,BUF,0.4,0.6,0,4.9,5,0,0,47.92,0,0.2,0,0,0.2,0.22
36,AustinDavisP,SEA,QB,2017,11,ATL,0.4,0.6,0,4.9,5,0,0,47.92,0,0.1,0,0,0.2,0.21
37,TJYates,HOU,QB,2017,11,ARI,0.4,0.6,0,4.8,5,0,0,47.92,0.1,0.1,0,0,0.2,0.2
37,AJMcCarron,CIN,QB,2017,11,DEN,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
39,EJManuel,OAK,QB,2017,11,NE,0.3,0.5,0,3.8,0,0,0,0,0,0.4,0,0,0.2,0.19
39,MattSchaub,ATL,QB,2017,11,SEA,0.3,0.6,0,4.4,4,0,0,43.75,0,0.1,0,0,0.2,0.19
41,LandryJones,PIT,QB,2017,11,TEN,0.3,0.5,0,4.2,4,0,0,43.75,0,0.1,0,0,0.2,0.18
41,ChaseDaniel,NO,QB,2017,11,WAS,0.3,0.5,0,4,0,0,0,0,0.1,0.2,0,0,0.2,0.18
41,ColtMcCoy,WAS,QB,2017,11,NO,0.3,0.5,0,4.3,4,0,0,43.75,0,0.1,0,0,0.2,0.18
44,PatrickMahomes,KC,QB,2017,11,NYG,0.3,0.5,0,4,0,0,0,0,0,0.1,0,0,0.2,0.17
45,TeddyBridgewater,MIN,QB,2017,11,LAR,0.6,1,100,7.9,8,0,0,100,0.1,0.2,0,0,0.1,0.14
45,CooperRush,DAL,QB,2017,11,PHI,0.2,0.3,0,2.6,0,0,0,0,0.1,0.4,0,0,0.1,0.14
47,MattCassel,TEN,QB,2017,11,PIT,0.2,0.3,0,2.6,0,0,0,0,0.1,0.2,0,0,0.1,0.12
48,GenoSmith,NYG,QB,2017,11,KC,0.2,0.3,0,2.1,0,0,0,0,0,0.2,0,0,0.1,0.1
48,NickFoles,PHI,QB,2017,11,DAL,0.2,0.3,0,2.6,0,0,0,0,0,0,0,0,0.1,0.1
50,ChadHenne,JAX,QB,2017,11,CLE,0.1,0.2,0,1.4,0,0,0,0,0.1,0.2,0,0,0.1,0.08
51,SeanMannion,LAR,QB,2017,11,MIN,0.1,0.2,0,1.5,0,0,0,0,0,0,0,0,0.1,0.06
52,JoeCallahan,GB,QB,2017,11,BAL,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
52,DrewStanton,ARI,QB,2017,11,HOU,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
52,RyanGriffin,TB,QB,2017,11,MIA,0.1,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0.03
55,JakeRudock,DET,QB,2017,11,CHI,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
56,AlexTanney,TEN,QB,2017,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshuaDobbs,PIT,QB,2017,11,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonWeeden,TEN,QB,2017,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MarkSanchez,CHI,QB,2017,11,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshWoodrum,BAL,QB,2017,11,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AaronRodgersQ,GB,QB,2017,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,KevinHogan,CLE,QB,2017,11,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshJohnson,HOU,QB,2017,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MattBarkley,ARI,QB,2017,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CarsonPalmer,ARI,QB,2017,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DeshaunWatsonP,HOU,QB,2017,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,SamBradfordQ,MIN,QB,2017,11,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonAllen,LAR,QB,2017,11,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,KyleSloter,MIN,QB,2017,11,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TaysomHill,NO,QB,2017,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TylerBray,KC,QB,2017,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DavisWebb,NYG,QB,2017,11,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoeWebb,BUF,QB,2017,11,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CardaleJones,LAC,QB,2017,11,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TrevorSiemian,DEN,QB,2017,11,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JeffDriskel,CIN,QB,2017,11,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ConnorCook,OAK,QB,2017,11,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ZacDysert,DAL,QB,2017,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JameillShowersIR,DAL,QB,2017,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,NateSudfeld,PHI,QB,2017,11,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TrevoneBoykin,SEA,QB,2017,11,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DavidFales,MIA,QB,2017,11,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RyanTannehillP,MIA,QB,2017,11,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JameisWinston,TB,QB,2017,11,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonDoughty,MIA,QB,2017,11,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,CodyKessler,CLE,QB,2017,11,JAX,0.6,1,100,8,8,0,0.1,100,0.1,0.4,0,0,-0.2,-0.24
