Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
21,CarsonWentz,PHI,QB,2017,2,KC,22.2,40.3,55,247,6.2,1.4,1,71.56,2.9,10.1,3.3,0,14.1,14.09
22,BlakeBortles,JAX,QB,2017,2,TEN,19.1,34.1,55.9,212.9,6.3,1.4,1,72.3,3.3,14.8,5,0.1,14,14
23,AndyDalton,CIN,QB,2017,2,HOU,21,35.1,60,236.3,6.7,1.4,1,77.8,2.8,6.9,2.3,0,13.5,13.54
24,JayCutler,MIA,QB,2017,2,LAC,20.1,32.4,62.5,234.8,7.3,1.5,1.2,92.58,1.5,1.7,1,0,12.8,12.76
25,JaredGoff,LAR,QB,2017,2,WAS,16.5,27.6,60.7,220.5,7.9,1.3,1,82.44,1.3,2.7,3,0,12.1,12.09
26,DeshaunWatsonP,HOU,QB,2017,2,CIN,14,23.3,60.9,186.7,8.1,1.1,1.1,83.06,3.4,17.9,6,0,11.3,11.26
27,DeshoneKizer,CLE,QB,2017,2,BAL,15.6,26,61.5,207.8,8,1.1,1.2,83.49,3.5,12.8,3.2,0,11.2,11.19
28,MikeGlennon,CHI,QB,2017,2,TB,20.9,33.4,63.6,207.8,6.3,1.2,0.9,78.85,1.8,1.8,1,0,11.1,11.09
29,JacobyBrissett,IND,QB,2017,2,ARI,14.1,23.4,60.9,187.6,8.2,0.9,1.3,83.24,2.1,10.5,5,0.1,10,9.95
30,JoshMcCown,NYJ,QB,2017,2,OAK,21.9,37.1,59.5,200.6,5.4,0.9,1.1,72.02,2,5.6,3,0,9.8,9.78
31,BrianHoyer,SF,QB,2017,2,SEA,20.9,34.2,61.8,184.6,5.4,0.9,1.2,73.77,1.4,3.1,3,0,8.7,8.69
32,CaseKeenum,MIN,QB,2017,2,PIT,9.6,16,62.5,127.6,8,0.6,0.7,82.29,1,2.8,3,0,6,5.98
33,MitchTrubisky,CHI,QB,2017,2,TB,1.1,1.9,50,15,7.5,0.1,0,75,0.1,0.6,0,0,1.1,1.06
34,TomSavage,HOU,QB,2017,2,CIN,1.1,1.8,50,14.7,7.5,0.1,0.1,75,0.2,0.6,0,0,0.8,0.85
35,RyanFitzpatrick,TB,QB,2017,2,CHI,0.8,1.3,100,10.3,10,0,0,108.33,0.2,0.7,0,0,0.5,0.48
36,BrockOsweiler,DEN,QB,2017,2,DAL,0.7,1.2,100,9.8,10,0,0,108.33,0,0.4,0,0,0.4,0.43
37,PatrickMahomes,KC,QB,2017,2,PHI,0.7,1.1,100,9.1,9,0,0,104.17,0.1,0.5,0,0,0.4,0.41
38,ScottTolzien,IND,QB,2017,2,ARI,0.7,1.1,100,9.1,9,0,0,104.17,0.1,0.1,0,0,0.4,0.37
39,ChadHenne,JAX,QB,2017,2,TEN,0.6,1,100,7.8,8,0,0,100,0.1,0.4,0,0,0.4,0.35
40,AJMcCarron,CIN,QB,2017,2,HOU,0.6,1,100,7.8,8,0,0,100,0.1,0.2,0,0,0.3,0.33
40,NickFoles,PHI,QB,2017,2,KC,0.6,1,100,7.9,8,0,0,100,0,0.1,0,0,0.3,0.33
42,LandryJones,PIT,QB,2017,2,MIN,0.5,0.9,100,6.9,7,0,0,95.83,0.1,0.3,0,0,0.3,0.31
42,MattMoore,MIA,QB,2017,2,LAC,0.6,1,100,7.7,8,0,0,100,0,0,0,0,0.3,0.31
42,GenoSmith,NYG,QB,2017,2,DET,0.5,0.9,100,7.1,7,0,0,95.83,0.1,0.3,0,0,0.3,0.31
45,MattCassel,TEN,QB,2017,2,JAX,0.5,0.8,0,6.3,6,0,0,52.08,0.1,0.3,0,0,0.3,0.28
46,KellenMoore,DAL,QB,2017,2,DEN,0.4,0.7,0,5.9,6,0,0,52.08,0.1,0.1,0,0,0.2,0.25
47,AustinDavisP,SEA,QB,2017,2,SF,0.4,0.7,0,5.6,6,0,0,52.08,0.1,0.2,0,0,0.2,0.24
48,KevinHogan,CLE,QB,2017,2,BAL,0.3,0.5,0,4.2,4,0,0,43.75,0,0.5,0,0,0.2,0.22
48,EJManuel,OAK,QB,2017,2,NYJ,0.4,0.6,0,4.7,5,0,0,47.92,0.1,0.3,0,0,0.2,0.22
50,RyanMallett,BAL,QB,2017,2,CLE,0.4,0.6,0,4.7,5,0,0,47.92,0,0.2,0,0,0.2,0.21
51,SeanMannion,LAR,QB,2017,2,WAS,0.3,0.6,0,4.6,5,0,0,47.92,0.1,0.2,0,0,0.2,0.2
51,MattSchaub,ATL,QB,2017,2,GB,0.3,0.6,0,4.5,4,0,0,43.75,0.1,0.2,0,0,0.2,0.2
53,ColtMcCoy,WAS,QB,2017,2,LAR,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
53,BrettHundley,GB,QB,2017,2,ATL,0.3,0.5,0,4.3,4,0,0,43.75,0,0.2,0,0,0.2,0.19
55,DrewStanton,ARI,QB,2017,2,IND,0.2,0.4,0,3.4,0,0,0,0,0.1,0.1,0,0,0.2,0.15
56,DerekAnderson,CAR,QB,2017,2,BUF,0.3,0.4,0,3.5,0,0,0,0,0,0,0,0,0.1,0.14
56,JimmyGaroppoloIR,NE,QB,2017,2,NO,0.3,0.4,0,3.6,0,0,0,0,0.1,0,0,0,0.1,0.14
58,ChaseDaniel,NO,QB,2017,2,NE,0.2,0.3,0,2.5,0,0,0,0,0,0,0,0,0.1,0.1
59,KellenClemens,LAC,QB,2017,2,MIA,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0.02
59,JakeRudock,DET,QB,2017,2,NYG,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
61,NathanPeterman,BUF,QB,2017,2,CAR,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01
61,CJBeathard,SF,QB,2017,2,SEA,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
63,JeffDriskel,CIN,QB,2017,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CodyKessler,CLE,QB,2017,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BradKaayaIR,CAR,QB,2017,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoeWebb,BUF,QB,2017,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AndrewLuckP,IND,QB,2017,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BlaineGabbertQ,ARI,QB,2017,2,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AlexTanney,TEN,QB,2017,2,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TylerBray,KC,QB,2017,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TaysomHill,NO,QB,2017,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshuaDobbs,PIT,QB,2017,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TeddyBridgewater,MIN,QB,2017,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,SamBradfordQ,MIN,QB,2017,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MarkSanchez,CHI,QB,2017,2,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanGriffin,TB,QB,2017,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonDoughty,MIA,QB,2017,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CardaleJones,LAC,QB,2017,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanTannehillP,MIA,QB,2017,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ConnorCook,OAK,QB,2017,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ChristianHackenberg,NYJ,QB,2017,2,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CooperRush,DAL,QB,2017,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PaxtonLynch,DEN,QB,2017,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ZacDysert,DAL,QB,2017,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TrevoneBoykin,SEA,QB,2017,2,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DavisWebb,NYG,QB,2017,2,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,BrycePetty,NYJ,QB,2017,2,OAK,0.2,0.4,0,3.2,0,0,0.1,0,0,0.1,0,0,-0.1,-0.06
