Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
16,JoeFlacco,BAL,QB,2015,3,CIN,21,35,60,236,6.7,2,1,87.32,3,8,2.7,0,16.2,16.24
17,RyanFitzpatrick,NYJ,QB,2015,3,PHI,19,31,61.3,223,7.2,2,1,91.2,3,13,4.3,0,16.2,16.22
18,RyanMallett,HOU,QB,2015,3,TB,20,33,60.6,236,7.2,2,1,89.96,2,7,3.5,0,16.1,16.14
19,ColinKaepernick,SF,QB,2015,3,ARI,19,32,59.4,228,7.1,1,1,78.65,7,36,5.1,0,14.7,14.72
20,TyrodTaylorQ,BUF,QB,2015,3,MIA,19,30,63.3,211,7,1,1,81.39,6,33,5.5,0,13.7,13.74
21,BlakeBortles,JAX,QB,2015,3,NE,21,35,60,233,6.7,1,1,77.44,3,21,7,0,13.4,13.42
22,TeddyBridgewater,MIN,QB,2015,3,LAC,20,32,62.5,228,7.1,1,1,81.25,4,19,4.8,0,13,13.02
23,AlexSmith,KC,QB,2015,3,GB,21,33,63.6,224,6.8,1,1,80.87,4,17,4.2,0,12.7,12.66
24,SamBradfordQ,PHI,QB,2015,3,NYJ,22,36,61.1,251,7,1,1,79.75,2,6,3,0,12.6,12.64
25,AndyDalton,CIN,QB,2015,3,BAL,21,34,61.8,236,6.9,1,1,80.02,3,10,3.3,0,12.4,12.44
26,JameisWinston,TB,QB,2015,3,HOU,19,33,57.6,224,6.8,1,1,75.82,4,14,3.5,0,12.4,12.36
27,JoshMcCown,CLE,QB,2015,3,OAK,18,30,60,222,7.4,1,1,80.14,3,12,4,0,12.1,12.08
28,LukeMcCown,NO,QB,2015,3,CAR,22,36,61.1,234,6.5,1,1,77.78,2,7,3.5,0,12.1,12.06
29,DerekCarr,OAK,QB,2015,3,CLE,21,37,56.8,231,6.2,1,1,73.14,2,8,4,0,12,12.04
30,KirkCousins,WAS,QB,2015,3,NYG,20,33,60.6,235,7.1,1,1,79.73,2,6,3,0,12,12
31,BrandonWeeden,DAL,QB,2015,3,ATL,20,31,64.5,232,7.5,1,1,84.34,2,6,3,0,11.9,11.88
32,JimmyClausen,CHI,QB,2015,3,SEA,20,34,58.8,204,6,1,1,73.65,2,8,4,0,11,10.96
33,JohnnyManziel,CLE,QB,2015,3,OAK,2,3,66.7,25,8.3,0,0,92.36,1,3,3,0,1.3,1.3
34,BrianHoyer,HOU,QB,2015,3,TB,2,2,100,18,9,0,0,104.17,0,0,0,0,0.7,0.72
35,ShaunHill,MIN,QB,2015,3,LAC,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
35,CaseKeenum,LAR,QB,2015,3,PIT,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
37,ChadHenne,JAX,QB,2015,3,NE,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
37,MarkSanchez,PHI,QB,2015,3,NYJ,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
37,DrewStanton,ARI,QB,2015,3,SF,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
37,EJManuel,BUF,QB,2015,3,MIA,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
41,ColtMcCoy,WAS,QB,2015,3,NYG,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
41,ZachMettenberger,TEN,QB,2015,3,IND,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
41,MattMcGloin,OAK,QB,2015,3,CLE,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
41,MikeGlennon,TB,QB,2015,3,HOU,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
45,SeanRenfree,ATL,QB,2015,3,DAL,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,MattHasselbeck,IND,QB,2015,3,TEN,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,DerekAnderson,CAR,QB,2015,3,NO,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,KellenClemens,LAC,QB,2015,3,MIN,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,MichaelVick,PIT,QB,2015,3,LAR,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,DanOrlovsky,DET,QB,2015,3,DEN,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,ChaseDaniel,KC,QB,2015,3,GB,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,ScottTolzien,GB,QB,2015,3,KC,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
53,MattSchaub,BAL,QB,2015,3,CIN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
53,JimmyGaroppoloIR,NE,QB,2015,3,JAX,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
53,BlaineGabbertQ,SF,QB,2015,3,ARI,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
53,BrockOsweiler,DEN,QB,2015,3,DET,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
57,RyanNassib,NYG,QB,2015,3,WAS,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
57,TarvarisJackson,SEA,QB,2015,3,CHI,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
59,BrycePetty,NYJ,QB,2015,3,PHI,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
59,MattMoore,MIA,QB,2015,3,BUF,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
61,AustinDavisP,CLE,QB,2015,3,OAK,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
61,AJMcCarron,CIN,QB,2015,3,BAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
61,GarrettGrayson,NO,QB,2015,3,CAR,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
61,GenoSmith,NYJ,QB,2015,3,PHI,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
65,RobertGriffinIII,WAS,QB,2015,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KellenMoore,DAL,QB,2015,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CharlieWhitehurst,TEN,QB,2015,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DrewBrees,NO,QB,2015,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeWebb,CAR,QB,2015,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanGriffin,TB,QB,2015,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BradSorensen,LAC,QB,2015,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TaylorHeinicke,MIN,QB,2015,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,LandryJones,PIT,QB,2015,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,SeanMannion,LAR,QB,2015,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BruceGradkowski,PIT,QB,2015,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattBarkley,ARI,QB,2015,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattCassel,BUF,QB,2015,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DavidFales,CHI,QB,2015,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BJDaniels,SEA,QB,2015,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TrevorSiemian,DEN,QB,2015,3,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AaronMurray,KC,QB,2015,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrettHundley,GB,QB,2015,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
