Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
34,MattCassel,DAL,QB,2015,12,CAR,1,1,100,9,9,0,0,104.17,0,1,0,0,0.5,0.46
35,EJManuel,BUF,QB,2015,12,KC,0,1,0,6,6,0,0,52.08,0,1,0,0,0.3,0.34
36,TJYates,HOU,QB,2015,12,NO,0,0,0,8,0,0,0,0,0,0,0,0,0.3,0.32
36,ChadHenne,JAX,QB,2015,12,LAC,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
38,ZachMettenberger,TEN,QB,2015,12,OAK,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
38,MikeGlennon,TB,QB,2015,12,IND,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
40,DanOrlovsky,DET,QB,2015,12,PHI,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
40,ColtMcCoy,WAS,QB,2015,12,NYG,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
40,JohnnyManziel,CLE,QB,2015,12,BAL,0,0,0,6,0,0,0,0,0,0,0,0,0.2,0.24
43,ScottTolzien,GB,QB,2015,12,CHI,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,MattMcGloin,OAK,QB,2015,12,TEN,0,0,0,5,0,0,0,0,0,0,0,0,0.2,0.2
43,RyanNassib,NYG,QB,2015,12,WAS,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,MattFlynn,NO,QB,2015,12,HOU,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,TarvarisJackson,SEA,QB,2015,12,PIT,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
48,JimmyClausen,CHI,QB,2015,12,GB,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,AJMcCarron,CIN,QB,2015,12,LAR,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,KellenClemens,LAC,QB,2015,12,JAX,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
48,JimmyGaroppoloIR,NE,QB,2015,12,DEN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,AustinDavisP,CLE,QB,2015,12,BAL,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
53,ChaseDaniel,KC,QB,2015,12,BUF,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
53,CharlieWhitehurst,IND,QB,2015,12,TB,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
53,ShaunHill,MIN,QB,2015,12,ATL,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
53,DrewStanton,ARI,QB,2015,12,SF,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
57,DerekAnderson,CAR,QB,2015,12,DAL,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
57,MattMoore,MIA,QB,2015,12,NYJ,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
57,LandryJones,PIT,QB,2015,12,SEA,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
60,DavidFales,CHI,QB,2015,12,GB,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
60,SeanRenfree,ATL,QB,2015,12,MIN,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
62,SamBradfordQ,PHI,QB,2015,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ThaddeusLewis,PHI,QB,2015,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,StephenMorris,PHI,QB,2015,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,KellenMoore,DAL,QB,2015,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoeWebb,CAR,QB,2015,12,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrettHundley,GB,QB,2015,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoshJohnson,BUF,QB,2015,12,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AaronMurray,KC,QB,2015,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AndrewLuckP,IND,QB,2015,12,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,RobertGriffinIII,WAS,QB,2015,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,GarrettGrayson,NO,QB,2015,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrandonWeeden,HOU,QB,2015,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,LukeMcCown,NO,QB,2015,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TaylorHeinicke,MIN,QB,2015,12,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,SeanMannion,LAR,QB,2015,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CaseKeenum,LAR,QB,2015,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrycePetty,NYJ,QB,2015,12,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MattBarkley,ARI,QB,2015,12,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BJDaniels,SEA,QB,2015,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BruceGradkowski,PIT,QB,2015,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MichaelVick,PIT,QB,2015,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ChristianPonder,DEN,QB,2015,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TrevorSiemian,DEN,QB,2015,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
