Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
17,AndyDalton,CIN,QB,2017,3,GB,21.1,34.3,61.8,242.3,7.1,1.5,1,90.56,2.9,8,2.7,0,14.3,14.29
18,AlexSmith,KC,QB,2017,3,LAC,20.2,32.6,60.6,228,6.9,1.4,0.7,78.85,2.8,10.6,3.7,0,14.2,14.18
19,TrevorSiemian,DEN,QB,2017,3,BUF,17.5,29.2,62.1,233.7,8.1,1.5,1,96.05,2.3,9.3,4.5,0,14.1,14.08
20,DeshoneKizer,CLE,QB,2017,3,IND,19.2,34.1,55.9,219.6,6.5,1.2,0.9,73.16,4.3,19.8,5,0.1,14,13.96
21,CarsonPalmer,ARI,QB,2017,3,DAL,22.4,39.9,55,254.3,6.4,1.5,1,80.62,1.3,0.9,1,0,13.9,13.86
22,JacobyBrissett,IND,QB,2017,3,CLE,15.1,25.2,60,201.4,8,1.2,0.9,82.25,3.2,13.7,4.7,0.1,12.8,12.83
23,TyrodTaylorQ,BUF,QB,2017,3,DEN,16.1,27.9,57.1,179.1,6.4,1,0.8,73.36,6.2,29.8,5,0.1,12.7,12.74
24,JaredGoff,LAR,QB,2017,3,SF,18.1,31.8,56.2,220.8,6.9,1.3,0.9,75.13,1.7,2.8,1.5,0,12.3,12.31
25,JoeFlacco,BAL,QB,2017,3,JAX,17.2,28.6,58.6,228.7,7.9,1.3,1.1,80.96,1.5,1.3,0.5,0,11.9,11.88
26,EliManning,NYG,QB,2017,3,PHI,22.3,38.5,57.9,239,6.3,1.2,1.2,74.34,1.4,1,1,0,11.7,11.66
27,MikeGlennon,CHI,QB,2017,3,PIT,22.7,34.4,67.6,230.2,6.8,1.1,1,84.19,1.7,1.5,1,0,11.4,11.36
28,BlakeBortles,JAX,QB,2017,3,BAL,16.3,27.1,59.3,217,8,1.2,1.3,81.87,3.7,5,1.2,0,11,10.98
29,JoshMcCown,NYJ,QB,2017,3,MIA,15.9,26.5,61.5,212,8.2,1.2,1.2,84.13,2.4,2.9,1.5,0,11,10.97
30,DeshaunWatsonP,HOU,QB,2017,3,NE,13.6,22.7,60.9,181.4,7.9,0.9,1.3,81.97,3.9,23.7,6,0.1,10.8,10.83
31,CaseKeenum,MIN,QB,2017,3,TB,19.3,29.6,63.3,208.9,7,1,1,81.11,1.4,4.2,4,0,10.6,10.58
32,BrianHoyer,SF,QB,2017,3,LAR,19.2,32.1,59.4,204.7,6.4,1,1,75.65,1.4,0.9,1,0,9.9,9.88
33,MattMoore,MIA,QB,2017,3,NYJ,0.8,1.3,100,10.3,10,0,0,108.33,0.1,0.3,0,0,0.4,0.44
34,TomSavage,HOU,QB,2017,3,NE,0.7,1.2,100,9.5,10,0,0,108.33,0.1,0.5,0,0,0.4,0.43
35,RyanFitzpatrick,TB,QB,2017,3,MIN,0.7,1.2,100,9.2,9,0,0,104.17,0.1,0.5,0,0,0.4,0.42
36,AJMcCarron,CIN,QB,2017,3,GB,0.7,1.1,100,9.1,9,0,0,104.17,0.1,0.3,0,0,0.4,0.39
37,NickFoles,PHI,QB,2017,3,NYG,0.7,1.1,100,8.8,9,0,0,104.17,0,0.1,0,0,0.4,0.36
38,MitchTrubisky,CHI,QB,2017,3,PIT,0.6,1,100,7.8,8,0,0,100,0.1,0.3,0,0,0.3,0.34
39,LandryJones,PIT,QB,2017,3,CHI,0.5,0.9,100,7,7,0,0,95.83,0.1,0.4,0,0,0.3,0.32
39,MattCassel,TEN,QB,2017,3,SEA,0.5,0.9,100,7.2,7,0,0,95.83,0.1,0.3,0,0,0.3,0.32
39,KellenMoore,DAL,QB,2017,3,ARI,0.5,0.9,100,7.2,7,0,0,95.83,0.1,0.3,0,0,0.3,0.32
42,JimmyGaroppoloIR,NE,QB,2017,3,HOU,0.5,0.8,0,6.3,6,0,0,52.08,0.1,0.5,0,0,0.3,0.3
43,SeanMannion,LAR,QB,2017,3,SF,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
43,KevinHogan,CLE,QB,2017,3,IND,0.4,0.8,0,6.1,6,0,0,52.08,0.1,0.5,0,0,0.3,0.29
43,AustinDavisP,SEA,QB,2017,3,TEN,0.5,0.8,0,6.7,7,0,0,56.25,0.1,0.2,0,0,0.3,0.29
43,PatrickMahomes,KC,QB,2017,3,LAC,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
43,ColtMcCoy,WAS,QB,2017,3,OAK,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
43,DrewStanton,ARI,QB,2017,3,DAL,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
49,GenoSmith,NYG,QB,2017,3,PHI,0.4,0.7,0,5.8,6,0,0,52.08,0.1,0.3,0,0,0.3,0.26
50,EJManuel,OAK,QB,2017,3,WAS,0.4,0.7,0,5.4,5,0,0,47.92,0.1,0.3,0,0,0.2,0.25
51,ChadHenne,JAX,QB,2017,3,BAL,0.4,0.7,0,5.6,6,0,0,52.08,0.1,0.2,0,0,0.2,0.24
51,RyanMallett,BAL,QB,2017,3,JAX,0.4,0.7,0,5.4,5,0,0,47.92,0,0.2,0,0,0.2,0.24
51,DerekAnderson,CAR,QB,2017,3,NO,0.4,0.7,0,5.7,6,0,0,52.08,0.1,0.1,0,0,0.2,0.24
54,KellenClemens,LAC,QB,2017,3,KC,0.4,0.6,0,4.8,5,0,0,47.92,0,0.2,0,0,0.2,0.21
55,BrycePetty,NYJ,QB,2017,3,MIA,0.7,1.1,100,9.1,9,0,0.1,104.17,0.1,0.4,0,0,0.2,0.2
56,BrockOsweiler,DEN,QB,2017,3,BUF,0.3,0.5,0,4.2,4,0,0,43.75,0,0.2,0,0,0.2,0.19
57,BrettHundley,GB,QB,2017,3,CIN,0.3,0.5,0,3.9,0,0,0,0,0,0.2,0,0,0.2,0.18
58,MattSchaub,ATL,QB,2017,3,DET,0.2,0.4,0,3,0,0,0,0,0,0.1,0,0,0.1,0.13
58,TeddyBridgewater,MIN,QB,2017,3,TB,0.2,0.4,0,3.3,0,0,0,0,0.1,0,0,0,0.1,0.13
60,ScottTolzien,IND,QB,2017,3,CLE,0.2,0.4,0,3,0,0,0,0,0.1,0,0,0,0.1,0.12
61,ChaseDaniel,NO,QB,2017,3,CAR,0.2,0.3,0,2.3,0,0,0,0,0,0,0,0,0.1,0.09
62,JakeRudock,DET,QB,2017,3,ATL,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
63,CJBeathard,SF,QB,2017,3,LAR,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
63,NathanPeterman,BUF,QB,2017,3,DEN,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01
65,RyanNassib,JAX,QB,2017,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,PaxtonLynch,DEN,QB,2017,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeWebb,BUF,QB,2017,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BradKaayaIR,CAR,QB,2017,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TaysomHill,NO,QB,2017,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MarkSanchez,CHI,QB,2017,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshuaDobbs,PIT,QB,2017,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AndrewLuckP,IND,QB,2017,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CodyKessler,CLE,QB,2017,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KyleSloter,MIN,QB,2017,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,SamBradfordQ,MIN,QB,2017,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanGriffin,TB,QB,2017,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonDoughty,MIA,QB,2017,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanTannehillP,MIA,QB,2017,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ChristianHackenberg,NYJ,QB,2017,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DavisWebb,NYG,QB,2017,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TrevoneBoykin,SEA,QB,2017,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AlexTanney,TEN,QB,2017,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JeffDriskel,CIN,QB,2017,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TylerBray,KC,QB,2017,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CardaleJones,LAC,QB,2017,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ConnorCook,OAK,QB,2017,3,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BlaineGabbertQ,ARI,QB,2017,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ZacDysert,DAL,QB,2017,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CooperRush,DAL,QB,2017,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JameillShowersIR,DAL,QB,2017,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
