Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
53,JordanTodman,JAX,RB,2013,7,LAC,0,0,0,0,0,0,0,0,0,0,0,0
53,DenardRobinson,JAX,RB,2013,7,LAC,0,0,0,0,0,0,0,0,0,0,0,0
53,JackieBattle,TEN,FB,2013,7,SF,0,0,0,0,0,0,0,0,0,0,0,0
53,DariusReynaud,TEN,RB,2013,7,SF,0,0,0,0,0,0,0,0,0,0,0,0
53,BruceMiller,SF,FB,2013,7,TEN,0,0,0,0,0,0,0,0,0,0,0,0
53,AnthonyDixon,SF,RB,2013,7,TEN,0,0,0,0,0,0,0,0,0,0,0,0
53,WillJohnson,PIT,FB,2013,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0
53,FelixJones,PIT,RB,2013,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0
53,JonathanDwyer,PIT,RB,2013,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0
53,KyleJuszczyk,BAL,FB,2013,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0
53,VontaLeach,BAL,RB,2013,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0
53,JohnKuhn,GB,FB,2013,7,CLE,0,0,0,0,0,0,0,0,0,0,0,0
53,JohnathanFranklin,GB,RB,2013,7,CLE,0,0,0,0,0,0,0,0,0,0,0,0
53,MonteeBall,DEN,RB,2013,7,IND,0,0,0,0,0,0,0,0,0,0,0,0
53,StanleyHavili,IND,FB,2013,7,DEN,0,0,0,0,0,0,0,0,0,0,0,0
53,JeromeFelton,MIN,FB,2013,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0
53,TobyGerhart,MIN,RB,2013,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0
53,MattAsiata,MIN,RB,2013,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0
