Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
42,ScottTolzien,GB,QB,2015,5,LAR,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
42,DanOrlovsky,DET,QB,2015,5,ARI,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
42,MattMcGloin,OAK,QB,2015,5,DEN,1,1,100,5,5,0,0,87.5,0,0,0,0,0.2,0.2
47,JimmyClausen,CHI,QB,2015,5,KC,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,TarvarisJackson,SEA,QB,2015,5,CIN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,SeanRenfree,ATL,QB,2015,5,WAS,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,JimmyGaroppoloIR,NE,QB,2015,5,DAL,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,BrockOsweiler,DEN,QB,2015,5,OAK,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,RyanNassib,NYG,QB,2015,5,SF,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,BlaineGabbertQ,SF,QB,2015,5,NYG,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,KellenClemens,LAC,QB,2015,5,PIT,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
55,AJMcCarron,CIN,QB,2015,5,SEA,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
56,AndrewLuckP,IND,QB,2015,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshJohnson,IND,QB,2015,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TylerBray,KC,QB,2015,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AaronMurray,KC,QB,2015,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DavidFales,CHI,QB,2015,5,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RobertGriffinIII,WAS,QB,2015,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RyanGriffin,TB,QB,2015,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,GarrettGrayson,NO,QB,2015,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AustinDavisP,CLE,QB,2015,5,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrettHundley,GB,QB,2015,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,SeanMannion,LAR,QB,2015,5,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CharlieWhitehurst,TEN,QB,2015,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MattBarkley,ARI,QB,2015,5,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,KellenMoore,DAL,QB,2015,5,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TrevorSiemian,DEN,QB,2015,5,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LandryJones,PIT,QB,2015,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BruceGradkowski,PIT,QB,2015,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BenRoethlisberger,PIT,QB,2015,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BradSorensen,LAC,QB,2015,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
