Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
51,DrewStanton,ARI,QB,2016,13,WAS,0.3,0.4,0,3.5,0,0,0,0,0,0.1,0,0,0.2,0.15
52,KellenClemens,LAC,QB,2016,13,TB,0.2,0.3,0,2.6,0,0,0,0,0,0.2,0,0,0.1,0.12
53,MikeGlennon,TB,QB,2016,13,LAC,0.2,0.3,0,2.7,0,0,0,0,0,0,0,0,0.1,0.11
54,JimmyGaroppoloIR,NE,QB,2016,13,LAR,0.2,0.3,0,2.6,0,0,0,0,0,0,0,0,0.1,0.1
54,TrevoneBoykin,SEA,QB,2016,13,CAR,0.2,0.3,0,2.4,0,0,0,0,0,0,0,0,0.1,0.1
56,MattMcGloin,OAK,QB,2016,13,BUF,0.1,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0.05
57,BrettHundley,GB,QB,2016,13,HOU,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
57,DavidFales,CHI,QB,2016,13,SF,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
59,AustinDavisP,DEN,QB,2016,13,JAX,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
60,MarkSanchez,DAL,QB,2016,13,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,KellenMoore,DAL,QB,2016,13,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TeddyBridgewater,MIN,QB,2016,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TaylorHeinicke,MIN,QB,2016,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JoelStave,KC,QB,2016,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,MattSimms,ATL,QB,2016,13,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TylerBray,KC,QB,2016,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,GarrettGrayson,NO,QB,2016,13,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JakeRudock,DET,QB,2016,13,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JacobyBrissett,NE,QB,2016,13,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,SeanMannion,LAR,QB,2016,13,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TrevorSiemian,DEN,QB,2016,13,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BrandonAllen,JAX,QB,2016,13,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TomSavage,HOU,QB,2016,13,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BrandonWeeden,HOU,QB,2016,13,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,AaronMurray,PHI,QB,2016,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JeffDriskel,CIN,QB,2016,13,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BrianHoyer,CHI,QB,2016,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JayCutler,CHI,QB,2016,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ThaddeusLewis,SF,QB,2016,13,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ChristianPonder,SF,QB,2016,13,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ConnorCook,OAK,QB,2016,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,CardaleJones,BUF,QB,2016,13,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JoshJohnson,NYG,QB,2016,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ZachMettenberger,PIT,QB,2016,13,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,NateSudfeld,WAS,QB,2016,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ZacDysert,ARI,QB,2016,13,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,RyanGriffin,TB,QB,2016,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JoeWebb,CAR,QB,2016,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,GenoSmith,NYJ,QB,2016,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,StephenMorris,IND,QB,2016,13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ChristianHackenberg,NYJ,QB,2016,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
