age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,rush_yds
35.274,3,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,18.0,10.0,30.0,49.0,12,1,1
35.281,4,0,1,0,0,1,0,1,0,0,0,0,14,0,1,1,0,0,25.0,10.0,29.0,50.0,55,1,-1
35.288000000000004,5,0,1,0,1,1,0,0,0,0,0,0,15,1,1,0,0,0,44.0,10.0,29.0,46.0,2,1,-1
35.295,6,0,1,0,1,0,1,1,0,0,0,0,8,0,1,0,1,0,68.0,10.0,31.0,32.0,60,1,-1
35.303000000000004,7,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,34.0,9.0,30.0,45.0,3,1,2
35.309,8,0,1,0,1,0,0,1,0,0,0,0,17,0,0,0,0,0,46.0,10.0,32.0,42.0,25,1,6
35.323,9,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,85.0,10.0,30.0,38.0,46,1,-2
35.33,10,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,28.0,10.0,30.0,31.0,10,1,-1
35.336999999999996,11,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,37.0,10.0,31.0,31.0,6,1,6
35.344,12,0,1,0,1,1,1,1,0,0,0,0,4,1,0,1,1,0,56.0,10.0,29.0,35.0,79,1,0
35.348,13,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,34.0,10.0,30.0,31.0,55,1,3
35.358000000000004,14,0,1,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,61.0,10.0,30.0,22.0,5,1,0
36.0,15,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,18.0,10.0,29.0,14.0,1,1,0
36.007,16,0,1,0,0,1,0,1,0,0,0,0,6,1,0,1,0,0,27.0,10.0,29.0,33.0,42,1,0
36.259,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,17.0,10.0,29.0,47.0,12,1,1
36.266,2,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,10.0,10.0,30.0,34.0,0,1,0
36.273,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,47.0,10.0,29.0,42.0,0,1,0
36.28,4,0,1,0,0,1,1,1,0,0,0,0,4,0,1,1,1,0,56.0,10.0,30.0,64.0,64,1,0
36.295,6,0,1,0,0,1,0,0,0,0,0,0,4,1,0,1,1,0,22.0,10.0,30.0,43.0,0,1,-1
36.301,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,19.0,10.0,31.0,42.0,19,1,8
36.308,8,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,41.0,10.0,29.0,55.0,8,1,0
36.321999999999996,9,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,22.0,10.0,30.0,40.0,10,1,16
36.329,10,0,1,0,1,1,0,1,0,0,0,0,2,1,0,1,0,0,62.0,10.0,29.0,16.0,50,1,11
36.336,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,42.0,6.0,30.0,31.0,4,1,0
36.343,12,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,18.0,10.0,30.0,22.0,0,1,-1
36.35,13,0,1,0,1,0,0,1,0,0,0,0,15,0,1,1,1,0,83.0,6.0,31.0,70.0,45,1,5
36.357,14,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,28.0,10.0,31.0,27.0,6,1,0
36.363,15,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,92.0,10.0,29.0,36.0,86,1,-1
37.005,16,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,64.0,9.0,30.0,44.0,3,1,0
37.257,1,0,1,0,1,1,0,1,0,0,0,0,4,0,1,1,1,0,63.0,10.0,30.0,51.0,42,1,2
37.264,2,0,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,56.0,10.0,29.0,67.0,5,1,6
37.272,3,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,9.0,10.0,30.0,19.0,8,1,7
37.278,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,13.0,10.0,29.0,35.0,0,1,1
37.285,5,0,1,0,1,0,1,1,1,1,0,0,3,1,0,1,1,0,87.0,10.0,29.0,73.0,51,1,0
37.292,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,7.0,10.0,32.0,20.0,8,1,-4
37.299,7,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,80.0,9.0,31.0,46.0,21,1,0
23.256,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,44.0,10.0,29.0,58.0,23,1,1
23.264,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,39.0,10.0,31.0,53.0,23,1,10
23.27,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,37.0,10.0,31.0,43.0,20,1,10
23.284000000000002,4,0,1,0,1,1,0,1,0,0,0,0,6,1,0,0,1,0,54.0,10.0,30.0,41.0,35,1,14
23.291,5,0,1,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,65.0,9.0,30.0,57.0,7,1,2
23.298000000000002,6,0,1,0,0,0,1,1,0,0,0,0,10,0,1,0,1,0,48.0,10.0,29.0,42.0,68,1,6
23.305,7,0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,55.0,10.0,29.0,60.0,1,1,-3
23.311999999999998,8,0,1,0,1,0,0,0,0,0,0,0,8,1,0,0,1,0,43.0,10.0,29.0,34.0,6,1,-4
23.319000000000003,9,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,41.0,10.0,29.0,30.0,12,1,10
23.326,10,0,1,0,1,0,1,0,0,0,0,0,4,0,1,1,0,0,85.0,10.0,29.0,47.0,96,1,2
23.334,11,0,1,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,62.0,9.0,30.0,35.0,57,1,33
23.34,12,0,1,0,1,0,1,1,0,0,0,0,3,1,0,1,0,0,65.0,6.0,32.0,30.0,73,1,16
23.346999999999998,13,0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,55.0,9.0,29.0,18.0,74,1,5
23.354,14,0,1,0,1,0,1,1,1,1,0,0,6,0,0,1,0,0,82.0,8.0,29.0,52.0,93,1,8
23.358,15,0,1,0,0,0,1,1,0,0,0,0,8,0,1,0,0,0,56.0,10.0,29.0,27.0,72,1,27
24.002,16,0,1,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,51.0,10.0,31.0,31.0,28,1,13
24.254,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,57.0,7.0,30.0,53.0,11,1,6
24.261,2,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,95.0,7.0,31.0,63.0,94,1,55
24.268,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,50.0,10.0,29.0,66.0,4,1,22
24.275,4,0,1,0,1,0,0,1,0,0,0,0,4,1,1,0,0,0,61.0,9.0,29.0,60.0,27,1,14
24.281999999999996,5,0,1,0,0,0,1,1,1,1,0,0,3,1,0,1,1,0,87.0,10.0,29.0,73.0,51,1,11
24.285999999999998,6,0,1,0,1,0,1,1,0,0,0,0,5,1,1,1,1,0,84.0,9.0,30.0,68.0,83,1,25
24.296999999999997,7,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,87.0,10.0,29.0,64.0,30,1,63
24.303,8,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,96.0,7.0,30.0,62.0,84,1,7
24.31,9,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,88.0,10.0,30.0,58.0,97,1,8
24.324,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,47.0,10.0,30.0,32.0,2,1,13
24.331,11,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,46.0,10.0,29.0,28.0,5,1,29
24.338,12,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,87.0,6.0,30.0,38.0,71,1,30
24.345,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.0,10.0,29.0,19.0,5,1,16
25.245,7,0,1,0,1,0,1,0,1,0,0,0,10,1,0,1,1,0,35.0,10.0,29.0,41.0,0,1,10
25.259,8,0,1,0,0,0,0,1,1,0,0,0,8,0,1,1,1,0,64.0,10.0,30.0,47.0,0,1,26
25.266,9,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,17.0,20.0,30.0,34.0,0,1,13
25.273000000000003,10,0,1,0,0,0,1,1,0,0,0,0,14,1,1,0,0,0,61.0,10.0,29.0,70.0,0,1,0
25.28,11,0,1,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,48.0,10.0,30.0,31.0,0,1,2
25.287,12,0,1,0,0,0,1,1,0,0,0,0,6,1,1,1,0,0,73.0,10.0,30.0,58.0,0,1,6
25.291,13,0,1,0,1,0,1,0,1,0,0,0,4,1,1,1,0,0,79.0,10.0,30.0,63.0,0,1,13
25.301,14,0,1,0,1,1,1,0,0,0,0,0,15,0,0,0,0,0,71.0,10.0,30.0,11.0,0,1,2
26.307,15,0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,1,0,74.0,9.0,29.0,50.0,77,1,19
26.314,16,0,1,0,0,0,0,1,0,1,1,0,8,0,1,0,0,0,92.0,7.0,30.0,40.0,100,1,16
27.278000000000002,10,0,1,0,1,0,0,1,0,0,0,0,10,1,0,0,1,0,45.0,10.0,29.0,27.0,49,1,0
27.299,13,0,1,0,0,1,1,0,0,0,0,0,15,1,1,1,0,0,86.0,7.0,32.0,58.0,99,1,2
27.303,14,0,1,0,0,1,1,1,0,0,0,0,6,0,0,1,0,0,71.0,9.0,31.0,25.0,88,1,-3
27.313000000000002,15,0,1,0,1,0,1,0,1,1,0,0,2,1,1,1,0,0,90.0,9.0,30.0,34.0,100,1,4
27.32,16,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,56.0,10.0,32.0,42.0,45,1,2
28.208000000000002,1,0,1,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,68.0,9.0,30.0,50.0,15,1,10
28.214000000000002,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,48.0,9.0,29.0,63.0,3,1,5
28.221,3,0,1,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,60.0,9.0,30.0,73.0,28,1,1
28.228,4,0,1,0,1,1,1,1,0,0,0,0,4,0,1,1,1,0,56.0,10.0,30.0,64.0,64,1,14
28.235,5,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,27.0,10.0,31.0,49.0,2,1,0
28.241999999999997,6,0,1,0,1,1,1,1,0,0,0,0,11,1,0,1,1,0,89.0,7.0,32.0,61.0,60,1,7
28.249000000000002,7,0,1,0,0,0,0,1,0,0,0,0,10,1,1,1,1,0,63.0,7.0,29.0,42.0,50,1,3
28.263,8,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,62.0,7.0,30.0,58.0,12,1,0
28.27,9,0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,37.0,10.0,30.0,29.0,3,1,11
29.212,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,66.0,10.0,31.0,66.0,23,1,0
29.219,3,0,1,0,0,1,0,0,0,0,0,0,7,0,1,1,0,0,60.0,10.0,29.0,68.0,5,1,18
29.226,4,0,1,0,0,1,1,1,1,1,0,0,7,1,1,1,0,0,70.0,9.0,32.0,49.0,49,1,0
29.24,6,0,1,0,0,1,1,1,0,0,0,0,4,0,0,1,0,0,78.0,10.0,30.0,41.0,68,1,15
29.247,7,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,63.0,10.0,30.0,42.0,5,1,9
29.254,8,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,61.0,9.0,30.0,41.0,22,1,0
29.268,9,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,49.0,7.0,29.0,25.0,6,1,-1
29.275,10,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,62.0,10.0,29.0,16.0,10,1,20
29.279,11,0,1,0,1,1,1,1,0,0,0,0,7,1,0,1,1,0,71.0,10.0,30.0,25.0,82,1,20
29.289,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,57.0,3.0,29.0,46.0,15,1,-1
29.296,13,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,54.0,10.0,29.0,24.0,0,1,40
29.303,14,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,91.0,3.0,29.0,22.0,100,1,20
29.309,15,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,76.0,10.0,29.0,3.0,3,1,-2
29.316999999999997,16,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,65.0,10.0,29.0,20.0,0,1,0
28.075,2,0,1,0,1,0,1,0,1,0,0,0,9,0,0,0,0,0,64.0,10.0,29.0,59.0,0,1,9
28.081999999999997,3,0,1,0,1,0,1,1,0,0,0,0,15,0,1,1,0,0,75.0,10.0,29.0,53.0,0,1,5
28.103,6,0,1,0,1,0,0,1,1,1,1,0,4,1,0,0,1,0,48.0,15.0,30.0,39.0,0,1,-3
28.11,7,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,1,0,60.0,10.0,29.0,62.0,0,1,5
28.116999999999997,8,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,33.0,10.0,30.0,42.0,0,1,1
28.131,9,0,1,0,1,0,1,0,1,0,0,0,5,1,0,0,1,0,29.0,10.0,30.0,32.0,0,1,-1
28.138,10,0,1,0,0,0,1,0,0,0,0,0,4,1,1,1,0,0,72.0,10.0,30.0,69.0,0,1,0
28.145,11,0,1,0,1,0,1,0,0,0,0,0,9,1,0,0,0,0,48.0,10.0,30.0,31.0,0,1,3
28.151999999999997,12,0,1,0,1,0,1,0,0,0,0,0,8,1,0,1,1,0,55.0,10.0,29.0,0.0,0,1,0
28.156,13,0,1,0,0,0,1,0,1,0,0,0,4,1,1,1,0,0,79.0,10.0,30.0,63.0,0,1,33
28.166,14,0,1,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,70.0,10.0,29.0,56.0,0,1,22
28.173000000000002,15,0,1,0,0,0,1,1,0,0,0,0,12,1,0,1,1,0,60.0,10.0,30.0,67.0,0,1,1
28.18,16,0,1,0,1,1,1,0,0,1,0,0,19,0,0,1,0,0,76.0,9.0,29.0,30.0,0,1,0
29.066999999999997,1,0,1,0,1,0,0,1,0,0,0,0,6,1,0,0,0,0,41.0,10.0,30.0,54.0,0,1,8
29.074,2,0,1,0,1,0,1,0,1,0,0,0,4,0,1,0,1,0,50.0,10.0,30.0,48.0,0,1,17
29.081,3,0,1,0,0,0,1,0,1,0,0,0,5,0,1,1,1,0,42.0,10.0,29.0,59.0,0,1,0
32.053000000000004,4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,37.0,10.0,30.0,52.0,0,1,40
32.067,6,0,1,0,0,0,1,1,0,0,0,0,7,1,1,0,0,0,76.0,10.0,29.0,66.0,0,1,1
32.074,7,0,1,0,1,0,1,0,1,0,0,0,16,0,1,0,1,0,35.0,10.0,30.0,29.0,0,1,10
32.134,15,0,1,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,75.0,9.0,31.0,46.0,51,1,12
32.144,16,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,90.0,7.0,29.0,39.0,100,1,19
27.083000000000002,16,0,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,34.0,50.0,30.0,41.0,0,1,59
28.081999999999997,16,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,56.0,10.0,31.0,23.0,0,1,16
25.195,1,0,1,0,1,1,1,0,1,0,0,0,8,1,1,1,1,0,46.0,10.0,30.0,50.0,0,1,12
25.201999999999998,2,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,73.0,10.0,30.0,53.0,0,1,18
25.209,3,0,1,0,0,1,1,0,1,0,0,0,16,1,0,1,0,0,53.0,10.0,29.0,52.0,0,1,46
25.244,7,0,1,0,0,1,1,0,1,0,0,0,14,1,0,0,0,0,60.0,10.0,30.0,31.0,0,1,38
25.250999999999998,8,0,1,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,37.0,10.0,30.0,37.0,0,1,29
25.255,9,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,82.0,7.0,30.0,27.0,0,1,13
25.265,10,0,1,0,1,0,1,0,0,0,0,0,5,1,1,0,0,0,60.0,10.0,29.0,34.0,0,1,0
25.272,11,0,1,0,1,0,1,0,1,0,0,0,10,1,0,1,1,0,50.0,10.0,30.0,4.0,0,1,-5
25.279,12,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,67.0,6.0,30.0,24.0,0,1,0
26.219,5,0,1,0,1,0,1,0,1,1,1,0,7,1,1,1,0,0,97.0,3.0,29.0,62.0,0,1,15
23.136999999999997,3,0,1,0,1,0,0,1,0,0,0,0,7,0,1,1,1,0,71.0,9.0,29.0,74.0,27,1,-1
23.144000000000002,4,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,85.0,9.0,31.0,65.0,72,1,2
23.151,5,0,1,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,61.0,7.0,29.0,44.0,51,1,0
23.158,6,0,1,0,1,0,0,1,0,0,0,0,7,0,1,1,0,0,61.0,10.0,32.0,64.0,48,1,3
23.165,7,0,1,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,52.0,6.0,29.0,48.0,0,1,-2
23.179000000000002,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,78.0,6.0,30.0,50.0,0,1,11
23.183000000000003,10,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,55.0,10.0,31.0,36.0,10,1,3
23.193,11,0,1,0,0,0,1,0,0,0,0,0,16,0,0,1,0,0,71.0,7.0,29.0,27.0,98,1,2
25.309,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,70.0,36.0,29.0,56.0,0,1,22
25.316,2,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,84.0,6.0,29.0,59.0,1,87
25.323,3,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,64.0,11.0,29.0,52.0,0,1,20
25.326999999999998,4,0,1,0,1,1,1,0,1,0,0,0,5,1,0,1,0,0,63.0,10.0,30.0,58.0,0,1,11
25.337,5,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,15.0,9.0,29.0,23.0,0,1,14
25.344,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.0,36.0,30.0,44.0,0,1,18
25.351,7,0,1,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,41.0,10.0,30.0,34.0,0,1,68
25.358,8,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,33.0,10.0,30.0,42.0,0,1,54
26.006999999999998,9,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,63.0,40.0,29.0,48.0,0,1,16
26.014,10,0,1,0,1,1,1,1,0,0,0,0,7,0,1,1,0,0,79.0,10.0,29.0,74.0,0,1,25
26.022,11,0,1,0,1,0,0,1,1,0,0,0,8,0,1,1,0,0,39.0,10.0,30.0,10.0,0,1,20
26.028000000000002,12,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,43.0,8.0,31.0,43.0,0,1,21
26.035,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.0,1.0,30.0,19.0,0,1,31
26.041999999999998,14,0,1,0,1,0,1,0,0,0,0,0,7,1,0,0,1,0,68.0,10.0,30.0,58.0,0,1,42
26.05,15,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,49.0,14.0,30.0,38.0,0,1,51
26.055999999999997,16,0,1,0,1,1,1,0,1,0,0,0,5,1,0,0,0,0,26.0,20.0,30.0,30.0,0,1,24
26.308000000000003,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51.0,10.0,30.0,64.0,0,1,11
26.315,2,0,1,0,0,0,0,1,1,0,0,0,9,0,0,1,0,0,50.0,10.0,29.0,53.0,0,1,64
26.322,3,0,1,0,1,1,0,1,0,0,0,0,3,1,0,0,1,0,22.0,20.0,29.0,52.0,0,1,54
26.329,4,0,1,0,0,0,1,1,0,0,0,0,7,0,0,1,0,0,48.0,10.0,29.0,54.0,0,1,58
26.336,5,0,1,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,22.0,10.0,29.0,44.0,0,1,18
26.344,6,0,1,0,1,1,0,1,1,0,0,0,11,0,1,1,0,0,84.0,10.0,29.0,59.0,0,1,37
26.35,7,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,32.0,30.0,30.0,32.0,0,1,18
26.364,8,0,1,0,0,0,0,1,1,0,0,0,10,0,1,0,0,0,48.0,10.0,30.0,44.0,0,1,14
27.006,9,0,1,0,1,1,1,0,1,0,0,0,8,0,0,1,1,0,43.0,10.0,30.0,43.0,0,1,24
27.013,10,0,1,0,1,0,1,0,0,0,0,0,4,1,1,0,0,0,47.0,10.0,30.0,24.0,0,1,24
27.02,11,0,1,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,40.0,10.0,30.0,38.0,0,1,14
27.024,12,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,60.0,9.0,30.0,44.0,0,1,17
27.034000000000002,13,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,87.0,9.0,29.0,57.0,97,1,26
27.041,14,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,61.0,10.0,29.0,37.0,18,1,46
27.046999999999997,15,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,82.0,9.0,29.0,52.0,100,1,151
27.055,16,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,56.0,9.0,30.0,41.0,0,1,63
27.315,1,0,1,0,0,0,1,1,0,0,0,0,4,1,0,1,1,0,82.0,8.0,29.0,58.0,76,1,41
27.320999999999998,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,50.0,10.0,31.0,49.0,14,1,51
27.328000000000003,3,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,18.0,10.0,30.0,49.0,12,1,46
27.335,4,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,37.0,10.0,29.0,48.0,11,1,57
27.342,5,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,72.0,9.0,29.0,48.0,0,1,23
27.349,6,0,1,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0,64.0,9.0,31.0,56.0,56,1,10
27.353,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,63.0,9.0,29.0,53.0,4,1,0
27.363000000000003,8,0,1,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,59.0,10.0,30.0,52.0,9,1,28
28.348000000000003,6,0,1,0,1,0,1,1,0,0,0,0,9,1,0,1,1,0,59.0,9.0,29.0,57.0,75,1,66
28.355,7,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,56.0,9.0,31.0,53.0,14,1,84
29.003,8,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,74.0,9.0,29.0,59.0,54,1,23
29.01,9,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,22.0,10.0,30.0,40.0,10,1,55
29.017,10,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,78.0,9.0,32.0,54.0,53,1,32
29.024,11,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,56.0,9.0,30.0,62.0,12,1,113
29.031,12,0,1,0,1,0,1,1,1,1,0,0,5,1,0,1,0,0,83.0,5.0,30.0,30.0,80,1,20
29.038,13,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,72.0,9.0,29.0,45.0,27,1,23
29.045,14,0,1,0,1,1,1,1,0,0,0,0,6,0,1,0,0,0,86.0,8.0,31.0,46.0,86,1,21
29.051,15,0,1,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,50.0,10.0,31.0,37.0,17,1,15
29.059,16,0,1,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,63.0,9.0,31.0,40.0,47,1,16
28.052,8,0,1,0,1,0,1,0,1,0,0,0,9,1,1,1,0,0,59.0,10.0,29.0,61.0,0,1,16
28.086,12,0,1,0,1,1,1,0,0,0,0,0,17,1,1,0,0,0,70.0,10.0,29.0,53.0,0,1,12
28.093000000000004,13,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,41.0,10.0,30.0,23.0,3,1,11
28.1,14,0,1,0,1,0,1,0,0,0,0,0,7,0,1,0,0,0,70.0,9.0,31.0,34.0,95,1,24
23.1,16,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,62.0,10.0,29.0,43.0,100,1,9
23.044,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,38.0,10.0,29.0,58.0,0,1,12
23.051,2,0,1,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,63.0,9.0,30.0,70.0,14,1,6
23.058000000000003,3,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,89.0,9.0,31.0,71.0,79,1,36
23.065,4,0,1,0,1,0,0,1,0,0,0,0,8,0,0,1,0,0,56.0,9.0,30.0,52.0,39,1,3
23.072,5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,34.0,10.0,29.0,44.0,15,1,4
23.079,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,59.0,10.0,30.0,52.0,2,1,6
23.093000000000004,7,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,55.0,10.0,29.0,60.0,1,1,38
23.1,8,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,78.0,6.0,30.0,50.0,0,1,20
23.107,9,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,38.0,10.0,30.0,29.0,6,1,0
23.114,10,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,43.0,10.0,29.0,31.0,0,1,16
23.118000000000002,11,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,44.0,9.0,29.0,46.0,7,1,39
23.125,12,0,1,0,1,1,1,0,0,0,0,0,5,0,1,0,0,0,78.0,9.0,31.0,29.0,99,1,37
23.135,13,0,1,0,1,0,1,1,0,0,0,0,2,1,1,0,0,0,85.0,2.0,29.0,25.0,76,1,1
23.142,14,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,46.0,10.0,29.0,8.0,22,1,20
23.15,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,32.0,10.0,32.0,34.0,73,1,35
23.156,16,0,1,0,1,0,0,1,0,0,0,0,6,0,1,0,0,0,51.0,10.0,31.0,31.0,28,1,9
24.043000000000003,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,40.0,10.0,29.0,52.0,3,1,24
