age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,targets
25.055999999999997,1,1,0,1,0,0,0,1,0,0,0,0,6,0,0,0,1,0,62.0,10.0,30.0,48.0,27,1,3
25.063000000000002,2,1,0,1,1,0,0,1,0,0,0,0,3,0,0,1,1,0,62.0,10.0,30.0,67.0,25,1,3
25.07,3,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,56.0,10.0,29.0,67.0,6,1,5
25.098000000000003,6,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,47.0,10.0,29.0,51.0,14,1,3
25.105,7,1,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,0,93.0,6.0,30.0,37.0,64,1,4
25.109,8,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,82.0,10.0,31.0,59.0,4,1,8
25.14,12,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,69.0,10.0,32.0,36.0,2,1,3
28.349,1,1,0,1,0,0,0,1,0,0,0,0,5,1,0,0,1,0,10.0,10.0,29.0,22.0,53,1,5
28.363000000000003,3,1,0,1,1,1,1,1,0,0,0,0,7,0,1,1,0,0,79.0,9.0,31.0,60.0,66,1,3
29.005,4,1,0,1,0,0,1,1,0,0,0,0,5,0,0,1,1,0,64.0,6.0,30.0,48.0,77,1,0
29.011999999999997,5,1,0,1,1,0,0,0,0,0,0,0,8,0,0,1,0,0,55.0,10.0,29.0,58.0,17,1,3
29.096,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41.0,5.0,29.0,21.0,23,1,4
29.345,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,15.0,6.0,31.0,29.0,15,1,1
29.355,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17.0,7.0,31.0,36.0,18,1,4
30.003,4,1,0,1,1,0,0,1,0,1,1,0,4,1,0,0,0,0,60.0,9.0,29.0,73.0,43,1,2
30.014,6,1,0,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0,68.0,9.0,31.0,58.0,7,1,7
30.045,10,1,0,1,1,1,0,1,0,0,0,0,4,1,0,0,0,0,65.0,9.0,30.0,51.0,35,1,3
30.08,14,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,49.0,7.0,29.0,10.0,10,1,1
25.246,6,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,16.0,10.0,30.0,37.0,3,1,2
25.254,7,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,49.0,8.0,30.0,23.0,1,1,3
28.1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,70.0,36.0,29.0,56.0,0,1,10
28.107,2,1,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,78.0,10.0,30.0,55.0,0,1,4
28.114,3,1,0,1,1,0,1,0,1,0,0,0,7,0,0,1,1,0,49.0,10.0,29.0,47.0,0,1,9
28.128,4,1,0,1,0,0,1,0,1,0,0,0,12,0,0,0,0,0,46.0,10.0,29.0,40.0,0,1,7
28.135,5,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,61.0,8.0,30.0,54.0,0,1,10
28.142,6,1,0,1,0,0,1,0,0,0,0,0,6,1,1,0,1,0,86.0,10.0,29.0,39.0,0,1,6
28.149,7,1,0,1,1,1,1,0,1,0,0,0,14,1,0,0,0,0,60.0,10.0,30.0,31.0,0,1,8
28.156999999999996,8,1,0,1,0,0,1,0,0,0,0,0,6,0,1,1,0,0,86.0,8.0,30.0,44.0,0,1,9
28.163,9,1,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,51.0,10.0,30.0,29.0,0,1,10
28.17,10,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,87.0,2.0,30.0,57.0,0,1,9
28.177,11,1,0,1,0,0,1,0,1,0,0,0,10,1,0,1,1,0,50.0,10.0,30.0,4.0,0,1,7
28.180999999999997,12,1,0,1,1,1,1,0,0,0,0,0,6,0,1,1,0,0,75.0,10.0,30.0,21.0,0,1,4
28.191,13,1,0,1,0,0,0,1,0,0,0,1,9,0,0,1,1,0,80.0,3.0,30.0,5.0,0,1,4
28.198,14,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29.0,10.0,30.0,27.0,0,1,9
28.205,15,1,0,1,0,0,0,0,1,0,0,1,5,0,0,0,1,0,89.0,4.0,29.0,19.0,0,1,5
28.212,16,1,0,1,1,0,1,0,0,0,0,0,10,0,1,0,0,0,75.0,10.0,30.0,17.0,0,1,16
29.096,1,1,0,1,1,0,1,0,1,0,0,0,5,0,1,0,0,0,53.0,10.0,30.0,52.0,0,1,14
29.105999999999998,2,1,0,1,0,0,1,0,1,0,0,0,11,1,1,0,0,0,56.0,10.0,30.0,47.0,0,1,16
29.113000000000003,3,1,0,1,1,1,1,0,0,0,0,0,6,0,0,1,0,0,68.0,10.0,29.0,53.0,0,1,7
29.12,4,1,0,1,1,0,1,1,0,0,0,0,6,0,1,1,1,0,45.0,10.0,30.0,55.0,0,1,12
29.124000000000002,5,1,0,1,0,0,1,0,1,1,1,0,7,1,1,1,0,0,97.0,3.0,29.0,62.0,0,1,3
29.134,6,1,0,1,1,0,1,1,0,0,0,0,12,0,1,1,1,0,59.0,10.0,30.0,72.0,0,1,16
29.141,7,1,0,1,0,0,0,1,1,0,0,0,11,1,1,0,0,0,66.0,10.0,29.0,42.0,0,1,5
29.148000000000003,8,1,0,1,1,1,1,0,1,0,0,0,6,0,1,1,0,0,81.0,10.0,30.0,63.0,0,1,5
29.162,9,1,0,1,0,0,1,0,1,0,0,0,6,1,0,0,1,0,85.0,10.0,29.0,28.0,0,1,6
29.169,10,1,0,1,0,0,1,0,0,0,0,0,9,1,1,0,0,0,75.0,7.0,29.0,20.0,0,1,10
29.176,11,1,0,1,1,0,1,0,1,1,1,0,6,0,1,0,0,0,96.0,3.0,29.0,45.0,0,1,12
29.183000000000003,12,1,0,1,0,0,1,0,1,0,0,0,7,0,1,0,0,0,65.0,10.0,30.0,13.0,0,1,6
29.191,13,1,0,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,95.0,3.0,29.0,31.0,100,1,10
29.197,14,1,0,1,1,0,1,0,0,0,0,0,9,0,1,0,1,0,93.0,6.0,29.0,32.0,100,1,12
29.204,15,1,0,1,1,0,1,1,0,0,0,0,4,0,1,1,0,0,65.0,10.0,32.0,63.0,93,1,9
29.211,16,1,0,1,0,0,1,0,0,0,0,0,6,0,1,0,0,0,75.0,7.0,32.0,18.0,95,1,8
31.103,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,57.0,10.0,29.0,74.0,28,1,9
31.11,2,1,0,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,55.0,10.0,30.0,56.0,63,1,11
31.116999999999997,3,1,0,1,0,0,1,1,0,0,0,0,10,1,1,1,0,0,79.0,9.0,29.0,65.0,77,1,7
31.131,4,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,81.0,9.0,29.0,42.0,0,1,13
31.138,5,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,59.0,10.0,30.0,52.0,2,1,7
31.142,6,1,0,1,0,0,1,1,0,0,0,0,3,1,0,0,1,0,63.0,10.0,32.0,35.0,93,1,4
31.151999999999997,7,1,0,1,1,1,0,0,0,0,0,0,3,0,0,1,0,0,34.0,6.0,29.0,51.0,3,1,9
31.159000000000002,8,1,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,56.0,10.0,31.0,51.0,0,1,13
31.166,9,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,51.0,10.0,29.0,38.0,0,1,18
31.173000000000002,10,1,0,1,1,0,0,1,0,0,0,0,15,0,1,0,1,0,47.0,10.0,31.0,19.0,35,1,5
31.180999999999997,11,1,0,1,1,0,0,1,0,0,0,0,4,0,1,1,0,0,62.0,9.0,30.0,35.0,57,1,12
31.186999999999998,12,1,0,1,0,0,1,1,0,1,1,0,4,1,1,1,0,0,92.0,6.0,29.0,29.0,41,1,10
31.194000000000003,13,1,0,1,0,0,1,1,0,0,0,0,2,1,0,1,1,0,90.0,8.0,30.0,25.0,61,1,7
31.201,14,1,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,0,71.0,9.0,30.0,1.0,28,1,10
31.206999999999997,15,1,0,1,0,0,1,1,0,0,0,0,4,0,1,0,1,0,86.0,10.0,29.0,31.0,73,1,11
31.215,16,1,0,1,1,1,0,0,0,0,0,0,4,1,1,1,0,0,79.0,10.0,29.0,26.0,7,1,6
32.102,1,1,0,1,0,0,0,0,0,0,0,0,6,1,1,1,0,0,54.0,6.0,30.0,52.0,0,1,8
32.109,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,76.0,3.0,29.0,65.0,3,1,0
32.116,3,1,0,1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,50.0,6.0,31.0,67.0,4,1,9
32.12,4,1,0,1,0,0,0,1,0,0,0,0,4,1,0,1,1,0,66.0,7.0,29.0,52.0,50,1,7
32.13,5,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,22.0,10.0,29.0,45.0,0,1,4
32.137,6,1,0,1,1,1,1,1,0,0,0,0,4,0,0,1,0,0,78.0,10.0,30.0,41.0,68,1,10
32.144,7,1,0,1,0,0,1,1,0,0,0,0,5,0,0,1,0,0,92.0,8.0,29.0,49.0,78,1,4
32.159,8,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,63.0,10.0,30.0,23.0,17,1,7
32.165,9,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,82.0,9.0,29.0,34.0,83,1,4
32.172,10,1,0,1,0,0,0,1,0,0,0,0,6,0,0,1,0,0,61.0,10.0,29.0,15.0,30,1,6
32.179,11,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,60.0,10.0,29.0,23.0,2,1,5
32.186,12,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,71.0,10.0,30.0,32.0,17,1,8
32.193000000000005,13,1,0,1,1,0,1,1,0,0,0,0,9,0,0,0,0,0,70.0,3.0,29.0,19.0,70,1,5
32.2,14,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,53.0,9.0,29.0,31.0,33,1,6
32.205999999999996,15,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,76.0,10.0,29.0,3.0,3,1,5
26.201999999999998,12,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,65.0,9.0,29.0,34.0,20,1,4
26.223000000000003,15,1,0,1,1,0,0,0,0,0,0,0,11,1,1,0,1,0,57.0,10.0,31.0,67.0,21,1,3
26.23,16,1,0,1,0,0,1,1,0,0,0,0,10,0,1,0,0,0,73.0,6.0,31.0,22.0,90,1,4
27.2,12,1,0,1,0,0,1,1,1,1,0,0,5,1,0,1,0,0,83.0,5.0,30.0,30.0,80,1,6
27.206999999999997,13,1,0,1,1,1,0,1,0,0,0,1,12,0,1,1,0,0,92.0,1.0,29.0,27.0,88,1,7
28.122,2,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,57.0,10.0,30.0,71.0,21,1,7
28.133000000000003,4,1,0,1,1,0,0,1,0,0,0,0,4,1,0,1,1,0,66.0,7.0,29.0,52.0,50,1,6
28.178,9,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,82.0,9.0,29.0,34.0,83,1,7
28.199,12,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,53.0,10.0,29.0,33.0,8,1,2
28.206,13,1,0,1,1,0,1,1,0,0,0,0,4,1,1,0,0,0,64.0,5.0,30.0,19.0,80,1,4
28.22,15,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,88.0,6.0,30.0,18.0,100,1,4
28.226999999999997,16,1,0,1,1,1,0,0,0,0,0,0,4,0,1,0,0,0,65.0,10.0,29.0,20.0,0,1,5
22.139,3,1,0,1,0,0,1,0,1,0,0,0,12,0,1,0,1,0,48.0,10.0,29.0,51.0,0,1,1
22.215999999999998,13,1,0,1,0,0,1,0,1,0,0,0,3,1,0,0,1,0,47.0,10.0,30.0,13.0,0,1,5
22.223000000000003,14,1,0,1,1,0,0,1,0,0,0,0,12,1,0,1,1,0,61.0,10.0,29.0,70.0,0,1,7
24.288,2,1,0,1,1,0,1,1,0,0,0,0,4,1,0,1,1,0,69.0,10.0,30.0,61.0,63,1,1
24.295,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,78.0,7.0,31.0,65.0,4,1,2
24.303,4,1,0,1,1,0,0,0,0,0,0,0,5,1,1,1,0,0,62.0,8.0,31.0,63.0,3,1,3
24.324,6,1,0,1,1,0,0,1,0,0,0,0,3,1,1,0,1,0,87.0,10.0,29.0,64.0,30,1,5
24.33,7,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,94.0,7.0,30.0,59.0,70,1,3
24.337,8,1,0,1,1,0,1,1,1,1,0,0,4,1,0,0,1,0,90.0,10.0,31.0,33.0,69,1,5
24.344,9,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,49.0,7.0,29.0,25.0,6,1,7
24.351,10,1,0,1,1,1,0,0,0,0,0,0,8,1,0,0,0,0,49.0,10.0,29.0,37.0,1,1,7
24.355,11,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,72.0,8.0,30.0,24.0,0,1,4
24.362,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,10.0,29.0,44.0,1,1,5
25.006999999999998,13,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,11.0,10.0,29.0,20.0,12,1,6
25.014,14,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,55.0,7.0,30.0,32.0,4,1,4
25.021,15,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,0,66.0,7.0,29.0,31.0,35,1,13
25.028000000000002,16,1,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,49.0,10.0,29.0,0.0,4,1,10
22.162,3,1,0,1,1,1,1,0,1,0,0,0,16,1,0,1,0,0,53.0,10.0,29.0,52.0,0,1,19
22.169,4,1,0,1,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0.0,10.0,29.0,0.0,0,1,9
22.173000000000002,5,1,0,1,0,0,1,1,1,1,0,0,8,0,1,1,0,0,0.0,10.0,30.0,0.0,0,1,6
22.183000000000003,6,1,0,1,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0.0,10.0,30.0,0.0,0,1,9
22.19,7,1,0,1,1,0,1,0,0,0,0,0,6,1,1,0,1,0,86.0,10.0,29.0,39.0,0,1,6
22.197,8,1,0,1,1,0,1,0,1,0,0,0,9,1,1,0,0,0,31.0,10.0,30.0,30.0,0,1,10
22.204,9,1,0,1,0,0,0,1,1,0,0,0,15,0,0,1,1,0,0.0,10.0,30.0,0.0,0,1,7
22.218000000000004,10,1,0,1,1,0,1,0,0,0,0,0,13,0,1,1,0,0,87.0,10.0,29.0,60.0,0,1,15
22.225,11,1,0,1,0,0,0,1,0,1,1,1,22,0,0,1,0,0,0.0,10.0,30.0,0.0,0,1,17
22.232,12,1,0,1,0,0,1,0,0,0,0,0,8,1,0,1,1,0,55.0,10.0,29.0,0.0,0,1,15
22.239,13,1,0,1,1,0,1,0,1,0,0,0,3,1,0,0,1,0,47.0,10.0,30.0,13.0,0,1,10
22.246,14,1,0,1,0,0,0,1,0,0,0,1,11,0,1,0,1,0,60.0,8.0,29.0,0.0,0,1,10
22.253,15,1,0,1,1,0,1,0,0,0,0,0,11,0,1,1,0,0,64.0,10.0,29.0,57.0,0,1,16
22.26,16,1,0,1,1,0,0,0,0,0,0,1,7,1,0,0,1,0,93.0,2.0,29.0,39.0,0,1,10
23.224,11,1,0,1,1,1,1,1,0,0,1,1,10,1,1,1,1,0,93.0,3.0,29.0,50.0,0,1,16
23.230999999999998,12,1,0,1,1,0,1,0,0,0,0,0,11,1,1,0,0,0,69.0,10.0,29.0,47.0,0,1,13
23.238000000000003,13,1,0,1,0,0,1,1,0,0,0,0,11,0,0,1,1,0,62.0,10.0,29.0,26.0,87,1,7
23.245,14,1,0,1,0,0,1,0,0,0,0,0,5,0,1,0,1,0,93.0,8.0,31.0,43.0,100,1,4
23.252,15,1,0,1,1,0,1,1,0,0,0,0,4,0,0,1,1,0,62.0,10.0,29.0,38.0,78,1,7
26.234,12,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,68.0,10.0,30.0,55.0,9,1,11
26.241,13,1,0,1,0,0,1,1,0,0,0,0,9,0,0,0,0,0,70.0,3.0,29.0,19.0,70,1,6
26.248,14,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,86.0,3.0,30.0,30.0,3,1,10
26.255,15,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,88.0,6.0,30.0,18.0,100,1,8
26.261999999999997,16,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,80.0,2.0,31.0,4.0,71,1,7
24.005,6,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,67.0,9.0,30.0,33.0,0,1,3
24.011,7,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,86.0,8.0,31.0,60.0,85,1,5
24.025,8,1,0,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,61.0,10.0,29.0,40.0,8,1,4
24.031999999999996,9,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,38.0,10.0,29.0,33.0,9,1,4
24.333000000000002,1,1,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,44.0,10.0,29.0,58.0,23,1,3
25.002,5,1,0,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,65.0,9.0,30.0,57.0,7,1,0
21.236,9,1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,0,0,85.0,6.0,32.0,48.0,74,1,1
21.243000000000002,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,4.0,29.0,10.0,10,1,0
21.25,11,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,57.0,5.0,31.0,32.0,6,1,1
21.258000000000003,12,1,0,1,0,0,0,1,0,0,0,0,3,1,1,1,0,0,50.0,5.0,31.0,41.0,25,1,2
21.264,13,1,0,1,0,0,1,1,0,0,0,0,4,1,1,0,0,0,64.0,5.0,30.0,19.0,80,1,1
21.278000000000002,15,1,0,1,0,0,1,1,0,0,0,0,2,1,1,1,0,0,75.0,5.0,31.0,28.0,91,1,1
21.285,16,1,0,1,1,0,1,1,0,0,0,0,5,1,0,0,1,0,45.0,10.0,29.0,1.0,70,1,0
28.081,1,1,0,1,0,0,1,1,0,0,0,0,4,1,1,1,0,0,78.0,10.0,30.0,65.0,0,1,5
28.129,7,1,0,1,1,0,0,1,0,0,0,0,8,0,1,0,0,0,11.0,60.0,29.0,12.0,0,1,2
28.158,11,1,0,1,0,0,0,1,1,0,0,0,8,0,1,1,0,0,39.0,10.0,30.0,10.0,0,1,6
28.164,12,1,0,1,0,0,1,0,0,0,0,0,3,0,1,1,0,0,81.0,10.0,30.0,32.0,0,1,1
28.171,13,1,0,1,0,0,1,0,0,0,1,0,5,0,0,1,1,0,89.0,10.0,30.0,25.0,0,1,3
28.178,14,1,0,1,1,1,1,0,0,0,0,0,12,0,1,0,0,0,70.0,10.0,30.0,30.0,0,1,4
28.185,15,1,0,1,0,0,0,1,1,0,0,0,9,0,1,1,0,0,98.0,10.0,29.0,61.0,0,1,1
29.079,1,1,0,1,0,0,0,1,0,0,0,0,7,1,0,1,0,0,39.0,10.0,30.0,50.0,0,1,3
29.1,4,1,0,1,0,0,1,1,0,0,0,0,6,0,1,1,1,0,45.0,10.0,30.0,55.0,0,1,4
29.107,5,1,0,1,1,0,0,1,1,0,0,0,7,0,1,1,0,0,30.0,10.0,29.0,31.0,0,1,0
29.114,6,1,0,1,1,1,1,0,1,0,0,0,7,0,0,1,1,0,72.0,10.0,30.0,66.0,0,1,1
29.121,7,1,0,1,0,0,1,1,0,0,0,0,12,1,0,1,1,0,59.0,10.0,30.0,41.0,0,1,0
29.128,8,1,0,1,1,0,1,1,0,0,0,0,14,0,0,1,0,0,47.0,10.0,29.0,37.0,0,1,0
29.142,9,1,0,1,1,0,1,0,1,0,0,0,6,1,0,0,1,0,85.0,10.0,29.0,28.0,0,1,2
22.283,11,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,68.0,5.0,31.0,56.0,10,1,6
20.292,1,1,0,1,1,0,0,0,0,0,0,0,5,1,1,1,1,0,53.0,3.0,30.0,48.0,0,1,0
20.340999999999998,8,1,0,1,1,1,1,1,0,0,0,0,2,0,1,0,0,0,75.0,10.0,29.0,35.0,86,1,10
20.355,9,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,76.0,9.0,29.0,35.0,75,1,7
20.359,10,1,0,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,79.0,10.0,30.0,31.0,78,1,8
21.025,14,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,69.0,10.0,29.0,31.0,68,1,6
21.033,15,1,0,1,1,0,1,1,0,0,0,0,4,1,0,1,0,0,66.0,10.0,29.0,40.0,71,1,7
21.039,16,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,80.0,2.0,31.0,4.0,71,1,10
27.113000000000003,2,1,0,1,0,0,1,1,1,0,1,0,4,1,0,1,1,0,91.0,2.0,29.0,69.0,0,1,18
27.123,3,1,0,1,0,0,1,0,1,0,0,0,12,0,1,0,1,0,48.0,10.0,29.0,51.0,0,1,7
27.13,4,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,90.0,10.0,30.0,58.0,0,1,9
27.136999999999997,5,1,0,1,1,0,1,1,0,0,0,0,16,0,1,1,0,0,82.0,10.0,29.0,68.0,0,1,7
27.151,7,1,0,1,1,0,1,0,1,0,0,0,12,0,1,0,1,0,31.0,10.0,29.0,33.0,0,1,7
27.186,11,1,0,1,0,0,1,0,1,0,0,0,16,0,0,1,0,0,32.0,10.0,30.0,3.0,0,1,11
27.193,12,1,0,1,1,0,1,1,0,0,0,0,6,1,1,1,0,0,73.0,10.0,30.0,58.0,0,1,12
27.2,13,1,0,1,0,0,1,0,1,0,0,0,3,1,0,0,1,0,47.0,10.0,30.0,13.0,0,1,9
27.206999999999997,14,1,0,1,1,0,0,1,0,0,0,0,12,1,0,1,1,0,61.0,10.0,29.0,70.0,0,1,19
27.214000000000002,15,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,81.0,20.0,29.0,57.0,0,1,11
27.221,16,1,0,1,0,0,1,0,0,1,1,0,8,1,1,1,1,0,96.0,3.0,29.0,40.0,0,1,11
28.108,1,1,0,1,1,0,1,0,1,0,0,0,13,1,1,0,1,0,57.0,10.0,30.0,72.0,0,1,8
28.115,2,1,0,1,1,0,1,1,0,0,0,0,11,0,1,0,1,0,39.0,10.0,30.0,39.0,0,1,7
28.122,3,1,0,1,0,0,0,1,1,0,0,0,7,1,1,1,0,0,71.0,10.0,29.0,68.0,0,1,13
28.13,4,1,0,1,1,0,1,0,1,0,0,0,3,0,1,1,1,0,66.0,10.0,29.0,60.0,0,1,8
28.136,5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,96.0,37.0,29.0,34.0,0,1,8
28.143,6,1,0,1,1,0,0,1,1,0,0,0,3,1,0,0,0,0,41.0,10.0,30.0,35.0,0,1,12
28.147,7,1,0,1,0,0,1,0,0,0,0,0,5,0,1,1,0,0,97.0,10.0,29.0,62.0,0,1,9
28.156999999999996,8,1,0,1,0,0,1,1,0,0,0,0,14,0,0,1,0,0,47.0,10.0,29.0,37.0,0,1,4
28.164,9,1,0,1,0,0,0,1,1,0,1,0,18,0,1,0,0,0,39.0,10.0,29.0,18.0,0,1,10
28.178,10,1,0,1,1,1,0,0,1,0,0,1,4,0,0,1,0,0,96.0,1.0,29.0,28.0,0,1,8
28.185,11,1,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,0,41.0,10.0,30.0,37.0,0,1,15
28.191999999999997,12,1,0,1,1,0,1,0,1,0,0,0,7,0,1,0,0,0,65.0,10.0,30.0,13.0,0,1,10
28.206,14,1,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,64.0,10.0,29.0,31.0,7,1,10
29.111,1,1,0,1,0,0,1,1,1,1,0,0,9,0,0,1,1,0,95.0,6.0,30.0,62.0,100,1,12
29.121,2,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,54.0,10.0,29.0,45.0,2,1,19
29.128,3,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,44.0,10.0,29.0,47.0,1,1,11
29.142,4,1,0,1,1,0,0,0,0,0,0,0,11,0,1,1,0,0,30.0,10.0,31.0,56.0,2,1,5
29.149,5,1,0,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,51.0,10.0,30.0,26.0,0,1,10
29.156,6,1,0,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,82.0,8.0,30.0,52.0,88,1,9
29.16,7,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,48.0,10.0,29.0,34.0,9,1,9
29.17,8,1,0,1,0,0,0,0,0,0,0,0,8,0,1,0,1,0,38.0,10.0,29.0,29.0,4,1,8
29.177,9,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,44.0,10.0,30.0,33.0,2,1,5
30.112,1,1,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,17.0,10.0,29.0,47.0,12,1,7
30.119,2,1,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,0,72.0,9.0,29.0,69.0,28,1,10
30.123,3,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,62.0,10.0,29.0,55.0,14,1,6
30.133000000000003,4,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,96.0,9.0,29.0,54.0,100,1,4
30.14,5,1,0,1,1,0,0,1,0,0,0,0,9,0,1,0,0,0,61.0,7.0,29.0,44.0,51,1,10
30.147,6,1,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,61.0,10.0,29.0,52.0,15,1,7
30.154,7,1,0,1,1,0,0,0,0,0,0,0,6,1,0,1,1,0,54.0,10.0,31.0,46.0,17,1,10
30.160999999999998,8,1,0,1,1,0,0,1,0,1,1,0,2,0,1,0,0,0,92.0,5.0,29.0,47.0,23,1,8
30.175,9,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,57.0,10.0,30.0,31.0,15,1,9
30.182,10,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,78.0,9.0,32.0,54.0,53,1,17
30.189,11,1,0,1,1,0,0,1,0,0,0,0,8,0,0,1,0,0,49.0,10.0,29.0,29.0,54,1,11
30.195999999999998,12,1,0,1,0,0,0,1,0,0,0,0,7,1,0,0,1,0,56.0,10.0,29.0,23.0,28,1,12
30.224,16,1,0,1,1,0,1,1,0,0,0,0,10,1,0,1,0,0,68.0,9.0,30.0,69.0,61,1,13
24.217,1,1,0,1,1,1,0,1,0,0,0,0,9,0,1,1,1,0,52.0,10.0,29.0,70.0,0,1,9
