age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,punt_ret_yds_per_ret
25.32,9,1,0,1,1,0,1,0,1,0,1,0,6,1,0,1,1,0,18.0,11.0,29.0,30.0,0,1,0.0
25.326999999999998,10,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,31.0,30.0,0,0,1,0.0
25.334,11,1,0,1,1,0,1,0,1,0,0,0,16,0,0,1,0,0,32.0,10.0,30.0,3.0,0,1,0.0
25.340999999999998,12,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,51.0,6.0,30.0,35.0,0,1,0.0
25.348000000000003,13,1,0,1,0,0,0,0,1,0,1,1,7,0,1,1,1,0,68.0,7.0,29.0,10.0,0,1,0.0
25.351999999999997,14,1,0,1,0,0,0,1,1,0,0,0,6,1,0,0,1,0,42.0,50.0,30.0,18.0,0,1,0.0
25.362,15,1,0,1,1,0,1,0,0,0,0,0,10,1,0,0,1,0,69.0,10.0,30.0,49.0,0,1,0.0
26.004,16,1,0,1,1,0,0,1,1,0,0,0,10,0,0,1,1,0,13.0,10.0,30.0,17.0,0,1,0.0
26.256,1,1,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,0,33.0,30.0,30.0,39.0,0,1,0.0
26.263,2,1,0,1,0,0,0,0,1,0,1,0,14,0,0,1,0,0,20.0,50.0,30.0,37.0,0,1,0.0
26.27,3,1,0,1,1,0,1,0,1,0,0,0,6,1,0,0,0,0,41.0,10.0,29.0,57.0,0,1,0.0
26.284000000000002,4,1,0,1,0,0,0,1,0,0,0,0,8,1,1,1,1,0,23.0,60.0,30.0,32.0,0,1,0.0
26.291,5,1,0,1,1,0,1,0,1,0,0,0,3,0,1,0,0,0,35.0,10.0,30.0,36.0,0,1,0.0
26.298000000000002,6,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,32.0,30.0,30.0,32.0,0,1,0.0
26.302,7,1,0,1,0,0,0,1,0,0,0,0,3,1,0,1,1,0,29.0,30.0,30.0,28.0,0,1,0.0
26.311999999999998,8,1,0,1,1,0,0,1,1,0,1,0,18,0,1,0,0,0,39.0,10.0,29.0,18.0,0,1,0.0
26.319000000000003,9,1,0,1,1,0,0,1,1,0,0,0,7,0,0,1,0,0,61.0,10.0,29.0,55.0,0,1,0.0
26.326,10,1,0,1,1,1,0,0,1,0,0,1,6,0,1,0,1,0,85.0,8.0,30.0,29.0,0,1,0.0
26.333000000000002,11,1,0,1,0,0,0,0,1,0,1,0,7,0,0,0,1,0,52.0,20.0,29.0,19.0,0,1,0.0
26.34,12,1,0,1,1,0,1,0,1,0,0,0,12,1,0,0,0,0,50.0,10.0,30.0,9.0,0,1,0.0
26.346999999999998,13,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,28.0,4.0,31.0,22.0,20,1,0.0
26.354,14,1,0,1,1,0,0,1,0,0,0,0,5,0,0,1,0,0,57.0,10.0,31.0,47.0,26,1,0.0
26.362,15,1,0,1,1,0,0,1,0,0,0,0,7,1,0,1,0,0,75.0,7.0,31.0,38.0,50,1,0.0
27.003,16,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.0,6.0,30.0,18.0,44,1,0.0
27.261999999999997,1,1,0,1,0,0,0,1,0,0,0,0,5,1,0,0,1,0,10.0,10.0,29.0,22.0,53,1,0.0
27.266,2,1,0,1,1,0,1,1,0,0,0,0,8,1,1,0,0,0,71.0,8.0,30.0,70.0,83,1,0.0
27.276,3,1,0,1,1,1,1,1,0,0,0,0,7,0,1,1,0,0,79.0,9.0,31.0,60.0,66,1,0.0
27.283,4,1,0,1,0,0,1,1,0,0,0,0,5,0,0,1,1,0,64.0,6.0,30.0,48.0,77,1,0.0
27.29,5,1,0,1,1,0,0,0,0,0,0,0,8,0,0,1,0,0,55.0,10.0,29.0,58.0,17,1,0.0
27.296999999999997,6,1,0,1,1,0,1,1,0,0,0,0,11,0,1,0,0,0,60.0,9.0,30.0,33.0,69,1,0.0
27.311,7,1,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,33.0,7.0,29.0,23.0,48,1,0.0
27.318,8,1,0,1,1,1,0,0,0,0,0,0,4,1,0,1,0,0,43.0,10.0,30.0,27.0,0,1,0.0
27.325,9,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,17.0,4.0,29.0,14.0,50,1,0.0
27.331999999999997,10,1,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,71.0,7.0,29.0,21.0,18,1,0.0
27.339000000000002,11,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,91.0,1.0,29.0,19.0,100,1,0.0
27.346,12,1,0,1,1,0,0,1,0,0,0,0,7,0,1,0,0,0,35.0,10.0,31.0,42.0,30,1,0.0
27.353,13,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,67.0,9.0,30.0,29.0,50,1,0.0
27.36,14,1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,1,0,51.0,10.0,29.0,20.0,6,1,0.0
28.003,15,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75.0,7.0,29.0,9.0,48,1,0.0
28.009,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41.0,5.0,29.0,21.0,23,1,0.0
28.258000000000003,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,15.0,6.0,31.0,29.0,15,1,0.0
28.268,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17.0,7.0,31.0,36.0,18,1,0.0
28.275,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,59.0,8.0,30.0,66.0,1,1,0.0
28.281999999999996,4,1,0,1,1,0,0,1,0,1,1,0,4,1,0,0,0,0,60.0,9.0,29.0,73.0,43,1,0.0
28.289,5,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,22.0,5.0,29.0,31.0,76,1,0.0
28.293000000000003,6,1,0,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0,68.0,9.0,31.0,58.0,7,1,0.0
28.304000000000002,7,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,0,23.0,7.0,29.0,27.0,36,1,0.0
28.31,8,1,0,1,0,0,1,1,0,0,0,0,3,1,0,1,0,0,23.0,4.0,30.0,34.0,83,1,0.0
28.316999999999997,9,1,0,1,1,0,0,1,0,0,0,0,3,0,0,1,0,0,76.0,9.0,30.0,59.0,36,1,0.0
28.324,10,1,0,1,1,1,0,1,0,0,0,0,4,1,0,0,0,0,65.0,9.0,30.0,51.0,35,1,0.0
28.338,11,1,0,1,0,0,1,1,0,0,0,0,6,0,0,1,0,0,31.0,5.0,30.0,15.0,82,1,0.0
28.345,12,1,0,1,1,0,0,1,0,0,0,0,3,1,0,1,0,0,61.0,10.0,30.0,61.0,28,1,0.0
28.351999999999997,13,1,0,1,1,0,0,1,0,0,0,0,11,0,1,1,0,0,36.0,10.0,30.0,22.0,35,1,0.0
28.359,14,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,49.0,7.0,29.0,10.0,10,1,0.0
29.0,15,1,0,1,1,0,1,0,0,1,0,1,11,0,1,1,0,0,83.0,7.0,31.0,55.0,56,1,0.0
29.006999999999998,16,1,0,1,0,0,0,1,0,0,0,0,3,0,0,1,1,0,28.0,4.0,29.0,16.0,28,1,0.0
29.26,1,1,0,1,0,0,0,1,0,0,0,0,3,1,1,1,0,0,43.0,3.0,29.0,49.0,36,1,0.0
29.266,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,49.0,3.0,29.0,49.0,40,1,0.0
29.273000000000003,3,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,56.0,10.0,29.0,67.0,6,1,0.0
29.28,4,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,34.0,4.0,31.0,40.0,40,1,0.0
29.294,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.0,3.0,30.0,23.0,0,1,0.0
29.301,6,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,16.0,10.0,30.0,37.0,3,1,0.0
29.309,7,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,49.0,8.0,30.0,23.0,1,1,0.0
29.315,8,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,88.0,10.0,30.0,58.0,97,1,0.0
29.322,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0,2.0,29.0,27.0,9,1,0.0
29.329,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,4.0,29.0,10.0,10,1,0.0
29.336,11,1,0,1,1,0,0,1,0,0,0,0,6,0,1,1,0,0,89.0,4.0,29.0,58.0,32,1,0.0
29.343000000000004,12,1,0,1,1,0,0,0,0,0,0,0,5,1,1,1,1,0,62.0,10.0,29.0,65.0,23,1,0.0
29.35,13,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9.0,4.0,29.0,0.0,3,1,0.0
29.354,14,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,59.0,10.0,29.0,13.0,8,1,0.0
29.364,15,1,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,66.0,7.0,29.0,31.0,35,1,0.0
30.006,16,1,0,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,72.0,2.0,31.0,8.0,77,1,0.0
24.006,4,1,0,1,1,0,1,0,1,0,1,0,7,0,1,0,1,0,62.0,20.0,29.0,58.0,0,1,0.0
24.02,6,1,0,1,1,0,1,1,0,0,0,0,7,1,1,0,0,0,76.0,10.0,29.0,66.0,0,1,0.0
24.026999999999997,7,1,0,1,0,0,1,1,0,0,0,0,10,0,0,1,1,0,56.0,10.0,30.0,57.0,0,1,0.0
24.034000000000002,8,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,41.0,10.0,29.0,55.0,0,1,0.0
24.041,9,1,0,1,1,0,1,0,1,0,0,0,4,1,1,1,0,0,42.0,10.0,30.0,24.0,0,1,0.0
24.048000000000002,10,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,17.0,29.0,0,0,1,0.0
24.061999999999998,11,1,0,1,1,1,0,0,0,0,0,1,9,1,1,0,1,0,92.0,1.0,29.0,49.0,0,1,0.0
24.069000000000003,12,1,0,1,0,0,0,1,0,0,0,0,7,1,1,1,0,0,57.0,10.0,30.0,56.0,0,1,0.0
24.076,13,1,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,81.0,9.0,30.0,52.0,100,1,0.0
25.089000000000002,14,1,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,60.0,10.0,29.0,54.0,23,1,0.0
25.096,15,1,0,1,1,1,0,1,0,0,0,0,11,1,1,0,1,0,86.0,7.0,31.0,70.0,49,1,0.0
25.103,16,1,0,1,1,0,0,1,0,0,0,0,4,1,0,0,1,0,52.0,10.0,31.0,39.0,38,1,0.0
26.073,12,1,0,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,61.0,10.0,30.0,61.0,28,1,0.0
24.273000000000003,1,1,0,1,1,1,1,1,0,0,0,0,5,1,1,0,0,0,46.0,10.0,29.0,63.0,0,1,0.0
24.288,3,1,0,1,1,0,0,1,0,0,0,0,15,0,1,0,1,0,31.0,10.0,30.0,27.0,0,1,0.0
24.294,4,1,0,1,0,0,0,1,1,0,0,0,5,1,0,1,1,0,61.0,10.0,30.0,58.0,0,1,0.0
24.301,5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,35.0,10.0,30.0,35.0,0,1,0.0
24.308000000000003,6,1,0,1,1,0,1,0,1,0,0,0,11,0,1,1,1,0,28.0,10.0,30.0,35.0,0,1,0.0
24.322,7,1,0,1,0,0,1,1,0,0,0,0,15,0,1,0,1,0,88.0,7.0,29.0,55.0,0,1,0.0
24.329,8,1,0,1,0,0,1,0,0,0,0,0,10,0,1,0,1,0,41.0,10.0,29.0,38.0,0,1,0.0
24.336,9,1,0,1,1,0,1,1,1,1,0,0,14,0,1,0,0,0,55.0,10.0,29.0,37.0,0,1,0.0
24.343000000000004,10,1,0,1,1,0,1,1,0,0,0,0,14,1,1,0,0,0,61.0,10.0,29.0,70.0,0,1,0.0
25.013,15,1,0,1,1,0,1,0,1,0,1,1,2,0,1,0,1,0,48.0,14.0,29.0,49.0,0,1,0.0
25.272,1,1,0,1,1,0,0,1,0,0,0,0,3,1,0,0,0,0,41.0,10.0,30.0,54.0,0,1,0.0
25.285999999999998,3,1,0,1,1,0,0,1,1,0,0,0,7,1,1,1,0,0,71.0,10.0,29.0,68.0,0,1,0.0
27.28,10,1,0,1,1,0,1,1,0,0,0,0,12,0,1,0,1,0,68.0,9.0,29.0,31.0,72,1,0.0
27.287,11,1,0,1,0,0,0,0,1,1,0,1,5,0,1,1,0,0,91.0,1.0,31.0,36.0,98,1,0.0
27.294,12,1,0,1,0,0,1,1,1,1,0,0,5,1,0,1,0,0,83.0,5.0,30.0,30.0,80,1,0.0
27.301,13,1,0,1,1,1,0,1,0,0,0,1,12,0,1,1,0,0,92.0,1.0,29.0,27.0,88,1,0.0
27.308000000000003,14,1,0,1,0,0,0,1,0,0,0,0,7,0,0,1,0,0,71.0,9.0,30.0,1.0,28,1,0.0
27.322,16,1,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,77.0,9.0,32.0,20.0,18,1,0.0
28.208000000000002,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,0,52.0,10.0,30.0,48.0,4,1,0.0
28.221999999999998,3,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,47.0,10.0,30.0,65.0,5,1,0.0
28.237,5,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,71.0,10.0,29.0,55.0,23,1,0.0
28.271,9,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,54.0,10.0,30.0,22.0,64,1,0.0
28.285,11,1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,44.0,8.0,29.0,36.0,2,1,0.0
28.291999999999998,12,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,69.0,10.0,32.0,36.0,2,1,0.0
28.299,13,1,0,1,0,0,0,1,1,1,0,0,4,0,1,0,1,0,84.0,1.0,29.0,22.0,92,1,0.0
28.305999999999997,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,79.0,5.0,29.0,19.0,99,1,0.0
28.313000000000002,15,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,77.0,10.0,29.0,28.0,7,1,0.0
28.32,16,1,0,1,1,0,0,0,0,0,0,0,4,0,0,1,1,0,67.0,10.0,30.0,59.0,15,1,0.0
24.058000000000003,3,1,0,1,1,1,0,1,0,0,0,0,3,1,0,0,1,0,22.0,20.0,29.0,52.0,0,1,0.0
25.05,1,1,0,1,0,0,0,1,0,0,0,0,11,0,1,0,1,0,51.0,9.0,29.0,52.0,42,1,0.0
25.057,2,1,0,1,0,0,0,1,0,0,0,0,6,1,0,0,0,0,53.0,10.0,31.0,57.0,51,1,0.0
25.061,3,1,0,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,71.0,9.0,29.0,57.0,10,1,0.0
25.070999999999998,4,1,0,1,0,0,1,0,0,0,0,0,13,0,0,0,1,0,77.0,9.0,29.0,52.0,99,1,0.0
25.078000000000003,5,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,64.0,9.0,29.0,58.0,59,1,0.0
25.085,6,1,0,1,1,0,1,1,0,0,0,0,10,0,1,0,0,0,36.0,10.0,31.0,23.0,67,1,0.0
25.092,7,1,0,1,0,0,1,1,0,0,0,0,8,0,1,0,0,0,65.0,10.0,30.0,58.0,70,1,0.0
25.105999999999998,8,1,0,1,1,0,0,0,0,0,0,0,8,0,1,0,1,0,38.0,10.0,29.0,29.0,4,1,0.0
25.12,10,1,0,1,1,0,0,1,0,0,0,0,8,1,0,0,0,0,49.0,10.0,29.0,33.0,40,1,0.0
25.127,11,1,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,90.0,6.0,30.0,43.0,100,1,0.0
25.141,13,1,0,1,1,0,1,0,0,0,0,0,11,0,1,1,0,0,85.0,8.0,30.0,53.0,94,1,0.0
27.058000000000003,3,1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,1,0,52.0,10.0,29.0,47.0,17,1,0.0
27.068,4,1,0,1,1,0,0,0,0,0,0,0,3,1,1,1,0,0,46.0,10.0,30.0,57.0,1,1,0.0
27.081999999999997,6,1,0,1,1,0,0,1,0,0,0,0,7,1,1,1,1,0,71.0,9.0,29.0,74.0,27,1,0.0
30.076999999999998,13,1,0,1,0,0,1,1,0,0,0,0,7,0,0,1,1,0,66.0,9.0,29.0,36.0,68,1,0.0
30.084,14,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,77.0,9.0,32.0,42.0,79,1,0.0
30.098000000000003,16,1,0,1,0,0,1,0,0,0,0,0,5,0,1,0,0,0,90.0,7.0,29.0,39.0,100,1,0.0
26.281999999999996,1,1,0,1,1,0,1,1,0,0,0,0,4,1,1,1,0,0,78.0,10.0,30.0,65.0,0,1,0.0
26.288,2,1,0,1,0,0,1,1,0,0,0,0,7,1,0,1,1,0,40.0,10.0,30.0,46.0,0,1,0.0
26.291999999999998,3,1,0,1,0,0,1,0,1,0,0,0,5,1,0,1,1,0,70.0,10.0,30.0,54.0,0,1,0.0
26.302,4,1,0,1,1,0,1,1,0,0,0,0,6,0,1,0,0,0,13.0,50.0,29.0,19.0,0,1,0.0
26.309,5,1,0,1,1,0,1,0,1,1,1,0,9,1,0,1,0,0,87.0,4.0,30.0,65.0,0,1,0.0
26.316,6,1,0,1,1,0,1,1,0,0,0,0,4,1,0,0,0,0,40.0,10.0,30.0,57.0,0,1,0.0
26.323,7,1,0,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,32.0,10.0,30.0,32.0,0,1,0.0
26.33,8,1,0,1,0,0,0,1,1,0,0,0,13,0,1,0,1,0,33.0,10.0,30.0,29.0,0,1,0.0
26.337,9,1,0,1,1,0,1,0,0,0,0,0,10,0,1,0,1,0,41.0,10.0,29.0,38.0,0,1,13.0
26.344,10,1,0,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,51.0,10.0,30.0,29.0,0,1,0.0
26.351,11,1,0,1,0,0,1,1,0,0,0,0,7,1,1,0,0,0,63.0,10.0,30.0,54.0,0,1,3.0
27.0,12,1,0,1,0,0,1,1,0,0,0,0,5,1,0,1,1,0,48.0,10.0,30.0,28.0,0,1,3.67
27.006999999999998,13,1,0,1,0,0,1,0,1,1,0,1,7,0,0,1,1,0,89.0,3.0,30.0,24.0,0,1,-3.5
27.014,14,1,0,1,1,1,0,1,1,0,0,0,6,0,1,0,0,0,60.0,10.0,30.0,8.0,0,1,1.0
27.021,15,1,0,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,80.0,10.0,29.0,54.0,0,1,-3.0
27.028000000000002,16,1,0,1,1,0,1,0,0,0,0,0,6,1,0,0,1,0,80.0,10.0,30.0,27.0,0,1,12.0
27.28,1,1,0,1,1,0,1,1,0,1,0,1,12,1,1,1,0,0,74.0,10.0,30.0,73.0,0,1,0.0
27.287,2,1,0,1,0,0,1,0,1,0,0,0,4,0,1,0,1,0,50.0,10.0,30.0,48.0,0,1,0.0
27.294,3,1,0,1,1,0,1,1,0,0,0,0,4,1,0,1,0,0,72.0,10.0,29.0,66.0,0,1,0.0
27.309,5,1,0,1,0,0,0,1,0,0,0,0,11,0,1,1,0,0,58.0,10.0,29.0,48.0,0,1,0.0
27.315,6,1,0,1,1,1,0,1,1,0,0,0,14,0,1,1,0,0,19.0,20.0,29.0,45.0,0,1,0.0
27.322,7,1,0,1,0,0,1,0,1,0,0,0,16,0,1,0,1,0,35.0,10.0,30.0,29.0,0,1,0.0
27.336,9,1,0,1,1,0,0,1,0,0,0,0,12,1,1,1,0,0,34.0,10.0,29.0,26.0,0,1,0.0
27.35,10,1,0,1,0,0,1,0,0,0,0,0,7,0,1,1,0,0,38.0,10.0,30.0,21.0,0,1,0.0
27.357,11,1,0,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,40.0,10.0,30.0,38.0,0,1,0.0
27.364,12,1,0,1,1,1,1,0,0,0,0,0,17,1,1,0,0,0,70.0,10.0,29.0,53.0,0,1,0.0
28.013,14,1,0,1,1,0,1,0,0,0,0,0,7,0,1,0,0,0,70.0,9.0,31.0,34.0,95,1,0.0
28.019000000000002,15,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,62.0,10.0,29.0,23.0,72,1,0.0
28.026999999999997,16,1,0,1,0,0,1,1,0,0,0,0,4,0,0,1,0,0,60.0,10.0,29.0,43.0,72,1,0.0
28.285999999999998,1,1,0,1,0,0,0,1,0,0,0,0,11,0,1,0,1,0,51.0,9.0,29.0,52.0,42,1,0.0
28.342,8,1,0,1,1,0,0,0,0,0,0,0,8,0,1,0,1,0,38.0,10.0,29.0,29.0,4,1,0.0
28.349,9,1,0,1,0,0,0,0,0,0,0,0,7,1,0,1,1,0,31.0,10.0,30.0,31.0,1,1,0.0
28.355999999999998,10,1,0,1,1,0,0,1,0,0,0,0,8,1,0,0,0,0,49.0,10.0,29.0,33.0,40,1,0.0
28.363000000000003,11,1,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,90.0,6.0,30.0,43.0,100,1,2.0
29.006,12,1,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,0,73.0,9.0,29.0,36.0,26,1,-7.0
29.011999999999997,13,1,0,1,1,0,1,0,0,0,0,0,11,0,1,1,0,0,85.0,8.0,30.0,53.0,94,1,0.0
29.019000000000002,14,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,32.0,10.0,29.0,17.0,9,1,0.0
29.025,15,1,0,1,1,0,1,0,0,0,0,0,5,1,1,1,1,0,83.0,8.0,29.0,45.0,100,1,0.0
29.285999999999998,1,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,53.0,10.0,29.0,58.0,2,1,0.0
29.291999999999998,2,1,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,63.0,9.0,30.0,70.0,14,1,0.0
29.299,3,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,1,0,37.0,10.0,30.0,40.0,1,1,0.0
29.305999999999997,4,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,85.0,9.0,31.0,65.0,72,1,0.0
29.313000000000002,5,1,0,1,1,0,0,1,0,0,0,0,12,1,0,0,1,0,54.0,10.0,29.0,45.0,25,1,0.0
29.32,6,1,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,65.0,9.0,30.0,57.0,7,1,0.0
29.326999999999998,7,1,0,1,1,1,0,0,0,0,0,0,5,1,1,0,0,0,63.0,10.0,30.0,47.0,0,1,0.0
29.334,8,1,0,1,1,0,1,1,0,0,0,0,3,1,0,1,0,0,93.0,2.0,30.0,50.0,86,1,0.0
29.355,10,1,0,1,0,0,0,1,0,0,0,0,15,0,1,0,1,0,47.0,10.0,31.0,19.0,35,1,0.0
29.359,11,1,0,1,1,0,0,0,0,0,0,0,5,0,1,1,0,0,44.0,9.0,29.0,46.0,7,1,0.0
30.003,12,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,18.0,10.0,30.0,22.0,0,1,0.0
30.01,13,1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,0,0,55.0,9.0,29.0,18.0,74,1,0.0
30.018,14,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,54.0,10.0,30.0,15.0,33,1,0.0
30.023000000000003,15,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,85.0,10.0,31.0,31.0,92,1,0.0
30.031,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47.0,10.0,29.0,32.0,13,1,0.0
30.29,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,57.0,10.0,30.0,71.0,21,1,0.0
30.296999999999997,2,1,0,1,1,1,0,0,0,0,0,0,7,0,1,1,0,0,60.0,10.0,29.0,68.0,5,1,0.0
30.308000000000003,4,1,0,1,0,0,0,1,0,0,0,0,4,1,1,1,1,0,86.0,9.0,29.0,72.0,40,1,0.0
30.318,5,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,7.0,10.0,32.0,20.0,8,1,0.0
30.325,6,1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,47.0,10.0,29.0,51.0,14,1,0.0
30.331999999999997,7,1,0,1,0,0,0,1,0,0,0,0,9,0,1,0,0,0,62.0,9.0,29.0,50.0,56,1,0.0
30.339000000000002,8,1,0,1,1,1,0,1,0,0,0,0,3,1,1,0,0,0,69.0,9.0,29.0,69.0,25,1,0.0
30.346,9,1,0,1,0,0,1,1,0,0,0,0,6,1,1,1,1,0,81.0,9.0,31.0,69.0,64,1,0.0
30.353,10,1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,55.0,10.0,29.0,62.0,2,1,0.0
30.36,11,1,0,1,1,1,0,0,0,0,0,0,4,1,0,0,1,0,30.0,3.0,30.0,27.0,2,1,0.0
31.002,12,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,71.0,10.0,30.0,32.0,17,1,0.0
31.009,13,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,56.0,9.0,29.0,38.0,5,1,0.0
31.017,14,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,86.0,9.0,29.0,66.0,13,1,0.0
22.32,12,1,0,1,0,0,1,1,0,0,0,0,14,0,0,1,1,0,75.0,9.0,29.0,70.0,77,1,0.0
22.328000000000003,13,1,0,1,0,0,0,1,0,0,1,1,5,1,1,0,1,0,89.0,9.0,30.0,71.0,1,1,0.0
22.340999999999998,15,1,0,1,0,0,0,1,0,0,0,0,13,1,0,1,0,0,69.0,9.0,32.0,70.0,46,1,0.0
22.348000000000003,16,1,0,1,0,0,1,1,0,0,0,0,4,0,0,1,1,0,71.0,9.0,29.0,68.0,61,1,0.0
23.241999999999997,2,1,0,1,1,0,0,1,0,0,0,0,6,1,1,0,0,0,72.0,9.0,29.0,69.0,28,1,0.0
23.249000000000002,3,1,0,1,0,0,0,1,0,0,0,0,7,0,1,1,1,0,71.0,9.0,29.0,74.0,27,1,0.0
23.253,4,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,88.0,4.0,29.0,56.0,64,1,0.0
23.298000000000002,9,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,27.0,10.0,30.0,46.0,2,1,0.0
23.305,10,1,0,1,1,0,0,1,0,0,0,0,4,1,0,1,1,0,68.0,8.0,31.0,52.0,48,1,0.0
23.319000000000003,12,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,56.0,10.0,29.0,30.0,16,1,0.0
23.326,13,1,0,1,0,0,0,1,0,0,0,0,15,0,1,1,1,0,83.0,6.0,31.0,70.0,45,1,0.0
23.346999999999998,16,1,0,1,0,0,1,1,0,0,0,0,10,1,0,1,0,0,68.0,9.0,30.0,69.0,61,1,0.0
