ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
32,1998,1998-09-06,1,24.318,MIA,@,IND,W 24-15,,,,
33,1998,1998-09-13,2,24.325,MIA,,BUF,W 13-7,,,,
34,1999,1999-09-13,1,25.325,MIA,@,DEN,W 38-21,,,,
35,1999,1999-09-19,2,25.331,MIA,,ARI,W 19-16,,,,
36,1999,1999-10-04,3,25.346,MIA,,BUF,L 18-23,,,,
37,1999,1999-10-10,4,25.352,MIA,@,IND,W 34-31,,,,
38,1999,1999-10-17,5,25.359,MIA,@,NWE,W 31-30,,,,
39,1999,1999-10-31,7,26.008,MIA,@,OAK,W 16-9,,,,
40,1999,1999-11-07,8,26.015,MIA,,TEN,W 17-0,,,,
41,1999,1999-11-14,9,26.022,MIA,@,BUF,L 3-23,*,,,
42,1999,1999-11-21,10,26.029,MIA,,NWE,W 27-17,,,,
43,1999,1999-11-25,11,26.033,MIA,@,DAL,L 0-20,*,,,
44,1999,1999-12-05,12,26.043,MIA,,IND,L 34-37,,,,
45,1999,1999-12-12,13,26.050,MIA,@,NYJ,L 20-28,*,,,
46,1999,1999-12-19,14,26.057,MIA,,SDG,W 12-9,*,,,
47,1999,1999-12-27,15,26.065,MIA,,NYJ,L 31-38,*,,,
48,1999,2000-01-02,16,26.071,MIA,@,WAS,L 10-21,*,,,
49,2000,2000-09-03,1,26.316,CHI,@,MIN,L 27-30,,,,
50,2000,2000-09-10,2,26.323,CHI,@,TAM,L 0-41,,,,
51,2000,2000-10-15,7,26.358,CHI,,MIN,L 16-28,,,,
52,2000,2000-10-22,8,26.365,CHI,@,PHI,L 9-13,,,,
53,2000,2000-11-05,9,27.013,CHI,,IND,W 27-24,,,,
54,2000,2000-11-12,10,27.020,CHI,@,BUF,L 3-20,,,,
55,2000,2000-11-19,11,27.027,CHI,,TAM,W 13-10,,,,
56,2000,2000-11-26,12,27.034,CHI,@,NYJ,L 10-17,,,,
57,2000,2000-12-03,13,27.041,CHI,,GNB,L 6-28,,,,
58,2000,2000-12-10,14,27.048,CHI,,NWE,W 24-17,,,,
59,2000,2000-12-17,15,27.055,CHI,@,SFO,L 0-17,,,,
60,2001,2001-09-23,2,27.335,MIA,,OAK,W 18-15,,,,
61,2001,2001-09-30,3,27.342,MIA,@,STL,L 10-42,,,,
62,2001,2001-10-07,4,27.349,MIA,,NWE,W 30-10,,,,
63,2001,2001-10-14,5,27.356,MIA,@,NYJ,L 17-21,,,,
64,2001,2001-10-28,6,28.005,MIA,@,SEA,W 24-20,,,,
65,2001,2001-11-04,7,28.012,MIA,,CAR,W 23-6,,,,
66,2001,2001-11-11,8,28.019,MIA,@,IND,W 27-24,,,,
67,2001,2001-11-18,9,28.026,MIA,,NYJ,L 0-24,,,,
68,2001,2001-11-25,10,28.033,MIA,@,BUF,W 34-27,,,,
69,2001,2001-12-02,11,28.040,MIA,,DEN,W 21-10,,,,
70,2001,2001-12-10,12,28.048,MIA,,IND,W 41-6,,,,
71,2001,2001-12-22,14,28.060,MIA,@,NWE,L 13-20,,,,
72,2001,2001-12-30,15,28.068,MIA,,ATL,W 21-14,,,,
73,2002,2002-09-08,1,28.320,MIA,,DET,W 49-21,,,,
74,2002,2002-09-15,2,28.327,MIA,@,IND,W 21-13,*,,,
75,2002,2002-09-22,3,28.334,MIA,,NYJ,W 30-3,*,1,0,0
76,2002,2002-09-29,4,28.341,MIA,@,KAN,L 30-48,,,,
77,2002,2002-10-06,5,28.348,MIA,,NWE,W 26-13,,,,
78,2002,2002-10-13,6,28.355,MIA,@,DEN,W 24-22,,,,
79,2002,2002-10-20,7,28.362,MIA,,BUF,L 10-23,,,,
80,2002,2002-11-04,8,29.012,MIA,@,GNB,L 10-24,,,,
81,2002,2002-11-10,9,29.018,MIA,@,NYJ,L 10-13,,,,
82,2002,2002-11-17,10,29.025,MIA,,BAL,W 26-7,,,,
83,2002,2002-11-24,11,29.032,MIA,,SDG,W 30-3,,,,
84,2002,2002-12-01,12,29.039,MIA,@,BUF,L 21-38,,,,
85,2002,2002-12-09,13,29.047,MIA,,CHI,W 27-9,,,,
86,2002,2002-12-15,14,29.053,MIA,,OAK,W 23-17,,,,
87,2002,2002-12-21,15,29.059,MIA,@,MIN,L 17-20,,,,
88,2002,2002-12-29,16,29.067,MIA,@,NWE,L 24-27,,,,
89,2003,2003-09-07,1,29.319,MIA,,HOU,L 20-21,,,,
90,2003,2003-09-21,3,29.333,MIA,,BUF,W 17-7,,,,
91,2003,2003-10-05,4,29.347,MIA,@,NYG,W 23-10,,,,
92,2003,2003-10-12,5,29.354,MIA,@,JAX,W 24-10,,,,
93,2003,2003-10-19,6,29.361,MIA,,NWE,L 13-19,,,,
94,2003,2003-10-27,7,30.004,MIA,@,SDG,W 26-10,,,,
95,2003,2003-11-02,8,30.010,MIA,,IND,L 17-23,,,,
96,2003,2003-11-09,9,30.017,MIA,@,TEN,L 7-31,,,,
97,2003,2003-11-16,10,30.024,MIA,,BAL,W 9-6,,,,
98,2003,2003-11-23,11,30.031,MIA,,WAS,W 24-23,,,,
99,2003,2003-11-27,12,30.035,MIA,@,DAL,W 40-21,,,,
100,2003,2003-12-07,13,30.045,MIA,@,NWE,L 0-12,,,,
101,2003,2003-12-15,14,30.053,MIA,,PHI,L 27-34,,,,
102,2003,2003-12-21,15,30.059,MIA,@,BUF,W 20-3,,,,
103,2003,2003-12-28,16,30.066,MIA,,NYJ,W 23-21,,,,
