ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
26,1980,1980-11-09,10,25.185,KAN,@,SEA,W 31-30,1,0,0.00,0,0,0,,0,0,0,,0,0,,,4,156,39.00,0
27,1980,1980-11-16,11,25.192,KAN,@,SDG,L 7-20,0,0,,0,0,0,,0,0,0,,0,0,,,7,305,43.57,0
28,1980,1980-11-23,12,25.199,KAN,@,STL,W 21-13,0,0,,0,0,0,,0,0,0,,0,0,,,7,258,36.86,0
29,1980,1980-11-30,13,25.206,KAN,,CIN,L 6-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,155,38.75,0
30,1980,1980-12-07,14,25.213,KAN,,DEN,W 31-14,0,0,,0,0,0,,0,0,0,,0,0,,,3,120,40.00,0
31,1980,1980-12-14,15,25.220,KAN,@,PIT,L 16-21,0,0,,0,0,0,,0,0,0,,0,0,,,4,161,40.25,0
32,1980,1980-12-21,16,25.227,KAN,@,BAL,W 38-28,2,-14,-7.00,0,0,0,,0,0,0,,0,0,,,2,71,35.50,0
33,1981,1981-09-06,1,26.121,KAN,@,PIT,W 37-33,0,0,,0,0,0,,0,0,0,,,,,,5,199,39.80,0
34,1981,1981-09-13,2,26.128,KAN,,TAM,W 19-10,0,0,,0,0,0,,0,0,0,,,,,,7,303,43.29,0
35,1981,1981-09-20,3,26.135,KAN,,SDG,L 31-42,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
36,1981,1981-09-27,4,26.142,KAN,@,SEA,W 20-14,0,0,,0,0,0,,0,0,0,,,,,,2,85,42.50,0
37,1981,1981-10-04,5,26.149,KAN,@,NWE,L 17-33,0,0,,0,0,0,,0,0,0,,,,,,1,44,44.00,0
38,1981,1981-10-11,6,26.156,KAN,,OAK,W 27-0,0,0,,0,0,0,,0,0,0,,,,,,4,124,31.00,0
39,1981,1981-10-18,7,26.163,KAN,,DEN,W 28-14,1,-19,-19.00,0,0,0,,0,0,0,,,,,,5,194,38.80,0
40,1981,1981-10-25,8,26.170,KAN,@,OAK,W 28-17,0,0,,0,0,0,,0,0,0,,,,,,9,313,34.78,0
41,1981,1981-11-01,9,26.177,KAN,@,SDG,L 20-22,0,0,,0,0,0,,0,0,0,,,,,,5,176,35.20,0
