ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
53,2003,2003-10-12,5,25.317,TAM,@,WAS,W 35-13,*,,,,,
54,2003,2003-10-19,6,25.324,TAM,@,SFO,L 7-24,,,,,,
55,2003,2003-10-26,7,25.331,TAM,,DAL,W 16-0,,,,,,
56,2003,2003-11-02,8,25.338,TAM,,NOR,L 14-17,,,,,,
57,2003,2003-11-09,9,25.345,TAM,@,CAR,L 24-27,,,,,,
58,2003,2003-11-16,10,25.352,TAM,,GNB,L 13-20,,,,,,
59,2003,2003-11-30,12,26.001,TAM,@,JAX,L 10-17,,,,,,
60,2003,2003-12-07,13,26.008,TAM,@,NOR,W 14-7,,,,,,
61,2003,2003-12-14,14,26.015,TAM,,HOU,W 16-3,,,,,,
62,2003,2003-12-20,15,26.021,TAM,,ATL,L 28-30,,,,,,
63,2003,2003-12-28,16,26.029,TAM,@,TEN,L 13-33,,,,,,
64,2004,2004-09-12,1,26.288,CIN,@,NYJ,L 24-31,*,,,,,
65,2004,2004-09-19,2,26.295,CIN,,MIA,W 16-13,*,0,0,1.0,,
66,2004,2004-09-26,3,26.302,CIN,,BAL,L 9-23,*,,,,,
67,2005,2005-12-24,15,28.025,CIN,,BUF,L 27-37,,,,,,
68,2006,2006-11-12,9,28.348,DEN,@,OAK,W 17-13,*,,,,,
69,2006,2006-11-19,10,28.355,DEN,,SDG,L 27-35,,,,,,
70,2006,2006-12-31,16,29.032,DEN,,SFO,L 23-26,*,,,,,
71,2007,2007-09-09,1,29.284,DEN,@,BUF,W 15-14,*,,,,,
72,2007,2007-09-16,2,29.291,DEN,,OAK,W 23-20,*,,,,,
73,2007,2007-09-23,3,29.298,DEN,,JAX,L 14-23,*,,,,,
74,2007,2007-09-30,4,29.305,DEN,@,IND,L 20-38,*,,,,,
75,2007,2007-10-07,5,29.312,DEN,,SDG,L 3-41,*,,,,,
76,2007,2007-10-21,6,29.326,DEN,,PIT,W 31-28,*,,,,,
77,2007,2007-10-29,7,29.334,DEN,,GNB,L 13-19,*,,,,,
78,2007,2007-11-04,8,29.340,DEN,@,DET,L 7-44,*,,,,,
79,2007,2007-11-11,9,29.347,DEN,@,KAN,W 27-11,,,,,,
80,2007,2007-11-19,10,29.355,DEN,,TEN,W 34-20,*,,,,,
81,2007,2007-11-25,11,29.361,DEN,@,CHI,L 34-37,*,,,,,
82,2007,2007-12-02,12,30.003,DEN,@,OAK,L 20-34,*,,,,,
83,2007,2007-12-09,13,30.010,DEN,,KAN,W 41-7,*,,,,,
84,2007,2007-12-13,14,30.014,DEN,@,HOU,L 13-31,,,,,,
85,2007,2007-12-24,15,30.025,DEN,@,SDG,L 3-23,*,,,,,
86,2007,2007-12-30,16,30.031,DEN,,MIN,W 22-19,,,,,,
87,2008,2008-09-08,1,30.284,DEN,@,OAK,W 41-14,*,0,0,0.0,7,4
88,2008,2008-09-14,2,30.290,DEN,,SDG,W 39-38,*,0,0,0.0,3,0
89,2008,2008-09-21,3,30.297,DEN,,NOR,W 34-32,*,1,6,0.0,7,5
90,2008,2008-09-28,4,30.304,DEN,@,KAN,L 19-33,*,0,0,0.0,3,1
91,2008,2008-10-05,5,30.311,DEN,,TAM,W 16-13,*,0,0,0.0,8,2
92,2008,2008-10-12,6,30.318,DEN,,JAX,L 17-24,*,0,0,1.0,7,4
93,2008,2008-10-20,7,30.326,DEN,@,NWE,L 7-41,*,0,0,1.0,3,3
94,2008,2008-11-02,8,30.339,DEN,,MIA,L 17-26,*,0,0,0.0,3,4
95,2008,2008-11-06,9,30.343,DEN,@,CLE,W 34-30,*,,,,,
96,2008,2008-12-07,13,31.008,DEN,,KAN,W 24-17,*,0,0,0.0,0,1
97,2008,2008-12-14,14,31.015,DEN,@,CAR,L 10-30,*,0,0,0.0,4,1
98,2008,2008-12-21,15,31.022,DEN,,BUF,L 23-30,*,0,0,0.0,1,0
99,2008,2008-12-28,16,31.029,DEN,@,SDG,L 21-52,*,0,0,0.0,4,1
