ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists
49,2013,2013-09-15,2,28.071,HOU,,TEN,W 30-24,*,1,0,2,0.0,1,0
50,2013,2013-09-22,3,28.078,HOU,@,BAL,L 9-30,*,,0,0,0.0,2,3
51,2013,2013-09-29,4,28.085,HOU,,SEA,L 20-23,*,,0,0,0.0,3,2
52,2013,2013-10-06,5,28.092,HOU,@,SFO,L 3-34,*,,0,0,0.0,2,1
53,2013,2013-10-13,6,28.099,HOU,,STL,L 13-38,*,,0,0,0.0,1,2
54,2013,2013-10-20,7,28.106,HOU,@,KAN,L 16-17,*,,0,0,0.0,5,0
55,2013,2013-11-03,8,28.120,HOU,,IND,L 24-27,*,,0,0,1.0,2,3
56,2013,2013-11-10,9,28.127,HOU,@,ARI,L 24-27,*,,0,0,0.0,4,3
57,2013,2013-11-24,11,28.141,HOU,,JAX,L 6-13,*,,0,0,0.0,3,1
58,2013,2013-12-01,12,28.148,HOU,,NWE,L 31-34,*,,0,0,0.0,6,1
59,2013,2013-12-05,13,28.152,HOU,@,JAX,L 20-27,*,,0,0,0.0,1,0
60,2013,2013-12-15,14,28.162,HOU,@,IND,L 3-25,*,,0,0,0.0,5,8
61,2013,2013-12-22,15,28.169,HOU,,DEN,L 13-37,,,0,0,0.0,3,0
62,2014,2014-11-09,9,29.126,KAN,@,BUF,W 17-13,,,0,0,0.0,0,1
63,2014,2014-11-16,10,29.133,KAN,,SEA,W 24-20,,,,,,,
64,2014,2014-11-20,11,29.137,KAN,@,OAK,L 20-24,,,,,,,
65,2014,2014-11-30,12,29.147,KAN,,DEN,L 16-29,,,0,0,0.0,1,0
66,2014,2014-12-07,13,29.154,KAN,@,ARI,L 14-17,*,,0,0,0.0,5,0
67,2014,2014-12-14,14,29.161,KAN,,OAK,W 31-13,,,0,0,0.0,3,1
68,2014,2014-12-21,15,29.168,KAN,@,PIT,L 12-20,*,,0,0,0.0,3,1
69,2014,2014-12-28,16,29.175,KAN,,SDG,W 19-7,*,,0,0,0.0,4,1
70,2015,2015-11-01,8,30.118,SDG,@,BAL,L 26-29,,,0,0,0.0,0,0
71,2015,2015-11-09,9,30.126,SDG,,CHI,L 19-22,,,0,0,0.0,0,0
72,2015,2015-11-22,10,30.139,SDG,,KAN,L 3-33,,,0,0,0.0,2,2
73,2015,2015-11-29,11,30.146,SDG,@,JAX,W 31-25,,,0,0,0.0,0,0
74,2015,2015-12-06,12,30.153,SDG,,DEN,L 3-17,,,0,0,0.0,0,0
75,2015,2015-12-13,13,30.160,SDG,@,KAN,L 3-10,,,0,0,0.0,0,0
76,2015,2015-12-20,14,30.167,SDG,,MIA,W 30-14,,,0,0,0.0,0,0
77,2015,2015-12-24,15,30.171,SDG,@,OAK,L 20-23,,,0,0,0.0,0,0
78,2015,2016-01-03,16,30.181,SDG,@,DEN,L 20-27,,,0,0,0.0,0,0
