ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
143,1993,1993-11-14,9,32.194,IND,,NYJ,L 17-31,,,,,,,,,,
144,1993,1993-11-21,10,32.201,IND,@,BUF,L 9-23,,,,,,,,,,
145,1993,1993-11-29,11,32.209,IND,,SDG,L 0-31,,,,,,,,,,
146,1993,1993-12-05,12,32.215,IND,@,NYJ,W 9-6,0,0,,0,0,0,0.0,1,17,0
147,1993,1993-12-12,13,32.222,IND,@,NYG,L 6-20,,,,,,,,,,
148,1993,1993-12-19,14,32.229,IND,,PHI,L 10-20,,,,,,,,,,
149,1993,1993-12-26,15,32.236,IND,@,NWE,L 0-38,,,,,,,,,,
150,1993,1994-01-02,16,32.243,IND,,BUF,L 10-30,,,,,,,,,,
151,1994,1994-09-04,1,33.123,IND,,HOU,W 45-21,,,,,,,,,,
152,1994,1994-09-11,2,33.130,IND,@,TAM,L 10-24,,,,,,,,,,
153,1994,1994-09-18,3,33.137,IND,@,PIT,L 21-31,,,,,,,,,,
154,1994,1994-09-25,4,33.144,IND,,CLE,L 14-21,,,,,,,,,,
155,1994,1994-10-02,5,33.151,IND,,SEA,W 17-15,0,0,,0,0,0,0.0,1,0,0
156,1994,1994-10-09,6,33.158,IND,@,NYJ,L 6-16,,,,,,,,,,
157,1994,1994-10-16,7,33.165,IND,@,BUF,W 27-17,,,,,,,,,,
158,1994,1994-10-23,8,33.172,IND,,WAS,L 27-41,,,,,,,,,,
159,1994,1994-10-30,9,33.179,IND,,NYJ,W 28-25,,,,,,,,,,
160,1994,1994-11-06,10,33.186,IND,@,MIA,L 21-22,,,,,,,,,,
161,1994,1994-11-20,11,33.200,IND,@,CIN,W 17-13,,,,,,,,,,
162,1994,1994-11-27,12,33.207,IND,,NWE,L 10-12,,,,,,,,,,
163,1994,1994-12-04,13,33.214,IND,@,SEA,W 31-19,,,,,,,,,,
164,1994,1994-12-11,14,33.221,IND,@,NWE,L 13-28,0,0,,0,0,0,0.0,1,6,0
165,1994,1994-12-18,15,33.228,IND,,MIA,W 10-6,,,,,,,,,,
166,1994,1994-12-24,16,33.234,IND,,BUF,W 10-9,,,,,,,,,,
167,1995,1995-09-03,1,34.122,IND,,CIN,L 21-24,,,,,,,,,,
168,1995,1995-09-10,2,34.129,IND,@,NYJ,W 27-24,,,,,,,,,,
169,1995,1995-09-17,3,34.136,IND,@,BUF,L 14-20,,,,,,,,,,
170,1995,1995-10-01,4,34.150,IND,,STL,W 21-18,,,,,,,,,,
171,1995,1995-10-08,5,34.157,IND,@,MIA,W 27-24,,,,,,,,,,
172,1995,1995-10-15,6,34.164,IND,,SFO,W 18-17,,,,,,,,,,
173,1995,1995-10-22,7,34.171,IND,@,OAK,L 17-30,,,,,,,,,,
174,1995,1995-10-29,8,34.178,IND,,NYJ,W 17-10,0,0,,0,1,6,0.0,1,97,1
175,1995,1995-11-05,9,34.185,IND,,BUF,L 10-16,,,,,,,,,,
176,1995,1995-11-12,10,34.192,IND,@,NOR,L 14-17,,,,,,,,,,
177,1995,1995-11-19,11,34.199,IND,@,NWE,W 24-10,,,,,,,,,,
178,1995,1995-11-26,12,34.206,IND,,MIA,W 36-28,0,0,,0,0,0,0.0,1,0,0
179,1995,1995-12-03,13,34.213,IND,@,CAR,L 10-13,,,,,,,,,,
180,1995,1995-12-10,14,34.220,IND,@,JAX,W 41-31,0,0,,0,0,0,0.0,1,45,0
181,1995,1995-12-17,15,34.227,IND,,SDG,L 24-27,,,,,,,,,,
182,1995,1995-12-23,16,34.233,IND,,NWE,W 10-7,,,,,,,,,,
183,1996,1996-09-01,1,35.120,IND,,ARI,W 20-13,,,,,,,,,,
184,1996,1996-09-08,2,35.127,IND,@,NYJ,W 21-7,,,,,,,,,,
185,1996,1996-09-15,3,35.134,IND,@,DAL,W 25-24,,,,,,,,,,
186,1996,1996-09-23,4,35.142,IND,,MIA,W 10-6,,,,,,,,,,
187,1996,1996-10-06,5,35.155,IND,@,BUF,L 13-16,,,,,,,,,,
188,1996,1996-10-13,6,35.162,BAL,@,IND,L 21-26,,,,,,,,,,
189,1996,1996-10-20,7,35.169,IND,,NWE,L 9-27,,,,,,,,,,
190,1996,1996-10-27,8,35.176,IND,@,WAS,L 16-31,,,,,,,,,,
191,1996,1996-11-03,9,35.183,IND,,SDG,L 19-26,,,,,,,,,,
192,1996,1996-11-10,10,35.190,IND,@,MIA,L 13-37,,,,,,,,,,
193,1996,1996-11-17,11,35.197,IND,,NYJ,W 34-29,0,0,,0,1,6,0.0,2,35,1
194,1996,1996-11-24,12,35.204,IND,@,NWE,L 13-27,,,,,,,,,,
195,1996,1996-12-01,13,35.211,IND,,BUF,W 13-10,0,0,,0,0,0,0.0,1,0,0
196,1996,1996-12-05,14,35.215,IND,,PHI,W 37-10,,,,,,,,,,
197,1996,1996-12-15,15,35.225,IND,@,KAN,W 24-19,,,,,,,,,,
198,1996,1996-12-22,16,35.232,IND,@,CIN,L 24-31,,,,,,,,,,
199,1997,1997-09-28,5,36.147,BAL,@,SDG,L 17-21,0,0,,0,0,0,0.0,1,12,0
200,1997,1997-10-05,6,36.154,BAL,,PIT,L 34-42,0,0,,0,0,0,0.0,2,48,0
201,1997,1997-10-19,7,36.168,BAL,,MIA,L 13-24,,,,,,,,,,
202,1997,1997-10-26,8,36.175,BAL,@,WAS,W 20-17,,,,,,,,,,
203,1997,1997-11-02,9,36.182,BAL,@,NYJ,L 16-19,,,,,,,,,,
204,1997,1997-11-09,10,36.189,BAL,@,PIT,L 0-37,,,,,,,,,,
205,1997,1997-11-16,11,36.196,BAL,,PHI,T 10-10,,,,,,,,,,
206,1997,1997-11-23,12,36.203,BAL,,ARI,L 13-16,,,,,,,,,,
207,1997,1997-12-21,16,36.231,BAL,@,CIN,L 14-16,,,,,,,,,,
