ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
26,2015,2015-10-25,6,25.044,TEN,,ATL,L 7-10,,0,0,,0,0,0,0.0,0,0,1,8,0
27,2015,2015-11-01,7,25.051,TEN,@,HOU,L 6-20,,0,0,,0,0,0,0.0,0,0,0,0,0
28,2015,2015-11-08,8,25.058,TEN,@,NOR,W 34-28,,0,0,,0,0,0,0.0,1,0,0,0,0
29,2015,2015-11-15,9,25.065,TEN,,CAR,L 10-27,,0,0,,0,0,0,0.5,1,1,0,0,0
30,2015,2015-11-19,10,25.069,TEN,@,JAX,L 13-19,*,0,0,,0,0,0,0.0,3,0,0,0,0
31,2015,2015-11-29,11,25.079,TEN,,OAK,L 21-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
32,2015,2015-12-06,12,25.086,TEN,,JAX,W 42-39,*,0,0,,0,0,0,0.0,2,1,0,0,0
33,2015,2015-12-13,13,25.093,TEN,@,NYJ,L 8-30,*,0,0,,0,0,0,0.0,0,4,0,0,0
34,2015,2015-12-20,14,25.100,TEN,@,NWE,L 16-33,*,0,0,,0,0,0,0.0,4,1,0,0,0
35,2015,2015-12-27,15,25.107,TEN,,HOU,L 6-34,*,0,0,,0,0,0,0.0,4,1,0,0,0
36,2015,2016-01-03,16,25.114,TEN,@,IND,L 24-30,*,0,0,,0,0,0,1.0,3,3,0,0,0
37,2016,2016-09-11,1,26.000,TEN,,MIN,L 16-25,,0,0,,0,0,0,0.0,0,0,0,0,0
38,2016,2016-09-18,2,26.007,TEN,@,DET,W 16-15,,0,0,,0,0,0,0.0,1,0,0,0,0
39,2016,2016-09-25,3,26.014,TEN,,OAK,L 10-17,,0,0,,0,0,0,0.0,0,0,0,0,0
40,2016,2016-10-02,4,26.021,TEN,@,HOU,L 20-27,,0,0,,0,0,0,0.0,2,0,0,0,0
41,2016,2016-10-09,5,26.028,TEN,@,MIA,W 30-17,,0,0,,0,0,0,0.0,2,1,0,0,0
42,2016,2016-10-16,6,26.035,TEN,,CLE,W 28-26,,0,0,,0,0,0,0.0,1,0,0,0,0
43,2016,2016-10-23,7,26.042,TEN,,IND,L 26-34,,0,0,,0,0,0,0.0,0,2,0,0,0
44,2016,2016-10-27,8,26.046,TEN,,JAX,W 36-22,,0,0,,0,0,0,0.0,1,1,0,0,0
45,2016,2016-11-06,9,26.056,TEN,@,SDG,L 35-43,,0,0,,0,0,0,0.0,0,0,0,0,0
46,2016,2016-11-13,10,26.063,TEN,,GNB,W 47-25,,0,0,,0,0,0,0.0,0,0,0,0,0
47,2016,2016-11-20,11,26.070,TEN,@,IND,L 17-24,,0,0,,0,0,0,0.0,0,0,0,0,0
48,2016,2016-11-27,12,26.077,TEN,@,CHI,W 27-21,,0,0,,0,0,0,0.0,0,0,0,0,0
49,2016,2016-12-11,13,26.091,TEN,,DEN,W 13-10,,0,0,,0,0,0,0.0,1,0,0,0,0
50,2017,2017-09-10,1,26.364,SEA,@,GNB,L 9-17,,0,0,,0,0,0,0.0,0,1,0,0,0
51,2017,2017-09-17,2,27.006,SEA,,SFO,W 12-9,,0,0,,0,0,0,0.0,0,0,0,0,0
52,2017,2017-09-24,3,27.013,NYJ,,MIA,W 20-6,,0,0,,0,0,0,1.0,3,0,0,0,0
53,2017,2017-10-01,4,27.020,NYJ,,JAX,W 23-20,,0,0,,0,0,0,1.0,3,3,0,0,0
54,2017,2017-10-08,5,27.027,NYJ,@,CLE,W 17-14,*,1,10,10.00,0,0,0,0.0,2,0,0,0,0
55,2017,2017-10-15,6,27.034,NYJ,,NWE,L 17-24,,0,0,,0,0,0,0.0,1,1,0,0,0
56,2017,2017-10-22,7,27.041,NYJ,@,MIA,L 28-31,*,0,0,,0,0,0,0.0,0,2,0,0,0
57,2017,2017-10-29,8,27.048,NYJ,,ATL,L 20-25,,0,0,,0,0,0,0.0,0,0,0,0,0
58,2017,2017-11-02,9,27.052,NYJ,,BUF,W 34-21,,0,0,,0,0,0,0.0,0,1,0,0,0
59,2017,2017-11-26,11,27.076,NYJ,,CAR,L 27-35,,0,0,,0,0,0,0.0,0,0,0,0,0
60,2017,2017-12-03,12,27.083,NYJ,,KAN,W 38-31,,0,0,,0,0,0,0.0,0,0,0,0,0
61,2017,2017-12-10,13,27.090,NYJ,@,DEN,L 0-23,,0,0,,0,0,0,0.5,2,1,0,0,0
62,2017,2017-12-17,14,27.097,NYJ,@,NOR,L 19-31,,0,0,,0,0,0,0.0,1,0,0,0,0
63,2017,2017-12-24,15,27.104,NYJ,,LAC,L 7-14,,0,0,,0,0,0,0.0,1,0,0,0,0
64,2017,2017-12-31,16,27.111,NYJ,@,NWE,L 6-26,,0,0,,0,0,0,1.0,2,0,0,0,0
