ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
86,2004,2004-12-26,15,30.217,ARI,@,SEA,L 21-24,*,0,0,,0,0,0,0.0,1,0,0
87,2004,2005-01-02,16,30.224,ARI,,TAM,W 12-7,*,,,,,,,,,,
88,2005,2005-09-18,2,31.118,NWE,@,CAR,L 17-27,,,,,,,,,,,
89,2005,2005-09-25,3,31.125,NWE,@,PIT,W 23-20,*,,,,,,,,,,
90,2005,2005-10-02,4,31.132,NWE,,SDG,L 17-41,*,,,,,,,,,,
91,2005,2005-10-09,5,31.139,NWE,@,ATL,W 31-28,*,,,,,,,,,,
92,2005,2005-10-16,6,31.146,NWE,@,DEN,L 20-28,*,,,,,,,,,,
93,2005,2005-10-30,7,31.160,NWE,,BUF,W 21-16,*,,,,,,,,,,
94,2005,2005-11-07,8,31.168,NWE,,IND,L 21-40,*,,,,,,,,,,
95,2006,2006-09-17,2,32.117,OAK,@,BAL,L 6-28,,,,,,,,,,,
96,2006,2006-10-08,4,32.138,OAK,@,SFO,L 20-34,,,,,,,,,,,
97,2006,2006-10-15,5,32.145,OAK,@,DEN,L 3-13,,,,,,,,,,,
