ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
138,2014,2014-09-14,2,34.146,DAL,@,TEN,W 26-10,*,19,29,65.52,176,1,0,93.5,4,28,6.07,6.76,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
139,2014,2014-09-21,3,34.153,DAL,@,STL,W 34-31,*,18,23,78.26,217,2,1,116.8,0,0,9.43,9.22,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
140,2014,2014-09-28,4,34.160,DAL,,NOR,W 38-17,*,22,29,75.86,262,3,0,137.4,1,7,9.03,11.10,6,20,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
141,2014,2014-10-05,5,34.167,DAL,,HOU,W 20-17,*,28,41,68.29,324,2,1,98.0,1,8,7.90,7.78,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
142,2014,2014-10-12,6,34.174,DAL,@,SEA,W 30-23,*,21,32,65.63,250,2,0,110.2,1,11,7.81,9.06,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
143,2014,2014-10-19,7,34.181,DAL,,NYG,W 31-21,*,17,23,73.91,279,3,1,135.7,2,12,12.13,12.78,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
144,2014,2014-10-27,8,34.189,DAL,,WAS,L 17-20,*,17,28,60.71,209,1,0,95.7,5,54,7.46,8.18,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
145,2014,2014-11-09,10,34.202,DAL,@,JAX,W 31-17,*,20,27,74.07,246,3,0,138.8,1,6,9.11,11.33,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
146,2014,2014-11-23,11,34.216,DAL,@,NYG,W 31-28,*,18,26,69.23,275,4,0,143.4,2,9,10.58,13.65,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
147,2014,2014-11-27,12,34.220,DAL,,PHI,L 10-33,*,18,29,62.07,199,0,2,53.7,4,25,6.86,3.76,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
148,2014,2014-12-04,13,34.227,DAL,@,CHI,W 41-28,*,21,26,80.77,205,3,0,138.0,1,2,7.88,10.19,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
149,2014,2014-12-14,14,34.237,DAL,@,PHI,W 38-27,*,22,31,70.97,265,3,0,129.1,3,16,8.55,10.48,4,-1,-0.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
150,2014,2014-12-21,15,34.244,DAL,,IND,W 42-7,*,18,20,90.00,218,4,0,151.7,1,11,10.90,14.90,3,28,9.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
151,2014,2014-12-28,16,34.251,DAL,@,WAS,W 44-17,*,22,34,64.71,299,2,1,100.0,0,0,8.79,8.65,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
152,2015,2015-09-13,1,35.145,DAL,,NYG,W 27-26,*,36,45,80.00,356,3,2,103.3,0,0,7.91,7.24,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
153,2015,2015-09-20,2,35.152,DAL,@,PHI,W 20-10,*,18,27,66.67,195,0,0,87.7,3,18,7.22,7.22,1,12,12.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
154,2015,2015-11-22,10,35.215,DAL,@,MIA,W 24-14,*,18,28,64.29,227,2,2,83.5,2,7,8.11,6.32,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
155,2015,2015-11-26,11,35.219,DAL,,CAR,L 14-33,*,11,21,52.38,106,0,3,27.2,1,10,5.05,-1.38,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
156,2016,2017-01-01,16,36.255,DAL,@,PHI,L 13-27,,3,4,75.00,29,1,0,134.4,0,0,7.25,12.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
