ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
60,1992,1992-12-12,14,26.045,DEN,@,BUF,L 17-27,,0,0,,0,0,0,0.0,1,22,0
61,1992,1992-12-20,15,26.053,DEN,,SEA,W 10-6,,,,,,,,,,,
62,1992,1992-12-27,16,26.060,DEN,@,KAN,L 20-42,,,,,,,,,,,
63,1993,1993-09-05,1,26.312,DEN,@,NYJ,W 26-20,,,,,,,,,,,
64,1993,1993-09-12,2,26.319,DEN,,SDG,W 34-17,,0,0,,0,0,0,1.0,1,68,0
65,1993,1993-09-20,3,26.327,DEN,@,KAN,L 7-15,,,,,,,,,,,
66,1993,1993-10-03,4,26.340,DEN,,IND,W 35-13,,,,,,,,,,,
67,1993,1993-10-10,5,26.347,DEN,@,GNB,L 27-30,,,,,,,,,,,
68,1993,1993-10-18,6,26.355,DEN,,RAI,L 20-23,,,,,,,,,,,
69,1993,1993-10-31,7,27.003,DEN,,SEA,W 28-17,,,,,,,,,,,
70,1993,1993-11-07,8,27.010,DEN,@,CLE,W 29-14,,,,,,,,,,,
71,1993,1993-11-14,9,27.017,DEN,,MIN,L 23-26,,,,,,,,,,,
72,1993,1993-11-21,10,27.024,DEN,,PIT,W 37-13,,,,,,,,,,,
73,1993,1993-11-28,11,27.031,DEN,@,SEA,W 17-9,,,,,,,,,,,
74,1993,1993-12-05,12,27.038,DEN,@,SDG,L 10-13,,,,,,,,,,,
75,1993,1993-12-12,13,27.045,DEN,,KAN,W 27-21,,,,,,,,,,,
76,1993,1993-12-18,14,27.051,DEN,@,CHI,W 13-3,,0,0,,0,0,0,0.0,1,13,0
77,1993,1993-12-26,15,27.059,DEN,,TAM,L 10-17,,,,,,,,,,,
78,1993,1994-01-02,16,27.066,DEN,@,RAI,L 30-33,,,,,,,,,,,
79,1994,1994-09-04,1,27.311,DEN,,SDG,L 34-37,,,,,,,,,,,
80,1994,1994-09-11,2,27.318,DEN,@,NYJ,L 22-25,,,,,,,,,,,
81,1994,1994-09-18,3,27.325,DEN,,RAI,L 16-48,,,,,,,,,,,
82,1994,1994-09-26,4,27.333,DEN,@,BUF,L 20-27,,,,,,,,,,,
83,1994,1994-10-09,5,27.346,DEN,@,SEA,W 16-9,,0,0,,0,0,0,0.0,1,24,0
84,1994,1994-10-17,6,27.354,DEN,,KAN,L 28-31,,,,,,,,,,,
85,1994,1994-10-23,7,27.360,DEN,@,SDG,W 20-15,,,,,,,,,,,
86,1994,1994-10-30,8,28.002,DEN,,CLE,W 26-14,,,,,,,,,,,
87,1994,1994-11-06,9,28.009,DEN,@,RAM,L 21-27,,,,,,,,,,,
88,1994,1994-11-13,10,28.016,DEN,,SEA,W 17-10,,,,,,,,,,,
89,1994,1994-11-20,11,28.023,DEN,,ATL,W 32-28,,,,,,,,,,,
90,1994,1994-11-27,12,28.030,DEN,,CIN,W 15-13,,,,,,,,,,,
91,1994,1994-12-04,13,28.037,DEN,@,KAN,W 20-17,,,,,,,,,,,
92,1994,1994-12-24,16,28.057,DEN,,NOR,L 28-30,,,,,,,,,,,
93,1995,1995-09-03,1,28.310,DEN,,BUF,W 22-7,,,,,,,,,,,
94,1995,1995-09-10,2,28.317,DEN,@,DAL,L 21-31,,0,0,,0,0,0,0.0,1,11,0
95,1995,1995-09-17,3,28.324,DEN,,WAS,W 38-31,,,,,,,,,,,
96,1995,1995-09-24,4,28.331,DEN,@,SDG,L 6-17,,,,,,,,,,,
97,1995,1995-10-01,5,28.338,DEN,@,SEA,L 10-27,,,,,,,,,,,
98,1995,1995-10-08,6,28.345,DEN,@,NWE,W 37-3,,,,,,,,,,,
99,1995,1995-10-16,7,28.353,DEN,,OAK,W 27-0,,0,0,,0,0,0,0.0,1,18,0
100,1995,1995-10-22,8,28.359,DEN,,KAN,L 7-21,,,,,,,,,,,
101,1995,1995-11-05,9,29.008,DEN,,ARI,W 38-6,,,,,,,,,,,
102,1995,1995-11-12,10,29.015,DEN,@,PHI,L 13-31,,,,,,,,,,,
103,1995,1995-11-19,11,29.022,DEN,,SDG,W 30-27,,,,,,,,,,,
104,1995,1995-11-26,12,29.029,DEN,@,HOU,L 33-42,,,,,,,,,,,
105,1995,1995-12-03,13,29.036,DEN,,JAX,W 31-23,,,,,,,,,,,
106,1995,1995-12-10,14,29.043,DEN,,SEA,L 27-31,,0,0,,0,0,0,0.0,1,25,0
107,1995,1995-12-17,15,29.050,DEN,@,KAN,L 17-20,,,,,,,,,,,
108,1995,1995-12-24,16,29.057,DEN,@,OAK,W 31-28,,,,,,,,,,,
109,1996,1996-09-01,1,29.309,DEN,,NYJ,W 31-6,,,,,,,,,,,
110,1996,1996-09-08,2,29.316,DEN,@,SEA,W 30-20,,,,,,,,,,,
111,1996,1996-09-15,3,29.323,DEN,,TAM,W 27-23,,,,,,,,,,,
112,1996,1996-09-22,4,29.330,DEN,@,KAN,L 14-17,,,,,,,,,,,
113,1996,1996-09-29,5,29.337,DEN,@,CIN,W 14-10,,,,,,,,,,,
114,1996,1996-10-06,6,29.344,DEN,,SDG,W 28-17,,,,,,,,,,,
115,1996,1996-10-20,7,29.358,NWE,@,IND,W 27-9,,,,,,,,,,,
116,1996,1996-10-27,8,29.365,DEN,,KAN,W 34-7,,,,,,,,,,,
117,1996,1996-11-04,9,30.007,DEN,@,OAK,W 22-21,,,,,,,,,,,
118,1996,1996-11-10,10,30.013,DEN,,CHI,W 17-12,,,,,,,,,,,
119,1996,1996-11-17,11,30.020,DEN,@,NWE,W 34-8,,0,0,,0,0,0,0.0,1,11,0
120,1996,1996-11-24,12,30.027,DEN,@,MIN,W 21-17,,,,,,,,,,,
121,1996,1996-12-01,13,30.034,DEN,,SEA,W 34-7,,,,,,,,,,,
122,1996,1996-12-08,14,30.041,DEN,@,GNB,L 6-41,,0,0,,0,0,0,0.0,1,0,0
123,1996,1996-12-15,15,30.048,DEN,,OAK,W 24-19,,0,0,,0,0,0,0.0,1,0,0
124,1996,1996-12-22,16,30.055,DEN,@,SDG,L 10-16,,,,,,,,,,,
125,1997,1997-08-31,1,30.307,DEN,,KAN,W 19-3,,,,,,,,,,,
126,1997,1997-09-07,2,30.314,DEN,@,SEA,W 35-14,,,,,,,,,,,
127,1997,1997-09-14,3,30.321,DEN,,STL,W 35-14,,,,,,,,,,,
128,1997,1997-09-28,5,30.335,DEN,@,ATL,W 29-21,,,,,,,,,,,
129,1997,1997-10-06,6,30.343,DEN,,NWE,W 34-13,,,,,,,,,,,
130,1997,1997-10-19,7,30.356,DEN,@,OAK,L 25-28,,,,,,,,,,,
131,1997,1997-10-26,8,30.363,DEN,@,BUF,W 23-20,,,,,,,,,,,
132,1997,1997-11-02,9,31.005,DEN,,SEA,W 30-27,,,,,,,,,,,
133,1997,1997-11-09,10,31.012,DEN,,CAR,W 34-0,,,,,,,,,,,
134,1997,1997-11-16,11,31.019,DEN,@,KAN,L 22-24,,,,,,,,,,,
135,1997,1997-11-24,12,31.027,DEN,,OAK,W 31-3,,0,0,,0,0,0,1.0,0,0,0
136,1997,1997-11-30,13,31.033,DEN,@,SDG,W 38-28,,0,0,,0,1,6,0.0,1,22,1
137,1997,1997-12-07,14,31.040,DEN,@,PIT,L 24-35,,,,,,,,,,,
138,1997,1997-12-15,15,31.048,DEN,@,SFO,L 17-34,,,,,,,,,,,
139,1997,1997-12-21,16,31.054,DEN,,SDG,W 38-3,,0,0,,0,0,0,0.0,1,20,0
140,1998,1998-09-07,1,31.314,DEN,,NWE,W 27-21,,,,,,,,,,,
141,1998,1998-09-13,2,31.320,DEN,,DAL,W 42-23,,,,,,,,,,,
142,1998,1998-09-20,3,31.327,DEN,@,OAK,W 34-17,,,,,,,,,,,
143,1998,1998-09-27,4,31.334,DEN,@,WAS,W 38-16,,,,,,,,,,,
144,1998,1998-10-04,5,31.341,DEN,,PHI,W 41-16,,,,,,,,,,,
145,1998,1998-10-11,6,31.348,DEN,@,SEA,W 21-16,,,,,,,,,,,
146,1998,1998-10-25,7,31.362,DEN,,JAX,W 37-24,,,,,,,,,,,
147,1998,1998-11-01,8,32.004,DEN,@,CIN,W 33-26,,,,,,,,,,,
148,1998,1998-11-08,9,32.011,DEN,,SDG,W 27-10,,,,,,,,,,,
149,1998,1998-11-16,10,32.019,DEN,@,KAN,W 30-7,,,,,,,,,,,
150,1998,1998-11-22,11,32.025,DEN,,OAK,W 40-14,,,,,,,,,,,
151,1998,1998-11-29,12,32.032,DEN,@,SDG,W 31-16,,,,,,,,,,,
152,1998,1998-12-06,13,32.039,DEN,,KAN,W 35-31,,,,,,,,,,,
153,1998,1998-12-13,14,32.046,DEN,@,NYG,L 16-20,,,,,,,,,,,
154,1998,1998-12-21,15,32.054,DEN,@,MIA,L 21-31,,0,0,,0,0,0,0.0,1,4,0
155,1998,1998-12-27,16,32.060,DEN,,SEA,W 28-21,,,,,,,,,,,
156,1999,1999-09-12,1,32.319,NYJ,,NWE,L 28-30,*,,,,,,,,,,
157,1999,1999-09-19,2,32.326,NYJ,@,BUF,L 3-17,*,,,,,,,,,,
158,1999,1999-09-26,3,32.333,NYJ,,WAS,L 20-27,*,,,,,,,,,,
159,1999,1999-10-03,4,32.340,NYJ,@,DEN,W 21-13,*,,,,,,,,,,
160,1999,1999-10-11,5,32.348,NYJ,,JAX,L 6-16,*,,,,,,,,,,
161,1999,1999-11-15,9,33.018,NYJ,@,NWE,W 24-17,*,,,,,,,,,,
162,1999,1999-11-21,10,33.024,NYJ,,BUF,W 17-7,*,,,,,,,,,,
163,1999,1999-11-28,11,33.031,NYJ,@,IND,L 6-13,*,,,,,,,,,,
164,1999,1999-12-05,12,33.038,NYJ,@,NYG,L 28-41,*,,,,,,,,,,
165,1999,1999-12-12,13,33.045,NYJ,,MIA,W 28-20,*,,,,,,,,,,
166,1999,1999-12-27,15,33.060,NYJ,@,MIA,W 38-31,,,,,,,,,,,
167,1999,2000-01-02,16,33.066,NYJ,,SEA,W 19-9,*,,,,,,,,,,
