ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
50,1985,1985-11-17,11,25.160,KAN,@,SFO,L 3-31,1,8,8.00,0,0,0,,0,0,0,,0,0,0
51,1985,1985-11-24,12,25.167,KAN,,IND,W 20-7,3,79,26.33,0,0,0,,0,0,0,,0,0,0
52,1985,1985-12-01,13,25.174,KAN,@,SEA,L 6-24,0,0,,0,3,76,25.33,0,0,0,,0,0,0
53,1985,1985-12-08,14,25.181,KAN,,ATL,W 38-10,1,24,24.00,0,0,0,,0,0,0,,0,0,0
54,1985,1985-12-14,15,25.187,KAN,@,DEN,L 13-14,1,9,9.00,0,0,0,,0,0,0,,0,0,0
55,1985,1985-12-22,16,25.195,KAN,,SDG,W 38-34,0,0,,0,0,0,,0,,,,,,
56,1986,1986-09-07,1,26.089,KAN,,CIN,W 24-14,0,0,,0,,,,,,,,,,
57,1986,1986-09-14,2,26.096,KAN,@,SEA,L 17-23,0,0,,0,,,,,,,,,,
58,1986,1986-09-21,3,26.103,KAN,,HOU,W 27-13,1,7,7.00,0,0,0,,0,0,0,,0,0,0
59,1986,1986-09-28,4,26.110,KAN,@,BUF,W 20-17,3,56,18.67,0,0,0,,0,0,0,,0,0,0
