ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
17,1981,1981-09-06,1,22.252,KAN,@,PIT,W 37-33,1,53,53.00,1,0,0,,0,0,0,,0,0,0,,,,,,2,54,27.00,0,1,6
18,1981,1981-09-13,2,22.259,KAN,,TAM,W 19-10,2,35,17.50,0,1,-1,-1.00,0,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0
19,1981,1981-09-20,3,22.266,KAN,,SDG,L 31-42,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,5,110,22.00,0,0,0
20,1981,1981-12-13,15,22.350,KAN,,MIA,L 7-17,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,21,21.00,0,0,0
21,1981,1981-12-20,16,22.357,KAN,@,MIN,W 10-6,3,78,26.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
22,1982,1982-09-12,1,23.258,KAN,@,BUF,L 9-14,4,26,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
23,1982,1982-09-19,2,23.265,KAN,,SDG,W 19-12,5,60,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
24,1982,1982-11-21,3,23.328,KAN,@,NOR,L 17-27,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
25,1982,1982-11-28,4,23.335,KAN,@,RAM,L 14-20,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1982,1982-12-05,5,23.342,KAN,@,PIT,L 14-35,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1982,1982-12-12,6,23.349,KAN,,RAI,L 16-21,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1982,1982-12-19,7,23.356,KAN,@,DEN,W 37-16,3,110,36.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
29,1982,1982-12-26,8,23.363,KAN,,SFO,L 13-26,4,76,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1982,1983-01-02,9,24.005,KAN,,NYJ,W 37-13,4,95,23.75,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
31,1983,1983-09-04,1,24.250,KAN,,SEA,W 17-13,7,104,14.86,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
32,1983,1983-09-12,2,24.258,KAN,,SDG,L 14-17,4,65,16.25,0,0,0,,0,1,1,100.00,48,1,0,158.3,0,0,48.00,68.00,0,0,,0,0,0
33,1983,1983-09-18,3,24.264,KAN,@,WAS,L 12-27,6,109,18.17,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
34,1983,1983-09-25,4,24.271,KAN,@,MIA,L 6-14,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
35,1983,1983-10-02,5,24.278,KAN,,STL,W 38-14,4,81,20.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
36,1983,1983-10-09,6,24.285,KAN,@,RAI,L 20-21,5,60,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,1983,1983-10-16,7,24.292,KAN,,NYG,W 38-17,1,8,8.00,0,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
38,1983,1983-10-23,8,24.299,KAN,@,HOU,W 13-10,8,88,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
39,1983,1983-10-30,9,24.306,KAN,@,DEN,L 24-27,7,96,13.71,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
40,1983,1983-11-06,10,24.313,KAN,,RAI,L 20-28,5,103,20.60,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
41,1983,1983-11-13,11,24.320,KAN,,CIN,W 20-15,4,35,8.75,0,0,0,,0,0,0,,0,0,0,,0,,,,1,12,12.00,0,0,0
42,1983,1983-11-20,12,24.327,KAN,@,DAL,L 21-41,7,135,19.29,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
43,1983,1983-11-27,13,24.334,KAN,@,SEA,L 48-51,7,149,21.29,1,1,18,18.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
44,1983,1983-12-04,14,24.341,KAN,,BUF,L 9-14,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
45,1983,1983-12-11,15,24.348,KAN,@,SDG,L 38-41,7,165,23.57,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
46,1983,1983-12-18,16,24.355,KAN,,DEN,W 48-17,4,68,17.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
47,1984,1984-09-02,1,25.249,KAN,@,PIT,W 37-27,4,37,9.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1984,1984-09-09,2,25.256,KAN,@,CIN,W 27-22,2,26,13.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
49,1984,1984-09-16,3,25.263,KAN,,RAI,L 20-22,5,66,13.20,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1984,1984-09-23,4,25.270,KAN,@,DEN,L 0-21,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1984,1984-09-30,5,25.277,KAN,,CLE,W 10-6,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1984,1984-10-07,6,25.284,KAN,,NYJ,L 16-17,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1984,1984-10-14,7,25.291,KAN,,SDG,W 31-13,7,165,23.57,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1984,1984-10-21,8,25.298,KAN,@,NYJ,L 7-28,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1984,1984-10-28,9,25.305,KAN,,TAM,W 24-20,7,131,18.71,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1984,1984-11-04,10,25.312,KAN,@,SEA,L 0-45,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1984,1984-11-11,11,25.319,KAN,,HOU,L 16-17,1,30,30.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1984,1984-11-18,12,25.326,KAN,@,RAI,L 7-17,3,58,19.33,0,1,-8,-8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1984,1984-11-25,13,25.333,KAN,@,NYG,L 27-28,5,153,30.60,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
60,1984,1984-12-02,14,25.340,KAN,,DEN,W 16-13,7,126,18.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
61,1984,1984-12-09,15,25.347,KAN,,SEA,W 34-7,4,80,20.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
62,1984,1984-12-16,16,25.354,KAN,@,SDG,W 42-21,3,78,26.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,2,2.00,0,0,0
63,1985,1985-09-08,1,26.254,KAN,@,NOR,W 47-27,8,173,21.63,2,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
64,1985,1985-09-12,2,26.258,KAN,,RAI,W 36-20,5,118,23.60,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
65,1985,1985-09-22,3,26.268,KAN,@,MIA,L 0-31,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
66,1985,1985-10-06,5,26.282,KAN,@,RAI,L 10-19,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
67,1985,1985-10-13,6,26.289,KAN,@,SDG,L 20-31,4,82,20.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
68,1985,1985-10-20,7,26.296,KAN,,RAM,L 0-16,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1985,1985-10-27,8,26.303,KAN,,DEN,L 10-30,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
70,1985,1985-11-03,9,26.310,KAN,@,HOU,L 20-23,6,87,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1985,1985-11-10,10,26.317,KAN,,PIT,L 28-36,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1985,1985-11-17,11,26.324,KAN,@,SFO,L 3-31,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1985,1985-11-24,12,26.331,KAN,,IND,W 20-7,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1985,1985-12-01,13,26.338,KAN,@,SEA,L 6-24,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1985,1985-12-08,14,26.345,KAN,,ATL,W 38-10,2,39,19.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1985,1985-12-14,15,26.351,KAN,@,DEN,L 13-14,6,92,15.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1985,1985-12-22,16,26.359,KAN,,SDG,W 38-34,1,8,8.00,0,2,14,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1986,1986-09-07,1,27.253,KAN,,CIN,W 24-14,4,60,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,2,51,25.50,0,0,0
79,1986,1986-09-14,2,27.260,KAN,@,SEA,L 17-23,2,80,40.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
80,1986,1986-09-21,3,27.267,KAN,,HOU,W 27-13,3,98,32.67,1,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,1,6
81,1986,1986-09-28,4,27.274,KAN,@,BUF,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0
82,1986,1986-10-05,5,27.281,KAN,,RAI,L 17-24,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
83,1986,1986-10-26,8,27.302,KAN,,TAM,W 27-20,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,1986,1986-11-02,9,27.309,KAN,@,SDG,W 24-23,4,90,22.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1986,1986-11-09,10,27.316,KAN,,SEA,W 27-7,3,58,19.33,1,0,0,,0,0,0,,0,0,0,,,,,,1,6,6.00,0,1,6
86,1986,1986-11-16,11,27.323,KAN,@,DEN,L 17-38,4,97,24.25,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
87,1986,1986-11-23,12,27.330,KAN,@,STL,L 14-23,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
88,1987,1987-09-13,1,28.259,KAN,,SDG,W 20-13,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,1987,1987-09-20,2,28.266,KAN,@,SEA,L 14-43,5,83,16.60,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
90,1987,1987-10-25,6,28.301,KAN,@,SDG,L 21-42,9,197,21.89,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
91,1987,1987-11-01,7,28.308,KAN,@,CHI,L 28-31,7,117,16.71,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
92,1987,1987-11-08,8,28.315,KAN,,PIT,L 16-17,5,70,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1987,1987-11-15,9,28.322,KAN,,NYJ,L 9-16,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,1987,1987-11-22,10,28.329,KAN,,GNB,L 3-23,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,1987,1987-11-26,11,28.333,KAN,@,DET,W 27-20,4,87,21.75,0,1,-7,-7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,1987,1987-12-06,12,28.343,KAN,@,CIN,L 27-30,6,80,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,1987,1987-12-13,13,28.350,KAN,,RAI,W 16-10,4,142,35.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
98,1987,1987-12-19,14,28.356,KAN,@,DEN,L 17-20,5,59,11.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,1987,1987-12-27,15,28.364,KAN,,SEA,W 41-20,4,120,30.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
100,1988,1988-09-04,1,29.251,KAN,,CLE,L 3-6,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
101,1988,1988-09-11,2,29.258,KAN,@,SEA,L 10-31,5,48,9.60,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,1988,1988-09-18,3,29.265,KAN,,DEN,W 20-13,3,33,11.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
103,1988,1988-09-25,4,29.272,KAN,,SDG,L 23-24,5,59,11.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,1988,1988-10-02,5,29.279,KAN,@,NYJ,T 17-17,5,162,32.40,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
105,1988,1988-10-09,6,29.286,KAN,@,HOU,L 6-7,3,54,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
106,1988,1988-10-16,7,29.293,KAN,,RAI,L 17-27,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
107,1988,1988-10-23,8,29.300,KAN,,DET,L 6-7,2,39,19.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
108,1988,1988-10-30,9,29.307,KAN,@,RAI,L 10-17,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
109,1988,1988-11-06,10,29.314,KAN,@,DEN,L 11-17,4,51,12.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
110,1988,1988-11-13,11,29.321,KAN,,CIN,W 31-28,7,86,12.29,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
111,1988,1988-12-04,14,29.342,KAN,,NYJ,W 38-34,4,82,20.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
112,1988,1988-12-11,15,29.349,KAN,@,NYG,L 12-28,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
113,1988,1988-12-18,16,29.356,KAN,@,SDG,L 13-24,3,35,11.67,0,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
114,1989,1989-09-10,1,30.256,KAN,@,DEN,L 20-34,4,68,17.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
115,1989,1989-09-17,2,30.263,KAN,,RAI,W 24-19,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,1989,1989-09-24,3,30.270,KAN,@,SDG,L 6-21,0,0,,0,,,,,,,,,,,,,,,,,,,,,
117,1989,1989-10-01,4,30.277,KAN,,CIN,L 17-21,0,0,,0,,,,,,,,,,,,,,,,,,,,,
118,1989,1989-10-08,5,30.284,KAN,@,SEA,W 20-16,0,0,,0,,,,,,,,,,,,,,,,,,,,,
119,1989,1989-10-29,8,30.305,KAN,@,PIT,L 17-23,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
120,1989,1989-11-05,9,30.312,KAN,,SEA,W 20-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
121,1989,1989-11-12,10,30.319,PHI,,WAS,L 3-10,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
122,1989,1989-11-19,11,30.326,PHI,,MIN,W 10-9,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
123,1989,1989-11-23,12,30.330,PHI,@,DAL,W 27-0,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
124,1989,1989-12-10,14,30.347,PHI,,DAL,W 20-10,0,0,,0,1,-9,-9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
125,1989,1989-12-18,15,30.355,PHI,@,NOR,L 20-30,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
126,1989,1989-12-24,16,30.361,PHI,,PHO,W 31-14,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
