ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2014,2014-12-21,15,26.109,GNB,@,TAM,W 20-3,,,,,,,,,,,0.0%,,,,,,,,,,
25,2015,2015-12-06,12,27.094,SEA,@,MIN,W 38-7,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
26,2015,2015-12-13,13,27.101,SEA,@,BAL,W 35-6,,18,42,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
27,2015,2015-12-27,15,27.115,SFO,@,DET,L 17-32,,11,73,6.64,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0
28,2015,2016-01-03,16,27.122,SFO,,STL,W 19-16,*,16,67,4.19,0,12,8,86,10.75,0,66.7%,7.17,0,0,,0,0,0,0.0,0,0
29,2016,2016-10-23,7,28.050,SFO,,TAM,L 17-34,,11,39,3.55,0,2,2,18,9.00,0,100.0%,9.00,1,18,18.00,0,0,0,0.0,0,0
30,2016,2016-11-06,8,28.064,SFO,,NOR,L 23-41,*,10,59,5.90,0,6,5,83,16.60,1,83.3%,13.83,0,0,,0,1,6,0.0,0,0
31,2016,2016-11-13,9,28.071,SFO,@,ARI,L 20-23,,5,14,2.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
32,2016,2016-11-20,10,28.078,SFO,,NWE,L 17-30,,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
33,2016,2016-11-27,11,28.085,SFO,@,MIA,L 24-31,,2,15,7.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
34,2016,2016-12-04,12,28.092,SFO,@,CHI,L 6-26,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
35,2016,2016-12-11,13,28.099,SFO,,NYJ,L 17-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
36,2016,2016-12-18,14,28.106,SFO,@,ATL,L 13-41,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
37,2016,2016-12-24,15,28.112,SFO,@,LAR,W 22-21,,0,0,,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
38,2016,2017-01-01,16,28.120,SFO,,SEA,L 23-25,,4,-1,-0.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
