ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
66,1995,1995-12-24,16,27.260,JAX,,CLE,W 24-21,0,0,,0,1.5
67,1996,1996-09-01,1,28.146,JAX,,PIT,W 24-9,,,,,
68,1996,1996-09-08,2,28.153,JAX,,HOU,L 27-34,,,,,
69,1996,1996-09-15,3,28.160,JAX,@,OAK,L 3-17,,,,,
70,1996,1996-09-22,4,28.167,JAX,@,NWE,L 25-28,,,,,
71,1996,1996-09-29,5,28.174,JAX,,CAR,W 24-14,,,,,
72,1996,1996-10-06,6,28.181,JAX,@,NOR,L 13-17,,,,,
73,1996,1996-10-13,7,28.188,JAX,,NYJ,W 21-17,,,,,
74,1996,1996-10-20,8,28.195,JAX,@,STL,L 14-17,,,,,
75,1996,1996-10-27,9,28.202,JAX,@,CIN,L 21-28,,,,,
76,1996,1996-11-10,10,28.216,MIA,,IND,W 37-13,,,,,
77,1996,1996-11-17,11,28.223,JAX,@,PIT,L 3-28,,,,,
78,1996,1996-11-24,12,28.230,NWE,,IND,W 27-13,,,,,
79,1996,1996-12-01,13,28.237,JAX,,CIN,W 30-27,,,,,
80,1996,1996-12-08,14,28.244,JAX,@,HOU,W 23-17,0,0,,0,0.5
81,1996,1996-12-15,15,28.251,JAX,,SEA,W 20-13,,,,,
82,1996,1996-12-22,16,28.258,JAX,,ATL,W 19-17,,,,,
83,1997,1997-08-31,1,29.145,MIA,,IND,W 16-10,,,,,
84,1997,1997-09-07,2,29.152,JAX,,NYG,W 40-13,,,,,
85,1997,1997-09-22,3,29.167,JAX,,PIT,W 30-21,,,,,
86,1997,1997-09-28,4,29.173,JAX,@,WAS,L 12-24,0,0,,0,1.0
87,1997,1997-10-05,5,29.180,JAX,,CIN,W 21-13,,,,,
88,1997,1997-10-12,6,29.187,JAX,,PHI,W 38-21,,,,,
89,1997,1997-10-19,7,29.194,JAX,@,DAL,L 22-26,0,0,,0,1.0
90,1997,1997-10-26,8,29.201,JAX,@,PIT,L 17-23,,,,,
91,1997,1997-11-02,9,29.208,JAX,@,TEN,W 30-24,,,,,
92,1997,1997-11-09,10,29.215,JAX,,KAN,W 24-10,0,0,,0,1.0
