ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
87,1988,1988-09-25,4,29.302,PHI,@,MIN,L 21-23,,,,,,,,,,
88,1988,1988-10-02,5,29.309,PHI,,HOU,W 32-23,,,,,,,,,,
89,1988,1988-10-10,6,29.317,PHI,,NYG,W 24-13,0,0,,0,0,0,0.5,0,0,0
90,1988,1988-10-16,7,29.323,PHI,@,CLE,L 3-19,,,,,,,,,,
91,1988,1988-10-23,8,29.330,PHI,,DAL,W 24-23,,,,,,,,,,
92,1988,1988-10-30,9,29.337,PHI,,ATL,L 24-27,,,,,,,,,,
93,1988,1988-11-06,10,29.344,PHI,,RAM,W 30-24,,,,,,,,,,
94,1988,1988-11-13,11,29.351,PHI,@,PIT,W 27-26,,,,,,,,,,
95,1988,1988-11-20,12,29.358,PHI,@,NYG,W 23-17,,,,,,,,,,
96,1988,1988-11-27,13,29.365,PHI,,PHO,W 31-21,,,,,,,,,,
97,1988,1988-12-04,14,30.006,PHI,,WAS,L 19-20,,,,,,,,,,
98,1988,1988-12-10,15,30.012,PHI,@,PHO,W 23-17,,,,,,,,,,
99,1988,1988-12-18,16,30.020,PHI,@,DAL,W 23-7,,,,,,,,0,24,0
100,1989,1989-09-10,1,30.286,PHI,,SEA,W 31-7,0,0,,0,0,0,0.0,1,13,0
101,1989,1989-09-17,2,30.293,PHI,@,WAS,W 42-37,,,,,,,,,,
102,1989,1989-09-24,3,30.300,PHI,,SFO,L 28-38,,,,,,,,,,
103,1989,1989-10-02,4,30.308,PHI,@,CHI,L 13-27,,,,,,,,,,
