ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
58,2003,2003-12-14,14,26.124,PIT,@,NYJ,L 0-6,*,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0
59,2003,2003-12-21,15,26.131,PIT,,SDG,W 40-24,*,6,3,50,16.67,2,50.0%,8.33,0,0,,0,2,12
60,2003,2003-12-28,16,26.138,PIT,@,BAL,L 10-13,*,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0
61,2004,2004-09-12,1,27.031,PIT,,OAK,W 24-21,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0
62,2004,2004-09-19,2,27.038,PIT,@,BAL,L 13-30,*,7,2,30,15.00,0,28.6%,4.29,0,0,,0,0,0
63,2004,2004-09-26,3,27.045,PIT,@,MIA,W 13-3,*,5,2,60,30.00,0,40.0%,12.00,0,0,,0,0,0
64,2004,2004-10-03,4,27.052,PIT,,CIN,W 28-17,*,9,4,69,17.25,0,44.4%,7.67,0,0,,0,0,0
65,2004,2004-10-10,5,27.059,PIT,,CLE,W 34-23,*,8,6,136,22.67,1,75.0%,17.00,0,0,,0,1,6
66,2004,2004-10-17,6,27.066,PIT,@,DAL,W 24-20,*,4,3,48,16.00,1,75.0%,12.00,0,0,,0,1,6
67,2004,2004-10-31,7,27.080,PIT,,NWE,W 34-20,*,5,3,63,21.00,2,60.0%,12.60,0,0,,0,2,12
68,2004,2004-11-07,8,27.087,PIT,,PHI,W 27-3,*,6,3,70,23.33,0,50.0%,11.67,0,0,,0,0,0
69,2004,2004-11-14,9,27.094,PIT,@,CLE,W 24-10,*,6,5,66,13.20,0,83.3%,11.00,0,0,,0,0,0
70,2004,2004-11-21,10,27.101,PIT,@,CIN,W 19-14,*,3,3,46,15.33,0,100.0%,15.33,0,0,,0,0,0
71,2004,2004-12-26,15,27.136,PIT,,BAL,W 20-7,*,3,3,97,32.33,1,100.0%,32.33,0,0,,0,1,6
72,2005,2005-09-11,1,28.030,NYG,,ARI,W 42-19,*,11,5,76,15.20,1,45.5%,6.91,0,0,,0,1,6
73,2005,2005-09-19,2,28.038,NYG,@,NOR,W 27-10,*,10,5,64,12.80,0,50.0%,6.40,0,0,,0,0,0
74,2005,2005-09-25,3,28.044,NYG,@,SDG,L 23-45,,11,5,52,10.40,1,45.5%,4.73,0,0,,0,1,6
75,2005,2005-10-02,4,28.051,NYG,,STL,W 44-24,*,17,10,204,20.40,2,58.8%,12.00,0,0,,0,2,12
76,2005,2005-10-16,5,28.065,NYG,@,DAL,L 13-16,*,11,5,55,11.00,0,45.5%,5.00,0,0,,0,0,0
77,2005,2005-10-23,6,28.072,NYG,,DEN,W 24-23,*,13,6,84,14.00,1,46.2%,6.46,0,0,,0,1,6
78,2005,2005-10-30,7,28.079,NYG,,WAS,W 36-0,*,9,4,42,10.50,0,44.4%,4.67,0,0,,0,0,0
79,2005,2005-11-06,8,28.086,NYG,@,SFO,W 24-6,*,9,5,79,15.80,0,55.6%,8.78,0,0,,0,0,0
80,2005,2005-11-13,9,28.093,NYG,,MIN,L 21-24,*,12,3,50,16.67,0,25.0%,4.17,0,0,,0,0,0
81,2005,2005-11-20,10,28.100,NYG,,PHI,W 27-17,*,10,6,113,18.83,1,60.0%,11.30,0,0,,0,1,6
82,2005,2005-11-27,11,28.107,NYG,@,SEA,L 21-24,*,14,6,109,18.17,0,42.9%,7.79,0,0,,0,0,0
83,2005,2005-12-04,12,28.114,NYG,,DAL,W 17-10,*,9,4,47,11.75,0,44.4%,5.22,0,0,,0,0,0
84,2005,2005-12-11,13,28.121,NYG,@,PHI,W 26-23,*,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0
85,2005,2005-12-17,14,28.127,NYG,,KAN,W 27-17,*,7,2,34,17.00,0,28.6%,4.86,0,0,,0,0,0
86,2005,2005-12-24,15,28.134,NYG,@,WAS,L 20-35,*,8,3,40,13.33,0,37.5%,5.00,0,0,,0,0,0
87,2005,2005-12-31,16,28.141,NYG,@,OAK,W 30-21,*,12,5,128,25.60,1,41.7%,10.67,0,0,,0,1,6
88,2006,2006-09-10,1,29.029,NYG,,IND,L 21-26,*,8,4,80,20.00,1,50.0%,10.00,0,0,,0,1,6
89,2006,2006-09-17,2,29.036,NYG,@,PHI,W 30-24,*,9,6,114,19.00,1,66.7%,12.67,0,0,,0,1,6
90,2006,2006-09-24,3,29.043,NYG,@,SEA,L 30-42,*,4,1,23,23.00,0,25.0%,5.75,0,0,,0,0,0
91,2006,2006-10-08,4,29.057,NYG,,WAS,W 19-3,*,8,7,69,9.86,1,87.5%,8.63,0,0,,0,1,6
92,2006,2006-10-15,5,29.064,NYG,@,ATL,W 27-14,*,8,4,44,11.00,0,50.0%,5.50,0,0,,0,0,0
93,2006,2006-10-23,6,29.072,NYG,@,DAL,W 36-22,*,8,2,94,47.00,1,25.0%,11.75,0,0,,0,1,6
94,2006,2006-10-29,7,29.078,NYG,,TAM,W 17-3,*,11,7,86,12.29,1,63.6%,7.82,0,0,,0,1,6
95,2006,2006-11-12,9,29.092,NYG,,CHI,L 20-38,*,11,4,48,12.00,0,36.4%,4.36,0,0,,0,0,0
96,2006,2006-11-20,10,29.100,NYG,@,JAX,L 10-26,*,15,5,65,13.00,1,33.3%,4.33,0,0,,0,1,6
97,2006,2006-11-26,11,29.106,NYG,@,TEN,L 21-24,*,6,4,44,11.00,1,66.7%,7.33,0,0,,0,1,6
98,2006,2006-12-03,12,29.113,NYG,,DAL,L 20-23,*,8,6,43,7.17,1,75.0%,5.38,0,0,,0,1,6
99,2006,2006-12-10,13,29.120,NYG,@,CAR,W 27-13,*,6,4,77,19.25,1,66.7%,12.83,0,0,,0,1,6
100,2006,2006-12-17,14,29.127,NYG,,PHI,L 22-36,*,9,6,120,20.00,0,66.7%,13.33,0,0,,0,0,0
101,2006,2006-12-24,15,29.134,NYG,,NOR,L 7-30,*,3,1,55,55.00,1,33.3%,18.33,0,0,,0,1,6
102,2006,2006-12-30,16,29.140,NYG,@,WAS,W 34-28,*,7,2,26,13.00,0,28.6%,3.71,0,0,,0,0,0
103,2007,2007-09-09,1,30.028,NYG,@,DAL,L 35-45,*,12,8,144,18.00,3,66.7%,12.00,0,0,,0,3,18
104,2007,2007-09-16,2,30.035,NYG,,GNB,L 13-35,*,2,2,32,16.00,1,100.0%,16.00,0,0,,0,1,6
105,2007,2007-09-23,3,30.042,NYG,@,WAS,W 24-17,*,12,5,86,17.20,1,41.7%,7.17,0,0,,0,1,6
106,2007,2007-09-30,4,30.049,NYG,,PHI,W 16-3,*,8,4,24,6.00,1,50.0%,3.00,0,0,,0,1,6
107,2007,2007-10-07,5,30.056,NYG,,NYJ,W 35-24,*,7,5,124,24.80,1,71.4%,17.71,0,0,,0,1,6
108,2007,2007-10-15,6,30.064,NYG,@,ATL,W 31-10,*,10,6,97,16.17,1,60.0%,9.70,0,0,,0,1,6
109,2007,2007-10-21,7,30.070,NYG,,SFO,W 33-15,*,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0
110,2007,2007-10-28,8,30.077,NYG,@,MIA,W 13-10,*,8,2,14,7.00,0,25.0%,1.75,0,0,,0,0,0
111,2007,2007-11-11,9,30.091,NYG,,DAL,L 20-31,*,7,4,24,6.00,0,57.1%,3.43,0,0,,0,0,0
112,2007,2007-11-18,10,30.098,NYG,@,DET,W 16-10,*,11,4,47,11.75,0,36.4%,4.27,0,0,,0,0,0
113,2007,2007-11-25,11,30.105,NYG,,MIN,L 17-41,*,13,7,93,13.29,1,53.8%,7.15,0,0,,0,1,6
114,2007,2007-12-02,12,30.112,NYG,@,CHI,W 21-16,*,7,3,36,12.00,0,42.9%,5.14,0,0,,0,0,0
115,2007,2007-12-09,13,30.119,NYG,@,PHI,W 16-13,*,11,7,136,19.43,1,63.6%,12.36,0,0,,0,1,6
116,2007,2007-12-16,14,30.126,NYG,,WAS,L 10-22,*,13,3,35,11.67,0,23.1%,2.69,0,0,,0,0,0
117,2007,2007-12-23,15,30.133,NYG,@,BUF,W 38-21,*,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0
118,2007,2007-12-29,16,30.139,NYG,,NWE,L 35-38,*,8,4,84,21.00,2,50.0%,10.50,0,0,,0,2,12
119,2008,2008-09-04,1,31.023,NYG,,WAS,W 16-7,*,13,10,133,13.30,0,76.9%,10.23,0,0,,0,0,0
120,2008,2008-09-14,2,31.033,NYG,@,STL,W 41-13,*,6,5,81,16.20,1,83.3%,13.50,0,0,,0,1,6
121,2008,2008-09-21,3,31.040,NYG,,CIN,W 26-23,*,9,3,45,15.00,0,33.3%,5.00,0,0,,0,0,0
122,2008,2008-10-13,5,31.062,NYG,@,CLE,L 14-35,*,8,4,58,14.50,1,50.0%,7.25,0,0,,0,1,6
123,2008,2008-10-19,6,31.068,NYG,,SFO,W 29-17,*,9,3,24,8.00,1,33.3%,2.67,0,0,,0,1,6
124,2008,2008-10-26,7,31.075,NYG,@,PIT,W 21-14,,5,3,15,5.00,0,60.0%,3.00,0,0,,0,0,0
125,2008,2008-11-02,8,31.082,NYG,,DAL,W 35-14,*,6,3,34,11.33,0,50.0%,5.67,0,0,,0,0,0
126,2008,2008-11-09,9,31.089,NYG,@,PHI,W 36-31,*,4,1,17,17.00,1,25.0%,4.25,0,0,,0,1,6
127,2008,2008-11-16,10,31.096,NYG,,BAL,W 30-10,*,5,3,47,15.67,0,60.0%,9.40,0,0,,0,0,0
128,2008,2008-11-23,11,31.103,NYG,@,ARI,W 37-29,*,1,,,,,0.0%,,,,,,,
129,2011,2011-09-11,1,34.030,NYJ,,DAL,W 27-24,*,9,4,72,18.00,1,44.4%,8.00,0,0,,0,1,6
130,2011,2011-09-18,2,34.037,NYJ,,JAX,W 32-3,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
131,2011,2011-09-25,3,34.044,NYJ,@,OAK,L 24-34,*,6,3,55,18.33,1,50.0%,9.17,0,0,,0,1,6
132,2011,2011-10-02,4,34.051,NYJ,@,BAL,L 17-34,*,8,3,33,11.00,0,37.5%,4.13,0,0,,0,0,0
133,2011,2011-10-09,5,34.058,NYJ,@,NWE,L 21-30,,8,3,42,14.00,0,37.5%,5.25,0,0,,0,0,0
134,2011,2011-10-17,6,34.066,NYJ,,MIA,W 24-6,*,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0
135,2011,2011-10-23,7,34.072,NYJ,,SDG,W 27-21,*,8,4,25,6.25,3,50.0%,3.13,0,0,,0,3,18
136,2011,2011-11-06,8,34.086,NYJ,@,BUF,W 27-11,*,5,5,79,15.80,0,100.0%,15.80,0,0,,0,0,0
137,2011,2011-11-13,9,34.093,NYJ,,NWE,L 16-37,*,8,3,39,13.00,1,37.5%,4.88,0,0,,0,1,6
138,2011,2011-11-17,10,34.097,NYJ,@,DEN,L 13-17,*,9,4,64,16.00,0,44.4%,7.11,0,0,,0,0,0
139,2011,2011-11-27,11,34.107,NYJ,,BUF,W 28-24,,7,4,54,13.50,1,57.1%,7.71,0,0,,0,1,6
140,2011,2011-12-04,12,34.114,NYJ,@,WAS,W 34-19,*,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0
141,2011,2011-12-11,13,34.121,NYJ,,KAN,W 37-10,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
142,2011,2011-12-18,14,34.128,NYJ,@,PHI,L 19-45,,3,1,9,9.00,1,33.3%,3.00,0,0,,0,1,6
143,2011,2011-12-24,15,34.134,NYJ,,NYG,L 14-29,*,6,3,34,11.33,0,50.0%,5.67,0,0,,0,0,0
144,2011,2012-01-01,16,34.142,NYJ,@,MIA,L 17-19,*,5,4,57,14.25,0,80.0%,11.40,0,0,,0,0,0
145,2012,2012-11-25,11,35.105,PIT,@,CLE,L 14-20,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
146,2012,2012-12-02,12,35.112,PIT,@,BAL,W 23-20,,,,,,,0.0%,,,,,,,
147,2012,2012-12-09,13,35.119,PIT,,SDG,L 24-34,*,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
148,2012,2012-12-30,16,35.140,PIT,,CLE,W 24-10,*,3,2,24,12.00,1,66.7%,8.00,0,0,,0,1,6
