ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
35,1986,1986-09-21,3,25.184,PIT,@,MIN,L 7-31,0,0,,0,,,,,,
36,1986,1986-09-28,4,25.191,PIT,@,HOU,W 22-16,1,12,12.00,0,0,0,,0,0,0
37,1986,1986-10-05,5,25.198,PIT,,CLE,L 24-27,0,0,,0,,,,,,
38,1986,1986-10-13,6,25.206,PIT,@,CIN,L 22-24,1,8,8.00,0,0,0,,0,0,0
39,1986,1986-10-19,7,25.212,PIT,,NWE,L 0-34,2,27,13.50,0,0,0,,0,0,0
40,1986,1986-10-26,8,25.219,PIT,,CIN,W 30-9,2,16,8.00,1,0,0,,0,1,6
41,1986,1986-11-02,9,25.226,PIT,,GNB,W 27-3,6,78,13.00,3,0,0,,0,3,18
42,1986,1986-11-09,10,25.233,PIT,@,BUF,L 12-16,2,18,9.00,1,0,0,,0,1,6
43,1986,1986-11-16,11,25.240,PIT,,HOU,W 21-10,0,0,,0,,,,,,
44,1986,1986-11-23,12,25.247,PIT,@,CLE,L 31-37,0,0,,0,,,,,,
45,1986,1986-11-30,13,25.254,PIT,@,CHI,L 10-13,1,15,15.00,0,0,0,,0,0,0
46,1986,1986-12-07,14,25.261,PIT,,DET,W 27-17,0,0,,0,,,,,,
47,1986,1986-12-13,15,25.267,PIT,@,NYJ,W 45-24,0,0,,0,,,,,,
48,1986,1986-12-21,16,25.275,PIT,,KAN,L 19-24,0,0,,0,,,,,,
49,1987,1987-09-13,1,26.176,PIT,,SFO,W 30-17,0,0,,0,,,,,,
50,1987,1987-09-20,2,26.183,PIT,@,CLE,L 10-34,0,0,,0,,,,,,
51,1987,1987-10-25,6,26.218,PIT,,CIN,W 23-20,1,17,17.00,0,0,0,,0,0,0
52,1987,1987-11-01,7,26.225,PIT,@,MIA,L 24-35,0,0,,0,,,,,,
53,1987,1987-11-08,8,26.232,PIT,@,KAN,W 17-16,1,10,10.00,0,0,0,,0,0,0
54,1987,1987-11-15,9,26.239,PIT,,HOU,L 3-23,0,0,,0,,,,,,
55,1987,1987-11-22,10,26.246,PIT,@,CIN,W 30-16,3,67,22.33,1,0,0,,0,1,6
56,1987,1987-11-29,11,26.253,PIT,,NOR,L 16-20,3,41,13.67,0,0,0,,0,0,0
57,1987,1987-12-06,12,26.260,PIT,,SEA,W 13-9,3,19,6.33,0,0,0,,0,0,0
58,1987,1987-12-13,13,26.267,PIT,@,SDG,W 20-16,4,73,18.25,0,0,0,,0,0,0
59,1987,1987-12-20,14,26.274,PIT,@,HOU,L 16-24,1,63,63.00,0,0,0,,0,0,0
60,1987,1987-12-26,15,26.280,PIT,,CLE,L 13-19,1,23,23.00,0,0,0,,0,0,0
61,1988,1988-09-04,1,27.167,PIT,,DAL,W 24-21,2,78,39.00,0,0,0,,0,0,0
62,1988,1988-09-11,2,27.174,PIT,@,WAS,L 29-30,1,24,24.00,0,0,0,,0,0,0
63,1988,1988-09-18,3,27.181,PIT,,CIN,L 12-17,1,22,22.00,0,0,0,,0,0,0
64,1988,1988-09-25,4,27.188,PIT,@,BUF,L 28-36,4,118,29.50,1,0,0,,0,1,6
65,1988,1988-10-02,5,27.195,PIT,,CLE,L 9-23,1,12,12.00,0,0,0,,0,0,0
66,1988,1988-10-09,6,27.202,PIT,@,PHO,L 14-31,0,0,,0,,,,,,
67,1988,1988-10-16,7,27.209,PIT,,HOU,L 14-34,1,6,6.00,0,0,0,,0,0,0
68,1988,1988-10-23,8,27.216,PIT,,DEN,W 39-21,0,0,,0,,,,,,
69,1988,1988-10-30,9,27.223,PIT,@,NYJ,L 20-24,1,26,26.00,0,0,0,,0,0,0
70,1988,1988-11-06,10,27.230,PIT,@,CIN,L 7-42,3,57,19.00,0,0,0,,0,0,0
71,1988,1988-11-13,11,27.237,PIT,,PHI,L 26-27,0,0,,0,,,,,,
72,1988,1988-11-20,12,27.244,PIT,@,CLE,L 7-27,0,0,,0,,,,,,
73,1988,1988-11-27,13,27.251,PIT,,KAN,W 16-10,0,0,,0,,,,,,
74,1988,1988-12-04,14,27.258,PIT,@,HOU,W 37-34,1,14,14.00,0,0,0,,0,0,0
75,1988,1988-12-11,15,27.265,PIT,@,SDG,L 14-20,0,0,,0,,,,,,
76,1988,1988-12-18,16,27.272,PIT,,MIA,W 40-24,1,13,13.00,0,0,0,,0,0,0
77,1989,1989-09-10,1,28.173,PIT,,CLE,L 0-51,1,21,21.00,0,0,0,,0,0,0
78,1989,1989-09-17,2,28.180,PIT,@,CIN,L 10-41,0,0,,0,0,0,,0,,
79,1989,1989-09-24,3,28.187,PIT,,MIN,W 27-14,0,0,,0,0,0,,0,,
80,1989,1989-10-01,4,28.194,PIT,@,DET,W 23-3,1,10,10.00,0,0,0,,0,0,0
81,1989,1989-10-08,5,28.201,PIT,,CIN,L 16-26,0,0,,0,0,0,,0,,
82,1989,1989-10-15,6,28.208,PIT,@,CLE,W 17-7,2,43,21.50,0,0,0,,0,0,0
83,1989,1989-10-22,7,28.215,PIT,@,HOU,L 0-27,0,0,,0,2,23,11.50,0,0,0
84,1989,1989-10-29,8,28.222,PIT,,KAN,W 23-17,0,0,,0,0,0,,0,,
85,1989,1989-11-05,9,28.229,PIT,@,DEN,L 7-34,0,0,,0,0,0,,0,,
86,1989,1989-11-12,10,28.236,PIT,,CHI,L 0-20,0,0,,0,0,0,,0,,
87,1989,1989-11-19,11,28.243,PIT,,SDG,W 20-17,0,0,,0,1,8,8.00,0,0,0
88,1989,1989-11-26,12,28.250,PIT,@,MIA,W 34-14,0,0,,0,1,10,10.00,0,0,0
89,1989,1989-12-03,13,28.257,PIT,,HOU,L 16-23,0,0,,0,0,0,,0,,
90,1989,1989-12-10,14,28.264,PIT,@,NYJ,W 13-0,0,0,,0,0,0,,0,,
91,1989,1989-12-17,15,28.271,PIT,,NWE,W 28-10,0,0,,0,0,0,,0,,
92,1989,1989-12-24,16,28.278,PIT,@,TAM,W 31-22,0,0,,0,0,0,,0,,
