ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
32,2015,2016-01-03,16,26.213,PHI,@,NYG,W 35-30,,0,0,0.0,0,0
33,2016,2016-09-11,1,27.099,PHI,,CLE,W 29-10,,0,0,0.0,0,0
34,2016,2016-09-19,2,27.107,PHI,@,CHI,W 29-14,,0,0,0.0,0,0
35,2016,2016-09-25,3,27.113,PHI,,PIT,W 34-3,,0,0,0.0,0,0
36,2016,2016-10-09,4,27.127,PHI,@,DET,L 23-24,,0,0,0.0,0,0
37,2016,2016-10-16,5,27.134,PHI,@,WAS,L 20-27,,0,0,0.0,0,0
38,2016,2016-10-23,6,27.141,PHI,,MIN,W 21-10,,0,0,0.0,0,0
39,2016,2016-10-30,7,27.148,PHI,@,DAL,L 23-29,,0,0,0.0,0,0
40,2016,2016-11-06,8,27.155,PHI,@,NYG,L 23-28,,0,0,0.0,0,0
41,2016,2016-11-13,9,27.162,PHI,,ATL,W 24-15,,0,0,0.0,0,0
42,2016,2016-11-20,10,27.169,PHI,@,SEA,L 15-26,,0,0,0.0,0,0
43,2016,2016-11-28,11,27.177,PHI,,GNB,L 13-27,,0,0,0.0,0,0
44,2016,2016-12-04,12,27.183,PHI,@,CIN,L 14-32,,0,0,0.0,0,0
45,2016,2016-12-11,13,27.190,PHI,,WAS,L 22-27,,0,0,0.0,0,0
46,2016,2016-12-18,14,27.197,PHI,@,BAL,L 26-27,,0,0,0.0,0,0
47,2016,2016-12-22,15,27.201,PHI,,NYG,W 24-19,,0,0,0.0,0,0
48,2016,2017-01-01,16,27.211,PHI,,DAL,W 27-13,,0,0,0.0,0,0
49,2017,2017-09-10,1,28.098,PHI,@,WAS,W 30-17,,0,0,0.0,0,0
50,2017,2017-09-17,2,28.105,PHI,@,KAN,L 20-27,,0,0,0.0,0,0
51,2017,2017-09-24,3,28.112,PHI,,NYG,W 27-24,,0,0,0.0,0,0
52,2017,2017-10-01,4,28.119,PHI,@,LAC,W 26-24,,0,0,0.0,0,0
53,2017,2017-10-08,5,28.126,PHI,,ARI,W 34-7,,0,0,0.0,0,0
54,2017,2017-10-12,6,28.130,PHI,@,CAR,W 28-23,,0,0,0.0,0,0
55,2017,2017-10-23,7,28.141,PHI,,WAS,W 34-24,*,0,0,0.0,4,0
56,2017,2017-10-29,8,28.147,PHI,,SFO,W 33-10,,0,0,0.0,0,0
57,2017,2017-11-05,9,28.154,PHI,,DEN,W 51-23,,0,0,0.0,1,0
58,2017,2017-11-19,10,28.168,PHI,@,DAL,W 37-9,,0,0,0.0,0,0
59,2017,2017-11-26,11,28.175,PHI,,CHI,W 31-3,,0,0,0.0,1,0
60,2017,2017-12-03,12,28.182,PHI,@,SEA,L 10-24,,0,0,0.0,1,2
61,2017,2017-12-10,13,28.189,PHI,@,LAR,W 43-35,,0,0,0.0,0,0
62,2017,2017-12-17,14,28.196,PHI,@,NYG,W 34-29,*,0,0,0.0,0,1
63,2017,2017-12-25,15,28.204,PHI,,OAK,W 19-10,,0,0,0.0,0,0
64,2017,2017-12-31,16,28.210,PHI,,DAL,L 0-6,*,0,0,0.0,5,0
65,2018,2018-09-09,1,29.097,IND,,CIN,L 23-34,,0,0,0.0,0,0
66,2018,2018-09-16,2,29.104,IND,@,WAS,W 21-9,,0,0,0.0,0,0
67,2018,2018-09-23,3,29.111,IND,@,PHI,L 16-20,,0,0,0.0,0,0
