ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
12,2011,2011-09-25,3,24.224,TAM,,ATL,W 16-13,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,1,24,24.00,0,2,29,14.50,0,0,0,0.0,0,0
13,2011,2011-10-03,4,24.232,TAM,,IND,W 24-17,,7,5,70,14.00,1,71.4%,10.00,0,0,,0,1,24,24.00,0,3,17,5.67,0,1,6,0.0,0,0
14,2011,2011-10-09,5,24.238,TAM,@,SFO,L 3-48,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,4,86,21.50,0,0,0,,0,0,0,0.0,0,0
15,2011,2011-10-16,6,24.245,TAM,,NOR,W 26-20,,5,2,32,16.00,1,40.0%,6.40,1,-3,-3.00,0,2,30,15.00,0,3,24,8.00,0,1,6,0.0,0,0
16,2011,2011-10-23,7,24.252,TAM,,CHI,L 18-24,,6,4,42,10.50,0,66.7%,7.00,0,0,,0,2,28,14.00,0,3,8,2.67,0,0,0,0.0,0,0
17,2011,2011-11-06,8,24.266,TAM,@,NOR,L 16-27,,4,3,56,18.67,0,75.0%,14.00,0,0,,0,1,45,45.00,0,2,16,8.00,0,0,0,0.0,0,0
18,2011,2011-11-13,9,24.273,TAM,,HOU,L 9-37,,4,2,17,8.50,1,50.0%,4.25,0,0,,0,0,0,,0,2,34,17.00,0,1,6,0.0,1,0
19,2011,2011-11-20,10,24.280,TAM,@,GNB,L 26-35,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,1,16,16.00,0,0,0,0.0,0,0
20,2011,2011-11-27,11,24.287,TAM,@,TEN,L 17-23,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2011,2011-12-04,12,24.294,TAM,,CAR,L 19-38,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,2,42,21.00,0,0,0,0.0,0,0
22,2011,2011-12-11,13,24.301,TAM,@,JAX,L 14-41,,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,3,-3,-1.00,0,0,0,0.0,0,0
23,2011,2011-12-17,14,24.307,TAM,,DAL,L 15-31,,3,0,0,,0,0.0%,0.00,0,0,,0,3,70,23.33,0,0,0,,0,0,0,0.0,0,0
24,2011,2011-12-24,15,24.314,TAM,@,CAR,L 16-48,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,1,21,21.00,0,0,0,,0,0,0,0.0,0,0
25,2011,2012-01-01,16,24.322,TAM,@,ATL,L 24-45,,6,4,74,18.50,0,66.7%,12.33,0,0,,0,2,41,20.50,0,0,0,,0,0,0,0.0,0,0
26,2012,2012-09-09,1,25.209,TAM,,CAR,W 16-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2012,2012-09-16,2,25.216,TAM,@,NYG,L 34-41,,1,0,0,,0,0.0%,0.00,1,7,7.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2014,2014-09-08,1,27.207,NYG,@,DET,L 14-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,30,15.00,0,0,0,0.0,0,0
29,2014,2014-09-14,2,27.213,NYG,,ARI,L 14-25,,2,1,29,29.00,0,50.0%,14.50,0,0,,0,0,0,,0,2,0,0.00,0,0,0,0.0,0,0
30,2014,2014-09-21,3,27.220,NYG,,HOU,W 30-17,*,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,2,12,6.00,0,0,0,0.0,0,0
31,2014,2014-09-25,4,27.224,NYG,@,WAS,W 45-14,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,1,34,34.00,0,2,11,5.50,0,0,0,0.0,0,0
32,2014,2014-10-05,5,27.234,NYG,,ATL,W 30-20,*,3,3,61,20.33,0,100.0%,20.33,0,0,,0,2,23,11.50,0,0,0,,0,0,0,0.0,0,0
33,2014,2014-10-12,6,27.241,NYG,@,PHI,L 0-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2014,2014-10-19,7,27.248,NYG,@,DAL,L 21-31,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2014,2014-11-03,8,27.263,NYG,,IND,L 24-40,,6,1,7,7.00,0,16.7%,1.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2014,2014-11-09,9,27.269,NYG,@,SEA,L 17-38,,7,7,79,11.29,1,100.0%,11.29,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
37,2014,2014-11-16,10,27.276,NYG,,SFO,L 10-16,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,5,129,25.80,0,0,0,,0,0,0,0.0,2,0
38,2014,2014-11-23,11,27.283,NYG,,DAL,L 28-31,*,3,1,16,16.00,0,33.3%,5.33,0,0,,0,4,99,24.75,0,0,0,,0,0,0,0.0,0,0
39,2014,2014-11-30,12,27.290,NYG,@,JAX,L 24-25,*,4,2,6,3.00,1,50.0%,1.50,0,0,,0,1,22,22.00,0,0,0,,0,1,6,0.0,0,0
40,2014,2014-12-07,13,27.297,NYG,@,TEN,W 36-7,,5,5,60,12.00,0,100.0%,12.00,0,0,,0,1,20,20.00,0,0,0,,0,0,0,0.0,0,0
41,2014,2014-12-14,14,27.304,NYG,,WAS,W 24-13,*,4,1,12,12.00,0,25.0%,3.00,0,0,,0,3,90,30.00,0,0,0,,0,0,0,0.0,0,0
42,2014,2014-12-21,15,27.311,NYG,@,STL,W 37-27,,3,3,32,10.67,0,100.0%,10.67,0,0,,0,1,24,24.00,0,0,0,,0,0,0,0.0,0,0
43,2014,2014-12-28,16,27.318,NYG,,PHI,L 26-34,,4,2,20,10.00,0,50.0%,5.00,0,0,,0,3,68,22.67,0,0,0,,0,0,0,0.0,1,0
44,2015,2015-09-13,1,28.212,NYG,@,DAL,L 26-27,,6,2,26,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2015,2015-09-20,2,28.219,NYG,,ATL,L 20-24,*,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
