ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
51,1974,1974-11-10,9,26.064,GNB,,CHI,W 20-3,26,60,2.31,1,1,7,7.00,0,0,0,,0,0,0,,0,0,,,1,6
52,1974,1974-11-17,10,26.071,GNB,@,MIN,W 19-7,32,137,4.28,0,3,66,22.00,0,0,0,,0,0,0,,0,0,,,0,0
53,1974,1974-11-24,11,26.078,GNB,,SDG,W 34-0,13,47,3.62,0,3,20,6.67,0,0,0,,0,0,0,,0,0,,,0,0
54,1974,1974-12-01,12,26.085,GNB,@,PHI,L 14-36,14,50,3.57,1,3,12,4.00,0,0,0,,0,0,0,,0,0,,,1,6
55,1974,1974-12-08,13,26.092,GNB,@,SFO,L 6-7,18,92,5.11,0,4,14,3.50,0,0,0,,0,0,0,,0,0,,,0,0
56,1974,1974-12-15,14,26.099,GNB,@,ATL,L 3-10,20,65,3.25,0,5,17,3.40,0,0,0,,0,0,0,,0,0,,,0,0
57,1975,1975-09-21,1,27.014,GNB,,DET,L 16-30,18,55,3.06,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
58,1975,1975-09-29,2,27.022,GNB,@,DEN,L 13-23,10,15,1.50,1,5,48,9.60,0,0,0,,0,0,0,,0,0,,,1,6
59,1975,1975-10-05,3,27.028,GNB,,MIA,L 7-31,7,21,3.00,0,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0
60,1975,1975-10-12,4,27.035,GNB,@,NOR,L 19-20,,,,,,,,,,,,,,,,,,,,,
61,1975,1975-10-19,5,27.042,GNB,@,DAL,W 19-17,12,45,3.75,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0
62,1975,1975-10-26,6,27.049,GNB,,PIT,L 13-16,10,16,1.60,1,4,38,9.50,1,0,0,,0,0,0,,0,0,,,2,12
63,1975,1975-11-02,7,27.056,GNB,,MIN,L 17-28,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
64,1975,1975-11-09,8,27.063,GNB,@,CHI,L 14-27,1,0,0.00,0,4,6,1.50,0,0,0,,0,0,0,,0,0,,,0,0
65,1975,1975-11-16,9,27.070,GNB,@,DET,L 10-13,19,72,3.79,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0
66,1975,1975-11-23,10,27.077,GNB,,NYG,W 40-14,12,47,3.92,0,7,71,10.14,0,0,0,,0,0,0,,0,0,,,0,0
67,1975,1975-11-30,11,27.084,GNB,,CHI,W 28-7,26,111,4.27,3,3,33,11.00,0,0,0,,0,0,0,,0,0,,,3,18
68,1975,1975-12-07,12,27.091,GNB,@,MIN,L 3-24,10,13,1.30,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0
69,1975,1975-12-14,13,27.098,GNB,@,RAM,L 5-22,10,18,1.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
70,1975,1975-12-21,14,27.105,GNB,,ATL,W 22-13,8,12,1.50,0,5,31,6.20,0,0,0,,0,0,0,,0,0,,,0,0
71,1976,1976-09-12,1,28.005,GNB,,SFO,L 14-26,8,39,4.88,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0
72,1976,1976-09-19,2,28.012,GNB,@,STL,L 0-29,4,5,1.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
73,1976,1976-09-26,3,28.019,GNB,@,CIN,L 7-28,8,26,3.25,0,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,0,0
74,1976,1976-10-03,4,28.026,GNB,,DET,W 24-14,,,,,,,,,,,,,,,,,,,,,
75,1976,1976-10-10,5,28.033,GNB,,SEA,W 27-20,2,1,0.50,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0
76,1976,1976-10-17,6,28.040,GNB,,PHI,W 28-13,4,19,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1976,1976-10-24,7,28.047,GNB,@,OAK,L 14-18,4,9,2.25,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0
78,1976,1976-10-31,8,28.054,GNB,@,DET,L 6-27,2,3,1.50,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0
79,1976,1976-11-07,9,28.061,GNB,,NOR,W 32-27,15,51,3.40,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0
80,1976,1976-11-14,10,28.068,GNB,@,CHI,L 13-24,17,71,4.18,0,1,20,20.00,0,0,0,,0,0,0,,0,0,,,0,0
81,1976,1976-11-21,11,28.075,GNB,,MIN,L 10-17,13,51,3.92,1,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,1,6
82,1976,1976-11-28,12,28.082,GNB,,CHI,L 10-16,13,15,1.15,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
83,1976,1976-12-05,13,28.089,GNB,@,MIN,L 9-20,7,27,3.86,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
84,1976,1976-12-12,14,28.096,GNB,@,ATL,W 24-20,20,89,4.45,1,3,16,5.33,0,0,0,,0,0,0,,0,0,,,1,6
85,1977,1977-09-18,1,29.011,GNB,@,NOR,W 24-20,11,25,2.27,0,2,1,0.50,0,0,0,,0,0,0,,0,0,,,0,0
86,1977,1977-10-16,5,29.039,KAN,,BAL,L 6-17,4,9,2.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
87,1977,1977-10-23,6,29.046,KAN,@,SDG,W 21-16,0,0,,0,2,34,17.00,0,0,0,,0,0,0,,0,0,,,0,0
88,1977,1977-10-30,7,29.053,KAN,@,CLE,L 7-44,3,20,6.67,0,1,22,22.00,1,0,0,,0,0,0,,0,0,,,1,6
89,1977,1977-11-06,8,29.060,KAN,,GNB,W 20-10,11,13,1.18,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0
90,1977,1977-11-13,9,29.067,KAN,@,CHI,L 27-28,8,49,6.13,0,2,22,11.00,0,0,0,,0,0,0,,0,0,,,0,0
91,1977,1977-11-20,10,29.074,KAN,,DEN,L 7-14,3,0,0.00,0,4,43,10.75,0,0,0,,0,0,0,,0,0,,,0,0
92,1977,1977-11-27,11,29.081,KAN,@,HOU,L 20-34,5,6,1.20,0,2,61,30.50,0,0,0,,0,0,0,,0,0,,,0,0
93,1977,1977-12-04,12,29.088,KAN,,CIN,L 7-27,5,24,4.80,0,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0
94,1977,1977-12-11,13,29.095,KAN,,SEA,L 31-34,8,23,2.88,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0
95,1977,1977-12-18,14,29.102,KAN,@,OAK,L 20-21,7,17,2.43,0,3,24,8.00,0,0,0,,0,0,0,,0,0,,,0,0
