ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
20,2014,2014-10-19,6,23.342,STL,,SEA,W 28-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,90,90.00,1,0,6,0.0,0,0
21,2014,2014-10-26,7,23.349,STL,@,KAN,L 7-34,,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2014,2014-11-02,8,23.356,STL,@,SFO,W 13-10,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2014,2014-11-09,9,23.363,STL,@,ARI,L 14-31,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2014,2014-11-16,10,24.005,STL,,DEN,W 22-7,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2014,2014-11-23,11,24.012,STL,@,SDG,L 24-27,,9,7,89,12.71,1,77.8%,9.89,0,0,,0,1,9,9.00,0,0,0,,0,1,6,0.0,1,0
26,2014,2014-11-30,12,24.019,STL,,OAK,W 52-0,*,6,5,100,20.00,0,83.3%,16.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2014,2014-12-07,13,24.026,STL,@,WAS,W 24-0,,2,2,47,23.50,0,100.0%,23.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2014,2014-12-11,14,24.030,STL,,ARI,L 6-12,,8,5,74,14.80,0,62.5%,9.25,1,13,13.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2014,2014-12-21,15,24.040,STL,,NYG,L 27-37,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2014,2014-12-28,16,24.047,STL,@,SEA,L 6-20,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2015,2015-09-13,1,24.306,STL,,SEA,W 34-31,,4,3,58,19.33,0,75.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2015,2015-09-20,2,24.313,STL,@,WAS,L 10-24,,4,1,0,0.00,0,25.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2015,2015-09-27,3,24.320,STL,,PIT,L 6-12,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2015,2015-10-04,4,24.327,STL,@,ARI,W 24-22,*,3,2,30,15.00,1,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
35,2015,2015-10-11,5,24.334,STL,@,GNB,L 10-24,,5,3,73,24.33,0,60.0%,14.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2015,2015-10-25,6,24.348,STL,,CLE,W 24-6,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,28,28.00,0,0,0,,0,0,0,0.0,0,0
37,2015,2015-11-01,7,24.355,STL,,SFO,W 27-6,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2015,2015-11-08,8,24.362,STL,@,MIN,L 18-21,,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
