ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
180,2008,2008-09-28,4,34.043,MIN,@,TEN,L 17-30,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
181,2008,2008-10-06,5,34.051,MIN,@,NOR,W 30-27,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
182,2008,2008-10-12,6,34.057,MIN,,DET,W 12-10,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
183,2008,2008-10-19,7,34.064,MIN,@,CHI,L 41-48,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
184,2008,2008-11-02,8,34.078,MIN,,HOU,W 28-21,,0,0,,0,0,0,,,,,,4,4,100.0,,,,0,4,0,0,,0
185,2008,2008-11-09,9,34.085,MIN,,GNB,W 28-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
186,2008,2008-11-16,10,34.092,MIN,@,TAM,L 13-19,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
187,2008,2008-11-23,11,34.099,MIN,@,JAX,W 30-12,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
188,2008,2008-11-30,12,34.106,MIN,,CHI,W 34-14,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
189,2008,2008-12-07,13,34.113,MIN,@,DET,W 20-16,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
190,2008,2008-12-14,14,34.120,MIN,@,ARI,W 35-14,,0,0,,0,0,0,,,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
191,2008,2008-12-21,15,34.127,MIN,,ATL,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
192,2008,2008-12-28,16,34.134,MIN,,NYG,W 20-19,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
193,2009,2009-09-13,1,35.028,MIN,@,CLE,W 34-20,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
194,2009,2009-09-20,2,35.035,MIN,@,DET,W 27-13,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
195,2009,2009-09-27,3,35.042,MIN,,SFO,W 27-24,,0,0,,0,0,0,,,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
196,2009,2009-10-05,4,35.050,MIN,,GNB,W 30-23,,0,0,,0,0,0,,,,,,4,4,100.0,,,,0,4,0,0,,0
197,2009,2009-10-11,5,35.056,MIN,@,STL,W 38-10,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
198,2009,2009-10-18,6,35.063,MIN,,BAL,W 33-31,,0,0,,0,0,0,,,,,,3,3,100.0,4,4,100.0,0,15,0,0,,0
199,2009,2009-10-25,7,35.070,MIN,@,PIT,L 17-27,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
200,2009,2009-11-01,8,35.077,MIN,@,GNB,W 38-26,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
201,2009,2009-11-15,9,35.091,MIN,,DET,W 27-10,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
202,2009,2009-11-22,10,35.098,MIN,,SEA,W 35-9,,0,0,,0,0,0,,,,,,5,5,100.0,,,,0,5,0,0,,0
203,2009,2009-11-29,11,35.105,MIN,,CHI,W 36-10,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
204,2009,2009-12-06,12,35.112,MIN,@,ARI,L 17-30,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
205,2009,2009-12-13,13,35.119,MIN,,CIN,W 30-10,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
206,2009,2009-12-20,14,35.126,MIN,@,CAR,L 7-26,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
207,2009,2009-12-28,15,35.134,MIN,@,CHI,L 30-36,,0,0,,0,0,0,,,,,,3,4,75.0,1,1,100.0,0,6,0,0,,0
208,2009,2010-01-03,16,35.140,MIN,,NYG,W 44-7,,0,0,,0,0,0,,,,,,5,5,100.0,3,3,100.0,0,14,0,0,,0
209,2010,2010-09-09,1,36.024,MIN,@,NOR,L 9-14,,0,0,,0,0,0,,,,,,,1,0.0,1,1,100.0,0,3,0,0,,0
210,2010,2010-09-19,2,36.034,MIN,,MIA,L 10-14,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
211,2010,2010-09-26,3,36.041,MIN,,DET,W 24-10,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
212,2010,2010-10-11,4,36.056,MIN,@,NYJ,L 20-29,,0,0,,0,0,0,,,,,,2,2,100.0,,,,0,2,0,0,,0
213,2010,2010-10-17,5,36.062,MIN,,DAL,W 24-21,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
214,2010,2010-10-24,6,36.069,MIN,@,GNB,L 24-28,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
215,2010,2010-10-31,7,36.076,MIN,@,NWE,L 18-28,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
216,2010,2010-11-07,8,36.083,MIN,,ARI,W 27-24,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
217,2010,2010-11-14,9,36.090,MIN,@,CHI,L 13-27,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
218,2010,2010-11-21,10,36.097,MIN,,GNB,L 3-31,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
219,2010,2010-11-28,11,36.104,MIN,@,WAS,W 17-13,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
220,2010,2010-12-05,12,36.111,MIN,,BUF,W 38-14,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
221,2010,2010-12-13,13,36.119,MIN,,NYG,L 3-21,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
222,2010,2010-12-20,14,36.126,MIN,,CHI,L 14-40,,0,0,,0,0,0,,,,,,2,2,100.0,,,,0,2,0,0,,0
223,2010,2010-12-28,15,36.134,MIN,@,PHI,W 24-14,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
224,2010,2011-01-02,16,36.139,MIN,@,DET,L 13-20,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
225,2011,2011-09-11,1,37.026,MIN,@,SDG,L 17-24,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
226,2011,2011-09-18,2,37.033,MIN,,TAM,L 20-24,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
227,2011,2011-09-25,3,37.040,MIN,,DET,L 23-26,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
228,2011,2011-10-02,4,37.047,MIN,@,KAN,L 17-22,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
229,2011,2011-10-09,5,37.054,MIN,,ARI,W 34-10,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
230,2011,2011-10-16,6,37.061,MIN,@,CHI,L 10-39,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
231,2011,2011-10-23,7,37.068,MIN,,GNB,L 27-33,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
232,2011,2011-10-30,8,37.075,MIN,@,CAR,W 24-21,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
233,2011,2011-11-14,9,37.090,MIN,@,GNB,L 7-45,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
234,2011,2011-11-20,10,37.096,MIN,,OAK,L 21-27,,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0,0,,0
235,2011,2011-11-27,11,37.103,MIN,@,ATL,L 14-24,,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0,0,,0
236,2011,2011-12-04,12,37.110,MIN,,DEN,L 32-35,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
237,2011,2011-12-11,13,37.117,MIN,@,DET,L 28-34,,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,0,4,0,0,,0
238,2011,2011-12-18,14,37.124,MIN,,NOR,L 20-42,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
239,2011,2011-12-24,15,37.130,MIN,@,WAS,W 33-26,,0,0,,0,0,0,,0,0,,,3,4,75.0,2,3,66.7,0,9,0,0,,0
240,2011,2012-01-01,16,37.138,MIN,,CHI,L 13-17,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
