ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
14,1991,1991-12-22,16,23.004,MIA,,NYJ,L 20-23,,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,3,45,15.00,0,0,0
15,1992,1992-09-14,1,23.271,MIA,@,CLE,W 27-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
16,1992,1992-09-20,2,23.277,MIA,,RAM,W 26-10,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,38,19.00,0,0,0
17,1992,1992-09-27,3,23.284,MIA,@,SEA,W 19-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,67,33.50,0,0,0
18,1992,1992-10-04,4,23.291,MIA,@,BUF,W 37-10,,3,9,3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
19,1992,1992-10-11,5,23.298,MIA,,ATL,W 21-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,22,22.00,0,0,0
20,1992,1992-10-18,6,23.305,MIA,,NWE,W 38-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
21,1994,1994-10-02,5,25.288,MIA,@,CIN,W 23-7,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
22,1994,1994-11-13,10,25.330,MIA,,CHI,L 14-17,,0,0,,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
23,1994,1994-11-20,11,25.337,MIA,@,PIT,L 13-16,,1,13,13.00,0,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
24,1994,1994-11-27,12,25.344,MIA,@,NYJ,W 28-24,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
25,1994,1994-12-04,13,25.351,MIA,,BUF,L 31-42,,0,0,,0,9,7,67,9.57,0,77.8%,7.44,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1994,1994-12-12,14,25.359,MIA,,KAN,W 45-28,,2,6,3.00,0,6,5,55,11.00,0,83.3%,9.17,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1994,1994-12-18,15,26.000,MIA,@,IND,L 6-10,,0,0,,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1994,1994-12-25,16,26.007,MIA,,DET,W 27-20,,3,24,8.00,0,5,5,67,13.40,0,100.0%,13.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1995,1995-09-03,1,26.259,DEN,,BUF,W 22-7,,1,3,3.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1995,1995-09-10,2,26.266,DEN,@,DAL,L 21-31,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,1995,1995-09-17,3,26.273,DEN,,WAS,W 38-31,,6,48,8.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1995,1995-09-24,4,26.280,DEN,@,SDG,L 6-17,,4,9,2.25,0,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1995,1995-10-01,5,26.287,DEN,@,SEA,L 10-27,,1,3,3.00,0,7,5,32,6.40,0,71.4%,4.57,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0
34,1995,1995-10-08,6,26.294,DEN,@,NWE,W 37-3,,2,1,0.50,1,8,6,57,9.50,0,75.0%,7.13,0,0,,0,0,0,,,,,,0,0,,0,1,6
35,1995,1995-10-16,7,26.302,DEN,,OAK,W 27-0,,7,40,5.71,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1995,1995-10-22,8,26.308,DEN,,KAN,L 7-21,,5,11,2.20,0,7,5,25,5.00,0,71.4%,3.57,0,0,,0,0,0,,,,,,1,11,11.00,0,0,0
37,1995,1995-11-05,9,26.322,DEN,,ARI,W 38-6,,1,1,1.00,1,3,3,52,17.33,1,100.0%,17.33,0,0,,0,0,0,,,,,,1,7,7.00,0,2,12
38,1995,1995-11-12,10,26.329,DEN,@,PHI,L 13-31,,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,4,4.00,0,0,0
39,1995,1995-11-19,11,26.336,DEN,,SDG,W 30-27,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1995,1995-11-26,12,26.343,DEN,@,HOU,L 33-42,,4,25,6.25,1,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
41,1995,1995-12-03,13,26.350,DEN,,JAX,W 31-23,,5,-4,-0.80,0,7,6,37,6.17,0,85.7%,5.29,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1995,1995-12-10,14,26.357,DEN,,SEA,L 27-31,,12,61,5.08,1,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
43,1995,1995-12-17,15,26.364,DEN,@,KAN,L 17-20,,3,17,5.67,0,6,5,46,9.20,0,83.3%,7.67,0,0,,0,0,0,,,,,,3,15,5.00,0,0,0
44,1995,1995-12-24,16,27.006,DEN,@,OAK,W 31-28,,20,108,5.40,1,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,1996,1996-09-01,1,27.258,DEN,,NYJ,W 31-6,,7,59,8.43,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
46,1996,1996-09-08,2,27.265,DEN,@,SEA,W 30-20,,9,47,5.22,0,4,4,45,11.25,1,100.0%,11.25,0,0,,0,0,0,,0,,,,0,0,,0,1,6
47,1996,1996-09-15,3,27.272,DEN,,TAM,W 27-23,,11,53,4.82,0,6,5,26,5.20,0,83.3%,4.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
48,1996,1996-09-22,4,27.279,DEN,@,KAN,L 14-17,,5,-1,-0.20,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
49,1996,1996-09-29,5,27.286,DEN,@,CIN,W 14-10,,0,0,,0,2,1,12,12.00,0,50.0%,6.00,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
50,1996,1996-10-20,7,27.307,DEN,,BAL,W 45-34,,3,10,3.33,0,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
51,1996,1996-10-27,8,27.314,DEN,,KAN,W 34-7,,3,4,1.33,1,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6
52,1996,1996-11-04,9,27.322,DEN,@,OAK,W 22-21,,2,-4,-2.00,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
53,1996,1996-11-10,10,27.328,DEN,,CHI,W 17-12,,4,13,3.25,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,,,,0,0,,0,0,0
54,1996,1996-11-17,11,27.335,DEN,@,NWE,W 34-8,,1,0,0.00,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
55,1996,1996-11-24,12,27.342,DEN,@,MIN,W 21-17,,2,3,1.50,0,5,5,32,6.40,0,100.0%,6.40,0,0,,0,0,0,,0,,,,0,0,,0,0,0
56,1996,1996-12-01,13,27.349,DEN,,SEA,W 34-7,,5,32,6.40,0,4,3,66,22.00,0,75.0%,16.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
57,1996,1996-12-08,14,27.356,DEN,@,GNB,L 6-41,,1,-1,-1.00,0,3,1,-5,-5.00,0,33.3%,-1.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0
58,1996,1996-12-15,15,27.363,DEN,,OAK,W 24-19,,6,17,2.83,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
59,1996,1996-12-22,16,28.004,DEN,@,SDG,L 10-16,,0,0,,0,7,6,32,5.33,0,85.7%,4.57,0,0,,0,0,0,,0,,,,0,0,,0,0,0
60,1997,1997-08-31,1,28.256,SDG,@,NWE,L 7-41,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
61,1997,1997-09-07,2,28.263,SDG,@,NOR,W 20-6,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1997,1997-09-21,4,28.277,SDG,@,SEA,L 22-26,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
63,1997,1997-09-28,5,28.284,SDG,,BAL,W 21-17,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
64,1997,1997-10-05,6,28.291,SDG,@,OAK,W 25-10,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
65,1997,1997-10-16,7,28.302,SDG,@,KAN,L 3-31,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
66,1997,1997-10-26,8,28.312,SDG,,IND,W 35-19,,5,22,4.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
67,1997,1997-11-02,9,28.319,SDG,@,CIN,L 31-38,,3,23,7.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1997,1997-11-09,10,28.326,SDG,,SEA,L 31-37,,1,4,4.00,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0
69,1997,1997-11-16,11,28.333,SDG,,OAK,L 13-38,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
70,1997,1997-11-23,12,28.340,SDG,@,SFO,L 10-17,,4,4,1.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1997,1997-11-30,13,28.347,SDG,,DEN,L 28-38,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1997,1997-12-07,14,28.354,SDG,,ATL,L 3-14,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,0,0,,0,0,
73,1997,1997-12-14,15,28.361,SDG,,KAN,L 7-29,,3,11,3.67,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1997,1997-12-21,16,29.003,SDG,@,DEN,L 3-38,,2,4,2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,1,26,26.00,0,0,0
75,1998,1998-09-06,1,29.262,NOR,@,STL,W 24-17,,1,1,1.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1998,1998-09-13,2,29.269,NOR,,CAR,W 19-14,,2,0,0.00,0,4,3,1,0.33,0,75.0%,0.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
77,1998,1998-09-27,3,29.283,NOR,@,IND,W 19-13,,0,0,,0,3,1,2,2.00,0,33.3%,0.67,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
78,1998,1998-10-04,4,29.290,NOR,,NWE,L 27-30,,0,0,,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
79,1998,1998-10-11,5,29.297,NOR,,SFO,L 0-31,,,,,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
80,1998,1998-10-18,6,29.304,NOR,@,ATL,L 23-31,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
81,1998,1998-10-25,7,29.311,NOR,,TAM,W 9-3,,4,12,3.00,0,6,5,30,6.00,0,83.3%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
82,1998,1998-11-01,8,29.318,NOR,@,CAR,L 17-31,,2,4,2.00,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
83,1998,1998-11-08,9,29.325,NOR,@,MIN,L 24-31,,1,7,7.00,0,3,2,58,29.00,1,66.7%,19.33,0,0,,0,0,0,,0,0,,,2,115,57.50,1,2,12
84,1998,1998-11-15,10,29.332,NOR,,STL,W 24-3,,6,19,3.17,0,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0
85,1998,1998-11-22,11,29.339,NOR,@,SFO,L 20-31,,4,23,5.75,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,3,56,18.67,0,1,6
86,1998,1998-11-29,12,29.346,NOR,@,MIA,L 10-30,,3,27,9.00,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
87,1998,1998-12-06,13,29.353,NOR,,DAL,W 22-3,,5,14,2.80,0,5,5,19,3.80,1,100.0%,3.80,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
88,1998,1998-12-13,14,29.360,NOR,,ATL,L 17-27,,5,20,4.00,0,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,0,,,1,12,12.00,0,0,0
89,1998,1998-12-20,15,30.002,NOR,@,ARI,L 17-19,,7,45,6.43,0,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
90,1998,1998-12-27,16,30.009,NOR,,BUF,L 33-45,,5,8,1.60,1,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
91,1999,1999-09-12,1,30.268,NOR,,CAR,W 19-10,*,5,16,3.20,0,6,4,23,5.75,0,66.7%,3.83,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1999,1999-09-19,2,30.275,NOR,@,SFO,L 21-28,*,3,4,1.33,0,6,3,14,4.67,0,50.0%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1999,1999-10-03,3,30.289,NOR,@,CHI,L 10-14,*,1,0,0.00,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,,,,,1,3,3.00,0,0,0
94,1999,1999-10-10,4,30.296,NOR,,ATL,L 17-20,*,,,,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
95,1999,1999-10-17,5,30.303,NOR,,TEN,L 21-24,*,0,0,,0,7,4,22,5.50,0,57.1%,3.14,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,1999,1999-10-24,6,30.310,NOR,@,NYG,L 3-31,*,0,0,,0,7,3,51,17.00,0,42.9%,7.29,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,1999,1999-10-31,7,30.317,NOR,,CLE,L 16-21,*,1,2,2.00,0,7,2,32,16.00,0,28.6%,4.57,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,1999,1999-11-07,8,30.324,NOR,,TAM,L 16-31,*,1,3,3.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,1999,1999-11-14,9,30.331,NOR,,SFO,W 24-6,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
100,1999,1999-11-21,10,30.338,NOR,@,JAX,L 23-41,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
101,1999,1999-12-12,13,30.359,NOR,,STL,L 14-30,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
102,1999,1999-12-24,15,31.006,NOR,,DAL,W 31-24,*,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
103,1999,2000-01-02,16,31.015,NOR,@,CAR,L 13-45,*,1,3,3.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
