ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
18,1974,1974-11-11,9,22.364,MIN,@,STL,W 28-24,,,,,,,,,,,,,,,,,,,,,
19,1974,1974-11-17,10,23.005,MIN,,GNB,L 7-19,6,136,22.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
20,1974,1974-11-24,11,23.012,MIN,@,RAM,L 17-20,2,60,30.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
21,1974,1974-12-01,12,23.019,MIN,,NOR,W 29-9,3,112,37.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
22,1974,1974-12-07,13,23.025,MIN,,ATL,W 23-10,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
23,1974,1974-12-14,14,23.032,MIN,@,KAN,W 35-15,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
24,1975,1975-09-21,1,23.313,MIN,,SFO,W 27-17,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
25,1975,1975-09-28,2,23.320,MIN,@,CLE,W 42-10,1,33,33.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
26,1975,1975-10-05,3,23.327,MIN,,CHI,W 28-3,5,79,15.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
27,1975,1975-10-12,4,23.334,MIN,,NYJ,W 29-21,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
28,1975,1975-10-19,5,23.341,MIN,,DET,W 25-19,4,61,15.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
29,1975,1975-10-27,6,23.349,MIN,@,CHI,W 13-9,4,95,23.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
30,1975,1975-11-02,7,23.355,MIN,@,GNB,W 28-17,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1975,1975-11-09,8,23.362,MIN,,ATL,W 38-0,2,15,7.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
32,1975,1975-11-16,9,24.004,MIN,@,NOR,W 20-7,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
33,1975,1975-11-23,10,24.011,MIN,,SDG,W 28-13,5,48,9.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
34,1975,1975-11-30,11,24.018,MIN,@,WAS,L 30-31,4,56,14.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
35,1975,1975-12-07,12,24.025,MIN,,GNB,W 24-3,,,,,,,,,,,,,,,,,,,,,
36,1975,1975-12-14,13,24.032,MIN,@,DET,L 10-17,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1975,1975-12-20,14,24.038,MIN,@,BUF,W 35-13,4,61,15.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
38,1976,1976-09-12,1,24.305,MIN,@,NOR,W 40-9,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
39,1976,1976-09-19,2,24.312,MIN,,RAM,T 10-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
40,1976,1976-09-26,3,24.319,MIN,@,DET,W 10-9,,,,,,,,,,,,,,,,,,,,,
41,1976,1976-10-10,5,24.333,MIN,,CHI,W 20-19,,,,,,,,,,,,,,,,,,,,,
42,1976,1976-10-17,6,24.340,MIN,,NYG,W 24-7,,,,,,,,,,,,,,,,,,,,,
43,1976,1976-10-23,7,24.346,SFO,,ATL,W 15-0,,,,,,,,,,,,,,,,,,,,,
44,1976,1976-10-31,8,24.354,SFO,@,STL,L 20-23,4,87,21.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1976,1976-11-07,9,24.361,SFO,,WAS,L 21-24,1,10,10.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0
46,1976,1976-11-14,10,25.002,SFO,@,ATL,L 16-21,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1976,1976-11-21,11,25.009,SFO,,RAM,L 3-23,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
48,1976,1976-11-29,12,25.017,SFO,,MIN,W 20-16,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
49,1976,1976-12-05,13,25.023,SFO,@,SDG,L 7-13,3,56,18.67,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0
50,1976,1976-12-12,14,25.030,SFO,@,NOR,W 27-7,1,13,13.00,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,0,0
51,1977,1977-09-19,1,25.311,SFO,@,PIT,L 0-27,,,,,,,,,,,,,,,,,,,,,
52,1977,1977-09-25,2,25.317,SFO,,MIA,L 15-19,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
53,1977,1977-10-02,3,25.324,SFO,@,RAM,L 14-34,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
54,1977,1977-10-16,5,25.338,SFO,@,NYG,L 17-20,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
55,1977,1977-10-23,6,25.345,SFO,,DET,W 28-7,,,,,,,,,,,,,,,,,,,,,
56,1977,1977-10-30,7,25.352,SFO,,TAM,W 20-10,,,,,,,,,,,,,,,,,,,,,
57,1977,1977-11-06,8,25.359,SFO,@,ATL,W 10-3,,,,,,,,,,,,,,,,,,,,,
58,1977,1977-11-13,9,26.001,SFO,@,NOR,W 10-7,,,,,,,,,,,,,,,,,,,,,
59,1977,1977-11-20,10,26.008,SFO,,RAM,L 10-23,,,,,,,,,,,,,,,,,,,,,
60,1977,1977-11-27,11,26.015,SFO,,NOR,W 20-17,,,,,,,,,,,,,,,,,,,,,
