ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
23,2000,2000-10-22,7,24.270,STL,@,KAN,L 34-54,,,,,,,,,,,
24,2000,2000-10-29,8,24.277,STL,@,SFO,W 34-24,,,,,,,,,,,
25,2000,2000-11-05,9,24.284,STL,,CAR,L 24-27,,,,,,,,,,,
26,2000,2000-11-12,10,24.291,STL,@,NYG,W 38-24,,,,,,,,,,,
27,2000,2000-11-20,11,24.299,STL,,WAS,L 20-33,*,,,,,,,,,,
28,2000,2000-11-26,12,24.305,STL,,NOR,L 24-31,,,,,,,,,,,
29,2001,2001-09-09,1,25.226,STL,@,PHI,W 20-17,,,,,,,,,,,
30,2001,2001-09-23,2,25.240,STL,@,SFO,W 30-26,,,,,,,,,,,
31,2001,2001-09-30,3,25.247,STL,,MIA,W 42-10,,,,,,,,,,,
32,2001,2001-10-08,4,25.255,STL,@,DET,W 35-0,,,,,,,,,,,
33,2001,2001-10-14,5,25.261,STL,,NYG,W 15-14,,,,,,,,,,,
34,2001,2001-10-21,6,25.268,STL,@,NYJ,W 34-14,,,,,,,,,,,
35,2001,2001-10-28,7,25.275,STL,,NOR,L 31-34,,,,,,,,,,,
36,2001,2001-11-11,8,25.289,STL,,CAR,W 48-14,,,,,,,,,,,
37,2001,2001-11-18,9,25.296,STL,@,NWE,W 24-17,,,,,,,,,,,
38,2001,2001-11-26,10,25.304,STL,,TAM,L 17-24,*,,,,,,,,,,
39,2001,2001-12-02,11,25.310,STL,@,ATL,W 35-6,*,0,0,,0,0,0,1.0,0,0,0
40,2001,2001-12-09,12,25.317,STL,,SFO,W 27-14,,,,,,,,,,,
41,2002,2002-09-15,2,26.232,TEN,@,DAL,L 13-21,,,,,,,,,,,
42,2002,2002-09-22,3,26.239,TEN,,CLE,L 28-31,,,,,,,,,,,
43,2002,2002-09-29,4,26.246,TEN,@,OAK,L 25-52,,,,,,,,,,,
44,2002,2002-10-06,5,26.253,TEN,,WAS,L 14-31,,,,,,,,,,,
45,2002,2002-10-13,6,26.260,TEN,,JAX,W 23-14,,,,,,,,,,,
46,2002,2002-10-27,7,26.274,TEN,@,CIN,W 30-24,*,,,,,,,,,,
47,2002,2002-11-03,8,26.281,TEN,@,IND,W 23-15,*,,,,,,,,,,
48,2002,2002-11-10,9,26.288,TEN,,HOU,W 17-10,,,,,,,,,,,
49,2002,2002-11-17,10,26.295,TEN,,PIT,W 31-23,,,,,,,,,,,
50,2002,2002-11-24,11,26.302,TEN,@,BAL,L 12-13,,,,,,,,,,,
51,2002,2002-12-08,13,26.316,TEN,,IND,W 27-17,,,,,,,,,,,
52,2002,2002-12-16,14,26.324,TEN,,NWE,W 24-7,,0,0,,0,1,6,0.0,1,24,1
53,2002,2002-12-22,15,26.330,TEN,@,JAX,W 28-10,,,,,,,,,,,
54,2002,2002-12-29,16,26.337,TEN,@,HOU,W 13-3,,,,,,,,,,,
55,2003,2003-09-07,1,27.224,STL,@,NYG,L 13-23,,,,,,,,,,,
56,2003,2003-09-14,2,27.231,STL,,SFO,W 27-24,,1,0,0.00,0,0,0,0.0,0,0,0
57,2003,2003-09-21,3,27.238,STL,@,SEA,L 23-24,,,,,,,,,,,
58,2003,2003-09-28,4,27.245,STL,,ARI,W 37-13,,,,,,,,,,,
59,2003,2003-10-13,5,27.260,STL,,ATL,W 36-0,,,,,,,,,,,
60,2003,2003-10-19,6,27.266,STL,,GNB,W 34-24,*,,,,,,,,,,
61,2003,2003-10-26,7,27.273,STL,@,PIT,W 33-21,*,,,,,,,,,,
62,2003,2003-11-02,8,27.280,STL,@,SFO,L 10-30,*,,,,,,,,,,
63,2003,2003-11-09,9,27.287,STL,,BAL,W 33-22,,,,,,,,,,,
64,2003,2003-12-08,13,27.316,STL,@,CLE,W 26-20,*,,,,,,,,,,
65,2003,2003-12-14,14,27.322,STL,,SEA,W 27-22,,,,,,,,,,,
66,2003,2003-12-21,15,27.329,STL,,CIN,W 27-10,*,,,,,,,,,,
67,2003,2003-12-28,16,27.336,STL,@,DET,L 20-30,,,,,,,,,,,
68,2004,2004-09-12,1,28.230,STL,,ARI,W 17-10,,,,,,,,,,,
69,2004,2004-09-19,2,28.237,STL,@,ATL,L 17-34,,1,-1,-1.00,0,0,0,0.0,0,0,0
70,2004,2004-09-26,3,28.244,STL,,NOR,L 25-28,*,,,,,,,,,,
71,2004,2004-10-03,4,28.251,STL,@,SFO,W 24-14,*,,,,,,,,,,
72,2004,2004-10-10,5,28.258,STL,@,SEA,W 33-27,*,,,,,,,,,,
73,2004,2004-10-18,6,28.266,STL,,TAM,W 28-21,,,,,,,,,,,
74,2004,2004-10-24,7,28.272,STL,@,MIA,L 14-31,,,,,,,,,,,
75,2004,2004-11-07,8,28.286,STL,,NWE,L 22-40,,,,,,,,,,,
76,2004,2004-11-14,9,28.293,STL,,SEA,W 23-12,*,,,,,,,,,,
77,2004,2004-11-21,10,28.300,STL,@,BUF,L 17-37,*,,,,,,,,,,
78,2004,2004-11-29,11,28.308,STL,@,GNB,L 17-45,,,,,,,,,,,
79,2004,2004-12-05,12,28.314,STL,,SFO,W 16-6,,,,,,,,,,,
80,2004,2004-12-12,13,28.321,STL,@,CAR,L 7-20,,,,,,,,,,,
81,2004,2004-12-19,14,28.328,STL,@,ARI,L 7-31,,,,,,,,,,,
82,2004,2004-12-27,15,28.336,STL,,PHI,W 20-7,,,,,,,,,,,
83,2004,2005-01-02,16,28.342,STL,,NYJ,W 32-29,,,,,,,,,,,
