ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
69,1997,1997-09-28,5,28.198,OAK,,STL,W 35-17,,0,0,,0,,,,
70,1997,1997-10-05,6,28.205,OAK,,SDG,L 10-25,,0,0,,0,,,,
71,1997,1997-10-19,7,28.219,OAK,,DEN,W 28-25,,0,0,,0,0.5,0,0,0
72,1997,1997-10-26,8,28.226,OAK,@,SEA,L 34-45,,0,0,,0,,,,
73,1997,1997-11-02,9,28.233,OAK,@,CAR,L 14-38,,0,0,,0,,,,
74,1997,1997-11-09,10,28.240,OAK,,NOR,L 10-13,,0,0,,0,,,,
75,1997,1997-11-16,11,28.247,OAK,@,SDG,W 38-13,,0,0,,0,,,,
76,1997,1997-11-24,12,28.255,OAK,@,DEN,L 3-31,,0,0,,0,,,,
77,1997,1997-11-30,13,28.261,OAK,,MIA,L 16-34,,0,0,,0,,,,
78,1997,1997-12-07,14,28.268,OAK,@,KAN,L 0-30,,1,16,16.00,0,1.0,0,0,0
79,1997,1997-12-14,15,28.275,OAK,,SEA,L 21-22,,0,0,,0,,,,
80,1997,1997-12-21,16,28.282,OAK,,JAX,L 9-20,,0,0,,0,,,,
81,1998,1998-09-06,1,29.176,OAK,@,KAN,L 8-28,,,,,,,,,
82,1998,1998-09-13,2,29.183,OAK,,NYG,W 20-17,,,,,,,,,
83,1998,1998-09-20,3,29.190,OAK,,DEN,L 17-34,,,,,,,,,
84,1998,1998-09-27,4,29.197,OAK,@,DAL,W 13-12,,,,,,,,,
85,1998,1998-10-04,5,29.204,OAK,@,ARI,W 23-20,,,,,,,,,
86,1998,1998-10-11,6,29.211,OAK,,SDG,W 7-6,,0,0,,0,1.0,0,0,0
87,1998,1998-10-25,7,29.225,OAK,,CIN,W 27-10,,,,,,,,,
88,1998,1998-11-01,8,29.232,OAK,@,SEA,W 31-18,,,,,,,,,
89,1998,1998-11-15,10,29.246,OAK,,SEA,W 20-17,,,,,,,,,
90,1998,1998-11-22,11,29.253,OAK,@,DEN,L 14-40,,,,,,,,,
91,1998,1998-11-29,12,29.260,OAK,,WAS,L 19-29,,0,0,,0,1.0,0,0,0
92,1998,1998-12-06,13,29.267,OAK,,MIA,L 17-27,,,,,,,,,
93,1998,1998-12-13,14,29.274,OAK,@,BUF,L 21-44,,0,0,,0,1.0,0,0,0
94,1998,1998-12-20,15,29.281,OAK,@,SDG,W 17-10,,,,,,,,,
95,1998,1998-12-26,16,29.287,OAK,,KAN,L 24-31,,,,,,,,,
96,1999,1999-09-12,1,30.182,OAK,@,GNB,L 24-28,*,0,0,,0,0.0,1,21,0
97,1999,1999-09-19,2,30.189,OAK,@,MIN,W 22-17,*,,,,,,,,
98,1999,1999-09-26,3,30.196,OAK,,CHI,W 24-17,*,,,,,,,,
99,1999,1999-10-03,4,30.203,OAK,@,SEA,L 21-22,*,,,,,,,,
100,1999,1999-10-10,5,30.210,OAK,,DEN,L 13-16,*,,,,,,,,
101,1999,1999-10-17,6,30.217,OAK,@,BUF,W 20-14,*,,,,,,,,
102,1999,1999-10-24,7,30.224,OAK,,NYJ,W 24-23,*,,,,,,,,
103,1999,1999-10-31,8,30.231,OAK,,MIA,L 9-16,*,,,,,,,,
104,1999,1999-11-14,9,30.245,OAK,,SDG,W 28-9,*,,,,,,,,
105,1999,1999-11-22,10,30.253,OAK,@,DEN,L 21-27,*,,,,,,,,
106,1999,1999-11-28,11,30.259,OAK,,KAN,L 34-37,*,0,0,,0,1.0,1,36,0
107,1999,1999-12-05,12,30.266,OAK,,SEA,W 30-21,*,,,,,,,,
108,1999,1999-12-09,13,30.270,OAK,@,TEN,L 14-21,*,,,,,,,,
109,1999,1999-12-19,14,30.280,OAK,,TAM,W 45-0,*,,,,,,,,
110,1999,1999-12-26,15,30.287,OAK,@,SDG,L 20-23,*,,,,,,,,
111,1999,2000-01-02,16,30.294,OAK,@,KAN,W 41-38,*,0,0,,0,1.0,0,0,0
112,2000,2000-09-03,1,31.173,OAK,,SDG,W 9-6,*,,,,,,,,
113,2000,2000-09-10,2,31.180,OAK,@,IND,W 38-31,*,,,,,,,,
114,2000,2000-09-17,3,31.187,OAK,,DEN,L 24-33,*,,,,,,,,
115,2000,2000-09-24,4,31.194,OAK,,CLE,W 36-10,*,,,,,,,,
116,2000,2000-10-08,5,31.208,OAK,@,SFO,W 34-28,*,,,,,,,,
117,2000,2000-10-15,6,31.215,OAK,@,KAN,W 20-17,*,,,,,,,,
118,2000,2000-10-22,7,31.222,OAK,,SEA,W 31-3,*,,,,,,,,
119,2000,2000-10-29,8,31.229,OAK,@,SDG,W 15-13,,,,,,,,,
120,2000,2000-11-05,9,31.236,OAK,,KAN,W 49-31,,,,,,,,,
121,2000,2000-11-13,10,31.244,OAK,@,DEN,L 24-27,,,,,,,,,
122,2000,2000-11-19,11,31.250,OAK,@,NOR,W 31-22,,,,,,,,,
123,2000,2000-11-26,12,31.257,OAK,,ATL,W 41-14,*,0,0,,0,1.0,0,0,0
124,2000,2000-12-03,13,31.264,OAK,@,PIT,L 20-21,*,0,0,,0,1.0,0,0,0
125,2000,2000-12-10,14,31.271,OAK,,NYJ,W 31-7,,,,,,,,,
126,2000,2000-12-16,15,31.277,OAK,@,SEA,L 24-27,,,,,,,,,
127,2000,2000-12-24,16,31.285,OAK,,CAR,W 52-9,*,,,,,,,,
128,2001,2001-09-09,1,32.179,OAK,@,KAN,W 27-24,,,,,,,,,
129,2001,2001-09-23,2,32.193,OAK,@,MIA,L 15-18,*,,,,,,,,
130,2001,2001-09-30,3,32.200,OAK,,SEA,W 38-14,*,,,,,,,,
131,2001,2001-10-07,4,32.207,OAK,,DAL,W 28-21,*,,,,,,,,
132,2001,2001-10-14,5,32.214,OAK,@,IND,W 23-18,*,0,0,,0,1.0,0,0,0
133,2001,2001-10-28,6,32.228,OAK,@,PHI,W 20-10,*,,,,,,,,
134,2001,2001-11-05,7,32.236,OAK,,DEN,W 38-28,*,,,,,,,,
135,2001,2001-11-11,8,32.242,OAK,@,SEA,L 27-34,*,0,0,,0,1.0,0,0,0
136,2001,2001-11-18,9,32.249,OAK,,SDG,W 34-24,*,,,,,,,,
137,2001,2001-11-25,10,32.256,OAK,@,NYG,W 28-10,*,,,,,,,,
138,2001,2001-12-02,11,32.263,OAK,,ARI,L 31-34,*,,,,,,,,
139,2001,2001-12-09,12,32.270,OAK,,KAN,W 28-26,*,0,0,,0,0.5,0,0,0
140,2001,2001-12-15,13,32.276,OAK,@,SDG,W 13-6,*,,,,,,,,
141,2001,2001-12-22,14,32.283,OAK,,TEN,L 10-13,*,0,0,,0,0.5,0,0,0
142,2001,2001-12-30,15,32.291,OAK,@,DEN,L 17-23,*,,,,,,,,
143,2001,2002-01-06,16,32.298,OAK,,NYJ,L 22-24,*,,,,,,,,
144,2002,2002-09-08,1,33.178,MIN,@,CHI,L 23-27,*,,,,,,,,
145,2002,2002-09-15,2,33.185,MIN,,BUF,L 39-45,*,,,,,,,,
146,2002,2002-09-22,3,33.192,MIN,,CAR,L 14-21,*,,,,,,,,
147,2002,2002-09-29,4,33.199,MIN,@,SEA,L 23-48,*,,,,,,,,
148,2002,2002-10-13,5,33.213,MIN,,DET,W 31-24,*,,,,,,,,
149,2002,2002-10-20,6,33.220,MIN,@,NYJ,L 7-20,*,,,,,,,,
150,2002,2002-10-27,7,33.227,MIN,,CHI,W 25-7,*,0,0,,0,0.0,1,6,0
151,2002,2002-11-03,8,33.234,MIN,@,TAM,L 24-38,*,,,,,,,,
152,2002,2002-11-10,9,33.241,MIN,,NYG,L 20-27,*,,,,,,,,
153,2002,2002-11-17,10,33.248,MIN,,GNB,W 31-21,*,0,0,,0,0.0,2,20,0
154,2002,2002-11-24,11,33.255,MIN,@,NWE,L 17-24,*,,,,,,,,
155,2002,2002-12-01,12,33.262,MIN,,ATL,L 24-30,*,,,,,,,,
156,2002,2002-12-08,13,33.269,MIN,@,GNB,L 22-26,*,0,0,,0,0.0,1,0,0
157,2002,2002-12-15,14,33.276,MIN,@,NOR,W 32-31,*,,,,,,,,
158,2002,2002-12-21,15,33.282,MIN,,MIA,W 20-17,*,,,,,,,,
159,2002,2002-12-29,16,33.290,MIN,@,DET,W 38-36,*,,,,,,,,
160,2003,2003-09-07,1,34.177,MIN,@,GNB,W 30-25,*,,,,,,,,
161,2003,2003-09-14,2,34.184,MIN,,CHI,W 24-13,*,0,0,,0,1.0,0,0,0
162,2003,2003-09-21,3,34.191,MIN,@,DET,W 23-13,*,,,,,,,,
163,2003,2003-09-28,4,34.198,MIN,,SFO,W 35-7,*,,,,,,,,
164,2003,2003-10-05,5,34.205,MIN,@,ATL,W 39-26,*,,,,,,,,
165,2003,2003-10-19,6,34.219,MIN,,DEN,W 28-20,*,,,,,,,,
166,2003,2003-10-26,7,34.226,MIN,,NYG,L 17-29,*,,,,,,,,
167,2003,2003-11-02,8,34.233,MIN,,GNB,L 27-30,*,,,,,,,,
168,2003,2003-11-09,9,34.240,MIN,@,SDG,L 28-42,*,,,,,,,,
169,2003,2003-11-16,10,34.247,MIN,@,OAK,L 18-28,*,,,,,,,,
170,2003,2003-11-23,11,34.254,MIN,,DET,W 24-14,*,,,,,,,,
171,2003,2003-11-30,12,34.261,MIN,@,STL,L 17-48,*,,,,,,,,
172,2003,2003-12-07,13,34.268,MIN,,SEA,W 34-7,*,,,,,,,,
173,2003,2003-12-14,14,34.275,MIN,@,CHI,L 10-13,*,,,,,,,,
174,2003,2003-12-20,15,34.281,MIN,,KAN,W 45-20,*,,,,,,,,
175,2003,2003-12-28,16,34.289,MIN,@,ARI,L 17-18,*,,,,,,,,
