ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
159,1997,1997-11-09,10,31.349,MIN,,CHI,W 29-22,,13,8,69,8.63,0,61.5%,5.31,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
160,1997,1997-11-16,11,31.356,MIN,@,DET,L 15-38,,9,4,38,9.50,0,44.4%,4.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
161,1997,1997-11-23,12,31.363,MIN,@,NYJ,L 21-23,,10,6,105,17.50,0,60.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
162,1997,1997-12-01,13,32.006,MIN,,GNB,L 11-27,,14,6,52,8.67,0,42.9%,3.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
163,1997,1997-12-07,14,32.012,MIN,@,SFO,L 17-28,,9,3,43,14.33,2,33.3%,4.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
164,1997,1997-12-14,15,32.019,MIN,,DET,L 13-14,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
165,1997,1997-12-21,16,32.026,MIN,,IND,W 39-28,,7,5,89,17.80,3,71.4%,12.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,18
166,1998,1998-09-06,1,32.285,MIN,,TAM,W 31-7,,8,5,31,6.20,2,62.5%,3.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
167,1998,1998-09-13,2,32.292,MIN,@,STL,W 38-31,,13,4,60,15.00,1,30.8%,4.62,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
168,1998,1998-09-20,3,32.299,MIN,,DET,W 29-6,,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
169,1998,1998-09-27,4,32.306,MIN,@,CHI,W 31-28,,6,4,68,17.00,1,66.7%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
170,1998,1998-10-05,5,32.314,MIN,@,GNB,W 37-24,,12,8,119,14.88,0,66.7%,9.92,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
171,1998,1998-10-18,6,32.327,MIN,,WAS,W 41-7,,7,5,109,21.80,1,71.4%,15.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
172,1998,1998-10-25,7,32.334,MIN,@,DET,W 34-13,,7,5,73,14.60,1,71.4%,10.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
173,1998,1998-11-01,8,32.341,MIN,@,TAM,L 24-27,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
174,1998,1998-11-08,9,32.348,MIN,,NOR,W 31-24,,11,6,71,11.83,1,54.5%,6.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
175,1998,1998-11-15,10,32.355,MIN,,CIN,W 24-3,,7,5,87,17.40,0,71.4%,12.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
176,1998,1998-11-22,11,32.362,MIN,,GNB,W 28-14,,4,3,28,9.33,1,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
177,1998,1998-11-26,12,33.001,MIN,@,DAL,W 46-36,,12,7,135,19.29,1,58.3%,11.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
178,1998,1998-12-13,14,33.018,MIN,@,BAL,W 38-28,,14,11,85,7.73,1,78.6%,6.07,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
179,1998,1998-12-20,15,33.025,MIN,,JAX,W 50-10,,9,4,27,6.75,1,44.4%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
180,1998,1998-12-26,16,33.031,MIN,@,TEN,W 26-16,,7,6,78,13.00,1,85.7%,11.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
181,1999,1999-09-12,1,33.291,MIN,@,ATL,W 17-14,*,10,7,70,10.00,1,70.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
182,1999,1999-09-19,2,33.298,MIN,,OAK,L 17-22,*,6,5,70,14.00,0,83.3%,11.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
183,1999,1999-09-26,3,33.305,MIN,@,GNB,L 20-23,*,7,4,85,21.25,0,57.1%,12.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
184,1999,1999-10-03,4,33.312,MIN,,TAM,W 21-14,*,9,6,41,6.83,0,66.7%,4.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
185,1999,1999-10-10,5,33.319,MIN,,CHI,L 22-24,*,13,5,62,12.40,0,38.5%,4.77,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
186,1999,1999-10-17,6,33.326,MIN,@,DET,L 23-25,*,6,4,45,11.25,1,66.7%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
187,1999,1999-10-24,7,33.333,MIN,,SFO,W 40-16,*,9,7,84,12.00,1,77.8%,9.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
188,1999,1999-10-31,8,33.340,MIN,@,DEN,W 23-20,*,11,8,144,18.00,2,72.7%,13.09,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
189,1999,1999-11-08,9,33.348,MIN,,DAL,W 27-17,*,10,9,116,12.89,1,90.0%,11.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
190,1999,1999-11-14,10,33.354,MIN,@,CHI,W 27-24,*,12,9,141,15.67,3,75.0%,11.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,18
191,1999,1999-11-28,11,34.003,MIN,,SDG,W 35-27,*,17,11,136,12.36,2,64.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
192,1999,1999-12-06,12,34.011,MIN,@,TAM,L 17-24,*,14,6,42,7.00,1,42.9%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
193,1999,1999-12-12,13,34.017,MIN,@,KAN,L 28-31,*,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
194,1999,1999-12-20,14,34.025,MIN,,GNB,W 24-20,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
195,1999,1999-12-26,15,34.031,MIN,@,NYG,W 34-17,*,6,5,131,26.20,1,83.3%,21.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
196,1999,2000-01-02,16,34.038,MIN,,DET,W 24-17,*,5,3,52,17.33,0,60.0%,10.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
197,2000,2000-09-03,1,34.283,MIN,,CHI,W 30-27,,5,2,26,13.00,0,40.0%,5.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
198,2000,2000-09-10,2,34.290,MIN,,MIA,W 13-7,,14,9,168,18.67,0,64.3%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
199,2000,2000-09-17,3,34.297,MIN,@,NWE,W 21-13,*,10,7,67,9.57,0,70.0%,6.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
200,2000,2000-10-01,4,34.311,MIN,@,DET,W 31-24,*,8,3,30,10.00,0,37.5%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
201,2000,2000-10-09,5,34.319,MIN,,TAM,W 30-23,,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
202,2000,2000-10-15,6,34.325,MIN,@,CHI,W 28-16,*,10,7,111,15.86,1,70.0%,11.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
203,2000,2000-10-22,7,34.332,MIN,,BUF,W 31-27,,12,7,107,15.29,2,58.3%,8.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
204,2000,2000-10-29,8,34.339,MIN,@,TAM,L 13-41,,17,7,115,16.43,0,41.2%,6.76,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
205,2000,2000-11-06,9,34.347,MIN,@,GNB,L 20-26,*,11,5,59,11.80,1,45.5%,5.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
206,2000,2000-11-12,10,34.353,MIN,,ARI,W 31-14,*,12,11,119,10.82,1,91.7%,9.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
207,2000,2000-11-19,11,34.360,MIN,,CAR,W 31-17,,10,8,138,17.25,1,80.0%,13.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
208,2000,2000-11-23,12,34.364,MIN,@,DAL,W 27-15,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
209,2000,2000-11-30,13,35.005,MIN,,DET,W 24-17,*,12,7,45,6.43,1,58.3%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
210,2000,2000-12-10,14,35.015,MIN,@,STL,L 29-40,*,13,7,66,9.43,1,53.8%,5.08,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
211,2000,2000-12-17,15,35.022,MIN,,GNB,L 28-33,*,14,7,91,13.00,1,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
212,2000,2000-12-24,16,35.029,MIN,@,IND,L 10-31,*,7,4,67,16.75,0,57.1%,9.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
213,2001,2001-09-09,1,35.288,MIN,,CAR,L 13-24,*,6,5,44,8.80,1,83.3%,7.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
214,2001,2001-09-23,2,35.302,MIN,@,CHI,L 10-17,*,5,1,13,13.00,0,20.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
215,2001,2001-09-30,3,35.309,MIN,,TAM,W 20-16,*,11,5,62,12.40,1,45.5%,5.64,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
216,2001,2001-10-07,4,35.316,MIN,@,NOR,L 15-28,*,8,4,84,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
217,2001,2001-10-14,5,35.323,MIN,,DET,W 31-26,*,9,8,111,13.88,1,88.9%,12.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
218,2001,2001-10-21,6,35.330,MIN,,GNB,W 35-13,*,6,3,60,20.00,1,50.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
219,2001,2001-10-28,7,35.337,MIN,@,TAM,L 14-41,*,8,4,55,13.75,0,50.0%,6.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
220,2001,2001-11-11,8,35.351,MIN,@,PHI,L 17-48,*,7,5,81,16.20,1,71.4%,11.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
221,2001,2001-11-19,9,35.359,MIN,,NYG,W 28-16,*,13,10,46,4.60,1,76.9%,3.54,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
222,2001,2001-11-25,10,36.000,MIN,,CHI,L 6-13,*,12,5,45,9.00,0,41.7%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
223,2001,2001-12-02,11,36.007,MIN,@,PIT,L 16-21,*,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
224,2001,2001-12-09,12,36.014,MIN,,TEN,W 42-24,*,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
225,2001,2001-12-16,13,36.021,MIN,@,DET,L 24-27,*,8,3,30,10.00,0,37.5%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
226,2001,2001-12-23,14,36.028,MIN,,JAX,L 3-33,*,12,7,88,12.57,0,58.3%,7.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
227,2001,2001-12-30,15,36.035,MIN,@,GNB,L 13-24,*,9,1,11,11.00,0,11.1%,1.22,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
228,2001,2002-01-07,16,36.043,MIN,@,BAL,L 3-19,*,7,5,60,12.00,0,71.4%,8.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
229,2002,2002-11-04,8,36.344,MIA,@,GNB,L 10-24,*,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
230,2002,2002-12-09,13,37.014,MIA,,CHI,W 27-9,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
231,2002,2002-12-15,14,37.020,MIA,,OAK,W 23-17,,6,3,12,4.00,1,50.0%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
232,2002,2002-12-21,15,37.026,MIA,@,MIN,L 17-20,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
233,2002,2002-12-29,16,37.034,MIA,@,NWE,L 24-27,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
