ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
163,2003,2003-09-14,2,33.307,BUF,@,JAX,W 38-17,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
164,2003,2003-09-21,3,33.314,BUF,@,MIA,L 7-17,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
165,2003,2003-09-28,4,33.321,BUF,,PHI,L 13-23,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
166,2003,2003-10-05,5,33.328,BUF,,CIN,W 22-16,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
167,2003,2003-10-12,6,33.335,BUF,@,NYJ,L 3-30,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
168,2003,2003-10-19,7,33.342,BUF,,WAS,W 24-7,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
169,2003,2003-10-26,8,33.349,BUF,@,KAN,L 5-38,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
170,2003,2003-11-09,9,33.363,BUF,@,DAL,L 6-10,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
171,2003,2003-11-16,10,34.005,BUF,,HOU,L 10-12,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
172,2003,2003-11-23,11,34.012,BUF,,IND,L 14-17,*,3,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
173,2003,2003-11-30,12,34.019,BUF,@,NYG,W 24-7,*,2,2,27,13.50,1,100.0%,13.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
174,2003,2003-12-07,13,34.026,BUF,,NYJ,W 17-6,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
175,2003,2003-12-21,15,34.040,BUF,,MIA,L 3-20,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
176,2003,2003-12-27,16,34.046,BUF,@,NWE,L 0-31,*,5,1,28,28.00,0,20.0%,5.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
177,2004,2004-09-12,1,34.306,TAM,@,WAS,L 10-16,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
178,2004,2004-09-19,2,34.313,TAM,,SEA,L 6-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
179,2004,2004-09-26,3,34.320,TAM,@,OAK,L 20-30,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
180,2004,2004-10-03,4,34.327,TAM,,DEN,L 13-16,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
181,2004,2004-10-10,5,34.334,TAM,@,NOR,W 20-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
182,2004,2004-10-18,6,34.342,TAM,@,STL,L 21-28,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
183,2004,2004-10-24,7,34.348,TAM,,CHI,W 19-7,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
184,2004,2004-11-07,8,34.362,TAM,,KAN,W 34-31,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
185,2004,2004-11-14,9,35.003,TAM,@,ATL,L 14-24,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
186,2004,2004-11-21,10,35.010,TAM,,SFO,W 35-3,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
187,2004,2004-11-28,11,35.017,TAM,@,CAR,L 14-21,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
188,2004,2004-12-05,12,35.024,TAM,,ATL,W 27-0,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
189,2004,2004-12-12,13,35.031,TAM,@,SDG,L 24-31,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
190,2004,2004-12-19,14,35.038,TAM,,NOR,L 17-21,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
191,2004,2004-12-26,15,35.045,TAM,,CAR,L 20-37,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
192,2005,2005-09-11,1,35.304,TAM,@,MIN,W 24-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
193,2005,2005-09-18,2,35.311,TAM,,BUF,W 19-3,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
194,2005,2005-09-25,3,35.318,TAM,@,GNB,W 17-16,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
195,2005,2005-10-02,4,35.325,TAM,,DET,W 17-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
196,2005,2005-10-09,5,35.332,TAM,@,NYJ,L 12-14,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
197,2005,2005-10-16,6,35.339,TAM,,MIA,W 27-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
198,2005,2005-10-30,7,35.353,TAM,@,SFO,L 10-15,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
199,2005,2005-11-06,8,35.360,TAM,,CAR,L 14-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
200,2005,2005-11-13,9,36.002,TAM,,WAS,W 36-35,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
201,2005,2005-11-20,10,36.009,TAM,@,ATL,W 30-27,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
202,2005,2005-11-27,11,36.016,TAM,,CHI,L 10-13,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
203,2005,2005-12-04,12,36.023,TAM,@,NOR,W 10-3,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
204,2005,2005-12-11,13,36.030,TAM,@,CAR,W 20-10,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
205,2005,2005-12-17,14,36.036,TAM,@,NWE,L 0-28,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
206,2005,2005-12-24,15,36.043,TAM,,ATL,W 27-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
207,2005,2006-01-01,16,36.051,TAM,,NOR,W 27-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
208,2006,2006-09-10,1,36.303,TAM,,BAL,L 0-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
209,2006,2006-10-15,5,36.338,TAM,,CIN,W 14-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
210,2006,2006-10-22,6,36.345,TAM,,PHI,W 23-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
211,2006,2006-10-29,7,36.352,TAM,@,NYG,L 3-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
212,2006,2006-11-05,8,36.359,TAM,,NOR,L 14-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
213,2006,2006-11-13,9,37.002,TAM,@,CAR,L 10-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
214,2006,2006-11-19,10,37.008,TAM,,WAS,W 20-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
215,2006,2006-11-23,11,37.012,TAM,@,DAL,L 10-38,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
216,2006,2006-12-03,12,37.022,TAM,@,PIT,L 3-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
217,2006,2006-12-10,13,37.029,TAM,,ATL,L 6-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
218,2006,2006-12-17,14,37.036,TAM,@,CHI,L 31-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
219,2006,2006-12-24,15,37.043,TAM,@,CLE,W 22-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
220,2006,2006-12-31,16,37.050,TAM,,SEA,L 7-23,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
