ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
34,2015,2016-01-03,16,25.184,WAS,@,DAL,W 34-23,*,4,4,45,11.25,0,100.0%,11.25,0,0,,0,0,0,0.0,0,0
35,2016,2016-09-12,1,26.071,WAS,,PIT,L 16-38,*,11,7,64,9.14,0,63.6%,5.82,0,0,,0,0,0,0.0,0,0
36,2016,2016-09-18,2,26.077,WAS,,DAL,L 23-27,*,7,5,70,14.00,0,71.4%,10.00,0,0,,0,0,0,0.0,0,0
37,2016,2016-09-25,3,26.084,WAS,@,NYG,W 29-27,,7,4,56,14.00,0,57.1%,8.00,0,0,,0,0,0,0.0,0,0
38,2016,2016-10-02,4,26.091,WAS,,CLE,W 31-20,*,10,9,73,8.11,2,90.0%,7.30,0,0,,0,2,12,0.0,0,0
39,2016,2016-10-09,5,26.098,WAS,@,BAL,W 16-10,*,11,8,53,6.63,0,72.7%,4.82,0,0,,0,0,0,0.0,0,0
40,2016,2016-10-30,8,26.119,WAS,@,CIN,T 27-27,*,13,9,99,11.00,1,69.2%,7.62,0,0,,0,1,6,0.0,0,0
41,2016,2016-11-13,9,26.133,WAS,,MIN,W 26-20,*,4,2,41,20.50,0,50.0%,10.25,0,0,,0,0,0,0.0,0,0
42,2016,2016-11-20,10,26.140,WAS,,GNB,W 42-24,*,6,5,79,15.80,0,83.3%,13.17,0,0,,0,0,0,0.0,0,0
43,2016,2016-11-24,11,26.144,WAS,@,DAL,L 26-31,*,12,10,95,9.50,2,83.3%,7.92,0,0,,0,2,12,0.0,0,0
44,2016,2016-12-11,13,26.161,WAS,@,PHI,W 27-22,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
45,2016,2016-12-19,14,26.169,WAS,,CAR,L 15-26,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
46,2016,2017-01-01,16,26.182,WAS,,NYG,L 10-19,,6,5,40,8.00,1,83.3%,6.67,0,0,,0,1,6,0.0,0,0
47,2017,2017-09-10,1,27.069,WAS,,PHI,L 17-30,*,8,5,36,7.20,0,62.5%,4.50,0,0,,0,0,0,0.0,0,0
48,2017,2017-09-17,2,27.076,WAS,@,LAR,W 27-20,*,6,6,48,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
49,2017,2017-10-02,4,27.091,WAS,@,KAN,L 20-29,,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,0.0,0,0
50,2017,2017-10-15,5,27.104,WAS,,SFO,W 26-24,*,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0,0.0,0,0
51,2017,2017-10-23,6,27.112,WAS,@,PHI,L 24-34,*,10,8,64,8.00,2,80.0%,6.40,0,0,,0,2,12,0.0,0,0
52,2017,2017-10-29,7,27.118,WAS,,DAL,L 19-33,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
53,2018,2018-09-09,1,28.068,WAS,@,ARI,W 24-6,*,5,4,48,12.00,1,80.0%,9.60,0,0,,0,1,6,0.0,0,0
54,2018,2018-09-16,2,28.075,WAS,,IND,L 9-21,,8,6,55,9.17,0,75.0%,6.88,0,0,,0,0,0,0.0,0,0
55,2018,2018-09-23,3,28.082,WAS,,GNB,W 31-17,*,7,4,65,16.25,0,57.1%,9.29,0,0,,0,0,0,0.0,0,0
