ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
137,2003,2003-09-21,3,32.251,NYJ,@,NWE,L 16-23,*,12,5,70,14.00,0,41.7%,5.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
138,2003,2003-09-28,4,32.258,NYJ,,DAL,L 6-17,*,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,2003,2003-10-12,5,32.272,NYJ,,BUF,W 30-3,,4,2,41,20.50,0,50.0%,10.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,2003,2003-10-19,6,32.279,NYJ,@,HOU,W 19-14,*,6,1,3,3.00,0,16.7%,0.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
141,2003,2003-10-26,7,32.286,NYJ,@,PHI,L 17-24,*,7,2,32,16.00,0,28.6%,4.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
142,2003,2003-11-02,8,32.293,NYJ,,NYG,L 28-31,*,8,3,27,9.00,0,37.5%,3.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
143,2003,2003-11-09,9,32.300,NYJ,@,OAK,W 27-24,*,8,4,54,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
144,2003,2003-11-16,10,32.307,NYJ,@,IND,L 31-38,*,4,2,38,19.00,1,50.0%,9.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
145,2003,2003-11-23,11,32.314,NYJ,,JAX,W 13-10,*,9,3,26,8.67,0,33.3%,2.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
146,2003,2003-12-01,12,32.322,NYJ,,TEN,W 24-17,*,7,5,78,15.60,1,71.4%,11.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
147,2003,2003-12-07,13,32.328,NYJ,@,BUF,L 6-17,*,6,3,51,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
148,2003,2003-12-14,14,32.335,NYJ,,PIT,W 6-0,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
149,2003,2003-12-20,15,32.341,NYJ,,NWE,L 16-21,*,9,4,38,9.50,0,44.4%,4.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
150,2003,2003-12-28,16,32.349,NYJ,@,MIA,L 21-23,*,3,2,47,23.50,0,66.7%,15.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
151,2004,2004-09-12,1,33.243,SFO,,ATL,L 19-21,,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
152,2004,2004-09-19,2,33.250,SFO,@,NOR,L 27-30,*,14,8,112,14.00,0,57.1%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
153,2004,2004-09-26,3,33.257,SFO,@,SEA,L 0-34,*,8,3,14,4.67,0,37.5%,1.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
154,2004,2004-10-03,4,33.264,SFO,,STL,L 14-24,*,11,6,55,9.17,1,54.5%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
155,2004,2004-10-10,5,33.271,SFO,,ARI,W 31-28,,6,5,56,11.20,0,83.3%,9.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
156,2004,2004-10-17,6,33.278,SFO,@,NYJ,L 14-22,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
157,2004,2004-10-31,7,33.292,SFO,@,CHI,L 13-23,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
158,2004,2004-11-07,8,33.299,SFO,,SEA,L 27-42,,7,3,48,16.00,1,42.9%,6.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
159,2004,2004-11-14,9,33.306,SFO,,CAR,L 27-37,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2004,2004-11-21,10,33.313,SFO,@,TAM,L 3-35,,3,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2004,2004-11-28,11,33.320,SFO,,MIA,L 17-24,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2004,2004-12-05,12,33.327,SFO,@,STL,L 6-16,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
163,2004,2004-12-12,13,33.334,SFO,@,ARI,W 31-28,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2004,2004-12-18,14,33.340,SFO,,WAS,L 16-26,,8,3,24,8.00,1,37.5%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
165,2004,2004-12-26,15,33.348,SFO,,BUF,L 7-41,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
166,2004,2005-01-02,16,33.355,SFO,@,NWE,L 7-21,*,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
