ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
20,1968,1968-10-20,6,23.331,MIN,,DAL,L 7-20,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1968,1968-10-27,7,23.338,MIN,@,CHI,L 24-26,1,1,1.00,1,1,22,22.00,0,0,0,,0,0,0,,0,1,6
22,1968,1968-11-03,8,23.345,MIN,,WAS,W 27-14,0,0,,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0
23,1968,1968-11-10,9,23.352,MIN,,GNB,W 14-10,10,48,4.80,0,3,36,12.00,0,0,0,,0,0,0,,0,0,0
24,1968,1968-11-17,10,23.359,MIN,@,DET,W 13-6,13,33,2.54,1,0,0,,0,0,0,,0,0,0,,0,1,6
25,1968,1968-11-24,11,24.000,MIN,@,BAL,L 9-21,0,0,,0,4,42,10.50,0,0,0,,0,0,0,,0,0,0
26,1968,1968-12-01,12,24.007,MIN,,RAM,L 3-31,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1969,1969-09-21,1,24.301,MIN,@,NYG,L 23-24,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1969,1969-09-28,2,24.308,MIN,,BAL,W 52-14,0,0,,0,1,15,15.00,1,0,0,,0,0,0,,0,1,6
29,1969,1969-11-09,8,24.350,MIN,,CLE,W 51-3,1,2,2.00,1,0,0,,0,1,16,16.00,0,0,0,,0,1,6
30,1969,1969-11-16,9,24.357,MIN,@,GNB,W 9-7,0,0,,0,0,0,,0,1,10,10.00,0,0,0,,0,0,0
31,1969,1969-11-23,10,24.364,MIN,,PIT,W 52-14,2,8,4.00,0,1,30,30.00,0,0,0,,0,0,0,,0,0,0
32,1970,1970-10-11,4,25.321,MIN,@,CHI,W 24-0,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1970,1970-10-18,5,25.328,MIN,,DAL,W 54-13,,,,,,,,,,,,,,,,,,
34,1970,1970-10-26,6,25.336,MIN,,RAM,W 13-3,,,,,,,,,,,,,,,,,,
35,1970,1970-11-01,7,25.342,MIN,@,DET,W 30-17,,,,,,,,,,,,,,,,,,
36,1970,1970-11-08,8,25.349,MIN,@,WAS,W 19-10,,,,,,,,,,,,,,,,,,
37,1970,1970-11-15,9,25.356,MIN,,DET,W 24-20,0,0,,0,1,49,49.00,0,0,0,,0,0,0,,0,0,0
38,1970,1970-11-22,10,25.363,MIN,,GNB,W 10-3,,,,,,,,,,,,,,,,,,
39,1970,1970-11-29,11,26.005,MIN,@,NYJ,L 10-20,1,4,4.00,0,3,45,15.00,1,0,0,,0,0,0,,0,1,6
40,1970,1970-12-05,12,26.011,MIN,,CHI,W 16-13,,,,,,,,,,,,,,,,,,
41,1970,1970-12-13,13,26.019,MIN,@,BOS,W 35-14,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
42,1970,1970-12-20,14,26.026,MIN,@,ATL,W 37-7,6,18,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1971,1971-09-20,1,26.300,MIN,@,DET,W 16-13,6,21,3.50,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
44,1971,1971-09-26,2,26.306,MIN,,CHI,L 17-20,6,27,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1971,1971-10-03,3,26.313,MIN,,BUF,W 19-0,,,,,,,,,,,,,,,,,,
46,1971,1971-10-10,4,26.320,MIN,@,PHI,W 13-0,10,50,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1971,1971-10-17,5,26.327,MIN,@,GNB,W 24-13,,,,,,,,,,,,,,,,,,
48,1971,1971-10-25,6,26.335,MIN,,BAL,W 10-3,,,,,,,,,,,,,,,,,,
49,1971,1971-10-31,7,26.341,MIN,@,NYG,W 17-10,3,7,2.33,0,3,18,6.00,0,0,0,,0,0,0,,0,0,0
50,1971,1971-11-07,8,26.348,MIN,,SFO,L 9-13,6,42,7.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
51,1971,1971-11-14,9,26.355,MIN,,GNB,W 3-0,3,4,1.33,0,2,5,2.50,0,0,0,,0,0,0,,0,0,0
52,1971,1971-11-21,10,26.362,MIN,@,NOR,W 23-10,4,11,2.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
53,1971,1971-11-28,11,27.004,MIN,,ATL,W 24-7,3,8,2.67,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
54,1971,1971-12-05,12,27.011,MIN,@,SDG,L 14-30,,,,,,,,,,,,,,,,,,
55,1971,1971-12-11,13,27.017,MIN,,DET,W 29-10,,,,,,,,,,,,,,,,,,
56,1971,1971-12-19,14,27.025,MIN,@,CHI,W 27-10,5,12,2.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
57,1972,1972-09-18,1,27.299,MIN,,WAS,L 21-24,,,,,,,,,,,,,,,,,,
58,1972,1972-09-24,2,27.305,MIN,@,DET,W 34-10,,,,,,,,,,,,,,,,,,
59,1972,1972-10-01,3,27.312,MIN,,MIA,L 14-16,,,,,,,,,,,,,,,,,,
60,1972,1972-10-08,4,27.319,MIN,,STL,L 17-19,,,,,,,,,,,,,,,,,,
61,1972,1972-10-15,5,27.326,MIN,@,DEN,W 23-20,,,,,,,,,,,,,,,,,,
62,1972,1972-10-23,6,27.334,MIN,@,CHI,L 10-13,,,,,,,,,,,,,,,,,,
63,1972,1972-10-29,7,27.340,MIN,@,GNB,W 27-13,,,,,,,,,,,,,,,,,,
64,1972,1972-11-05,8,27.347,MIN,,NOR,W 37-6,0,0,,0,3,28,9.33,0,0,0,,0,0,0,,0,0,0
65,1972,1972-11-19,10,27.361,MIN,@,RAM,W 45-41,,,,,,,,,,,,,,,,,,
66,1972,1972-11-26,11,28.002,MIN,@,PIT,L 10-23,,,,,,,,,,,,,,,,,,
67,1972,1972-12-03,12,28.009,MIN,,CHI,W 23-10,,,,,,,,,,,,,,,,,,
68,1972,1972-12-10,13,28.016,MIN,,GNB,L 7-23,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
69,1972,1972-12-16,14,28.022,MIN,@,SFO,L 17-20,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
