ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
37,2000,2000-10-29,9,24.131,SEA,,KAN,L 19-24,,0,0,0.0,1,7,0
38,2000,2000-11-05,10,24.138,SEA,,SDG,W 17-15,,0,0,0.0,1,8,0
39,2000,2000-11-12,11,24.145,SEA,@,JAX,W 28-21,,,,,,,
40,2000,2000-11-26,12,24.159,SEA,,DEN,L 31-38,,0,0,1.0,0,0,0
41,2000,2000-12-03,13,24.166,SEA,@,ATL,W 30-10,,0,0,1.0,0,0,0
42,2000,2000-12-10,14,24.173,SEA,@,DEN,L 24-31,,,,,,,
43,2000,2000-12-16,15,24.179,SEA,,OAK,W 27-24,,,,,,,
44,2000,2000-12-23,16,24.186,SEA,,BUF,L 23-42,,,,,,,
45,2001,2001-09-09,1,25.081,SEA,@,CLE,W 9-6,*,,,,,,
46,2001,2001-09-23,2,25.095,SEA,,PHI,L 3-27,*,,,,,,
47,2001,2001-09-30,3,25.102,SEA,@,OAK,L 14-38,*,,,,,,
48,2001,2001-10-07,4,25.109,SEA,,JAX,W 24-15,*,,,,,,
49,2001,2001-10-14,5,25.116,SEA,,DEN,W 34-21,*,,,,,,
50,2001,2001-10-28,6,25.130,SEA,,MIA,L 20-24,*,,,,,,
51,2001,2001-11-04,7,25.137,SEA,@,WAS,L 14-27,*,,,,,,
52,2001,2001-11-11,8,25.144,SEA,,OAK,W 34-27,*,,,,,,
53,2001,2001-11-18,9,25.151,SEA,@,BUF,W 23-20,*,,,,,,
54,2001,2001-11-25,10,25.158,SEA,@,KAN,L 7-19,*,,,,,,
55,2001,2001-12-02,11,25.165,SEA,,SDG,W 13-10,*,0,0,1.0,0,0,0
56,2001,2001-12-09,12,25.172,SEA,@,DEN,L 7-20,*,,,,,,
57,2001,2001-12-16,13,25.179,SEA,,DAL,W 29-3,*,0,0,1.0,0,0,0
58,2001,2001-12-23,14,25.186,SEA,@,NYG,L 24-27,*,,,,,,
59,2001,2001-12-30,15,25.193,SEA,@,SDG,W 25-22,*,,,,,,
60,2001,2002-01-06,16,25.200,SEA,,KAN,W 21-18,*,,,,,,
61,2002,2002-09-08,1,26.080,SEA,@,OAK,L 17-31,*,,,,,,
62,2002,2002-11-24,11,26.157,SEA,,KAN,W 39-32,*,,,,,,
63,2002,2002-12-01,12,26.164,SEA,@,SFO,L 24-31,*,0,0,1.0,0,0,0
64,2002,2002-12-08,13,26.171,SEA,,PHI,L 20-27,*,0,0,0.0,1,4,0
65,2002,2002-12-15,14,26.178,SEA,@,ATL,W 30-24,*,,,,,,
66,2002,2002-12-22,15,26.185,SEA,,STL,W 30-10,*,0,0,0.0,1,15,0
67,2002,2002-12-29,16,26.192,SEA,@,SDG,W 31-28,*,,,,,,
68,2003,2003-09-07,1,27.079,SEA,,NOR,W 27-10,*,,,,,,
69,2003,2003-09-14,2,27.086,SEA,@,ARI,W 38-0,*,,,,,,
70,2003,2003-09-21,3,27.093,SEA,,STL,W 24-23,*,0,0,0.0,1,1,0
71,2003,2003-10-05,4,27.107,SEA,@,GNB,L 13-35,*,,,,,,
72,2003,2003-10-12,5,27.114,SEA,,SFO,W 20-19,*,0,0,1.0,0,0,0
73,2003,2003-10-19,6,27.121,SEA,,CHI,W 24-17,*,0,0,1.0,1,33,0
74,2003,2003-10-26,7,27.128,SEA,@,CIN,L 24-27,*,,,,,,
75,2003,2003-11-02,8,27.135,SEA,,PIT,W 23-16,*,,,,,,
76,2003,2003-11-09,9,27.142,SEA,@,WAS,L 20-27,*,0,0,0.0,1,4,0
77,2003,2003-11-23,11,27.156,SEA,@,BAL,L 41-44,*,,,,,,
78,2003,2003-11-30,12,27.163,SEA,,CLE,W 34-7,*,,,,,,
79,2003,2003-12-21,15,27.184,SEA,,ARI,W 28-10,*,0,0,1.0,0,0,0
80,2003,2003-12-27,16,27.190,SEA,@,SFO,W 24-17,*,,,,,,
81,2004,2004-09-12,1,28.084,SEA,@,NOR,W 21-7,*,,,,,,
82,2004,2004-09-19,2,28.091,SEA,@,TAM,W 10-6,*,,,,,,
83,2004,2004-09-26,3,28.098,SEA,,SFO,W 34-0,*,,,,,,
84,2004,2004-10-10,4,28.112,SEA,,STL,L 27-33,*,,,,,,
85,2004,2004-10-17,5,28.119,SEA,@,NWE,L 20-30,*,,,,,,
86,2004,2004-11-07,8,28.140,SEA,@,SFO,W 42-27,*,1,6,0.0,1,23,1
87,2004,2004-11-14,9,28.147,SEA,@,STL,L 12-23,*,,,,,,
