ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
35,1994,1994-12-24,16,28.077,SEA,@,CLE,L 9-35,6,2,12,6.00,0,33.3%,2.00,0,0
36,1996,1996-09-01,1,29.329,NOR,@,SFO,L 11-27,1,1,16,16.00,0,100.0%,16.00,0,0
37,1996,1996-09-08,2,29.336,NOR,,CAR,L 20-22,,0,0,,0,0.0%,,,
38,1996,1996-09-15,3,29.343,NOR,@,CIN,L 15-30,,0,0,,0,0.0%,,,
39,1996,1996-09-22,4,29.350,NOR,,ARI,L 14-28,1,1,7,7.00,0,100.0%,7.00,0,0
40,1996,1996-09-29,5,29.357,NOR,@,BAL,L 10-17,1,1,13,13.00,0,100.0%,13.00,0,0
41,1996,1996-10-06,6,29.364,NOR,,JAX,W 17-13,1,1,6,6.00,0,100.0%,6.00,0,0
42,1996,1996-10-13,7,30.005,NOR,,CHI,W 27-24,0,0,0,,0,0.0%,,,
43,1996,1996-10-20,8,30.012,NOR,@,CAR,L 7-19,2,0,0,,0,0.0%,0.00,,
44,1996,1996-11-03,9,30.026,NOR,,SFO,L 17-24,2,1,9,9.00,0,50.0%,4.50,0,0
45,1996,1996-11-24,12,30.047,NOR,@,TAM,L 7-13,,0,0,,0,0.0%,,,
46,1996,1996-12-01,13,30.054,NOR,,STL,L 10-26,,0,0,,0,0.0%,,,
47,1996,1996-12-08,14,30.061,NOR,,ATL,L 15-31,1,0,0,,0,0.0%,0.00,,
48,1996,1996-12-15,15,30.068,NOR,@,NYG,W 17-3,1,1,23,23.00,0,100.0%,23.00,0,0
49,1996,1996-12-21,16,30.074,NOR,@,STL,L 13-14,1,1,17,17.00,0,100.0%,17.00,0,0
