ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
23,1993,1993-10-31,7,23.312,IND,,NWE,W 9-6,2,5,2.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
24,1993,1993-11-07,8,23.319,IND,@,WAS,L 24-30,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
25,1993,1993-11-14,9,23.326,IND,,NYJ,L 17-31,5,16,3.20,1,,0,0,,0,0.0%,,0,0,,0,1,6
26,1993,1993-11-21,10,23.333,IND,@,BUF,L 9-23,6,28,4.67,0,,0,0,,0,0.0%,,0,0,,0,0,0
27,1993,1993-11-29,11,23.341,IND,,SDG,L 0-31,8,18,2.25,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0
28,1993,1993-12-05,12,23.347,IND,@,NYJ,W 9-6,13,25,1.92,0,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
29,1993,1993-12-12,13,23.354,IND,@,NYG,L 6-20,4,17,4.25,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
30,1993,1993-12-19,14,23.361,IND,,PHI,L 10-20,0,0,,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
31,1993,1993-12-26,15,24.003,IND,@,NWE,L 0-38,8,15,1.88,0,1,0,0,,0,0.0%,0.00,1,11,11.00,0,0,0
32,1993,1994-01-02,16,24.010,IND,,BUF,L 10-30,3,3,1.00,0,1,1,26,26.00,0,100.0%,26.00,1,20,20.00,0,0,0
33,1994,1994-10-09,5,24.290,SDG,,KAN,W 20-6,0,0,,0,,,,,,0.0%,,,,,,,
34,1994,1994-12-18,15,24.360,SDG,@,NYJ,W 21-6,6,59,9.83,0,0,0,0,,0,0.0%,,0,0,,0,0,0
35,1994,1994-12-24,16,25.001,SDG,,PIT,W 37-34,2,4,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
36,1995,1995-09-03,1,25.254,SDG,@,OAK,L 7-17,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,1995,1995-09-10,2,25.261,SDG,,SEA,W 14-10,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
38,1995,1995-11-12,10,25.324,SDG,,KAN,L 7-22,11,34,3.09,1,3,3,12,4.00,0,100.0%,4.00,0,0,,0,1,6
39,1995,1995-11-19,11,25.331,SDG,@,DEN,L 27-30,15,56,3.73,1,0,0,0,,0,0.0%,,0,0,,0,1,6
40,1995,1995-11-27,12,25.339,SDG,,OAK,W 12-6,9,22,2.44,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
41,1995,1995-12-03,13,25.345,SDG,,CLE,W 31-13,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
42,1995,1995-12-09,14,25.351,SDG,,ARI,W 28-25,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
43,1995,1995-12-23,16,26.000,SDG,@,NYG,W 27-17,2,10,5.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
