ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
38,2012,2012-10-28,7,25.084,DAL,,NYG,L 24-29,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2012,2012-11-04,8,25.091,DAL,@,ATL,L 13-19,,4,3,96,32.00,1,75.0%,24.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
40,2012,2012-11-11,9,25.098,DAL,@,PHI,W 38-23,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
41,2012,2012-11-18,10,25.105,DAL,,CLE,W 23-20,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2012,2012-12-02,12,25.119,DAL,,PHI,W 38-33,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2012,2012-12-09,13,25.126,DAL,@,CIN,W 20-19,,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2012,2012-12-16,14,25.133,DAL,,PIT,W 27-24,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2012,2012-12-23,15,25.140,DAL,,NOR,L 31-34,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2012,2012-12-30,16,25.147,DAL,@,WAS,L 18-28,,4,2,25,12.50,1,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
47,2013,2013-09-08,1,26.034,TAM,@,NYJ,L 17-18,,2,0,0,,0,0.0%,0.00,0,0,,0,1,25,25.00,0,0,0,,0,0,0,0.0,0,0
48,2013,2013-09-15,2,26.041,TAM,,NOR,L 14-16,*,3,1,5,5.00,1,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
49,2013,2013-09-22,3,26.048,TAM,@,NWE,L 3-23,,6,2,35,17.50,0,33.3%,5.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2013,2013-09-29,4,26.055,TAM,,ARI,L 10-13,,9,5,30,6.00,0,55.6%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2013,2013-10-06,5,26.062,DET,@,GNB,L 9-22,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2013,2013-10-13,6,26.069,DET,@,CLE,W 31-17,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2013,2013-10-20,7,26.076,DET,,CIN,L 24-27,,2,2,50,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2013,2013-10-27,8,26.083,DET,,DAL,W 31-30,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,
55,2013,2013-11-10,9,26.097,DET,@,CHI,W 21-19,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
56,2013,2013-11-17,10,26.104,DET,@,PIT,L 27-37,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2013,2013-11-24,11,26.111,DET,,TAM,L 21-24,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
58,2013,2013-11-28,12,26.115,DET,,GNB,W 40-10,,1,1,20,20.00,1,100.0%,20.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
59,2013,2013-12-08,13,26.125,DET,@,PHI,L 20-34,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
60,2013,2013-12-16,14,26.133,DET,,BAL,L 16-18,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
61,2013,2013-12-22,15,26.139,DET,,NYG,L 20-23,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
62,2013,2013-12-29,16,26.146,DET,@,MIN,L 13-14,*,10,5,75,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2014,2014-10-19,7,27.075,NYG,@,DAL,L 21-31,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
64,2014,2014-11-03,8,27.090,NYG,,IND,L 24-40,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
65,2014,2014-11-30,12,27.117,NYG,@,JAX,L 24-25,,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2014,2014-12-07,13,27.124,NYG,@,TEN,W 36-7,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2014,2014-12-14,14,27.131,NYG,,WAS,W 24-13,,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2014,2014-12-21,15,27.138,NYG,@,STL,W 37-27,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
69,2014,2014-12-28,16,27.145,NYG,,PHI,L 26-34,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
