ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
25,1996,1996-11-03,9,22.179,MIN,,KAN,L 6-21,,,,,,,0.0%,
26,1996,1996-11-10,10,22.186,MIN,@,SEA,L 23-42,,,,,,,0.0%,
27,1996,1996-11-17,11,22.193,MIN,@,OAK,W 16-13,,,,,,,0.0%,
28,1996,1996-11-24,12,22.200,MIN,,DEN,L 17-21,,,,,,,0.0%,
29,1996,1996-12-01,13,22.207,MIN,,ARI,W 41-17,,,,,,,0.0%,
30,1996,1996-12-08,14,22.214,MIN,@,DET,W 24-22,,,,,,,0.0%,
31,1996,1996-12-15,15,22.221,MIN,,TAM,W 21-10,,,,,,,0.0%,
32,1996,1996-12-22,16,22.228,MIN,@,GNB,L 10-38,,,,,,,0.0%,
33,1997,1997-08-31,1,23.115,MIN,@,BUF,W 34-13,,,,,,,0.0%,
34,1997,1997-09-07,2,23.122,MIN,@,CHI,W 27-24,,,,,,,0.0%,
35,1997,1997-09-14,3,23.129,MIN,,TAM,L 14-28,,,,,,,0.0%,
36,1997,1997-09-21,4,23.136,MIN,@,GNB,L 32-38,,,,,,,0.0%,
37,1997,1997-09-28,5,23.143,MIN,,PHI,W 28-19,,,,,,,0.0%,
38,1997,1997-10-05,6,23.150,MIN,@,ARI,W 20-19,,,,,,,0.0%,
39,1997,1997-10-26,8,23.171,MIN,@,TAM,W 10-6,,,,,,,0.0%,
40,1997,1997-11-02,9,23.178,MIN,,NWE,W 23-18,,,,,,,0.0%,
41,1997,1997-11-09,10,23.185,MIN,,CHI,W 29-22,,,,,,,0.0%,
42,1997,1997-11-16,11,23.192,MIN,@,DET,L 15-38,,,,,,,0.0%,
43,1997,1997-11-23,12,23.199,MIN,@,NYJ,L 21-23,,,,,,,0.0%,
44,1997,1997-12-01,13,23.207,MIN,,GNB,L 11-27,,,,,,,0.0%,
45,1997,1997-12-07,14,23.213,MIN,@,SFO,L 17-28,,,,,,,0.0%,
46,1997,1997-12-14,15,23.220,MIN,,DET,L 13-14,,,,,,,0.0%,
47,1997,1997-12-21,16,23.227,MIN,,IND,W 39-28,,,,,,,0.0%,
48,1998,1998-09-06,1,24.121,MIN,,TAM,W 31-7,,,,,,,0.0%,
49,1998,1998-09-13,2,24.128,MIN,@,STL,W 38-31,,,,,,,0.0%,
50,1998,1998-09-20,3,24.135,MIN,,DET,W 29-6,,,,,,,0.0%,
51,1998,1998-09-27,4,24.142,MIN,@,CHI,W 31-28,,,,,,,0.0%,
52,1998,1998-10-05,5,24.150,MIN,@,GNB,W 37-24,,,,,,,0.0%,
53,1998,1998-10-18,6,24.163,MIN,,WAS,W 41-7,,,,,,,0.0%,
54,1998,1998-10-25,7,24.170,MIN,@,DET,W 34-13,,,,,,,0.0%,
55,1998,1998-11-01,8,24.177,MIN,@,TAM,L 24-27,,,,,,,0.0%,
56,1998,1998-11-08,9,24.184,MIN,,NOR,W 31-24,,,,,,,0.0%,
57,1998,1998-11-15,10,24.191,MIN,,CIN,W 24-3,,,,,,,0.0%,
58,1998,1998-11-22,11,24.198,MIN,,GNB,W 28-14,,,,,,,0.0%,
59,1998,1998-11-26,12,24.202,MIN,@,DAL,W 46-36,,,,,,,0.0%,
60,1998,1998-12-06,13,24.212,MIN,,CHI,W 48-22,,,,,,,0.0%,
61,1999,1999-09-12,1,25.127,MIN,@,ATL,W 17-14,*,,,,,,0.0%,
62,1999,1999-09-19,2,25.134,MIN,,OAK,L 17-22,*,0,,,,,0.0%,
63,1999,1999-09-26,3,25.141,MIN,@,GNB,L 20-23,*,0,,,,,0.0%,
64,1999,1999-10-03,4,25.148,MIN,,TAM,W 21-14,*,,,,,,0.0%,
65,1999,1999-10-10,5,25.155,MIN,,CHI,L 22-24,*,,,,,,0.0%,
66,1999,1999-10-17,6,25.162,MIN,@,DET,L 23-25,*,,,,,,0.0%,
67,1999,1999-10-24,7,25.169,MIN,,SFO,W 40-16,*,0,,,,,0.0%,
68,1999,1999-10-31,8,25.176,MIN,@,DEN,W 23-20,*,0,,,,,0.0%,
69,1999,1999-11-08,9,25.184,MIN,,DAL,W 27-17,*,,,,,,0.0%,
70,1999,1999-11-14,10,25.190,MIN,@,CHI,W 27-24,*,0,,,,,0.0%,
71,1999,1999-11-28,11,25.204,MIN,,SDG,W 35-27,*,,,,,,0.0%,
72,1999,1999-12-06,12,25.212,MIN,@,TAM,L 17-24,*,,,,,,0.0%,
73,1999,1999-12-12,13,25.218,MIN,@,KAN,L 28-31,*,0,,,,,0.0%,
74,1999,1999-12-20,14,25.226,MIN,,GNB,W 24-20,*,0,,,,,0.0%,
75,1999,1999-12-26,15,25.232,MIN,@,NYG,W 34-17,*,0,,,,,0.0%,
76,1999,2000-01-02,16,25.239,MIN,,DET,W 24-17,*,,,,,,0.0%,
77,2000,2000-09-03,1,26.118,MIN,,CHI,W 30-27,,0,,,,,0.0%,
78,2000,2000-09-10,2,26.125,MIN,,MIA,W 13-7,,0,,,,,0.0%,
79,2000,2000-09-17,3,26.132,MIN,@,NWE,W 21-13,*,,,,,,0.0%,
80,2000,2000-10-01,4,26.146,MIN,@,DET,W 31-24,*,0,,,,,0.0%,
81,2000,2000-10-09,5,26.154,MIN,,TAM,W 30-23,,,,,,,0.0%,
82,2000,2000-10-15,6,26.160,MIN,@,CHI,W 28-16,*,,,,,,0.0%,
83,2000,2000-10-22,7,26.167,MIN,,BUF,W 31-27,,0,,,,,0.0%,
84,2000,2000-10-29,8,26.174,MIN,@,TAM,L 13-41,,,,,,,0.0%,
85,2000,2000-11-06,9,26.182,MIN,@,GNB,L 20-26,*,0,,,,,0.0%,
86,2000,2000-11-12,10,26.188,MIN,,ARI,W 31-14,*,0,,,,,0.0%,
87,2000,2000-11-19,11,26.195,MIN,,CAR,W 31-17,,0,,,,,0.0%,
88,2000,2000-11-23,12,26.199,MIN,@,DAL,W 27-15,,,,,,,0.0%,
89,2000,2000-11-30,13,26.206,MIN,,DET,W 24-17,*,,,,,,0.0%,
90,2000,2000-12-10,14,26.216,MIN,@,STL,L 29-40,*,,,,,,0.0%,
91,2000,2000-12-17,15,26.223,MIN,,GNB,L 28-33,*,,,,,,0.0%,
92,2000,2000-12-24,16,26.230,MIN,@,IND,L 10-31,*,,,,,,0.0%,
