ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
35,1989,1989-12-10,14,28.062,DET,@,CHI,W 27-17,,,,,,,,,
36,1989,1989-12-17,15,28.069,DET,,TAM,W 33-7,,,,,,,,,
37,1989,1989-12-24,16,28.076,DET,@,ATL,W 31-24,,,,,,,,,
38,1990,1990-09-09,1,28.335,NYJ,@,CIN,L 20-25,,,,,,,,,
39,1990,1990-09-16,2,28.342,NYJ,,CLE,W 24-21,,,,,,,,,
40,1990,1990-09-24,3,28.350,NYJ,,BUF,L 7-30,,,,,,,,,
41,1990,1990-09-30,4,28.356,NYJ,@,NWE,W 37-13,,,,,,,,,
42,1990,1990-10-07,5,28.363,NYJ,@,MIA,L 16-20,,,,,,,,,
43,1990,1990-10-14,6,29.005,NYJ,,SDG,L 3-39,,,,,,,,,
44,1990,1990-10-21,7,29.012,NYJ,@,BUF,L 27-30,,,,,,,,,
45,1990,1990-10-28,8,29.019,NYJ,@,HOU,W 17-12,,,,,,,,,
46,1990,1990-11-04,9,29.026,NYJ,,DAL,W 24-9,,,,,,,,,
47,1990,1990-11-11,10,29.033,NYJ,,MIA,L 3-17,,,,,,,,,
48,1990,1990-11-18,11,29.040,NYJ,@,IND,L 14-17,,,,,,,,,
49,1990,1990-11-25,12,29.047,NYJ,,PIT,L 7-24,,,,,,,,,
50,1990,1990-12-02,13,29.054,NYJ,@,SDG,L 17-38,,,,,,,,,
51,1990,1990-12-16,14,29.068,NYJ,,IND,L 21-29,,,,,,,,,
52,1990,1990-12-23,15,29.075,NYJ,,NWE,W 42-7,,,,,,,,,
53,1990,1990-12-30,16,29.082,NYJ,@,TAM,W 16-14,,,,,,,,,
54,1991,1991-09-01,1,29.327,NYJ,,TAM,W 16-13,,0,0,,0,,,,
55,1991,1991-09-08,2,29.334,NYJ,@,SEA,L 13-20,,0,0,,0,,,,
56,1991,1991-09-15,3,29.341,NYJ,,BUF,L 20-23,,0,0,,0,,,,
57,1991,1991-09-23,4,29.349,NYJ,@,CHI,L 13-19,,0,0,,0,,,,
58,1991,1991-09-29,5,29.355,NYJ,,MIA,W 41-23,,0,0,,0,,,,
59,1991,1991-10-06,6,29.362,NYJ,@,CLE,W 17-14,,0,0,,0,,,,
60,1991,1991-10-13,7,30.004,NYJ,,HOU,L 20-23,,0,0,,0,,,,
61,1991,1991-10-20,8,30.011,NYJ,@,IND,W 17-6,,1,14,14.00,0,,,0,0
62,1991,1991-11-10,10,30.032,NYJ,,IND,L 27-28,,0,0,,0,,,,
63,1991,1991-11-17,11,30.039,NYJ,@,NWE,W 28-21,,1,3,3.00,1,,,1,6
64,1991,1991-11-24,12,30.046,NYJ,,SDG,W 24-3,,0,0,,0,,,,
65,1991,1991-12-01,13,30.053,NYJ,@,BUF,L 13-24,,0,0,,0,,,,
66,1991,1991-12-08,14,30.060,NYJ,@,DET,L 20-34,,0,0,,0,,,,
67,1991,1991-12-15,15,30.067,NYJ,,NWE,L 3-6,,1,6,6.00,0,,,0,0
68,1991,1991-12-22,16,30.074,NYJ,@,MIA,W 23-20,,0,0,,0,,,,
69,1992,1992-09-06,1,30.333,IND,,CLE,W 14-3,,,,,,0.0%,,,
70,1992,1992-09-13,2,30.340,IND,,HOU,L 10-20,,,,,,0.0%,,,
71,1992,1992-09-20,3,30.347,IND,@,BUF,L 0-38,,,,,,0.0%,,,
72,1992,1992-10-04,4,30.361,IND,@,TAM,W 24-14,,,,,,0.0%,,,
73,1992,1992-10-11,5,31.002,IND,,NYJ,W 6-3,,,,,,0.0%,,,
74,1992,1992-10-18,6,31.009,IND,,SDG,L 14-34,,,,,,0.0%,,,
75,1992,1992-10-25,7,31.016,IND,@,MIA,W 31-20,,,,,,0.0%,,,
76,1992,1992-11-01,8,31.023,IND,@,SDG,L 0-26,,,,,,0.0%,,,
77,1992,1992-11-08,9,31.030,IND,,MIA,L 0-28,,,,,,0.0%,,,
78,1992,1992-11-15,10,31.037,IND,,NWE,L 34-37,,,,,,0.0%,,,
79,1992,1992-11-22,11,31.044,IND,@,PIT,L 14-30,,,,,,0.0%,,,
80,1992,1992-11-29,12,31.051,IND,,BUF,W 16-13,,,,,,0.0%,,,
81,1992,1992-12-06,13,31.058,IND,@,NWE,W 6-0,,,,,,0.0%,,,
82,1992,1992-12-13,14,31.065,IND,@,NYJ,W 10-6,,,,,,0.0%,,,
83,1992,1992-12-20,15,31.072,IND,,PHO,W 16-13,,,,,,0.0%,,,
84,1992,1992-12-27,16,31.079,IND,@,CIN,W 21-17,,,,,,0.0%,,,
85,1993,1993-09-05,1,31.331,IND,,MIA,L 20-24,,,,,,0.0%,,,
86,1993,1993-09-12,2,31.338,IND,@,CIN,W 9-6,,,,,,0.0%,,,
87,1993,1993-09-26,3,31.352,IND,,CLE,W 23-10,,,,,,0.0%,,,
88,1993,1993-10-03,4,31.359,IND,@,DEN,L 13-35,,,,,,0.0%,,,
89,1993,1993-10-10,5,32.001,IND,,DAL,L 3-27,,,,,,0.0%,,,
90,1993,1993-10-24,6,32.015,IND,@,MIA,L 27-41,,,,,,0.0%,,,
91,1993,1993-10-31,7,32.022,IND,,NWE,W 9-6,,,,,,0.0%,,,
92,1993,1993-11-07,8,32.029,IND,@,WAS,L 24-30,,,,,,0.0%,,,
93,1993,1993-11-14,9,32.036,IND,,NYJ,L 17-31,,,,,,0.0%,,,
94,1993,1993-11-21,10,32.043,IND,@,BUF,L 9-23,,,,,,0.0%,,,
95,1993,1993-11-29,11,32.051,IND,,SDG,L 0-31,,,,,,0.0%,,,
96,1993,1993-12-05,12,32.057,IND,@,NYJ,W 9-6,,,,,,0.0%,,,
97,1993,1993-12-12,13,32.064,IND,@,NYG,L 6-20,,,,,,0.0%,,,
98,1993,1993-12-19,14,32.071,IND,,PHI,L 10-20,,,,,,0.0%,,,
99,1993,1993-12-26,15,32.078,IND,@,NWE,L 0-38,,,,,,0.0%,,,
100,1993,1994-01-02,16,32.085,IND,,BUF,L 10-30,,,,,,0.0%,,,
101,1994,1994-09-04,1,32.330,WAS,,SEA,L 7-28,,,,,,0.0%,,,
102,1994,1994-09-11,2,32.337,WAS,@,NOR,W 38-24,,,,,,0.0%,,,
103,1994,1994-09-18,3,32.344,WAS,@,NYG,L 23-31,,,,,,0.0%,,,
104,1994,1994-09-25,4,32.351,WAS,,ATL,L 20-27,,,,,,0.0%,,,
105,1994,1994-10-02,5,32.358,WAS,,DAL,L 7-34,,,,,,0.0%,,,
106,1994,1994-10-09,6,33.000,WAS,@,PHI,L 17-21,,,,,,0.0%,,,
107,1994,1994-10-16,7,33.007,WAS,,ARI,L 16-19,,,,,,0.0%,,,
108,1994,1994-10-23,8,33.014,WAS,@,IND,W 41-27,,,,,,0.0%,,,
109,1994,1994-10-30,9,33.021,WAS,,PHI,L 29-31,,,,,,0.0%,,,
110,1994,1994-11-06,10,33.028,WAS,,SFO,L 22-37,,,,,,0.0%,,,
111,1994,1994-11-20,11,33.042,WAS,@,DAL,L 7-31,,,,,,0.0%,,,
112,1994,1994-11-27,12,33.049,WAS,,NYG,L 19-21,,,,,,0.0%,,,
113,1994,1994-12-04,13,33.056,WAS,@,TAM,L 21-26,,,,,,0.0%,,,
114,1994,1994-12-11,14,33.063,WAS,@,ARI,L 15-17,,,,,,0.0%,,,
115,1994,1994-12-18,15,33.070,WAS,,TAM,L 14-17,,,,,,0.0%,,,
116,1994,1994-12-24,16,33.076,WAS,@,RAM,W 24-21,,,,,,0.0%,,,
117,1995,1995-09-03,1,33.329,WAS,,ARI,W 27-7,,,,,,0.0%,,,
118,1995,1995-09-10,2,33.336,WAS,,OAK,L 8-20,,,,,,0.0%,,,
119,1995,1995-09-17,3,33.343,WAS,@,DEN,L 31-38,,,,,,0.0%,,,
120,1995,1995-09-24,4,33.350,WAS,@,TAM,L 6-14,,,,,,0.0%,,,
121,1995,1995-10-01,5,33.357,WAS,,DAL,W 27-23,,,,,,0.0%,,,
122,1995,1995-10-08,6,33.364,WAS,@,PHI,L 34-37,,,,,,0.0%,,,
123,1995,1995-10-15,7,34.006,WAS,@,ARI,L 20-24,,,,,,0.0%,,,
124,1995,1995-10-22,8,34.013,WAS,,DET,W 36-30,,,,,,0.0%,,,
125,1995,1995-10-29,9,34.020,WAS,,NYG,L 15-24,,,,,,0.0%,,,
126,1995,1995-11-05,10,34.027,WAS,@,KAN,L 3-24,,,,,,0.0%,,,
127,1995,1995-11-19,11,34.041,WAS,,SEA,L 20-27,,,,,,0.0%,,,
128,1995,1995-11-26,12,34.048,WAS,,PHI,L 7-14,,,,,,0.0%,,,
129,1995,1995-12-03,13,34.055,WAS,@,DAL,W 24-17,,,,,,0.0%,,,
130,1995,1995-12-10,14,34.062,WAS,@,NYG,L 13-20,,,,,,0.0%,,,
131,1995,1995-12-17,15,34.069,WAS,@,STL,W 35-23,,,,,,0.0%,,,
132,1995,1995-12-24,16,34.076,WAS,,CAR,W 20-17,,,,,,0.0%,,,
133,1996,1996-09-01,1,34.328,WAS,,PHI,L 14-17,,,,,,0.0%,,,
134,1996,1996-09-08,2,34.335,WAS,,CHI,W 10-3,,,,,,0.0%,,,
135,1996,1996-09-15,3,34.342,WAS,@,NYG,W 31-10,,,,,,0.0%,,,
136,1996,1996-09-22,4,34.349,WAS,@,STL,W 17-10,,,,,,0.0%,,,
137,1996,1996-09-29,5,34.356,WAS,,NYJ,W 31-16,,,,,,0.0%,,,
138,1996,1996-10-13,6,35.004,WAS,@,NWE,W 27-22,,,,,,0.0%,,,
139,1996,1996-10-20,7,35.011,WAS,,NYG,W 31-21,,,,,,0.0%,,,
140,1996,1996-10-27,8,35.018,WAS,,IND,W 31-16,,,,,,0.0%,,,
141,1996,1996-11-03,9,35.025,WAS,@,BUF,L 13-38,,,,,,0.0%,,,
142,1996,1996-11-10,10,35.032,WAS,,ARI,L 34-37,,,,,,0.0%,,,
143,1996,1996-11-17,11,35.039,WAS,@,PHI,W 26-21,,,,,,0.0%,,,
144,1996,1996-11-24,12,35.046,WAS,,SFO,L 16-19,,,,,,0.0%,,,
145,1996,1996-11-28,13,35.050,WAS,@,DAL,L 10-21,,,,,,0.0%,,,
146,1996,1996-12-08,14,35.060,WAS,@,TAM,L 10-24,,,,,,0.0%,,,
147,1996,1996-12-15,15,35.067,WAS,@,ARI,L 26-27,,,,,,0.0%,,,
148,1996,1996-12-22,16,35.074,WAS,,DAL,W 37-10,,,,,,0.0%,,,
