ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
32,1989,1989-10-08,5,25.024,WAS,,PHO,W 30-28,,0,0,,0,,,,,,
33,1989,1989-10-15,6,25.031,WAS,@,NYG,L 17-20,,0,0,,0,,,,,,
34,1989,1989-10-22,7,25.038,WAS,,TAM,W 32-28,,0,0,,0,,,,,,
35,1989,1989-10-29,8,25.045,WAS,@,RAI,L 24-37,,0,0,,0,,,,,,
36,1989,1989-11-05,9,25.052,WAS,,DAL,L 3-13,,0,0,,0,,,,,,
37,1989,1989-11-12,10,25.059,WAS,@,PHI,W 10-3,,0,0,,0,0,0,0.0,1,1,0
38,1989,1989-11-20,11,25.067,WAS,,DEN,L 10-14,,1,0,0.00,0,0,0,0.0,0,0,0
39,1989,1989-11-26,12,25.073,WAS,,CHI,W 38-14,,0,0,,0,,,,,,
40,1989,1989-12-03,13,25.080,WAS,@,PHO,W 29-10,,0,0,,0,,,,,,
41,1989,1989-12-17,15,25.094,WAS,@,ATL,W 31-30,,0,0,,0,,,,,,
42,1989,1989-12-23,16,25.100,WAS,@,SEA,W 29-0,,0,0,,0,,,,,,
43,1990,1990-09-09,1,25.360,WAS,,PHO,W 31-0,,0,0,,0,,,,,,
44,1990,1990-09-16,2,26.002,WAS,@,SFO,L 13-26,,0,0,,0,,,,,,
45,1990,1990-09-23,3,26.009,WAS,,DAL,W 19-15,,0,0,,0,0,0,1.0,0,0,0
46,1990,1990-09-30,4,26.016,WAS,@,PHO,W 38-10,,1,8,8.00,0,0,0,0.0,0,0,0
47,1990,1990-10-14,5,26.030,WAS,,NYG,L 20-24,,0,0,,0,,,,,,
48,1990,1990-10-21,6,26.037,WAS,,PHI,W 13-7,,0,0,,0,,,,,,
49,1990,1990-10-28,7,26.044,WAS,@,NYG,L 10-21,,0,0,,0,,,,,,
50,1990,1990-11-04,8,26.051,WAS,@,DET,W 41-38,,0,0,,0,,,,,,
51,1990,1990-11-12,9,26.059,WAS,@,PHI,L 14-28,,1,15,15.00,0,0,0,0.0,0,0,0
52,1990,1990-11-18,10,26.065,WAS,,NOR,W 31-17,,0,0,,0,,,,,,
53,1990,1990-11-22,11,26.069,WAS,@,DAL,L 17-27,,0,0,,0,,,,,,
54,1990,1990-12-02,12,26.079,WAS,,MIA,W 42-20,,0,0,,0,,,,,,
55,1990,1990-12-09,13,26.086,WAS,,CHI,W 10-9,,0,0,,0,,,,,,
56,1990,1990-12-15,14,26.092,WAS,@,NWE,W 25-10,,0,0,,0,,,,,,
57,1990,1990-12-22,15,26.099,WAS,@,IND,L 28-35,,0,0,,0,,,,,,
58,1990,1990-12-30,16,26.107,WAS,,BUF,W 29-14,,0,0,,0,,,,,,
59,1991,1991-09-09,2,26.360,WAS,@,DAL,W 33-31,,0,0,,0,,,,,,
60,1991,1991-09-15,3,27.001,WAS,,PHO,W 34-0,,0,0,,0,,,,,,
61,1991,1991-09-22,4,27.008,WAS,@,CIN,W 34-27,,0,0,,0,,,,,,
62,1991,1991-09-30,5,27.016,WAS,,PHI,W 23-0,,0,0,,0,,,,,,
63,1991,1991-10-06,6,27.022,WAS,@,CHI,W 20-7,,0,0,,0,0,0,0.0,1,22,0
64,1991,1991-10-13,7,27.029,WAS,,CLE,W 42-17,,1,3,3.00,0,0,0,0.0,0,0,0
65,1991,1991-10-27,8,27.043,WAS,@,NYG,W 17-13,,0,0,,0,,,,,,
66,1991,1991-11-03,9,27.050,WAS,,HOU,W 16-13,,0,0,,0,,,,,,
67,1991,1991-11-10,10,27.057,WAS,,ATL,W 56-17,,0,0,,0,,,,,,
68,1991,1991-11-17,11,27.064,WAS,@,PIT,W 41-14,,1,0,0.00,0,0,0,0.0,0,0,0
69,1991,1991-11-24,12,27.071,WAS,,DAL,L 21-24,,1,9,9.00,0,0,0,0.0,0,0,0
70,1991,1991-12-01,13,27.078,WAS,@,RAM,W 27-6,,0,0,,0,,,,,,
71,1991,1991-12-08,14,27.085,WAS,@,PHO,W 20-14,,0,0,,0,,,,,,
72,1991,1991-12-22,16,27.099,WAS,@,PHI,L 22-24,,0,0,,0,,,,,,
73,1992,1992-09-07,1,27.359,WAS,@,DAL,L 10-23,,0,0,,0,,,,,,
74,1992,1992-09-13,2,27.365,WAS,,ATL,W 24-17,,0,0,,0,0,0,0.0,1,0,0
75,1992,1992-09-20,3,28.006,WAS,,DET,W 13-10,,0,0,,0,,,,,,
76,1992,1992-10-04,4,28.020,WAS,@,PHO,L 24-27,,1,7,7.00,0,0,0,1.0,0,0,0
77,1992,1992-10-12,5,28.028,WAS,,DEN,W 34-3,,0,0,,0,0,0,0.0,1,15,0
78,1992,1992-10-18,6,28.034,WAS,,PHI,W 16-12,,0,0,,0,,,,,,
79,1992,1992-10-25,7,28.041,WAS,@,MIN,W 15-13,,0,0,,0,0,0,0.0,1,28,0
80,1992,1992-11-01,8,28.048,WAS,,NYG,L 7-24,,0,0,,0,,,,,,
81,1992,1992-11-08,9,28.055,WAS,@,SEA,W 16-3,,0,0,,0,,,,,,
82,1992,1992-11-15,10,28.062,WAS,@,KAN,L 16-35,,0,0,,0,,,,,,
83,1992,1992-11-23,11,28.070,WAS,@,NOR,L 3-20,,0,0,,0,,,,,,
84,1992,1992-11-29,12,28.076,WAS,,PHO,W 41-3,,0,0,,0,,,,,,
85,1992,1992-12-06,13,28.083,WAS,@,NYG,W 28-10,,0,0,,0,,,,,,
86,1992,1992-12-13,14,28.090,WAS,,DAL,W 20-17,,0,0,,0,,,,,,
87,1992,1992-12-20,15,28.097,WAS,@,PHI,L 13-17,,0,0,,0,,,,,,
88,1992,1992-12-26,16,28.103,WAS,,RAI,L 20-21,,0,0,,0,,,,,,
89,1993,1993-09-06,1,28.357,WAS,,DAL,W 35-16,,,,,,,,,,,
90,1993,1993-09-12,2,28.363,WAS,,PHO,L 10-17,,,,,,,,,,,
91,1993,1993-09-19,3,29.005,WAS,@,PHI,L 31-34,,0,0,,0,0,0,0.5,0,0,0
92,1993,1993-10-04,4,29.020,WAS,@,MIA,L 10-17,,,,,,,,,,,
93,1993,1993-10-10,5,29.026,WAS,,NYG,L 7-41,,,,,,,,,,,
94,1993,1993-10-17,6,29.033,WAS,@,PHO,L 6-36,,,,,,,,,,,
95,1993,1993-11-01,7,29.048,WAS,@,BUF,L 10-24,,,,,,,,,,,
96,1993,1993-11-07,8,29.054,WAS,,IND,W 30-24,,0,0,,0,0,0,1.0,0,0,0
97,1993,1993-11-14,9,29.061,WAS,@,NYG,L 6-20,,,,,,,,,,,
98,1993,1993-11-21,10,29.068,WAS,@,RAM,L 6-10,,,,,,,,,,,
99,1993,1993-11-28,11,29.075,WAS,,PHI,L 14-17,,,,,,,,,,,
100,1993,1993-12-05,12,29.082,WAS,@,TAM,W 23-17,,0,0,,0,1,6,0.0,1,59,1
101,1993,1993-12-11,13,29.088,WAS,,NYJ,L 0-3,,,,,,,,,,,
102,1993,1993-12-19,14,29.096,WAS,,ATL,W 30-17,,,,,,,,,,,
103,1993,1993-12-26,15,29.103,WAS,@,DAL,L 3-38,,,,,,,,,,,
104,1993,1993-12-31,16,29.108,WAS,,MIN,L 9-14,,,,,,,,,,,
105,1994,1994-09-04,1,29.355,WAS,,SEA,L 7-28,,,,,,,,,,,
106,1994,1994-09-11,2,29.362,WAS,@,NOR,W 38-24,,,,,,,,,,,
107,1994,1994-09-18,3,30.004,WAS,@,NYG,L 23-31,,,,,,,,,,,
108,1994,1994-09-25,4,30.011,WAS,,ATL,L 20-27,,,,,,,,,,,
109,1994,1994-10-09,6,30.025,WAS,@,PHI,L 17-21,,,,,,,,,,,
110,1994,1994-10-16,7,30.032,WAS,,ARI,L 16-19,,,,,,,,,,,
111,1994,1994-10-23,8,30.039,WAS,@,IND,W 41-27,,,,,,,,,,,
112,1994,1994-10-30,9,30.046,WAS,,PHI,L 29-31,,,,,,,,,,,
113,1994,1994-11-06,10,30.053,WAS,,SFO,L 22-37,,0,0,,0,0,0,0.0,1,7,0
114,1994,1994-11-20,11,30.067,WAS,@,DAL,L 7-31,,,,,,,,,,,
115,1994,1994-11-27,12,30.074,WAS,,NYG,L 19-21,,,,,,,,,,,
116,1994,1994-12-04,13,30.081,WAS,@,TAM,L 21-26,,,,,,,,,,,
117,1994,1994-12-11,14,30.088,WAS,@,ARI,L 15-17,,,,,,,,,,,
118,1994,1994-12-18,15,30.095,WAS,,TAM,L 14-17,,,,,,,,,,,
119,1995,1995-09-03,1,30.354,PHI,,TAM,L 6-21,,,,,,,,,,,
120,1995,1995-09-10,2,30.361,PHI,@,ARI,W 31-19,,,,,,,,,,,
121,1995,1995-09-17,3,31.003,PHI,,SDG,L 21-27,,,,,,,,,,,
122,1995,1995-09-24,4,31.010,PHI,@,OAK,L 17-48,,0,0,,0,0,0,0.0,1,20,0
123,1995,1995-10-01,5,31.017,PHI,@,NOR,W 15-10,,,,,,,,,,,
124,1995,1995-10-08,6,31.024,PHI,,WAS,W 37-34,,,,,,,,,,,
125,1995,1995-10-15,7,31.031,PHI,@,NYG,W 17-14,,,,,,,,,,,
126,1995,1995-10-29,8,31.045,PHI,,STL,W 20-9,,,,,,,,,,,
127,1995,1995-11-06,9,31.053,PHI,@,DAL,L 12-34,,,,,,,,,,,
128,1995,1995-11-12,10,31.059,PHI,,DEN,W 31-13,,,,,,,,,,,
129,1995,1995-11-19,11,31.066,PHI,,NYG,W 28-19,,,,,,,,,,,
130,1995,1995-11-26,12,31.073,PHI,@,WAS,W 14-7,,,,,,,,,,,
131,1995,1995-12-03,13,31.080,PHI,@,SEA,L 14-26,,,,,,,,,,,
132,1995,1995-12-10,14,31.087,PHI,,DAL,W 20-17,,,,,,,,,,,
133,1995,1995-12-17,15,31.094,PHI,,ARI,W 21-20,,,,,,,,,,,
134,1995,1995-12-24,16,31.101,PHI,@,CHI,L 14-20,,,,,,,,,,,
135,1996,1996-09-01,1,31.353,SDG,,SEA,W 29-7,,,,,,,,,,,
136,1996,1996-09-08,2,31.360,SDG,,CIN,W 27-14,,0,0,,0,0,0,0.0,1,21,0
137,1996,1996-09-15,3,32.001,SDG,@,GNB,L 10-42,,,,,,,,,,,
138,1996,1996-09-22,4,32.008,SDG,@,OAK,W 40-34,,0,0,,0,0,0,1.0,1,9,0
139,1996,1996-09-29,5,32.015,SDG,,KAN,W 22-19,,,,,,,,,,,
140,1996,1996-10-06,6,32.022,SDG,@,DEN,L 17-28,,,,,,,,,,,
141,1996,1996-10-21,7,32.037,SDG,,OAK,L 14-23,,,,,,,,,,,
142,1996,1996-10-27,8,32.043,SDG,@,SEA,L 13-32,,,,,,,,,,,
143,1996,1996-11-03,9,32.050,SDG,@,IND,W 26-19,,0,0,,0,0,0,0.0,1,11,0
144,1996,1996-11-11,10,32.058,SDG,,DET,W 27-21,,,,,,,,,,,
145,1996,1996-11-17,11,32.064,SDG,,TAM,L 17-25,,,,,,,,,,,
146,1996,1996-11-24,12,32.071,SDG,@,KAN,W 28-14,,,,,,,,,,,
147,1996,1996-12-01,13,32.078,SDG,,NWE,L 7-45,,,,,,,,,,,
148,1996,1996-12-08,14,32.085,SDG,@,PIT,L 3-16,,,,,,,,,,,
149,1996,1996-12-14,15,32.091,SDG,@,CHI,L 14-27,,,,,,,,,,,
150,1996,1996-12-22,16,32.099,SDG,,DEN,W 16-10,,,,,,,,,,,
151,1997,1997-08-31,1,32.351,SDG,@,NWE,L 7-41,,,,,,,,,,,
152,1997,1997-09-07,2,32.358,SDG,@,NOR,W 20-6,,0,0,,0,0,0,0.0,1,0,0
153,1997,1997-09-14,3,33.000,SDG,,CAR,L 7-26,,,,,,,,,,,
154,1997,1997-09-21,4,33.007,SDG,@,SEA,L 22-26,,,,,,,,,,,
155,1997,1997-10-05,6,33.021,SDG,@,OAK,W 25-10,,,,,,,,,,,
156,1997,1997-10-16,7,33.032,SDG,@,KAN,L 3-31,,,,,,,,,,,
157,1998,1998-09-06,1,33.357,SDG,,BUF,W 16-14,,,,,,,,,,,
158,1998,1998-09-13,2,33.364,SDG,@,TEN,W 13-7,,,,,,,,,,,
159,1998,1998-09-20,3,34.006,SDG,@,KAN,L 7-23,,,,,,,,,,,
160,1998,1998-09-27,4,34.013,SDG,,NYG,L 16-34,,,,,,,,,,,
161,1998,1998-10-04,5,34.020,SDG,@,IND,L 12-17,,,,,,,,,,,
162,1998,1998-10-11,6,34.027,SDG,@,OAK,L 6-7,,,,,,,,,,,
163,1998,1998-10-18,7,34.034,SDG,,PHI,W 13-10,,,,,,,,,,,
164,1998,1998-10-25,8,34.041,SDG,,SEA,L 20-27,,,,,,,,,,,
165,1998,1998-11-08,9,34.055,SDG,@,DEN,L 10-27,,,,,,,,,,,
166,1998,1998-11-15,10,34.062,SDG,,BAL,W 14-13,,0,0,,0,0,0,0.5,0,0,0
167,1998,1998-11-22,11,34.069,SDG,,KAN,W 38-37,,,,,,,,,,,
168,1998,1998-12-06,13,34.083,SDG,@,WAS,L 20-24,,,,,,,,,,,
169,1998,1998-12-13,14,34.090,SDG,@,SEA,L 17-38,,,,,,,,,,,
170,1998,1998-12-20,15,34.097,SDG,,OAK,L 10-17,,,,,,,,,,,
171,1999,1999-10-17,5,35.033,WAS,@,ARI,W 24-10,,,,,,,,,,,
172,1999,1999-10-24,6,35.040,WAS,@,DAL,L 20-38,,,,,,,,,,,
173,1999,1999-10-31,7,35.047,WAS,,CHI,W 48-22,,,,,,,,,,,
174,1999,1999-11-07,8,35.054,WAS,,BUF,L 17-34,,,,,,,,,,,
175,1999,1999-11-14,9,35.061,WAS,@,PHI,L 28-35,,,,,,,,,,,
176,1999,1999-11-21,10,35.068,WAS,,NYG,W 23-13,,,,,,,,,,,
177,1999,1999-11-28,11,35.075,WAS,,PHI,W 20-17,,,,,,,,,,,
178,1999,1999-12-05,12,35.082,WAS,@,DET,L 17-33,,,,,,,,,,,
179,1999,1999-12-12,13,35.089,WAS,,ARI,W 28-3,,,,,,,,,,,
180,1999,1999-12-19,14,35.096,WAS,@,IND,L 21-24,,,,,,,,,,,
181,1999,1999-12-26,15,35.103,WAS,@,SFO,W 26-20,,,,,,,,,,,
182,1999,2000-01-02,16,35.110,WAS,,MIA,W 21-10,,,,,,,,,,,
