ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
155,1995,1995-12-23,16,33.295,NYG,,SDG,L 17-27,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,49,24.50,0,0,0
156,1996,1996-09-02,1,34.183,DAL,@,CHI,L 6-22,0,0,,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
157,1996,1996-09-08,2,34.189,DAL,,NYG,W 27-0,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
158,1996,1996-09-15,3,34.196,DAL,,IND,L 24-25,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
159,1996,1996-09-22,4,34.203,DAL,@,BUF,L 7-10,1,3,3.00,0,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
160,1996,1996-09-30,5,34.211,DAL,@,PHI,W 23-19,0,0,,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,2,74,37.00,0,0,0
161,1996,1996-10-13,6,34.224,DAL,,ARI,W 17-3,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,1,28,28.00,0,0,0
162,1996,1996-10-20,7,34.231,DAL,,ATL,W 32-28,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,6,198,33.00,0,0,0
163,1996,1996-10-27,8,34.238,DAL,@,MIA,W 29-10,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,2,40,20.00,0,0,0
164,1996,1996-11-03,9,34.245,DAL,,PHI,L 21-31,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,159,31.80,0,0,0
165,1996,1996-11-10,10,34.252,DAL,@,SFO,W 20-17,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,87,21.75,0,0,0
166,1996,1996-11-18,11,34.260,DAL,,GNB,W 21-6,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,0,0,,0,0,
167,1996,1996-11-24,12,34.266,DAL,@,NYG,L 6-20,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,41,20.50,0,0,0
168,1996,1996-11-28,13,34.270,DAL,,WAS,W 21-10,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,0,0.00,0,0,0
169,1996,1996-12-08,14,34.280,DAL,@,ARI,W 10-6,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,0,0.00,0,0,0
170,1996,1996-12-15,15,34.287,DAL,,NWE,W 12-6,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,89,44.50,0,0,0
171,1996,1996-12-22,16,34.294,DAL,@,WAS,L 10-37,6,71,11.83,1,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,,,,,1,63,63.00,0,1,6
172,1997,1997-08-31,1,35.181,DAL,@,PIT,W 37-7,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,22,22.00,0,0,0
173,1997,1997-09-07,2,35.188,DAL,@,ARI,L 22-25,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,59,19.67,0,0,0
174,1997,1997-09-15,3,35.196,DAL,,PHI,W 21-20,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,129,32.25,0,0,0
175,1997,1997-09-28,4,35.209,DAL,,CHI,W 27-3,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,51,25.50,0,0,0
176,1997,1997-10-05,5,35.216,DAL,@,NYG,L 17-20,0,0,,0,3,1,-1,-1.00,0,33.3%,-0.33,0,0,,0,0,0,,,,,,2,47,23.50,0,0,0
177,1997,1997-10-13,6,35.224,DAL,@,WAS,L 16-21,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,52,26.00,0,0,0
178,1997,1997-10-19,7,35.230,DAL,,JAX,W 26-22,1,1,1.00,0,6,4,88,22.00,1,66.7%,14.67,0,0,,0,0,0,,,,,,3,64,21.33,0,1,6
179,1997,1997-10-26,8,35.237,DAL,@,PHI,L 12-13,1,1,1.00,0,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,,,,,3,90,30.00,0,0,0
180,1997,1997-11-02,9,35.244,DAL,@,SFO,L 10-17,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,3,43,14.33,0,0,0
181,1997,1997-11-09,10,35.251,DAL,,ARI,W 24-6,0,0,,0,2,2,23,11.50,1,100.0%,11.50,0,0,,0,0,0,,,,,,2,36,18.00,0,1,6
182,1997,1997-11-16,11,35.258,DAL,,WAS,W 17-14,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,2,49,24.50,0,0,0
183,1997,1997-11-23,12,35.265,DAL,@,GNB,L 17-45,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,6,137,22.83,0,0,0
184,1997,1997-11-27,13,35.269,DAL,,TEN,L 14-27,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,6,149,24.83,0,0,0
185,1997,1997-12-08,14,35.280,DAL,,CAR,L 13-23,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,4,115,28.75,0,0,0
186,1997,1997-12-14,15,35.286,DAL,@,CIN,L 24-31,1,2,2.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,5,88,17.60,0,0,0
187,1997,1997-12-21,16,35.293,DAL,,NYG,L 7-20,0,0,,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,2,36,18.00,0,0,0
